,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
1737,61958010101,CIDOFOVIR 75 MG/ML INTRAVENOUS SOLUTION 5 ML,4999.44,4999.44,Unversity of California Davis Medical Center,2019
1738,61958040101,TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET 300 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1739,61958050101,ADEFOVIR 10 MG TABLET 10 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1740,61958060101,EMTRICITABINE 200 MG CAPSULE 200 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1741,61958080102,AMBRISENTAN 5 MG TABLET 5 MG,164.17,164.17,Unversity of California Davis Medical Center,2019
1742,61958080202,AMBRISENTAN 10 MG TABLET 30 EACH,4925.01,4925.01,Unversity of California Davis Medical Center,2019
1743,61958100301,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",31.64,31.64,Unversity of California Davis Medical Center,2019
1744,61958110101,EMTRICITABINE 200 MG-RILPIVIRINE 25 MG-TENOFOVIR D,112.49,112.49,Unversity of California Davis Medical Center,2019
1745,61958120101,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO D,93.699,93.699,Unversity of California Davis Medical Center,2019
1746,61958190101,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO A,103.11,103.11,Unversity of California Davis Medical Center,2019
1747,61958200201,EMTRICITABINE 200 MG-TENOFOVIR ALAFENAMIDE FUMARAT,68.13,68.13,Unversity of California Davis Medical Center,2019
1748,61958210101,EMTRICITABINE 200 MG-RILPIVIRINE 25 MG-TENOFOVIR A,98.84,98.84,Unversity of California Davis Medical Center,2019
1749,62175010701,ISOSORBIDE MONONITRATE 20 MG TABLET 10 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1750,62175012837,"ISOSORBIDE MONONITRATE ER 30 MG TABLET,EXTENDED RE",16.22,16.22,Unversity of California Davis Medical Center,2019
1751,62327022202,STERILE TALC 2 GRAM INTRAPLEURAL SUSPENSION 2 G,1157.0,1157.0,Unversity of California Davis Medical Center,2019
1752,62327044444,STERILE TALC 4 GRAM INTRAPLEURAL SUSPENSION 4 G,1619.8,1619.8,Unversity of California Davis Medical Center,2019
1753,62332003231,ROPINIROLE 1 MG TABLET 1 MG,20.98,20.98,Unversity of California Davis Medical Center,2019
1754,62332003331,ROPINIROLE 2 MG TABLET 2 MG,20.98,20.98,Unversity of California Davis Medical Center,2019
1755,62484002001,MERCAPTOPURINE 20 MG/ML ORAL SUSPENSION 50 MG,886.41,886.41,Unversity of California Davis Medical Center,2019
1756,62530000010,UREA 15 G ORAL POWDER PACKET 1 PACKET,21.09,21.09,Unversity of California Davis Medical Center,2019
1757,62584016365,DEMECLOCYCLINE 300 MG TABLET 300 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1758,62584069321,DOXYCYCLINE HYCLATE 100 MG TABLET 100 MG,46.88,46.88,Unversity of California Davis Medical Center,2019
1759,62584073301,HYDRALAZINE 25 MG TABLET 25 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1760,62584073401,HYDRALAZINE 50 MG TABLET 50 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1761,62756079688,"DIVALPROEX 125 MG TABLET,DELAYED RELEASE 125 MG",16.22,16.22,Unversity of California Davis Medical Center,2019
1762,62856027230,PERAMPANEL 2 MG TABLET 30 EACH,409.32,409.32,Unversity of California Davis Medical Center,2019
1763,62856027430,PERAMPANEL 4 MG TABLET 30 EACH,682.56,682.56,Unversity of California Davis Medical Center,2019
1764,62856027630,PERAMPANEL 6 MG TABLET 30 EACH,891.0,891.0,Unversity of California Davis Medical Center,2019
1765,62856038901,ERIBULIN 1 MG/2 ML (0.5 MG/ML) INTRAVENOUS SOLUTIO,6749.24,6749.24,Unversity of California Davis Medical Center,2019
1766,62856058352,RUFINAMIDE 400 MG TABLET 400 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1767,62856058446,RUFINAMIDE 40 MG/ML ORAL SUSPENSION 460 ML,4213.61,4213.61,Unversity of California Davis Medical Center,2019
1768,63020004901,BORTEZOMIB 3.5 MG SOLUTION FOR INJECTION 1 EACH,10303.18,10303.18,Unversity of California Davis Medical Center,2019
1769,63256010030,STERILE TALC 4 GRAM INTRAPLEURAL AEROSOL POWDER 4,448.33,448.33,Unversity of California Davis Medical Center,2019
1770,63323001201,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION 10 UNITS,30.39,30.39,Unversity of California Davis Medical Center,2019
1771,63323001302,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLU,168.0,168.0,Unversity of California Davis Medical Center,2019
1772,63323006402,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTI,29.83,29.83,Unversity of California Davis Medical Center,2019
1773,63323006410,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTI,37.43,37.43,Unversity of California Davis Medical Center,2019
1774,63323008863,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION 30 M,52.34,52.34,Unversity of California Davis Medical Center,2019
1775,63323010351,CISPLATIN 1 MG/ML INTRAVENOUS SOLUTION 50 ML,634.56,634.56,Unversity of California Davis Medical Center,2019
1776,63323010365,CISPLATIN 1 MG/ML INTRAVENOUS SOLUTION 100 ML,707.62,707.62,Unversity of California Davis Medical Center,2019
1777,63323011310,PENTAMIDINE 300 MG SOLUTION FOR INJECTION 1 EACH,1549.39,1549.39,Unversity of California Davis Medical Center,2019
1778,63323011710,FLUOROURACIL 500 MG/10 ML INTRAVENOUS SOLUTION - A,105.53,105.53,Unversity of California Davis Medical Center,2019
1779,63323011761,FLUOROURACIL 5 GRAM/100 ML INTRAVENOUS SOLUTION 10,903.29,903.29,Unversity of California Davis Medical Center,2019
1780,63323012250,METHOTREXATE SODIUM (PF) 1 GRAM SOLUTION FOR INJEC,843.34,843.34,Unversity of California Davis Medical Center,2019
1781,63323013011,DOXYCYCLINE 100 MG INTRAVENOUS POWDER INTRA-CATHET,415.07,415.07,Unversity of California Davis Medical Center,2019
1782,63323016201,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION 1 ML,52.9,52.9,Unversity of California Davis Medical Center,2019
1783,63323016501,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION 1 ML,74.29,74.29,Unversity of California Davis Medical Center,2019
1784,63323016505,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION 5 ML,91.46,91.46,Unversity of California Davis Medical Center,2019
1785,63323017302,GENTAMICIN IV SYRINGE FROM PEDIATRIC VIAL - PEDS 2,34.89,34.89,Unversity of California Davis Medical Center,2019
1786,63323018001,PYRIDOXINE 100 MG/ML IV/IM SYRINGE - PEDS 50 MG,156.18,156.18,Unversity of California Davis Medical Center,2019
1787,63323018410,FOLIC ACID 5 MG/ML INJECTION SOLUTION 1 MG,22.71,22.71,Unversity of California Davis Medical Center,2019
1788,63323018520,"WATER FOR INJECTION, STERILE INJECTION SOLUTION 20",38.83,38.83,Unversity of California Davis Medical Center,2019
1789,63323018730,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION 30 M,50.65,50.65,Unversity of California Davis Medical Center,2019
1790,63323019305,IRINOTECAN 100 MG/5 ML INTRAVENOUS SOLUTION 5 ML,640.15,640.15,Unversity of California Davis Medical Center,2019
1791,63323020110,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION 0.5-20,22.71,22.71,Unversity of California Davis Medical Center,2019
1792,63323020550,"FATTY ACID NO.6-FISH OIL-GLYCERIN-PHOSPHOLIPIDS, E",950.03,950.03,Unversity of California Davis Medical Center,2019
1793,63323022905,PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION 25 MG,93.71,93.71,Unversity of California Davis Medical Center,2019
1794,63323022930,INTRAOP PROTAMINE IVPB 25 MG,56.28,56.28,Unversity of California Davis Medical Center,2019
1795,63323025410,MINERAL OIL (STERILE) 10 ML,21.09,21.09,Unversity of California Davis Medical Center,2019
1796,63323025503,METHYLPREDNISOLONE SODIUM SUCCINATE 40 MG SOLUTION,164.62,164.62,Unversity of California Davis Medical Center,2019
1797,63323025803,METHYLPREDNISOLONE SODIUM SUCCINATE 125 MG SOLUTIO,315.17,315.17,Unversity of California Davis Medical Center,2019
1798,63323026201,"HEPARIN (PORCINE) 5,000 UNIT/ML SOLUTION FOR INJEC",146.33,146.33,Unversity of California Davis Medical Center,2019
1799,63323026929,PROPOFOL BOLUS - PEDS 20 ML,202.61,202.61,Unversity of California Davis Medical Center,2019
1800,63323026950,PROPOFOL DRIP - PEDS 50 ML,527.63,527.63,Unversity of California Davis Medical Center,2019
1801,63323026965,PROPOFOL DRIP - PEDS 100 ML,1055.25,1055.25,Unversity of California Davis Medical Center,2019
1802,63323027602,"HEPARIN, PORCINE (PF) 1,000 UNIT/ML INJECTION SOLU",463.97,463.97,Unversity of California Davis Medical Center,2019
1803,63323027810,VINBLASTINE 1 MG/ML INTRAVENOUS SOLUTION 10 ML,932.28,932.28,Unversity of California Davis Medical Center,2019
1804,63323028565,INTRAOP ROPIVACAINE PF 0.2% INJ ADDITIVE 100 ML,765.67,765.67,Unversity of California Davis Medical Center,2019
1805,63323028623,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTIO,489.07,489.07,Unversity of California Davis Medical Center,2019
1806,63323028630,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTIO,500.61,500.61,Unversity of California Davis Medical Center,2019
1807,63323029180,MORPHINE (PF) 0.5 MG/ML INJECTION SOLUTION 2 ML,276.9,276.9,Unversity of California Davis Medical Center,2019
1808,63323031110,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOL,38.27,38.27,Unversity of California Davis Medical Center,2019
1809,63323032510,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION 10,527.63,527.63,Unversity of California Davis Medical Center,2019
1810,63323040009,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION 5 M,607.82,607.82,Unversity of California Davis Medical Center,2019
1811,63323040120,AZTREONAM 1 GRAM SOLUTION FOR INJECTION 1 G,1112.66,1112.66,Unversity of California Davis Medical Center,2019
1812,63323040220,AZTREONAM 2 GRAM SOLUTION FOR INJECTION 2 G,1260.54,1260.54,Unversity of California Davis Medical Center,2019
1813,63323045101,MORPHINE 10 MG/ML INJECTION SOLUTION 1 ML,44.89,44.89,Unversity of California Davis Medical Center,2019
1814,63323045200,MORPHINE 2 MG/ML INJECTION SOLUTION 1 ML,96.92,96.92,Unversity of California Davis Medical Center,2019
1815,63323048157,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SO",206.83,206.83,Unversity of California Davis Medical Center,2019
1816,63323048457,LIDOCAINE 5 MG/ML (0.5 %) INJECTION SOLUTION 50 ML,187.13,187.13,Unversity of California Davis Medical Center,2019
1817,63323048557,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION 0.5-20,22.71,22.71,Unversity of California Davis Medical Center,2019
1818,63323048617,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION 10 ML,84.42,84.42,Unversity of California Davis Medical Center,2019
1819,63323048737,"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 INJECTION",347.81,347.81,Unversity of California Davis Medical Center,2019
1820,63323048837,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 INJECTI",459.25,459.25,Unversity of California Davis Medical Center,2019
1821,63323048889,"INTRAOP LIDOCAINE 1.5%-EPI 1:200,000 PF INJ 5 ML A",83.01,83.01,Unversity of California Davis Medical Center,2019
1822,63323048921,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION",432.79,432.79,Unversity of California Davis Medical Center,2019
1823,63323049227,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION 0,22.71,22.71,Unversity of California Davis Medical Center,2019
1824,63323049237,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION 0,22.71,22.71,Unversity of California Davis Medical Center,2019
1825,63323049257,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION 0,91.46,91.46,Unversity of California Davis Medical Center,2019
1826,63323049297,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION 0,22.71,22.71,Unversity of California Davis Medical Center,2019
1827,63323049405,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENO,235.81,235.81,Unversity of California Davis Medical Center,2019
1828,63323049507,INTRAOP LIDOCAINE PF 2% INJ 5 ML VIAL 5 ML,96.24,96.24,Unversity of California Davis Medical Center,2019
1829,63323050830,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION 1 G,520.03,520.03,Unversity of California Davis Medical Center,2019
1830,63323051302,GENTAMICIN 20 MG/2 ML INJECTION SOLUTION 2 ML,33.21,33.21,Unversity of California Davis Medical Center,2019
1831,63323054001,"HEPARIN 10,000 UNITS/10 ML (1,000 UNITS/ML) SYRING",30.39,30.39,Unversity of California Davis Medical Center,2019
1832,63323054011,"HEPARIN 10,000 UNITS/10 ML (1,000 UNITS/ML) SYRING",42.21,42.21,Unversity of California Davis Medical Center,2019
1833,63323054201,"HEPARIN (PORCINE) 10,000 UNIT/ML INJECTION SOLUTIO",47.56,47.56,Unversity of California Davis Medical Center,2019
1834,63323054501,HEPARIN LOCK FLUSH (PORCINE) 100 UNIT/ML INTRAVENO,22.71,22.71,Unversity of California Davis Medical Center,2019
1835,63323054505,HEPARIN LOCK FLUSH (PORCINE) 100 UNIT/ML INTRAVENO,29.55,29.55,Unversity of California Davis Medical Center,2019
1836,63323059303,GLUCAGON HCL 1 MG SOLUTION FOR INJECTION 1 EACH,1493.58,1493.58,Unversity of California Davis Medical Center,2019
1837,63323061401,HYDRALAZINE 20 MG/ML INJECTION SOLUTION 1 ML,422.1,422.1,Unversity of California Davis Medical Center,2019
1838,63323061603,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 150 MG,174.16,174.16,Unversity of California Davis Medical Center,2019
1839,63323061609,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 150 MG,175.34,175.34,Unversity of California Davis Medical Center,2019
1840,63323061710,MILRINONE 1 MG/ML INTRAVENOUS SOLUTION 10 ML,1549.39,1549.39,Unversity of California Davis Medical Center,2019
1841,63323061720,MILRINONE 1 MG/ML INTRAVENOUS SOLUTION 20 ML,1487.41,1487.41,Unversity of California Davis Medical Center,2019
1842,63323063710,ARSENIC TRIOXIDE 1 MG/ML INTRAVENOUS SOLUTION 10 M,4013.06,4013.06,Unversity of California Davis Medical Center,2019
1843,63323064907,LEVOTHYROXINE 100 MCG INTRAVENOUS POWDER FOR SOLUT,1035.54,1035.54,Unversity of California Davis Medical Center,2019
1844,63323065820,CHLOROTHIAZIDE SODIUM 500 MG INTRAVENOUS SOLUTION,2607.85,2607.85,Unversity of California Davis Medical Center,2019
1845,63323069504,ACETYLCYSTEINE 100 MG/ML (10 %) SOLUTION 600 MG,67.37,67.37,Unversity of California Davis Medical Center,2019
1846,63323073101,CALCITRIOL 1 MCG/ML INTRAVENOUS SOLUTION 0.5 MCG,215.41,215.41,Unversity of California Davis Medical Center,2019
1847,63323073311,MESNA 100 MG/ML INTRAVENOUS SOLUTION 10 ML,1532.33,1532.33,Unversity of California Davis Medical Center,2019
1848,63323073809,FAMOTIDINE 10 MG/ML INTRAVENOUS SOLUTION 4 ML,60.78,60.78,Unversity of California Davis Medical Center,2019
1849,63323076317,"PACLITAXEL 6 MG/ML CONCENTRATE,INTRAVENOUS 16.7 ML",6587.58,6587.58,Unversity of California Davis Medical Center,2019
1850,63323082074,LIPID INJECTABLE EMULSION SOY/MCT/OLIV/FISH OIL 61,773.85,773.85,Unversity of California Davis Medical Center,2019
1851,63323091501,"HEPARIN (PORCINE) 20,000 UNIT/ML INJECTION SOLUTIO",135.35,135.35,Unversity of California Davis Medical Center,2019
1852,63323096520,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION 2,32.64,32.64,Unversity of California Davis Medical Center,2019
1853,63402030230,LURASIDONE 20 MG TABLET 20 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1854,63402030410,LURASIDONE 40 MG TABLET 100 EACH,3687.6,3687.6,Unversity of California Davis Medical Center,2019
1855,63402030601,LURASIDONE 60 MG TABLET 60 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1856,63402030810,LURASIDONE 80 MG TABLET 100 EACH,4052.4,4052.4,Unversity of California Davis Medical Center,2019
1857,63459034804,BENDAMUSTINE 25 MG/ML INTRAVENOUS SOLUTION 4 ML,15710.7,15710.7,Unversity of California Davis Medical Center,2019
1858,63459060106,ARSENIC TRIOXIDE 2 MG/ML INTRAVENOUS SOLUTION 6 ML,6019.6,6019.6,Unversity of California Davis Medical Center,2019
1859,63481068706,LIDOCAINE 5 % TOPICAL PATCH 1 PATCH,198.3,198.3,Unversity of California Davis Medical Center,2019
1860,63713001946,"CELLULOSE, OXIDIZED 6"" X 9"" 10 EACH",8061.43,8061.43,Unversity of California Davis Medical Center,2019
1861,63713001951,"CELLULOSE, OXIDIZED 2"" X 14"" PADS 1 EACH",908.88,908.88,Unversity of California Davis Medical Center,2019
1862,63713001952,"CELLULOSE, OXIDIZED 4"" X 8"" PADS 1 EACH",1027.66,1027.66,Unversity of California Davis Medical Center,2019
1863,63713001962,SURGICEL (FIBRILLAR) 2 X 4 1 EACH 10 EACH,8203.92,8203.92,Unversity of California Davis Medical Center,2019
1864,63713001963,SURGICEL (FIBRILLAR) 4 X 4 1 EACH 1 EACH,2107.44,2107.44,Unversity of California Davis Medical Center,2019
1865,63713001972,"GELATIN SPONGE,ABSORBABLE-PORCINE SKIN 12 MM-7 MM",145.06,145.06,Unversity of California Davis Medical Center,2019
1866,63713001974,"GELATIN SPONGE,ABSORBABLE-PORCINE SKIN 100 TOPICAL",708.19,708.19,Unversity of California Davis Medical Center,2019
1867,63713002083,"INTRAOP SURGICEL SNOW 4""X4"" (CELLULOSE OXIDIZED) 1",2283.11,2283.11,Unversity of California Davis Medical Center,2019
1868,63736037882,BENZOCAINE 20 % TOPICAL AEROSOL 57 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1869,63739016710,METHOCARBAMOL 750 MG TABLET 750 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1870,63739020010,PHENOBARBITAL 16.2 MG TABLET 100 EACH,64.6,64.6,Unversity of California Davis Medical Center,2019
1871,63739020110,PHENOBARBITAL 32.4 MG TABLET 32.4 MG,33.53,33.53,Unversity of California Davis Medical Center,2019
1872,63739022510,SIMETHICONE 80 MG CHEWABLE TABLET 100 EACH,21.09,21.09,Unversity of California Davis Medical Center,2019
1873,63739026910,TAMOXIFEN 10 MG TABLET 10 MG,19.87,19.87,Unversity of California Davis Medical Center,2019
1874,63739029101,"CALCIUM CARBONATE 500 MG (1,250 MG)-VITAMIN D3 200",1.0,1.0,Unversity of California Davis Medical Center,2019
1875,63739043401,ASPIRIN 81 MG CHEWABLE TABLET 750 EACH,1.0,1.0,Unversity of California Davis Medical Center,2019
1876,63739047810,DOCUSATE SODIUM 100 MG CAPSULE 100 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1877,63739052210,"ASPIRIN 81 MG TABLET,DELAYED RELEASE 81 MG",1.0,1.0,Unversity of California Davis Medical Center,2019
1878,63739070410,HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET 1 TAB,33.53,33.53,Unversity of California Davis Medical Center,2019
1879,63824000850,"GUAIFENESIN ER 600 MG TABLET, EXTENDED RELEASE 12",3.52,3.52,Unversity of California Davis Medical Center,2019
1880,63833038602,PROTHROMBIN COMPLEX CONCENTRATE (HUMAN) IV PUSH 50,7569.0,7569.0,Unversity of California Davis Medical Center,2019
1881,63833038702,PROTHROMBIN COMPLEX CONCENTRATE (HUMAN) IV PUSH 50,7569.0,7569.0,Unversity of California Davis Medical Center,2019
1882,63833061502,ANTIHEMOPHILIC FACTOR-VWF (HUMATE-P) (HUMAN) 1 UNI,22.71,22.71,Unversity of California Davis Medical Center,2019
1883,63851050101,"RABIES VACCINE, PURIFIED CHICKEN EMBRYO CELL (PF)",404.58,404.58,Unversity of California Davis Medical Center,2019
1884,64011024702,HYDROXYPROGESTERONE (PF)(PREGNANCY PRESERVING) 250,4918.03,4918.03,Unversity of California Davis Medical Center,2019
1885,64193042502,ANTI-INHIBITOR COAGULANT CMPLX (HUMAN) 1 UNIT IV S,22.71,22.71,Unversity of California Davis Medical Center,2019
1886,64253022223,"HEPARIN, PORCINE (PF) 10 UNIT/ML INTRAVENOUS SYRIN",22.71,22.71,Unversity of California Davis Medical Center,2019
1887,64253033333,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRI",95.4,95.4,Unversity of California Davis Medical Center,2019
1888,64253044422,"HEPARIN, PORCINE (PF) 1 UNIT/ML INTRAVENOUS SYRING",27.44,27.44,Unversity of California Davis Medical Center,2019
1889,64253044425,HEPARIN NEONATAL UVC FLUSH 1 ML,22.71,22.71,Unversity of California Davis Medical Center,2019
1890,64406080101,"FACTOR VIII RECOMB (LONG-ACTING), FC FUSION PROTEI",22.71,22.71,Unversity of California Davis Medical Center,2019
1891,64406080401,"FACTOR VIII RECOMB (LONG-ACTING), FC FUSION PROTEI",22.71,22.71,Unversity of California Davis Medical Center,2019
1892,64406093301,"FACTOR IX RECOMB (LONG-ACTING), FC FUSION PROTEIN",22.71,22.71,Unversity of California Davis Medical Center,2019
1893,64406094401,"FACTOR IX RECOMB (LONG-ACTING), FC FUSION PROTEIN",22.71,22.71,Unversity of California Davis Medical Center,2019
1894,64764008060,LUBIPROSTONE 8 MCG CAPSULE 60 EACH,251.34,251.34,Unversity of California Davis Medical Center,2019
1895,64764011907,COLCHICINE 0.6 MG TABLET 0.6 MG,66.26,66.26,Unversity of California Davis Medical Center,2019
1896,64764030020,VEDOLIZUMAB 300 MG INTRAVENOUS SOLUTION 1 EACH,42431.0,42431.0,Unversity of California Davis Medical Center,2019
1897,64764091830,FEBUXOSTAT 40 MG TABLET 30 EACH,188.67,188.67,Unversity of California Davis Medical Center,2019
1898,64875000101,MIFEPRISTONE 200 MG TABLET 200 MG,80.0,80.0,Unversity of California Davis Medical Center,2019
1899,64875000103,MIFEPRISTONE 200 MG TABLET 200 MG,90.0,90.0,Unversity of California Davis Medical Center,2019
1900,64980030130,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL A,702.38,702.38,Unversity of California Davis Medical Center,2019
1901,64980032005,TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE 5 G,1264.46,1264.46,Unversity of California Davis Medical Center,2019
1902,64980040524,ABACAVIR 20 MG/ML ORAL SOLUTION 240 ML,1816.03,1816.03,Unversity of California Davis Medical Center,2019
1903,64980050312,LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION,830.13,830.13,Unversity of California Davis Medical Center,2019
1904,64980051505,OFLOXACIN 0.3 % EYE DROPS 5 ML,589.25,589.25,Unversity of California Davis Medical Center,2019
1905,65162069179,ONDANSETRON HCL 4 MG/5 ML ORAL SOLUTION 50 ML,1750.91,1750.91,Unversity of California Davis Medical Center,2019
1906,65250026620,BUPIVACAINE LIPOSOME(PF) 1.3 %(13.3 MG/ML) SUSPENS,2759.4,2759.4,Unversity of California Davis Medical Center,2019
1907,65293000101,BIVALIRUDIN 250 MG INTRAVENOUS SOLUTION 1 EACH,3351.26,3351.26,Unversity of California Davis Medical Center,2019
1908,65293000310,CANGRELOR 50 MG INTRAVENOUS SOLUTION 10 EACH,50602.44,50602.44,Unversity of California Davis Medical Center,2019
1909,65293000555,CLEVIDIPINE 25 MG/50 ML INTRAVENOUS EMULSION 50 ML,1249.56,1249.56,Unversity of California Davis Medical Center,2019
1910,65293001410,MINOCYCLINE 100 MG INTRAVENOUS SOLUTION 1 EACH,2041.78,2041.78,Unversity of California Davis Medical Center,2019
1911,65483011607,ALDESLEUKIN 22 MILLION UNIT INTRAVENOUS SOLUTION 1,10643.85,10643.85,Unversity of California Davis Medical Center,2019
1912,65597010130,OLMESARTAN 5 MG TABLET 30 EACH,68.13,68.13,Unversity of California Davis Medical Center,2019
1913,65597020205,EDOXABAN 30 MG TABLET 30 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1914,65597020305,EDOXABAN 60 MG TABLET 60 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1915,65628020510,VANCOMYCIN 25 MG/ML ORAL SOLUTION 300 ML,1929.88,1929.88,Unversity of California Davis Medical Center,2019
1916,65628020810,VANCOMYCIN 50 MG/ML ORAL SOLUTION 300 ML,1743.24,1743.24,Unversity of California Davis Medical Center,2019
1917,65649021124,FAMOTIDINE 40 MG/5 ML (8 MG/ML) ORAL SUSP (PEDI-PO,2274.66,2274.66,Unversity of California Davis Medical Center,2019
1918,65649030103,RIFAXIMIN 200 MG TABLET 200 MG,36.42,36.42,Unversity of California Davis Medical Center,2019
1919,65649030303,RIFAXIMIN 550 MG TABLET 550 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1920,65649031112,CHLOROTHIAZIDE 250 MG/5 ML ORAL SUSPENSION 237 ML,992.85,992.85,Unversity of California Davis Medical Center,2019
1921,65649055102,METHYLNALTREXONE 12 MG/0.6 ML SUBCUTANEOUS SOLUTIO,621.33,621.33,Unversity of California Davis Medical Center,2019
1922,66215010106,BOSENTAN 62.5 MG TABLET 62.5 MG,82.083,82.083,Unversity of California Davis Medical Center,2019
1923,66215010206,BOSENTAN 125 MG TABLET 125 MG,82.083,82.083,Unversity of California Davis Medical Center,2019
1924,66302010101,TREPROSTINIL SODIUM 1 MG/ML INJECTION SOLUTION 20,7572.35,7572.35,Unversity of California Davis Medical Center,2019
1925,66302010201,TREPROSTINIL SODIUM 2.5 MG/ML INJECTION SOLUTION 2,18930.88,18930.88,Unversity of California Davis Medical Center,2019
1926,66302010501,TREPROSTINIL SODIUM 5 MG/ML INJECTION SOLUTION 20,37861.75,37861.75,Unversity of California Davis Medical Center,2019
1927,66302011001,TREPROSTINIL SODIUM 10 MG/ML INJECTION SOLUTION 20,75723.5,75723.5,Unversity of California Davis Medical Center,2019
1928,66302030001,"TREPROSTINIL DIOLAMINE ER 0.125 MG TABLET,EXTENDED",49.08,49.08,Unversity of California Davis Medical Center,2019
1929,66302030201,"TREPROSTINIL DIOLAMINE ER 0.25 MG TABLET,EXTENDED",1170.0,1170.0,Unversity of California Davis Medical Center,2019
1930,66302031001,"TREPROSTINIL DIOLAMINE ER 1 MG TABLET,EXTENDED REL",4680.0,4680.0,Unversity of California Davis Medical Center,2019
1931,66302032501,"TREPROSTINIL DIOLAMINE ER 2.5 MG TABLET,EXTENDED R",11700.0,11700.0,Unversity of California Davis Medical Center,2019
1932,66302046760,TADALAFIL 20 MG TABLET (ANTIHYPERTENSIVE) 20 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1933,66490004101,DIHYDROERGOTAMINE 1 MG/ML INJECTION SOLUTION 1 MG,908.92,908.92,Unversity of California Davis Medical Center,2019
1934,66490065020,DIAZEPAM 2.5 MG RECTAL KIT 1 EACH,269.75,269.75,Unversity of California Davis Medical Center,2019
1935,66553000401,CALCIUM CARBONATE 200 MG CALCIUM (500 MG) CHEWABLE,33.5,33.5,Unversity of California Davis Medical Center,2019
1936,66582031231,EZETIMIBE 10 MG-SIMVASTATIN 20 MG TABLET 1 TABLET,28.65,28.65,Unversity of California Davis Medical Center,2019
1937,66582031331,EZETIMIBE 10 MG-SIMVASTATIN 40 MG TABLET 1 TABLET,28.65,28.65,Unversity of California Davis Medical Center,2019
