,CDM ID,Description,NDC,CPT/HCPCS,CHARGE,CHARGE QUANTITY,Hospital,Year
2096,2500000637,RALTEGRAVIR POTASSIUM 400 MG PO TABS,0006-0227-61,,56.708,1 each,Ronald Reagan UCLA Medical Center,2019
2097,2500000637,RAMIPRIL 1.25 MG PO CAPS,60687-321-21,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2098,2500000637,RAMIPRIL 10 MG PO CAPS,60687-354-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2099,2500000637,RAMIPRIL 2.5 MG PO CAPS,0054-0107-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2100,2500000637,RAMIPRIL 5 MG PO CAPS,0054-0108-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2101,2500000636,RANIBIZUMAB 0.3 MG/0.05ML IZ SOLN,50242-082-02,J2778,3510.0,1  x .05 mL Vial,Ronald Reagan UCLA Medical Center,2019
2102,2500000636,RANIBIZUMAB 0.5 MG/0.05ML IZ SOLN,50242-080-02,J2778,5850.0,1  x .05 mL Vial,Ronald Reagan UCLA Medical Center,2019
2103,2500000636,RANIBIZUMAB 0.5 MG/0.05ML IZ SOSY,50242-080-03,J2778,5850.0,1  x .05 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2104,2500000636,RASBURICASE 1.5 MG IV SOLR,0024-5150-10,J2783,3098.692,1 each,Ronald Reagan UCLA Medical Center,2019
2105,2500000636,RASBURICASE 7.5 MG IV SOLR,0024-5151-75,J2783,11626.77,1 each,Ronald Reagan UCLA Medical Center,2019
2106,2500000636,REGADENOSON 0.4 MG/5ML IV SOLN,0469-6501-89,J2785,717.535,1  x 5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2107,2500000636,REMIFENTANIL HCL 1 MG IV SOLR,67457-198-03,J3490,161.733,1 each,Ronald Reagan UCLA Medical Center,2019
2108,2500000636,REMIFENTANIL HCL 2 MG IV SOLR,67457-198-05,J3490,368.162,1 each,Ronald Reagan UCLA Medical Center,2019
2109,2500000636,REMIFENTANIL HCL 5 MG IV SOLR,67457-198-10,J3490,615.72,1 each,Ronald Reagan UCLA Medical Center,2019
2110,2500000637,REPAGLINIDE 0.5 MG PO TABS,0574-0240-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2111,2500000637,REPAGLINIDE 1 MG PO TABS,68084-954-25,,5.63,1 each,Ronald Reagan UCLA Medical Center,2019
2112,2500000637,REPAGLINIDE 2 MG PO TABS,51079-555-03,,6.212999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
2113,2500000636,RHO D IMMUNE GLOBULIN 1500 UNIT/1.3ML IJ SOLN,70504-3300-2,J2792,1531.48,1  x 1.3 mL Vial,Ronald Reagan UCLA Medical Center,2019
2114,2500000636,RHO D IMMUNE GLOBULIN 1500 UNITS IM SOSY,13533-631-11,J2790,199.044,1 each,Ronald Reagan UCLA Medical Center,2019
2115,2500000636,RHO D IMMUNE GLOBULIN 15000 UNIT/13ML IJ SOLN,70504-3000-2,J2792,11484.48,1  x 13 mL Vial,Ronald Reagan UCLA Medical Center,2019
2116,2500000636,RHO D IMMUNE GLOBULIN 5000 UNIT/4.4ML IJ SOLN,70504-3100-2,J2792,3828.15,1  x 4.4 mL Vial,Ronald Reagan UCLA Medical Center,2019
2117,2500000637,RIBAVIRIN 200 MG PO CAPS,68382-260-12,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2118,2500000637,RIBAVIRIN 40 MG/ML PO SOLN,0085-1318-01,,439.75,100 mL,Ronald Reagan UCLA Medical Center,2019
2119,2500000637,RIBAVIRIN 6 G IN SOLR,68382-395-04,,30984.3,1 each,Ronald Reagan UCLA Medical Center,2019
2120,2500000637,RIFABUTIN 150 MG PO CAPS,59762-1350-1,,25.193,1 each,Ronald Reagan UCLA Medical Center,2019
2121,2500000637,RIFAMPIN 150 MG PO CAPS,68084-357-21,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2122,2500000637,RIFAMPIN 300 MG PO CAPS,68084-358-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2123,2500000636,RIFAMPIN 600 MG IV SOLR,0068-0597-01,J3370,201.33,1 each,Ronald Reagan UCLA Medical Center,2019
2124,2500000637,RIFAXIMIN 200 MG PO TABS,65649-301-03,,43.51,1 each,Ronald Reagan UCLA Medical Center,2019
2125,2500000637,RIFAXIMIN 550 MG PO TABS,65649-303-03,,82.93799999999997,1 each,Ronald Reagan UCLA Medical Center,2019
2126,2500000636,RIMABOTULINUMTOXINB 10000 UNIT/2ML IM SOLN,10454-712-10,J0587,3187.8,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
2127,2500000636,RIMABOTULINUMTOXINB 2500 UNIT/0.5ML IM SOLN,10454-710-10,J0587,1062.6,1  x .5 mL Vial,Ronald Reagan UCLA Medical Center,2019
2128,2500000636,RIMABOTULINUMTOXINB 5000 UNIT/ML IM SOLN,10454-711-10,J0587,2125.2,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
2129,2500000637,RIOCIGUAT 0.5 MG PO TABS,50419-250-91,,379.267,1 each,Ronald Reagan UCLA Medical Center,2019
2130,2500000637,RIOCIGUAT 1 MG PO TABS,50419-251-91,,379.267,1 each,Ronald Reagan UCLA Medical Center,2019
2131,2500000637,RIOCIGUAT 1.5 MG PO TABS,50419-252-91,,379.267,1 each,Ronald Reagan UCLA Medical Center,2019
2132,2500000637,RIOCIGUAT 2.5 MG PO TABS,50419-254-91,,379.267,1 each,Ronald Reagan UCLA Medical Center,2019
2133,2500000637,RISEDRONATE SODIUM 150 MG PO TABS,0430-0478-02,,1340.388,1 each,Ronald Reagan UCLA Medical Center,2019
2134,2500000637,RISEDRONATE SODIUM 30 MG PO TABS,0430-0470-15,,221.625,1 each,Ronald Reagan UCLA Medical Center,2019
2135,2500000637,RISEDRONATE SODIUM 35 MG PO TABS,0430-0472-03,,232.035,1 each,Ronald Reagan UCLA Medical Center,2019
2136,2500000637,RISEDRONATE SODIUM 5 MG PO TABS,0430-0471-15,,27.64,1 each,Ronald Reagan UCLA Medical Center,2019
2137,2500000637,RISPERIDONE 0.25 MG PO TABS,0904-6357-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2138,2500000637,RISPERIDONE 0.5 MG PO TABS,0904-6358-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2139,2500000637,RISPERIDONE 0.5 MG PO TBDP,49884-311-91,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2140,2500000637,RISPERIDONE 1 MG PO TABS,0904-6359-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2141,2500000637,RISPERIDONE 1 MG PO TBDP,0781-5311-08,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2142,2500000637,RISPERIDONE 1 MG/ML PO SOLN,65162-673-84,,68.475,30 mL,Ronald Reagan UCLA Medical Center,2019
2143,2500000637,RISPERIDONE 2 MG PO TABS,0904-6360-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2144,2500000637,RISPERIDONE 2 MG PO TBDP,49884-401-91,,4.4030000000000005,1 each,Ronald Reagan UCLA Medical Center,2019
2145,2500000637,RISPERIDONE 3 MG PO TABS,0904-6361-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2146,2500000637,RISPERIDONE 3 MG PO TBDP,0781-5313-08,,11.165,1 each,Ronald Reagan UCLA Medical Center,2019
2147,2500000637,RISPERIDONE 4 MG PO TABS,0904-6362-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2148,2500000637,RITONAVIR 100 MG PO TABS,60687-420-25,,17.003,1 each,Ronald Reagan UCLA Medical Center,2019
2149,2500000637,RITONAVIR 80 MG/ML PO SOLN,0074-1940-63,,3267.0,240 mL,Ronald Reagan UCLA Medical Center,2019
2150,2500000636,RITUXIMAB 100 MG/10ML IV SOLN,50242-051-21,J9312,3613.52,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
2151,2500000637,RIVAROXABAN 10 MG PO TABS,50458-580-10,,25.39,1 each,Ronald Reagan UCLA Medical Center,2019
2152,2500000250,ROCURONIUM BROMIDE 100 MG/10ML IV SOLN,67457-228-10,,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
2153,2500000250,ROCURONIUM BROMIDE 50 MG/5ML IV SOLN,39822-4200-2,,40.0,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
2154,2500000636,ROCURONIUM BROMIDE 50 MG/5ML IV SOSY,61553-321-33,J7999,40.0,1  x 5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2155,2500000637,ROFLUMILAST 500 MCG PO TABS,0310-0095-30,,8.503,1 each,Ronald Reagan UCLA Medical Center,2019
2156,2500000636,ROMIDEPSIN 10 MG IV SOLR,59572-984-01,J9315,9595.95,1 each,Ronald Reagan UCLA Medical Center,2019
2157,2500000636,ROMIPLOSTIM 250 MCG SC SOLR,55513-221-01,J2796,5575.74,1 each,Ronald Reagan UCLA Medical Center,2019
2158,2500000636,ROPIVACAINE HCL 10 MG/ML IJ SOLN,63323-288-21,J2795,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
2159,2500000636,ROPIVACAINE HCL 2 MG/ML IJ SOLN,63323-285-10,J2795,40.0,1  x 10 mL Ampule,Ronald Reagan UCLA Medical Center,2019
2160,2500000636,ROPIVACAINE HCL 5 MG/ML IJ SOLN,63323-286-35,J2795,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
2161,2500000636,ROPIVACAINE HCL 7.5 MG/ML IJ SOLN,63323-287-20,J2795,40.0,1  x 20 mL Ampule,Ronald Reagan UCLA Medical Center,2019
2162,2500000636,ROPIVACAINE HCL-NACL 0.2-0.9 % IJ SOLN,70360-079-51,J7999,332.5,1  x 545 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2163,2500000637,ROSE BENGAL 1.3 MG OP STRP,17478-402-01,,40.0,1 each,Ronald Reagan UCLA Medical Center,2019
2164,2500000637,ROSUVASTATIN CALCIUM 10 MG PO TABS,60687-245-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2165,2500000637,ROSUVASTATIN CALCIUM 20 MG PO TABS,60687-256-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2166,2500000637,ROSUVASTATIN CALCIUM 40 MG PO TABS,65862-296-30,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2167,2500000637,ROSUVASTATIN CALCIUM 5 MG PO TABS,R0781-5400-92,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2168,2500000636,ROTAVIRUS VAC LIVE PENTAVALENT PO SOLN,0006-4047-41,90680,173.19,1  x 2 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2169,2500000636,ROTAVIRUS VACCINE LIVE ORAL PO SUSR,58160-854-52,90681,285.873,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
2170,2500000637,RUFINAMIDE 200 MG PO TABS,62856-582-52,,27.243,1 each,Ronald Reagan UCLA Medical Center,2019
2171,2500000637,RUFINAMIDE 40 MG/ML PO SUSP,62856-584-46,,3627.1,460 mL,Ronald Reagan UCLA Medical Center,2019
2172,2500000637,RUFINAMIDE 400 MG PO TABS,62856-583-52,,54.515,1 each,Ronald Reagan UCLA Medical Center,2019
2173,2500000637,SACUBITRIL-VALSARTAN 24-26 MG PO TABS,0078-0659-20,,19.045,1 each,Ronald Reagan UCLA Medical Center,2019
2174,2500000637,SACUBITRIL-VALSARTAN 49-51 MG PO TABS,0078-0777-20,,19.045,1 each,Ronald Reagan UCLA Medical Center,2019
2175,2500000637,SACUBITRIL-VALSARTAN 97-103 MG PO TABS,0078-0696-35,,17.338,1 each,Ronald Reagan UCLA Medical Center,2019
2176,2500000637,SALICYLIC ACID 17 % EX LIQD,75137-59110,,18.058,1.03333  x 9 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2177,2500000637,SALICYLIC ACID-SULFUR 2-2 % EX SHAM,0536-1962-97,,4.0,1  x 118 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2178,2500000637,SALINE 0.65 % NA SOLN,0904-3865-75,,40.0,1  x 44 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2179,2500000637,SALINE NASAL SPRAY 0.65 % NA SOLN,0904-3865-75,,4.0,1  x 44 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2180,2500000637,SALMETEROL XINAFOATE 50 MCG/DOSE IN AEPB,0173-0520-00,,18.339,.03571  x 28 each Inhaler,Ronald Reagan UCLA Medical Center,2019
2181,2500000637,SALSALATE 500 MG PO TABS,51293-803-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2182,2500000637,SALSALATE 750 MG PO TABS,13273-210-03,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2183,2500000636,SARGRAMOSTIM 250 MCG IV SOLR,0024-5843-05,J2820,816.0110000000003,1 each,Ronald Reagan UCLA Medical Center,2019
2184,2500000637,SCOPOLAMINE 1.5 MG/3DAYS TD PT72,66758-208-54,,42.45,1 each,Ronald Reagan UCLA Medical Center,2019
2185,2500000636,SECRETIN ACETATE (HUMAN) 16 MCG IV SOLR,67066-005-01,J2850,2100.0,1 each,Ronald Reagan UCLA Medical Center,2019
2186,2500000250,SELENIUM 40 MCG/ML IV SOLN,0517-6510-25,,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
2187,2500000637,SELENIUM SULFIDE 2.5 % EX LOTN,45802-040-64,,16.6,1  x 120 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2188,2500000637,SELEXIPAG 200 MCG PO TABS,66215-602-06,,678.563,1 each,Ronald Reagan UCLA Medical Center,2019
2189,2500000637,SENNOSIDES 8.6 MG PO TABS,0904-6522-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2190,2500000637,SENNOSIDES 8.8 MG/5ML PO SYRP,R57896-452-08,,91.0,1  x 5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2191,2500000637,SERTRALINE HCL 100 MG PO TABS,60687-253-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2192,2500000637,SERTRALINE HCL 20 MG/ML PO CONC,64980-409-06,,126.75,60 mL,Ronald Reagan UCLA Medical Center,2019
2193,2500000637,SERTRALINE HCL 25 MG PO TABS,60687-231-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2194,2500000637,SERTRALINE HCL 50 MG PO TABS,60687-242-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2195,2500000637,SEVELAMER CARBONATE 0.8 G PO PACK,0955-1052-90,,21.435,1 each,Ronald Reagan UCLA Medical Center,2019
2196,2500000637,SEVELAMER CARBONATE 2.4 G PO PACK,58468-0131-2,,38.38800000000001,1 each,Ronald Reagan UCLA Medical Center,2019
2197,2500000637,SEVELAMER CARBONATE 800 MG PO TABS,60687-328-31,,9.95,1 each,Ronald Reagan UCLA Medical Center,2019
2198,2500000250,SEVOFLURANE IN SOLN,0074-4456-04,,181.05,250 mL,Ronald Reagan UCLA Medical Center,2019
2199,2500000637,SILDENAFIL CITRATE 10 MG/ML PO SUSR,0069-0336-21,,20912.64,112 mL,Ronald Reagan UCLA Medical Center,2019
2200,2500000637,SILDENAFIL CITRATE 20 MG PO TABS,50268-717-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2201,2500000637,SILVER NITRATE-POT NITRATE 75-25 % EX MISC,12870-0001-2,,4.0,1 stick,Ronald Reagan UCLA Medical Center,2019
2202,2500000637,SILVER SULFADIAZINE 1 % EX CREA,43598-210-55,,28.125,1  x 50 g Jar,Ronald Reagan UCLA Medical Center,2019
2203,2500000637,SIMETHICONE 40 MG/0.6ML PO SUSP,0904-5894-30,,4.05,1  x 30 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2204,2500000637,SIMETHICONE 80 MG PO CHEW,R37205-112-78,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2205,2500000637,SIMVASTATIN 10 MG PO TABS,51079-454-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2206,2500000637,SIMVASTATIN 20 MG PO TABS,68084-512-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2207,2500000637,SIMVASTATIN 40 MG PO TABS,60687-210-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2208,2500000637,SIMVASTATIN 5 MG PO TABS,63739-570-10,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2209,2500000637,SIMVASTATIN 80 MG PO TABS,68084-514-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2210,2500000636,SINCALIDE 5 MCG IJ SOLR,0270-0556-15,J2805,289.146,1 each,Ronald Reagan UCLA Medical Center,2019
2211,2500000636,SIROLIMUS 0.5 MG PO TABS,0008-1040-10,J7520,34.803000000000004,1 each,Ronald Reagan UCLA Medical Center,2019
2212,2500000636,SIROLIMUS 1 MG PO TABS,0008-1041-10,J7520,69.6,1 each,Ronald Reagan UCLA Medical Center,2019
2213,2500000636,SIROLIMUS 1 MG/ML PO SOLN,0008-1030-06,J7520,3977.25,60 mL,Ronald Reagan UCLA Medical Center,2019
2214,2500000637,SITAGLIPTIN PHOSPHATE 100 MG PO TABS,0006-0277-28,,28.983,1 each,Ronald Reagan UCLA Medical Center,2019
2215,2500000637,SITAGLIPTIN PHOSPHATE 25 MG PO TABS,0006-0221-28,,28.998,1 each,Ronald Reagan UCLA Medical Center,2019
2216,2500000637,SITAGLIPTIN PHOSPHATE 50 MG PO TABS,0006-0112-28,,28.998,1 each,Ronald Reagan UCLA Medical Center,2019
2217,2500000636,SOD BENZ-SOD PHENYLACET 10-10 % IV SOLN,13811-705-50,J3490,39000.0,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
2218,2500000250,SODIUM ACETATE 2 MEQ/ML IV SOLN,0409-7299-73,,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
2219,2500000637,SODIUM BICARBONATE 325 MG PO TABS,0223-1720-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2220,2500000636,SODIUM BICARBONATE 4 % IV SOLN,0409-6609-02,J3490,40.0,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
2221,2500000250,SODIUM BICARBONATE 4.2 % IV SOLN,0409-5534-34,,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2222,2500000637,SODIUM BICARBONATE 650 MG PO TABS,66553-008-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2223,2500000250,SODIUM BICARBONATE 8.4 % IV SOLN,0409-6625-02,,40.0,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
2224,2500000637,SODIUM CHLORIDE (HYPERTONIC) 2 % OP SOLN,24208-276-15,,40.0,1  x 15 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2225,2500000637,SODIUM CHLORIDE (HYPERTONIC) 5 % OP OINT,17478-622-35,,40.0,1  x 3.5 g Tube,Ronald Reagan UCLA Medical Center,2019
2226,2500000637,SODIUM CHLORIDE (HYPERTONIC) 5 % OP SOLN,17478-623-12,,40.0,1  x 15 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2227,2500000258,SODIUM CHLORIDE 0.45 % IV SOLN,0338-0043-04,,70.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2228,2500000636,SODIUM CHLORIDE 0.45 %/20 MEQ KCL,0338-0704-34,J3480,100.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2229,2500000637,SODIUM CHLORIDE 0.9 % IN NEBU,0487-9301-03,,4.0,1  x 3 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2230,2500000272,SODIUM CHLORIDE 0.9 % IR SOLN,0338-0048-04,A4217,40.0,1  x 1000 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2231,2500000258,SODIUM CHLORIDE 0.9 % IV SOLN,0338-9612-12,J7030,70.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2232,2500000636,SODIUM CHLORIDE 0.9 %/20 MEQ KCL,0338-0691-04,J3480,100.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2233,2500000636,SODIUM CHLORIDE 0.9 %/40 MEQ KCL,0338-0695-04,J3480,100.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2234,2500000637,SODIUM CHLORIDE 1 G PO TABS,R0223-1760-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2235,2500000637,SODIUM CHLORIDE 10 % IN NEBU,0378-6998-89,,4.0,1  x 15 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2236,2500000250,SODIUM CHLORIDE 2.5 MEQ/ML IJ SOLN,0409-6657-73,,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
2237,2500000637,SODIUM CHLORIDE 3 % IN NEBU,0378-6997-89,,4.0,1  x 15 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2238,2500000250,SODIUM CHLORIDE 3 % IV SOLN,0338-0054-03,,70.0,1  x 500 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2239,2500000250,SODIUM CHLORIDE 4 MEQ/ML IV SOLN,63323-187-30,,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
2240,2500000637,SODIUM CHLORIDE 7 % IN NEBU,0487-9007-60,,4.0,1  x 4 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
2241,2500000250,SODIUM CHLORIDE BACTERIOSTATIC 0.9 % IJ SOLN,0409-1966-07,,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
2242,2500000250,SODIUM CHLORIDE FLUSH 0.9 % IV SOLN,8290-306546,,0.0,,Ronald Reagan UCLA Medical Center,2019
2243,2500000636,SODIUM HYALURONATE (VISCOSUP) 20 MG/2ML IX SOLN,89122-724-12,J7321,244.98,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
2244,2500000636,SODIUM HYALURONATE 10 MG/ML IO SOLN,85445-084-21,J3490,95.225,1  x .85 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2245,2500000636,SODIUM HYALURONATE 14 MG/ML IO SOLN,85445-085-41,J3490,108.825,1  x .85 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2246,2500000250,SODIUM HYALURONATE 23 MG/ML IO SOLN,8544-508321,,416.36,1  x .6 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2247,2500000636,SODIUM PHOSPHATE 15 MMOL/250 ML NS RTU (PHARMEDIUM),71019-334-02,J7999,110.0,1  x 250 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2248,2500000636,SODIUM PHOSPHATE-NACL 30 MMOL/250ML IV SOLN,71019-337-01,J7999,110.0,1.92308  x 260 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2249,2500000250,SODIUM PHOSPHATES 45 MMOLE/15ML IV SOLN,63323-170-15,,50.396,1  x 15 mL Vial,Ronald Reagan UCLA Medical Center,2019
2250,2500000637,SODIUM POLYSTYRENE SULFONATE 15 GM/60ML PO SUSP,46287-006-60,,14.375,1  x 60 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2251,2500000637,SODIUM POLYSTYRENE SULFONATE PO POWD,10702-036-45,,155.3,1  x 454 g Jar,Ronald Reagan UCLA Medical Center,2019
2252,2500000250,SODIUM TETRADECYL SULFATE 1 % IV SOLN,67457-162-02,,169.83,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
2253,2500000250,SODIUM TETRADECYL SULFATE 3 % IV SOLN,67457-163-02,,169.83,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
2254,2500000250,SODIUM THIOSULFATE 25 % IV SOLN,60267-705-50,,267.0,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
2255,2500000637,SOFOSBUVIR 400 MG PO TABS,61958-1501-1,,3629.2,1 each,Ronald Reagan UCLA Medical Center,2019
2256,2500000637,SOMATROPIN 5 MG IJ SOLR,0002-7335-11,J2941,2314.16,1 each,Ronald Reagan UCLA Medical Center,2019
2257,2500003636,SORAFENIB TOSYLATE 200 MG PO TABS,50419-488-58,C9399,544.5509999999998,1 each,Ronald Reagan UCLA Medical Center,2019
2258,2500000250,SORBITOL 3 % IR SOLN,0338-0295-47,,40.0,1  x 3000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2259,2500000250,SORBITOL 70 % SOLN,46287-500-30,,4.0,1  x 30 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2260,2500000637,SOTALOL HCL 120 MG PO TABS,0093-1060-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2261,2500000637,SOTALOL HCL 160 MG PO TABS,0245-0014-01,,5.9929999999999986,1 each,Ronald Reagan UCLA Medical Center,2019
2262,2500000637,SOTALOL HCL 5 MG/ML PO SOLN,24338-530-25,,983.125,1  x 250 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2263,2500000637,SOTALOL HCL 80 MG PO TABS,0245-0012-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2264,2500000637,SPIRONOLACTONE 100 MG PO TABS,51079-980-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2265,2500000637,SPIRONOLACTONE 25 MG PO TABS,51079-103-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2266,2500000637,SPIRONOLACTONE 25 MG/5ML PO SUSP,46287-020-01,,2155.025,1  x 473 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2267,2500000637,SPIRONOLACTONE 50 MG PO TABS,51079-979-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2268,2500000637,STAVUDINE 1 MG/ML PO SOLR,0003-1968-01,,200.0,200 mL,Ronald Reagan UCLA Medical Center,2019
2269,2500000637,STAVUDINE 15 MG PO CAPS,31722-515-60,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2270,2500000637,STAVUDINE 20 MG PO CAPS,31722-516-60,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2271,2500000637,STAVUDINE 40 MG PO CAPS,0003-1967-01,,17.438,1 each,Ronald Reagan UCLA Medical Center,2019
2272,2500000272,STERILE WATER FOR INJECTION IJ SOLN,0409-4887-20,A4217,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
2273,2500000272,STERILE WATER FOR INJECTION IV SOLN,0338-0013-04,A4217,70.0,1  x 1000 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
2274,2500000272,STERILE WATER FOR IRRIGATION IR SOLN,0338-0004-04,A4217,40.0,1  x 1000 mL Bottle,Ronald Reagan UCLA Medical Center,2019
2275,2500000636,STREPTOMYCIN SULFATE 1 G IM SOLR,39822-0706-2,J3000,204.15,1 each,Ronald Reagan UCLA Medical Center,2019
2276,2500000636,SUCCINYLCHOLINE 20 MG/ML 5ML,69374-920-05,J7999,40.0,1  x 5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
2277,2500000636,SUCCINYLCHOLINE CHLORIDE 20 MG/ML IJ SOLN,0409-6629-02,J0330,43.483,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
2278,2500000637,SUCRALFATE 1 G PO TABS,51079-753-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
2279,2500000637,SUCRALFATE 1 GM/10ML PO SUSP,68094-171-61,,18.613,1  x 10 mL Cup,Ronald Reagan UCLA Medical Center,2019
2280,2500000636,SUFENTANIL CITRATE 100 MCG/2ML IV SOLN,0641-6111-10,J3490,45.0,1  x 2 mL Ampule,Ronald Reagan UCLA Medical Center,2019
