,Charge Code,Description,CPT4 Code,Price,Hospital,Year
19124,447000060744,LEAD PACKEMAKER ENDOTAK RELIANCE SG,C1777,5625.0,Rideout Memorial Hospital,2019
19125,447000060757,FROZEN FEMORAL HEAD,,6142.5,Rideout Memorial Hospital,2019
19126,447000060758,STIMUBLAST 10CC,C1713,6431.25,Rideout Memorial Hospital,2019
19127,447000060760,SCREW LOCKING 2.0X8,C1713,616.25,Rideout Memorial Hospital,2019
19128,447000060761,BASEPLATE TIB SZ8,C1776,4612.5,Rideout Memorial Hospital,2019
19129,447000060762,INSERT TIB PS X3 SZ8 11MM,C1776,5175.0,Rideout Memorial Hospital,2019
19130,447000060769,VALVE AORTIC MOSAIC ULTRA US,,17600.0,Rideout Memorial Hospital,2019
19131,447000060770,VALVE AORTIC MOSAIC ULT CII US TEMP I,,17600.0,Rideout Memorial Hospital,2019
19132,447000060771,VALVE AORTIC MOSAIC ULT CII US TEMP I,,17600.0,Rideout Memorial Hospital,2019
19133,447000060772,VALVE AORTIC MOSAIC ULT CII US TEMP I,,17600.0,Rideout Memorial Hospital,2019
19134,447000060773,VALVE AORTIC MOSAIC ULT CII US TEMP I,,17600.0,Rideout Memorial Hospital,2019
19135,447000060774,VALVE AORTIC MOSAIC ULT CII US TEMP I,,17600.0,Rideout Memorial Hospital,2019
19136,447000060775,VALVE MITRAL MOSAIC US TEMP I,,17325.0,Rideout Memorial Hospital,2019
19137,447000060776,VALVE MITRAL MOSAIC US TEMP I,,17325.0,Rideout Memorial Hospital,2019
19138,447000060777,VALVE MITRAL MOSAIC US TEMP I,,17325.0,Rideout Memorial Hospital,2019
19139,447000060778,VALVE MITRAL MOSAIC US TEMP I,,17325.0,Rideout Memorial Hospital,2019
19140,447000060779,VALVE MITRAL MOSAIC US TEMP I,,17325.0,Rideout Memorial Hospital,2019
19141,447000060782,TIP SX SUPER KAM ST 10.5 IN,,12.25,Rideout Memorial Hospital,2019
19142,447000060784,NUT CONDYLE SCREW,C1713,952.0,Rideout Memorial Hospital,2019
19143,447000060785,SCREW CONDYLE,C1713,952.0,Rideout Memorial Hospital,2019
19144,447000060790,CUP HUM PE DELTA XTEND DIA 38MM+9,,5430.94,Rideout Memorial Hospital,2019
19145,447000060791,METAGLEN DELTA XTEND LONG PEG+10MM,,9180.0,Rideout Memorial Hospital,2019
19146,447000060792,STEM HUM STD 12X121MM,,11072.25,Rideout Memorial Hospital,2019
19147,447000060794,COMPONENT FEM CR TRIATHALON LT SZ3,,114.0,Rideout Memorial Hospital,2019
19148,447000060795,PLATE OF MEDPOR TITAN 3D LT SM,C1713,9375.0,Rideout Memorial Hospital,2019
19149,447000060796,SCREW SD 1.2X4MM,C1713,493.0,Rideout Memorial Hospital,2019
19150,447000060799,RELIANCE 4 SITE SG,,15750.0,Rideout Memorial Hospital,2019
19151,447000060801,ICD VR EVERA XT 1S1/DF1 US,C1722,45400.0,Rideout Memorial Hospital,2019
19152,447000060802,REAMER PILOT 8MM,,1245.25,Rideout Memorial Hospital,2019
19153,447000060803,PEC REPAIR LARGE EYELET-IMPLANT DELIVERY,C1713,8842.5,Rideout Memorial Hospital,2019
19154,447000060805,SLEEVE COMFORT SCD T/L SM,,849.65,Rideout Memorial Hospital,2019
19155,447000060806,SLEEVE COMFORT SCD KNEE LENGTH LG,,201.0,Rideout Memorial Hospital,2019
19156,447000060807,SLEEVE COMFORT SCD KNEE LENGTH MED,A6535,149.0,Rideout Memorial Hospital,2019
19157,447000060813,REFORN CAPSULAR TENSION RINGS,,837.29,Rideout Memorial Hospital,2019
19158,447000060818,VALVE GRAFT MASTERS SERIES 25MM,,16167.25,Rideout Memorial Hospital,2019
19159,447000060821,HEAD HUM SNGL RADIUS SZ52 20MM,,9786.0,Rideout Memorial Hospital,2019
19160,447000060822,GLENOID REUNION TSA SZ48,C1776,12202.57,Rideout Memorial Hospital,2019
19161,447000060838,SCREW NAIL HOLDING GTN,C1713,818.12,Rideout Memorial Hospital,2019
19162,447000060840,BALLOON CATH PTA MAXI LD 14X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19163,447000060841,BALLOON CATH PTA MAXI LD 16X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19164,447000060842,BALLOON CATH PTA MAXI LD 18X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19165,447000060843,BALLOON CATH PTA MAXI LD 20X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19166,447000060844,BALLOON CATH PTA MAXI LD 22X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19167,447000060845,BALLOON CATH PTA MAXI LD 25X4MMX80CM 7F,C1725,2144.0,Rideout Memorial Hospital,2019
19168,447000060868,SYSTEM IMPLANT PRIMARY HIP,C1776,17875.0,Rideout Memorial Hospital,2019
19169,447000060869,UPCHARGE MDM PRIMARY HIP,C1776,1912.5,Rideout Memorial Hospital,2019
19170,447000060870,SYSTEM IMPLANT PRIMARY KNEE,C1776,16225.0,Rideout Memorial Hospital,2019
19171,447000060871,BASEPLATE UNI PRIM KNEE,C1776,1912.5,Rideout Memorial Hospital,2019
19172,447000060872,SYSTEM IMPLANT HEMI SHOULDER,C1776,17875.0,Rideout Memorial Hospital,2019
19173,447000060873,SYSTEM IMPLANT REVERSE SHOULDER,C1776,31875.0,Rideout Memorial Hospital,2019
19174,447000060874,SYSTEM IMPLANT TOTAL SHOULDER,C1776,24062.5,Rideout Memorial Hospital,2019
19175,447000060875,SCRW CORT L/P 3.5MM X 38MM,C1713,396.0,Rideout Memorial Hospital,2019
19176,447000060876,SCRW CORT L/P 3.5MM X 22MM,C1713,396.0,Rideout Memorial Hospital,2019
19177,447000060877,SLING MONARC SUBFASCIAL HAMMOCK,,5111.25,Rideout Memorial Hospital,2019
19178,447000060878,SLING MONARC C SUBFASCIAL  HAMMOCK,,5111.25,Rideout Memorial Hospital,2019
19179,447000060879,PLATE FEM DIST LAT RT,C1713,11904.0,Rideout Memorial Hospital,2019
19180,447000060880,SCREW CORT SLF TAP 4.5X34MM,C1713,293.0,Rideout Memorial Hospital,2019
19181,447000060881,SCREW CORT SLF TAP 4.5X44MM,C1713,228.0,Rideout Memorial Hospital,2019
19182,447000060882,SCREW LOCKING SLF TAP 5.0X70MM,C1713,1190.0,Rideout Memorial Hospital,2019
19183,447000060885,PACEMAKER ALLURE CRT-P-RF,C2621,24250.0,Rideout Memorial Hospital,2019
19184,447000060886,CATHETER FOLEY COUNCILL TIP 22FR,,81.9,Rideout Memorial Hospital,2019
19185,447000060887,CATHETER FOLEY COUNCILL TIP 16FR,,81.9,Rideout Memorial Hospital,2019
19186,447000060888,CATHETER FOLEY COUNCILL TIP 18FR,,81.9,Rideout Memorial Hospital,2019
19187,447000060889,CATHETER FOLEY COUNCILL TIP 20FR,,81.9,Rideout Memorial Hospital,2019
19188,447000060890,CATHETER URETERAL OPEN-END 5FR,C1758,45.0,Rideout Memorial Hospital,2019
19189,447000060891,CATHETER URETERAL FLEX-TIP OPEN-END 5FR,C1758,55.0,Rideout Memorial Hospital,2019
19190,447000060892,GUIDEWIRE PTFE .035,C1769,66.75,Rideout Memorial Hospital,2019
19191,447000060893,GUIDEWIRE PTFE .038,C1769,60.0,Rideout Memorial Hospital,2019
19192,447000060894,CATHETER URETERAL DUAL LUMEN,C1758,180.0,Rideout Memorial Hospital,2019
19193,447000060895,EXTRACTOR STONE NCIRCLE TIPLESS 3FR,,752.25,Rideout Memorial Hospital,2019
19194,447000060896,STENT URETERAL DIVERSION SET 7FRX75CM,C2617,424.35,Rideout Memorial Hospital,2019
19195,447000060897,EXTRACTOR STONE NCIRCLE TIPLESS 2.2FR,,739.5,Rideout Memorial Hospital,2019
19196,447000060898,EXTRACTOR STONE GRASPER DELTA 3.2FR,,775.2,Rideout Memorial Hospital,2019
19197,447000060899,SHEATH ACCESS URETERAL FLEX 12FRX35CM,,482.6,Rideout Memorial Hospital,2019
19198,447000060900,SHEATH ACCESS URETERAL FLEX 12FRX28CM,,482.6,Rideout Memorial Hospital,2019
19199,447000060901,STENT URETERAL FIRM SET 5FRX24CM,C2617,235.0,Rideout Memorial Hospital,2019
19200,447000060902,STENT URETERAL FIRM SET 5FRX26CM,C2617,235.0,Rideout Memorial Hospital,2019
19201,447000060903,STENT URETERAL FIRM SET 6FRX22CM,C2617,235.0,Rideout Memorial Hospital,2019
19202,447000060904,STENT URETERAL FIRM SET 6FRX24CM,C2617,235.0,Rideout Memorial Hospital,2019
19203,447000060905,STENT URETERAL FIRM SET 6FRX26CM,C2617,235.0,Rideout Memorial Hospital,2019
19204,447000060906,STENT URETERAL FIRM SET 6FRX28CM,C2617,235.0,Rideout Memorial Hospital,2019
19205,447000060907,STENT URETERAL FIRM SET 7FRX28CM,C2617,235.0,Rideout Memorial Hospital,2019
19206,447000060909,INTRODUCER SUPRAPUBIC ONE-STEP 18FR,C1894,303.0,Rideout Memorial Hospital,2019
19207,447000060910,EXTRACTOR STONE GRASPER 3 PRONG 2.8FR,,690.2,Rideout Memorial Hospital,2019
19208,447000060911,GUIDEWIRE HIWIRE COAT ANG STIFF .035,C1769,222.0,Rideout Memorial Hospital,2019
19209,447000060912,GUIDEWIRE HIWIRE COAT ST STIFF .035,C1769,222.0,Rideout Memorial Hospital,2019
19210,447000060913,GUIDEWIRE HIWIRE COAT ST .035,C1769,139.3,Rideout Memorial Hospital,2019
19211,447000060914,EXTRACTOR STONE ATLAS WIRE 4.5FRX65CM,,486.2,Rideout Memorial Hospital,2019
19212,447000060915,EXTRACT0R STONE HELICAL 2.8FR,A4649,690.0,Rideout Memorial Hospital,2019
19213,447000060916,EXTRACTOR STONE ATLAS WIRE 2.8FR,,690.2,Rideout Memorial Hospital,2019
19214,447000060917,BALLOON URETERAL CATH SET 12FRX4CM,C1758,857.4,Rideout Memorial Hospital,2019
19215,447000060918,SHEATH ACCESS URETERAL FLEX 10.7FRX28CM,,501.5,Rideout Memorial Hospital,2019
19216,447000060919,SHEATH ACCESS URETERAL FLEX 10.7FRX35CM,,501.5,Rideout Memorial Hospital,2019
19217,447000060920,SHEATH ACCESS URETERAL FLEX 10.7FRX45CM,,501.5,Rideout Memorial Hospital,2019
19218,447000060921,SHEATH ACCESS URETERAL FLEX 12FRX45CM,,482.6,Rideout Memorial Hospital,2019
19219,447000060927,GUIDEWIRE AMPLATZ STIFF .035X145CM,C1769,118.2,Rideout Memorial Hospital,2019
19220,447000060928,MESH HERNIA VENTRALEX ST SM,C1781,2480.0,Rideout Memorial Hospital,2019
19221,447000060929,MESH HERNIA VENTRALEX ST MD,C1781,2980.0,Rideout Memorial Hospital,2019
19222,447000060930,MESH HERNIA VENTRALEX ST LG,C1781,3180.0,Rideout Memorial Hospital,2019
19223,447000060931,ALLOGRAFT TRINITY ELITE SM,,3080.0,Rideout Memorial Hospital,2019
19224,447000060932,ALLOGRAFT TRINITY ELITE MD,,10080.0,Rideout Memorial Hospital,2019
19225,447000060933,ALLOGRAFT TRINITY ELITE LG,,16458.75,Rideout Memorial Hospital,2019
19226,447000060934,ALLOGRAFT TRINITY ELITE XLG,,19236.25,Rideout Memorial Hospital,2019
19227,447000060939,PLATE UN3 STRAIGHT 16 HOLE,C1713,1844.5,Rideout Memorial Hospital,2019
19228,447000060940,PLATE UN3 W/TAB 2 HOLE,C1713,731.0,Rideout Memorial Hospital,2019
19229,447000060941,PLATE UN3 2 HOLE,C1713,905.25,Rideout Memorial Hospital,2019
19230,447000060942,PLATE UN3 BOX SM,C1713,1156.0,Rideout Memorial Hospital,2019
19231,447000060943,PLATE UN3 BOX LG,C1713,1793.5,Rideout Memorial Hospital,2019
19232,447000060944,PLATE UN3 RECTANGLE,C1713,1763.75,Rideout Memorial Hospital,2019
19233,447000060945,PLATE UN3 STRT W/BAR 4 HOLE,C1713,811.75,Rideout Memorial Hospital,2019
19234,447000060946,COVER UN3 BURRHOLE W/TAB 7MM,,1428.0,Rideout Memorial Hospital,2019
19235,447000060947,COVER UN3 BURRHOLE W/TAB 10MM,,1428.0,Rideout Memorial Hospital,2019
19236,447000060948,COVER UN3 BURRHOLE W/TAB 14MM,,1428.0,Rideout Memorial Hospital,2019
19237,447000060949,COVER UN3 BURRHOLE W/TAB 20MM,,1572.5,Rideout Memorial Hospital,2019
19238,447000060950,PLATE UN3 DOUBLE Y W/BAR 6 HOLE,C1713,1602.25,Rideout Memorial Hospital,2019
19239,447000060951,PLATE UN3 GAP SM 6 HOLE,C1713,1989.0,Rideout Memorial Hospital,2019
19240,447000060952,PLATE UN3 GAP LG 6 HOLE,C1713,2112.25,Rideout Memorial Hospital,2019
19241,447000060953,PLATE UN3 X 4 HOLE,C1713,1670.25,Rideout Memorial Hospital,2019
19242,447000060954,PLATE UN3 STRAIGH 8 HOLE,C1713,1049.75,Rideout Memorial Hospital,2019
19243,447000060955,PLATE UN3 RIGID 2 HOLE,C1713,624.75,Rideout Memorial Hospital,2019
19244,447000060956,MESH DYNAMIC 1.7MM 90X90X0.3MM,C1781,9161.25,Rideout Memorial Hospital,2019
19245,447000060957,MESH DYNAMIC 1.7MM 90X90X0.6MM,C1781,9296.25,Rideout Memorial Hospital,2019
19246,447000060958,SCREW UN3 AXS SD 1.5X4MM,C1713,445.5,Rideout Memorial Hospital,2019
19247,447000060959,SCREW UN3 AXS SD 1.5X5MM,C1713,445.5,Rideout Memorial Hospital,2019
19248,447000060960,SCREW UN3 AXS SD 1.7X4MM,C1713,445.5,Rideout Memorial Hospital,2019
19249,447000060962,MATRIX DURAMATRIX ONLAY PLUS 1X1CM,C1781,1891.25,Rideout Memorial Hospital,2019
19250,447000060963,MATRIX DURAMATRIX ONLAY PLUS 2X2CM,,3128.0,Rideout Memorial Hospital,2019
19251,447000060964,MATRIX DURAMATRIX ONLAY PLUS 3X3CM,C1781,4413.75,Rideout Memorial Hospital,2019
19252,447000060965,MATRIX DURAMATRIX ONLAY PLUS 4X5CM,C1781,6472.5,Rideout Memorial Hospital,2019
19253,447000060966,MATRIX DURAMATRIX ONLAY PLUS 5X7CM,C1781,8617.5,Rideout Memorial Hospital,2019
19254,447000060967,MATRIX DURAMATRIX SUTURABLE 1X1CM,C1781,1891.25,Rideout Memorial Hospital,2019
19255,447000060968,MATRIX DURAMATRIX SUTURABLE 2X2CM,C1781,3128.0,Rideout Memorial Hospital,2019
19256,447000060969,MATRIX DURAMATRIX SUTURABLE 3X3CM,C1781,4413.75,Rideout Memorial Hospital,2019
19257,447000060970,MATRIX DURAMATRIX SUTURABLE 4X5CM,C1781,6472.5,Rideout Memorial Hospital,2019
19258,447000060971,BIT DRILL UNICORTICAL SNGL USE 3.0MM,,573.75,Rideout Memorial Hospital,2019
19259,447000060972,CONNECTOR IMPLATE 12X0MM,C1713,1678.75,Rideout Memorial Hospital,2019
19260,447000060973,CONNECTOR IMPLATE 12X15MM,C1713,1678.75,Rideout Memorial Hospital,2019
19261,447000060974,CONNECTOR IMPLATE 12X22.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19262,447000060975,CONNECTOR IMPLATE 12X7.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19263,447000060976,CONNECTOR IMPLATE 2X0MM,C1713,1678.75,Rideout Memorial Hospital,2019
19264,447000060977,CONNECTOR IMPLATE 2X15MM,C1713,1678.75,Rideout Memorial Hospital,2019
19265,447000060978,CONNECTOR IMPLATE 2X22.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19266,447000060979,CONNECTOR IMPLATE 2X7.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19267,447000060980,CONNECTOR IMPLATE 7X0MM,C1713,1678.75,Rideout Memorial Hospital,2019
19268,447000060981,CONNECTOR IMPLATE 7X15MM,C1713,1678.75,Rideout Memorial Hospital,2019
19269,447000060982,CONNECTOR IMPLATE 7X22.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19270,447000060983,CONNECTOR IMPLATE 7X7.5MM,C1713,1678.75,Rideout Memorial Hospital,2019
19271,447000060984,NAIL DISTAL RADIUS IMPLATE LONG,C1713,3300.0,Rideout Memorial Hospital,2019
19272,447000060985,NAIL DISTAL RADIUS IMPLATE SHRT,C1713,3300.0,Rideout Memorial Hospital,2019
19273,447000060986,NAIL METACARPAL IMPLATE MINI 4.0 MM,C1713,3300.0,Rideout Memorial Hospital,2019
19274,447000060987,NAIL METACARPAL IMPLATE STND 4.0 MM,C1713,3300.0,Rideout Memorial Hospital,2019
19275,447000060988,NAIL METACARPAL IMPLATE STND 4.6 MM,C1713,3300.0,Rideout Memorial Hospital,2019
19276,447000060989,REAMER METACARPAL 2.7MM,,573.75,Rideout Memorial Hospital,2019
19277,447000060990,REAMER METACARPAL 3.4MM,,573.75,Rideout Memorial Hospital,2019
19278,447000060991,REAMER METACARPAL 4 0MM,,573.75,Rideout Memorial Hospital,2019
19279,447000060992,REAMER METACARPAL 4.5MM,,573.75,Rideout Memorial Hospital,2019
19280,447000060993,REAMER METACARPAL 5.0MM,,573.75,Rideout Memorial Hospital,2019
19281,447000060994,SCREW SET IMPLATE 3.0X2.0MM,C1713,463.25,Rideout Memorial Hospital,2019
19282,447000060995,SCREW UNICORTICAL TI 2.8X10.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19283,447000060996,SCREW UNICORTICAL TI 2.8X12.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19284,447000060997,SCREW UNICORTICAL TI 2.8X14.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19285,447000060998,SCREW UNICORTICAL TI 2.8X4.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19286,447000060999,SCREW UNICORTICAL TI 2.8X5.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19287,447000061000,SCREW UNICORTICAL TI 2.8X6.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19288,447000061001,SCREW UNICORTICAL TI 2.8X7.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19289,447000061002,SCREW UNICORTICAL TI 2.8X8.0MM,C1713,573.75,Rideout Memorial Hospital,2019
19290,447000061003,SCREWDRIVER STAR MINI QC T-7,,505.75,Rideout Memorial Hospital,2019
19291,447000061004,WIRE K STND 1.5MM,C1769,142.5,Rideout Memorial Hospital,2019
19292,447000061005,IMPLANT FEM  RESURFACE OSS LT 3CM,,23322.75,Rideout Memorial Hospital,2019
19293,447000061006,STEM FEM IM COATED OSS 17.5X90MM,C1776,7575.0,Rideout Memorial Hospital,2019
19294,447000061007,INSERT TIB BEARING OSS STD 14MM,C1776,5032.5,Rideout Memorial Hospital,2019
19295,447000061008,BASEPLATE TIB NON-MOD OSS LNG 63MM,C1776,12342.0,Rideout Memorial Hospital,2019
19296,447000061009,AUGMENT TIB UNIVERSAL OSS 63/67MM,C1776,4972.5,Rideout Memorial Hospital,2019
19297,447000061010,BUSHING TIBIAL OSS,C1776,1508.75,Rideout Memorial Hospital,2019
19298,447000061011,BUSHING FEMORAL OSS STD,C1776,2108.0,Rideout Memorial Hospital,2019
19299,447000061012,PIN LOCKING OSS,C1713,1117.75,Rideout Memorial Hospital,2019
19300,447000061013,IMPLANT FEM AXLE OSS,C1776,2152.0,Rideout Memorial Hospital,2019
19301,447000061014,IMPLANT FEM YOKE OSS,C1776,4702.5,Rideout Memorial Hospital,2019
19302,447000061015,OSTEOTOME THIN BMP 8MMX2.5IN,,522.75,Rideout Memorial Hospital,2019
19303,447000061016,OSTEOTOME THIN BMP 10MMX2.5IN,,437.75,Rideout Memorial Hospital,2019
19304,447000061017,BIT DRILL QUICK RELEASE 1/8IN,,437.75,Rideout Memorial Hospital,2019
19305,447000061022,SCREW FGS SLF TP XFIT 2X8MM,C1713,164.63,Rideout Memorial Hospital,2019
19306,447000061023,SCREW EMERGENCY SLF TP 2.3X4.5MM,C1713,203.87,Rideout Memorial Hospital,2019
19307,447000061059,STENT ZILVER PTX DRUG ELUTING 8X40MM,C1874,4406.25,Rideout Memorial Hospital,2019
19308,447000061060,STENT ZILVER PTX DRUG ELUTING 8X60MM,C1874,5606.25,Rideout Memorial Hospital,2019
19309,447000061061,STENT ZILVER PTX DRUG ELUTING 8X80MM,C1874,6731.25,Rideout Memorial Hospital,2019
19310,447000061062,STENT ZILVER PTX DRUG ELUTING 8X100MM,C1874,6731.25,Rideout Memorial Hospital,2019
19311,447000061063,BAND SPINE NILE 4MM,,3420.0,Rideout Memorial Hospital,2019
19312,447000061064,CLAMP SPINE NILE 5.5MM,,6300.0,Rideout Memorial Hospital,2019
19313,447000061065,ROD SPINE 500MM,,3060.0,Rideout Memorial Hospital,2019
19314,447000061066,SCREW SET EVEREST,C1713,1296.25,Rideout Memorial Hospital,2019
19315,447000061067,CONNECTOR CROSSLINK NATURAL BRIDGE,,7331.25,Rideout Memorial Hospital,2019
19316,447000061068,SCREW SPINE POLY EVEREST 5.5X40MM,C1713,7331.25,Rideout Memorial Hospital,2019
19317,447000061071,SCREW SPINE POLY EVEREST 6.5X35MM,C1713,7331.25,Rideout Memorial Hospital,2019
19318,447000061072,CATHETER BALLOON PACLITAXEL COATED 4X80,C1725,5587.5,Rideout Memorial Hospital,2019
19319,447000061073,CATHETER BALLOON PACLITAXEL COATED 5X80,C1725,5587.5,Rideout Memorial Hospital,2019
19320,447000061074,CATHETER BALLOON PACLITAXEL COATED 6X40,C1725,5587.5,Rideout Memorial Hospital,2019
19321,447000061075,CATHETER BALLOON PACLITAXEL COATED 6X60,C1725,5587.5,Rideout Memorial Hospital,2019
19322,447000061076,CATHETER BALLOON PACLITAXEL COATED 6X80,C1725,5587.5,Rideout Memorial Hospital,2019
19323,447000061077,BIOPROSTHESIS AORTIC ROOT FREESTYLE 19MM,,25437.5,Rideout Memorial Hospital,2019
19324,447000061078,BIOPROSTHESIS AORTIC ROOT FREESTYLE 21MM,,25437.5,Rideout Memorial Hospital,2019
19325,447000061079,BIOPROSTHESIS AORTIC ROOT FREESTYLE 23MM,,25437.5,Rideout Memorial Hospital,2019
19326,447000061080,BIOPROSTHESIS AORTIC ROOT FREESTYLE 25MM,,25437.5,Rideout Memorial Hospital,2019
19327,447000061081,BIOPROSTHESIS AORTIC ROOT FREESTYLE 27MM,,25437.5,Rideout Memorial Hospital,2019
19328,447000061082,BIOPROSTHESIS AORTIC ROOT FREESTYLE 29MM,,25437.5,Rideout Memorial Hospital,2019
19329,447000061085,ICD DUAL IPERIA PROMRI DR-T DF-4,C1721,45500.0,Rideout Memorial Hospital,2019
19330,447000061087,ICD DUAL IPERIA PROMRI DR-T DF-1,C1721,45500.0,Rideout Memorial Hospital,2019
19331,447000061089,ICD SNGL INVENTRA DX PROMRI,C1722,48237.5,Rideout Memorial Hospital,2019
19332,447000061091,ICD SNGL IPERIA DX PROMRI,C1722,48987.0,Rideout Memorial Hospital,2019
19333,447000061093,GUIDEWIRE 1.6MM,C1769,75.0,Rideout Memorial Hospital,2019
19334,447000061094,REAMER METACARPAL DISP,A4649,1449.25,Rideout Memorial Hospital,2019
19335,447000061095,RASP DORSAL WINDOW 16MM,A4649,1347.25,Rideout Memorial Hospital,2019
19336,447000061096,RASP LAG SCREW 12MM,A4649,1347.25,Rideout Memorial Hospital,2019
19337,447000061097,IMPLANT  METACARPAL SM 4.0X30MM,C1713,5715.0,Rideout Memorial Hospital,2019
19338,447000061098,SCREW LAG SM 4.0X28MM,C1713,3168.0,Rideout Memorial Hospital,2019
19339,447000061099,IMPLANT METACARPAL MED 5.0X30MM,C1713,5715.0,Rideout Memorial Hospital,2019
19340,447000061100,STENT SYNERGY DRUG ELUTING 2.25MMX8MM,C1874,6188.0,Rideout Memorial Hospital,2019
19341,447000061101,STENT SYNERGY DRUG ELUTING 2.25MMX12MM,C1874,6188.0,Rideout Memorial Hospital,2019
19342,447000061102,STENT SYNERGY DRUG ELUTING 2.25MMX16MM,C1874,6188.0,Rideout Memorial Hospital,2019
19343,447000061103,STENT SYNERGY DRUG ELUTING 2.25MMX20MM,C1874,6188.0,Rideout Memorial Hospital,2019
19344,447000061104,STENT SYNERGY DRUG ELUTING 2.25MMX24MM,C1874,6188.0,Rideout Memorial Hospital,2019
19345,447000061105,STENT SYNERGY DRUG ELUTING 2.25MMX28MM,C1874,6188.0,Rideout Memorial Hospital,2019
19346,447000061106,STENT SYNERGY DRUG ELUTING 2.25MMX32MM,C1874,6188.0,Rideout Memorial Hospital,2019
19347,447000061107,STENT SYNERGY DRUG ELUTING 2.25MMX38MM,C1874,6188.0,Rideout Memorial Hospital,2019
19348,447000061108,STENT SYNERGY DRUG ELUTING 2.50MMX8MM,C1874,6188.0,Rideout Memorial Hospital,2019
19349,447000061109,STENT SYNERGY DRUG ELUTING 2.50MMX12MM,C1874,6188.0,Rideout Memorial Hospital,2019
19350,447000061110,STENT SYNERGY DRUG ELUTING 2.50MMX16MM,C1874,6188.0,Rideout Memorial Hospital,2019
19351,447000061111,STENT SYNERGY DRUG ELUTING 2.50MMX20MM,C1874,6188.0,Rideout Memorial Hospital,2019
19352,447000061112,STENT SYNERGY DRUG ELUTING 2.50MMX24MM,C1874,6188.0,Rideout Memorial Hospital,2019
19353,447000061113,STENT SYNERGY DRUG ELUTING 2.50MMX28MM,C1874,6188.0,Rideout Memorial Hospital,2019
19354,447000061114,STENT SYNERGY DRUG ELUTING 2.50MMX32MM,C1874,6188.0,Rideout Memorial Hospital,2019
19355,447000061115,STENT SYNERGY DRUG ELUTING 2.50MMX38MM,C1874,6188.0,Rideout Memorial Hospital,2019
19356,447000061116,STENT SYNERGY DRUG ELUTING 2.75MMX8MM,C1874,6188.0,Rideout Memorial Hospital,2019
19357,447000061117,STENT SYNERGY DRUG ELUTING 2.75MMX12MM,C1874,6188.0,Rideout Memorial Hospital,2019
19358,447000061118,STENT SYNERGY DRUG ELUTING 2.75MMX16MM,C1874,6188.0,Rideout Memorial Hospital,2019
19359,447000061119,STENT SYNERGY DRUG ELUTING 2.75MMX20MM,C1874,6188.0,Rideout Memorial Hospital,2019
19360,447000061120,STENT SYNERGY DRUG ELUTING 2.75MMX24MM,C1874,6188.0,Rideout Memorial Hospital,2019
19361,447000061121,STENT SYNERGY DRUG ELUTING 2.75MMX28MM,C1874,6188.0,Rideout Memorial Hospital,2019
19362,447000061122,STENT SYNERGY DRUG ELUTING 2.75MMX32MM,C1874,6188.0,Rideout Memorial Hospital,2019
19363,447000061123,STENT SYNERGY DRUG ELUTING 2.75MMX38MM,C1874,6188.0,Rideout Memorial Hospital,2019
19364,447000061124,STENT SYNERGY DRUG ELUTING 3.00MMX8MM,C1874,6188.0,Rideout Memorial Hospital,2019
19365,447000061125,STENT SYNERGY DRUG ELUTING 3.00MMX12MM,C1874,6188.0,Rideout Memorial Hospital,2019
19366,447000061126,STENT SYNERGY DRUG ELUTING 3.00MMX16MM,C1874,6188.0,Rideout Memorial Hospital,2019
19367,447000061127,STENT SYNERGY DRUG ELUTING 3.00MMX20MM,C1874,6188.0,Rideout Memorial Hospital,2019
19368,447000061128,STENT SYNERGY DRUG ELUTING 3.00MMX24MM,C1874,6188.0,Rideout Memorial Hospital,2019
19369,447000061129,STENT SYNERGY DRUG ELUTING 3.00MMX28MM,C1874,6188.0,Rideout Memorial Hospital,2019
19370,447000061130,STENT SYNERGY DRUG ELUTING 3.00MMX32MM,C1874,6188.0,Rideout Memorial Hospital,2019
19371,447000061131,STENT SYNERGY DRUG ELUTING 3.00MMX38MM,C1874,6188.0,Rideout Memorial Hospital,2019
19372,447000061132,STENT SYNERGY DRUG ELUTING 3.50MMX8MM,C1874,6188.0,Rideout Memorial Hospital,2019
19373,447000061133,STENT SYNERGY DRUG ELUTING 3.50MMX12MM,C1874,6188.0,Rideout Memorial Hospital,2019
