,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
4168,60050153,TRCR BLADELESS XCEL 12X150MM,272,250.0,250.0,Eden Medical Center,2019
4169,60050153,TRCR BLADELESS XCEL 5MM 100MM,272,210.0,210.0,Eden Medical Center,2019
4170,60050153,TRCR BLADELESS XCEL 5X150MM,272,210.0,210.0,Eden Medical Center,2019
4171,60050153,TRCR BLADELESS XCEL W/STB SLV,272,366.1,366.1,Eden Medical Center,2019
4172,60050153,TRCR BLDLESS OPT XCEL12X150MM,272,250.0,250.0,Eden Medical Center,2019
4173,60050153,TRCR BLDLESS SLV XCEL 11X100MM,272,210.0,210.0,Eden Medical Center,2019
4174,60050153,TRCR BLDLESS SLV XCEL 15X100MM,272,350.0,350.0,Eden Medical Center,2019
4175,60050153,TRCR BLDLESS SLV XCEL 5X100MM,272,140.0,140.0,Eden Medical Center,2019
4176,60050153,TRCR BLELESS SHRT LGHT 5MM,272,575.4,575.4,Eden Medical Center,2019
4177,60050153,TRCR BLUNT ENDOPATH XCEL,272,210.0,210.0,Eden Medical Center,2019
4178,60050153,TRCR KII BAL BLUNT 12X130MM,272,700.0,700.0,Eden Medical Center,2019
4179,60050153,TRCR SLV XCEL UNIV 11X100MM,272,140.0,140.0,Eden Medical Center,2019
4180,60050153,TRCR SURG NON SHIELD,272,210.0,210.0,Eden Medical Center,2019
4181,60050153,TRCR THORACOPORT 5.5MM,272,627.6,627.6,Eden Medical Center,2019
4182,60050153,TRCR THORACOPORT SOFT 12MM,272,610.5,610.5,Eden Medical Center,2019
4183,60050153,TRCR XCEL BLADELESS 12MM,272,210.0,210.0,Eden Medical Center,2019
4184,60050153,TRNDCR W/M F LUER ARGON,272,265.0,265.0,Eden Medical Center,2019
4185,60050153,TROCAR THORACOPORT 10.5MM TEAL,272,643.2,643.2,Eden Medical Center,2019
4186,60050153,TUBE ASSY 520MM LEN STRL,272,2749.46,2749.46,Eden Medical Center,2019
4187,60050153,TUBE BRONCATH 39FR LFT,272,490.0,490.0,Eden Medical Center,2019
4188,60050153,TUBE CNCTG W/DRN BAG CONN 30CM,272,113.6,113.6,Eden Medical Center,2019
4189,60050153,TUBE EMG NIM TRIVANTAGE 6.0MM,272,2120.0,2120.0,Eden Medical Center,2019
4190,60050153,TUBE EMG NIM TRIVANTAGE 7.0MM,272,2120.0,2120.0,Eden Medical Center,2019
4191,60050153,TUBE ENDOBL 37FR LFT,272,490.0,490.0,Eden Medical Center,2019
4192,60050153,TUBE ENDOBL 41FR LFT,272,490.0,490.0,Eden Medical Center,2019
4193,60050153,TUBE ET EVAC SZ 7.0MM,272,160.0,160.0,Eden Medical Center,2019
4194,60050153,TUBE ET EVAC SZ 7.5MM,272,160.0,160.0,Eden Medical Center,2019
4195,60050153,TUBE ET EVAC SZ 8.0MM,272,160.0,160.0,Eden Medical Center,2019
4196,60050153,TUBE FDING JEJUNAL 20FR,272,1079.52,1079.52,Eden Medical Center,2019
4197,60050153,TUBE FDING TJ MIC 18FR 30CM,272,1788.8,1788.8,Eden Medical Center,2019
4198,60050153,TUBE GASTMY 22FR STD,272,369.2,369.2,Eden Medical Center,2019
4199,60050153,TUBE GASTMY 24FR,272,369.2,369.2,Eden Medical Center,2019
4200,60050153,TUBE GASTMY ADLT 20FR,272,369.2,369.2,Eden Medical Center,2019
4201,60050153,TUBE GASTMY MIC 16FR 3.5CC,272,369.2,369.2,Eden Medical Center,2019
4202,60050153,TUBE GASTMY STD 18FR,272,369.2,369.2,Eden Medical Center,2019
4203,60050153,TUBE H02 CAPNOLINE PLUS,272,165.0,165.0,Eden Medical Center,2019
4204,60050153,TUBE JEJUNAL FDING 14FR,272,1079.52,1079.52,Eden Medical Center,2019
4205,60050153,TUBE MINI KAMVAC SUC 10IN,272,204.0,204.0,Eden Medical Center,2019
4206,60050153,TUBE SALEM SUMP SIL 16FRX48IN,272,99.9,99.9,Eden Medical Center,2019
4207,60050153,TUBE TRANSV CARBON 1,272,1652.0,1652.0,Eden Medical Center,2019
4208,60050153,TUBE TRCH CAN SNGL SZ8,272,321.0,321.0,Eden Medical Center,2019
4209,60050153,TUBE TRCH CUF EXTD PROX 8.0,272,750.01,750.01,Eden Medical Center,2019
4210,60050153,TUBE TRCH IMPROVED SS SZ 8,272,3203.13,3203.13,Eden Medical Center,2019
4211,60050153,TUBE TRCH LASER FLEX 6.0MM,272,450.0,450.0,Eden Medical Center,2019
4212,60050153,TUBE TRCH LO-PRES ADLT SZ6,272,439.9,439.9,Eden Medical Center,2019
4213,60050153,TUBE TRCH LO-PRES ADLT SZ8,272,439.9,439.9,Eden Medical Center,2019
4214,60050153,TUBE TRCH LPRES CUF SZ 6,272,590.4,590.4,Eden Medical Center,2019
4215,60050153,TUBE TRCH LPRES CUF SZ 8,272,590.4,590.4,Eden Medical Center,2019
4216,60050153,TUBG CROSSFLOW CASSETTE PUMP,272,499.2,499.2,Eden Medical Center,2019
4217,60050153,TUBG CROSSFLOW OUTFLOW,272,411.1,411.1,Eden Medical Center,2019
4218,60050153,TUBG HYSTEROSCOPIC INSFLTN,272,125.0,125.0,Eden Medical Center,2019
4219,60050153,TUBG INDIGO ASPIRATION,272,3150.0,3150.0,Eden Medical Center,2019
4220,60050153,TUBG INSUFFLATOR HI FLOW,272,136.5,136.5,Eden Medical Center,2019
4221,60050153,TUBG INSUFLOW FTR HEATER,272,3675.01,3675.01,Eden Medical Center,2019
4222,60050153,TUBG IRR XPS STRAIGHTSHOT M4,272,162.2,162.2,Eden Medical Center,2019
4223,60050153,TUBG PT LN EXT BLD WARMER 54IN,272,149.2,149.2,Eden Medical Center,2019
4224,60050153,TUNNELER SHTH-VAS SM TO 8MM,272,544.4,544.4,Eden Medical Center,2019
4225,60050153,USE: 540481 SYS ACAPELLA DH MO,272,397.5,397.5,Eden Medical Center,2019
4226,60050153,VEST SURGL MAMMORY W/ CUP LG,272,428.4,428.4,Eden Medical Center,2019
4227,60050153,VEST SURGL MAMMORY W/ CUP MD,272,428.4,428.4,Eden Medical Center,2019
4228,60050153,VEST SURGL MAMMORY W/ CUP SM,272,428.4,428.4,Eden Medical Center,2019
4229,60050153,VEST WRAP MED 33-43IN,272,750.01,750.01,Eden Medical Center,2019
4230,60050153,VISCOAT 0.75ML,272,699.9,699.9,Eden Medical Center,2019
4231,60050153,VLV SEAL SURE ENDO,272,120.0,120.0,Eden Medical Center,2019
4232,60050153,WAND CBLTR REFLEX ULTRA 45,272,1992.0,1992.0,Eden Medical Center,2019
4233,60050153,WAND TURBINATE BPLR,272,1389.52,1389.52,Eden Medical Center,2019
4234,60050153,WAVEGUIDE EIGR SABER,272,2600.01,2600.01,Eden Medical Center,2019
4235,60050153,WIRE 2.0MMN,272,341.7,341.7,Eden Medical Center,2019
4236,60050153,WIRE CMPRS 2.8MM 25MM THR,272,515.1,515.1,Eden Medical Center,2019
4237,60050153,WIRE CMPRS 2.8MM 40MM THR,272,515.1,515.1,Eden Medical Center,2019
4238,60050153,WIRE FXTN KIRSCHNER .8X100MM,272,157.0,157.0,Eden Medical Center,2019
4239,60050153,WIRE K 3.0X285MM STRL,272,902.4,902.4,Eden Medical Center,2019
4240,60050153,WIRE K 450MM,272,955.2,955.2,Eden Medical Center,2019
4241,60050153,WIRE PLATE LG STOP 1.25X150MM,272,1183.2,1183.2,Eden Medical Center,2019
4242,60050153,WIRE THICK LOOP 12 DEG,272,3384.64,3384.64,Eden Medical Center,2019
4243,60050154,CATH 1STEP 5FR 19GA,272,200.0,200.0,Eden Medical Center,2019
4244,60050154,CATH BLR DRNG 8.5FR 50CM,272,1632.0,1632.0,Eden Medical Center,2019
4245,60050154,CATH DRNG 8.5FRX25CM,272,718.2,718.2,Eden Medical Center,2019
4246,60050154,CATH DRNG 8FR W/PGTL UREFLEX,272,750.01,750.01,Eden Medical Center,2019
4247,60050154,CATH DRNG BLR .035X220CM,272,750.01,750.01,Eden Medical Center,2019
4248,60050154,CATH DRNG MLTPUR 25CM 8.5FR,272,750.01,750.01,Eden Medical Center,2019
4249,60050154,CATH DRNG MPD LOOP 8FRX25CM,272,750.01,750.01,Eden Medical Center,2019
4250,60050154,CATH DRNG PERCUFLEX 6FR 20CM,272,2600.01,2600.01,Eden Medical Center,2019
4251,60050154,CATH EXPEL NEPH 8FRX25CM,272,762.64,762.64,Eden Medical Center,2019
4252,60050154,CATH MACLOC 10FR 228705,272,750.01,750.01,Eden Medical Center,2019
4253,60050154,CATH MLTPUR DRNG 12FR,272,750.01,750.01,Eden Medical Center,2019
4254,60050154,CATH THOR 28FR 21IN,272,39.4,39.4,Eden Medical Center,2019
4255,60050154,CATH THOR RT ANG PVC TAP 28FR,272,58.6,58.6,Eden Medical Center,2019
4256,60050154,CATH THOR RT ANG PVC TAP 32FR,272,112.8,112.8,Eden Medical Center,2019
4257,60050154,CATH THOR RT ANG SFT 28FR 21IN,272,59.5,59.5,Eden Medical Center,2019
4258,60050154,CATH THOR STR PVC TAP 32FR,272,39.2,39.2,Eden Medical Center,2019
4259,60050154,CATH ULTIFLO UREFLEX SOFT 14FR,272,784.0,784.0,Eden Medical Center,2019
4260,60050154,DRNG EXTRL VNTRCLR CATH SET,272,2205.84,2205.84,Eden Medical Center,2019
4261,60050154,KIT CATH PERIT 15.5FR 71CM,272,3675.01,3675.01,Eden Medical Center,2019
4262,60050154,KIT CATH PLEURAL PLEURX 16FR,272,5246.22,5246.22,Eden Medical Center,2019
4263,60050154,KIT DRNG PLUEREX 1000ML,272,750.01,750.01,Eden Medical Center,2019
4264,60050154,KIT THORA,272,750.01,750.01,Eden Medical Center,2019
4265,60050154,NDL YUEH CENTESIS 5FR,272,166.3,166.3,Eden Medical Center,2019
4266,60050154,NDL YUEH CENTESIS 5FR 15CM,272,166.3,166.3,Eden Medical Center,2019
4267,60050207,HCHG LSO SAG R AN/POS PNL PRE OTS,274,4745.12,4745.12,Eden Medical Center,2019
4268,60050208,HCHG LSO SAG-CO SHELL PNL PRE OTS I,274,5123.9,5123.9,Eden Medical Center,2019
4269,60050227,EXPANDER TISS 133 PLUS 350CC,278,10350.01,10350.01,Eden Medical Center,2019
4270,60050227,EXPANDER TISS BREAST 400CC,278,7440.0,7440.0,Eden Medical Center,2019
4271,60050227,EXPANDER TISS SHORT VARI,272,7440.0,7440.0,Eden Medical Center,2019
4272,60050776,COLLAR CERV CHILD REG PEDI-5,274,1182.16,1182.16,Eden Medical Center,2019
4273,60050776,COLLAR CERV VISTA SET,274,750.01,750.01,Eden Medical Center,2019
4274,60050776,COLLAR STIFF NECK SELECT,274,85.9,85.9,Eden Medical Center,2019
4275,60050799,IMBLR KNEE 20IN,274,111.6,111.6,Eden Medical Center,2019
4276,60050799,IMBLR KNEE 24IN,274,134.8,134.8,Eden Medical Center,2019
4277,60050821,ORTHOTIC SHLD CLAVICULAR,274,1600.0,1600.0,Eden Medical Center,2019
4278,60050821,SLING IMBLR ARM SM,274,43.0,43.0,Eden Medical Center,2019
4279,60050896,SYS SEAL ANGIO BIOSENTRY TRACT,278,2600.01,2600.01,Eden Medical Center,2019
4280,62000149,HCHG OT SURGICAL BOOT/SHOE EA C,272,433.43,433.43,Eden Medical Center,2019
4281,64000000,HCHG OT EO W/JNT PREFAB G,274,2987.68,2987.68,Eden Medical Center,2019
4282,64000002,HCHG OT PLS CLR CERV SMI-RGD B,274,141.32,141.32,Eden Medical Center,2019
4283,64000007,HCHG OT TLSO THOR REG PF H,274,4745.12,4745.12,Eden Medical Center,2019
4284,64000009,HCHG TLSO 2 SHL SYMPHYS-STERN CST I,274,5123.9,5123.9,Eden Medical Center,2019
4285,64000010,HCHG OT TLSO 3 MDLR SCAPULAR I,274,5123.9,5123.9,Eden Medical Center,2019
4286,64000011,HCHG OT TLSO 4 MDLR SCAPULAR,274,4063.71,4063.71,Eden Medical Center,2019
4287,64000018,HCHG OT TLSO 2 PC RGD SACROC,274,5891.38,5891.38,Eden Medical Center,2019
4288,64000030,HCHG OT KO EL W/CDYL PADS JT E,274,1230.24,1230.24,Eden Medical Center,2019
4289,64000035,HCHG OT KO W/ADJ FLX EXT ROT F,274,1933.22,1933.22,Eden Medical Center,2019
4290,64000036,HCHG OT KO DBL LACERS W/JT J,274,5569.22,5569.22,Eden Medical Center,2019
4291,64000039,HCHG OT AFO PLASTIC PREFAB A,274,13.0,13.0,Eden Medical Center,2019
4292,64000040,HCHG OT AFO PTR SLD ANK PLS E,274,1230.24,1230.24,Eden Medical Center,2019
4293,64000041,HCHG OT AFO PLS W/ANK JT L,274,7038.3,7038.3,Eden Medical Center,2019
4294,64000045,HCHG SO FIG 8 ABDC CNVS OTS C,274,433.43,433.43,Eden Medical Center,2019
4295,64000052,HCHG OT WHFO RIGID NO JNTS CUSTOM F/A INHOUSE,274,644.0,644.0,Eden Medical Center,2019
4296,64000066,HCHG OT WHO JNTS BND BKL CUSTOM F/A INHOUSE,274,908.0,908.0,Eden Medical Center,2019
4297,64000067,HCHG OT WHF DYN HNG W/F CBL CUSTOM F/A INHOUSE,274,1535.0,1535.0,Eden Medical Center,2019
4298,64000068,HCHG OT WHO NO JOINTS CUSTOM F/A INHOUSE,274,497.0,497.0,Eden Medical Center,2019
4299,64000078,HCHG OT HFO NO JNTS STRAPS PREFAB FIT/ADJ D,274,716.66,716.66,Eden Medical Center,2019
4300,64000094,HCHG OT HFO NO JNTS STRAPS PREFAB FIT/ADJ C,274,433.43,433.43,Eden Medical Center,2019
4301,64000096,HCHG OT UPPER EXT FRACTURE HUMERAL PF FIT/ADJ C,274,433.43,433.43,Eden Medical Center,2019
4302,64000100,HCHG OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ B,274,141.32,141.32,Eden Medical Center,2019
4303,64000105,HCHG OT AFO PLASTIC/OTHER CUSTOM INHOUSE,274,624.0,624.0,Eden Medical Center,2019
4304,64000111,HCHG KAFO FEMORAL FX CUSTOM FAB M,274,8539.8,8539.8,Eden Medical Center,2019
4305,64000115,HCHG OT EO DBL UPRT FORE CUS,274,4017.0,4017.0,Eden Medical Center,2019
4306,64000116,HCHG OT ADD UPPR EXT SOCK FX C,274,433.43,433.43,Eden Medical Center,2019
4307,64000117,HCHG OT PNEU FULL LEG SPLNT C,274,433.43,433.43,Eden Medical Center,2019
4308,64000119,HCHG PROSTHETIC SHRINKER BELOW KNEE EACH D,274,716.66,716.66,Eden Medical Center,2019
4309,64000122,HCHG OT METACARPL FX PREFAB B,274,141.32,141.32,Eden Medical Center,2019
4310,64000129,HCHG OT CRV COL OM BAR THOR H,274,4745.12,4745.12,Eden Medical Center,2019
4311,64000131,HCHG OT CTLSO ANT-POST-LAT CONTROL MOLD I-FACE  M,274,8539.8,8539.8,Eden Medical Center,2019
4312,64000139,HCHG OT PLV BND/BLT THI FLNG,274,1369.0,1369.0,Eden Medical Center,2019
4313,64000149,HCHG PR SHRINKER ABOVE KNEE Q,274,24493.24,24493.24,Eden Medical Center,2019
4314,64000150,HCHG OT ADD SPINAL ORTHO NOS E,274,1230.24,1230.24,Eden Medical Center,2019
4315,64000151,HCHG SPINAL ORTHOTIC NOS D,274,716.66,716.66,Eden Medical Center,2019
4316,64000154,HCHG HIP PELV/THRUST BEAR LOCK F,274,1933.22,1933.22,Eden Medical Center,2019
4317,64000155,HCHG OT VARUS/VALGAS STRAP E,274,1230.24,1230.24,Eden Medical Center,2019
4318,64000158,HCHG OT LSO SAG RIG PNL CUS K,274,5912.18,5912.18,Eden Medical Center,2019
4319,64000159,HCHG OT QUADRILATERAL BRIM F,274,1933.22,1933.22,Eden Medical Center,2019
4320,64000163,HCHG OT EO WO JNTS STRAP CUSTOM F/A INHOUSE,274,264.0,264.0,Eden Medical Center,2019
4321,64000164,HCHG OT EWHO RIGID WO JNTS CUSTOM F/A INHOUSE,274,1173.0,1173.0,Eden Medical Center,2019
4322,64000165,HCHG OT EWHFO JNTS BND BKLS CUSTOM F/A INHOUSE,274,1243.0,1243.0,Eden Medical Center,2019
4323,64000167,HCHG OT HFO WO JOINTS CUSTOM F/A INHOUSE,274,248.0,248.0,Eden Medical Center,2019
4324,64000168,HCHG OT HO WO JOINTS CUSTOM F/A INHOUSE,274,248.0,248.0,Eden Medical Center,2019
4325,64000169,HCHG OT HFO JNTS BNDS BKLS CUSTOM F/A INHOUSE,274,293.0,293.0,Eden Medical Center,2019
4326,64000172,HCHG PRE TIBIAL SHELL MOLDED F,274,1933.22,1933.22,Eden Medical Center,2019
4327,64000173,HCHG MOLDED INNER BOOT G,274,2987.68,2987.68,Eden Medical Center,2019
4328,64000178,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ,274,3087.0,3087.0,Eden Medical Center,2019
4329,64000179,HCHG ADD LOWER EXTREMITY BELW KNEE WAIST BELT C,274,433.43,433.43,Eden Medical Center,2019
4330,64000184,HCHG CTLSO ANTERIOR-POSTERIOR-LAT CONTROL MOLDED TO PT MODEL (MINERVA TYPE),274,7766.0,7766.0,Eden Medical Center,2019
4331,64000187,"HCHG PROSTHETIC SHEATH/SOCK, GEL CUSHION BELOW/ABOVE KNEE C",274,433.43,433.43,Eden Medical Center,2019
4332,64000200,HCHG PART FT MOLD SOC W/TOE F B,274,141.32,141.32,Eden Medical Center,2019
4333,64000201,HCHG PART FT MOLD SOC W/TOE F C,274,433.43,433.43,Eden Medical Center,2019
4334,64000202,HCHG PART FT MOLD SOC W/TOE F D,274,716.66,716.66,Eden Medical Center,2019
4335,64000208,HCHG OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ F,274,1933.22,1933.22,Eden Medical Center,2019
4336,64000209,HCHG OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ G,274,2987.68,2987.68,Eden Medical Center,2019
4337,64000210,HCHG OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ H,274,4745.12,4745.12,Eden Medical Center,2019
4338,64000226,HCHG OT LO SAG STAYS/PANELS PRE-FAB A,274,13.0,13.0,Eden Medical Center,2019
4339,64000227,HCHG OT LO SAG STAYS/PANELS PRE-FAB B,274,141.32,141.32,Eden Medical Center,2019
4340,64000228,HCHG OT LO SAG STAYS/PANELS PRE-FAB C,274,433.43,433.43,Eden Medical Center,2019
4341,64000229,HCHG OT LO SAG STAYS/PANELS PRE-FAB D,274,716.66,716.66,Eden Medical Center,2019
4342,64000230,HCHG OT LO SAG STAYS/PANELS PRE-FAB E,274,1230.24,1230.24,Eden Medical Center,2019
4343,64000231,HCHG OT LO SAG STAYS/PANELS PRE-FAB F,274,1933.22,1933.22,Eden Medical Center,2019
4344,64000232,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE F,274,1933.22,1933.22,Eden Medical Center,2019
4345,64000233,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE G,274,2987.68,2987.68,Eden Medical Center,2019
4346,64000234,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE H,274,4745.12,4745.12,Eden Medical Center,2019
4347,64000235,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE I,274,5123.9,5123.9,Eden Medical Center,2019
4348,64000236,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE J,274,5569.22,5569.22,Eden Medical Center,2019
4349,64000237,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE K,274,5912.18,5912.18,Eden Medical Center,2019
4350,64000238,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE L,274,7038.3,7038.3,Eden Medical Center,2019
4351,64000239,HCHG OT PREFAB MULTILIGAM SUPPORT AFO B,274,141.32,141.32,Eden Medical Center,2019
4352,64000240,HCHG OT PREFAB MULTILIGAM SUPPORT AFO C,274,433.43,433.43,Eden Medical Center,2019
4353,64000241,HCHG OT PREFAB MULTILIGAM SUPPORT AFO D,274,716.66,716.66,Eden Medical Center,2019
4354,64000242,HCHG OT PREFAB MULTILIGAM SUPPORT AFO E,274,1230.24,1230.24,Eden Medical Center,2019
4355,64000243,HCHG OT PREFAB MULTILIGAM SUPPORT AFO F,274,1933.22,1933.22,Eden Medical Center,2019
4356,64000244,HCHG OT PREFAB MULTILIGAM SUPPORT AFO G,274,2987.68,2987.68,Eden Medical Center,2019
4357,64000245,HCHG OT UPPER EXTREMITY FRACTURE WRIST PF F/A F,274,1933.22,1933.22,Eden Medical Center,2019
4358,64000246,HCHG OT UPPER EXTREMITY FRACTURE WRIST PF F/A G,274,2987.68,2987.68,Eden Medical Center,2019
4359,64000247,HCHG OT UPPER EXTREMITY FRACTURE WRIST PF F/A H,274,4745.12,4745.12,Eden Medical Center,2019
4360,64000261,HCHG OT CERVICAL MANDIBLE WIRE FRAME C,274,433.43,433.43,Eden Medical Center,2019
4361,64000262,HCHG OT CERVICAL MANDIBLE WIRE FRAME D,274,716.66,716.66,Eden Medical Center,2019
4362,64000263,HCHG OT CERVICAL MANDIBLE WIRE FRAME E,274,1230.24,1230.24,Eden Medical Center,2019
4363,64000264,HCHG OT CERVICAL MANDIBLE WIRE FRAME F,274,1933.22,1933.22,Eden Medical Center,2019
4364,64000265,HCHG OT CERVICAL MANDIBLE WIRE FRAME G,274,2987.68,2987.68,Eden Medical Center,2019
4365,64000266,HCHG OT CERVICAL MANDIBLE WIRE FRAME H,274,4745.12,4745.12,Eden Medical Center,2019
4366,64000268,HCHG SO AIRPLANE W/WO JOINT CUSTOM F/A INHOUSE,274,980.0,980.0,Eden Medical Center,2019
4367,64000269,HCHG KO WO JOINT RIGID CUSTOM INHOUSE,274,854.0,854.0,Eden Medical Center,2019
4368,64000279,HCHG OT CRV COL OM BAR THOR F,274,1933.22,1933.22,Eden Medical Center,2019
4369,64000280,HCHG OT CRV COL OM BAR THOR G,274,2987.68,2987.68,Eden Medical Center,2019
4370,64000281,HCHG OT CRV COL OM BAR THOR I,274,5123.9,5123.9,Eden Medical Center,2019
4371,64000282,HCHG OT CRV COL OM BAR THOR J,274,5569.22,5569.22,Eden Medical Center,2019
4372,64000283,HCHG OT DROP LOCK RETAINER EACH E,274,1230.24,1230.24,Eden Medical Center,2019
4373,64000290,HCHG OT DROP LOCK RETAINER EACH F,274,1933.22,1933.22,Eden Medical Center,2019
4374,64000291,HCHG OT DROP LOCK RETAINER EACH G,274,2987.68,2987.68,Eden Medical Center,2019
4375,64000292,HCHG OT DROP LOCK RETAINER EACH H,274,4745.12,4745.12,Eden Medical Center,2019
4376,64000293,HCHG OT QUADRILATERAL BRIM G,274,2987.68,2987.68,Eden Medical Center,2019
4377,64000294,HCHG OT QUADRILATERAL BRIM H,274,4745.12,4745.12,Eden Medical Center,2019
4378,64000295,HCHG OT QUADRILATERAL BRIM I,274,5123.9,5123.9,Eden Medical Center,2019
4379,64000296,HCHG OT QUADRILATERAL BRIM J,274,5569.22,5569.22,Eden Medical Center,2019
4380,64000297,HCHG OT FOOT INSERT LONGITUD/METATARSAL SUPP D,274,716.66,716.66,Eden Medical Center,2019
4381,64000298,HCHG OT FOOT INSERT LONGITUD/METATARSAL SUPP E,274,1230.24,1230.24,Eden Medical Center,2019
4382,64000299,HCHG OT FOOT INSERT LONGITUD/METATARSAL SUPP F,274,1933.22,1933.22,Eden Medical Center,2019
4383,64000309,HCHG OT FINGER W JOINT CUSTOM F/A INHOUSE,274,196.0,196.0,Eden Medical Center,2019
4384,64000322,HCHG OT EWHO W/JNTS BND BKL CUSTOM F/A INHOUSE,274,1243.0,1243.0,Eden Medical Center,2019
4385,64000323,HCHG OT EWHFO RGD WO JNT STRP CUSTOM F/A INHOUSE,274,1173.0,1173.0,Eden Medical Center,2019
4386,64000325,HCHG OT SEWHO AIRPLANE WO JNTS CUSTOM F/A INHOUSE,274,1537.0,1537.0,Eden Medical Center,2019
4387,64000326,HCHG OT SEWHO AIRPLANE W JNTS CUSTOM F/A INHOUSE,274,1816.0,1816.0,Eden Medical Center,2019
4388,64000328,HCHG OT MOLDED INNER BOOT H,274,4745.12,4745.12,Eden Medical Center,2019
4389,64000329,HCHG ADD KNEE JNT DISC/DIAL EA E,274,1230.24,1230.24,Eden Medical Center,2019
4390,64000333,HCHG BELOW KNEE SUS/SEAL SLEEV D,274,716.66,716.66,Eden Medical Center,2019
4391,64000335,HCHG OT MOLDED INNER BOOT I,274,5123.9,5123.9,Eden Medical Center,2019
4392,64000339,HCHG OT MOLDED INNER BOOT J,274,5569.22,5569.22,Eden Medical Center,2019
4393,64000346,HCHG ORTH DEV REPAIR/REPL MINOR P,274,18862.61,18862.61,Eden Medical Center,2019
4394,64000355,HCHG OT CUSTOM PLASTIC AFO I,274,5123.9,5123.9,Eden Medical Center,2019
4395,64000356,HCHG OT CUST FAB HO POST OP H,274,4745.12,4745.12,Eden Medical Center,2019
4396,64000357,HCHG OT CUST FAB HO POST OP I,274,5123.9,5123.9,Eden Medical Center,2019
4397,64000360,HCHG SHOE LIFT TAPR TO 1/2 INCH B,274,141.32,141.32,Eden Medical Center,2019
4398,64000363,HCHG POSTOP AP NO-WGT BEAR DSG G,274,2987.68,2987.68,Eden Medical Center,2019
4399,64000466,HCHG OT CUST FAB HO POST OP J,274,5569.22,5569.22,Eden Medical Center,2019
4400,64000469,HCHG OT WHF DYN HNG WRST/FGR I,274,5123.9,5123.9,Eden Medical Center,2019
4401,64000470,HCHG OT WHF DYN HNG WRST/FGR J,274,5569.22,5569.22,Eden Medical Center,2019
4402,64000473,COLLAR CERV UNIV 21X3IN,274,27.5,27.5,Eden Medical Center,2019
4403,64000473,HCHG OT FM COLLAR CERV FLEX A,274,13.0,13.0,Eden Medical Center,2019
4404,64000474,HCHG OT SO FIG 8 ABDC REST A,274,13.0,13.0,Eden Medical Center,2019
4405,64000476,HCHG WHO WRIST EXT CNTRL NO MOLD PREFAB FIT/ADJ A,274,13.0,13.0,Eden Medical Center,2019
4406,64000477,BRACE RX10 UNIV 10 IN LFT,274,70.5,70.5,Eden Medical Center,2019
4407,64000477,BRACE RX10 UNIV 10 IN RT,274,70.5,70.5,Eden Medical Center,2019
4408,64000477,SPLNT MTL PDD FRARM RT ADLT,274,50.3,50.3,Eden Medical Center,2019
4409,64000477,SPLNT MTL PDD FRARM RT YTH,274,50.3,50.3,Eden Medical Center,2019
4410,64000477,HCHG WHO WRIST EXT CNTRL NO MOLD PREFAB FIT/ADJ B,274,141.32,141.32,Eden Medical Center,2019
4411,64000481,HCHG OT LO FLX PFAB LUMB SUP B,274,141.32,141.32,Eden Medical Center,2019
4412,64000492,HCHG OT WHF DYN HNG WRST/FGR K,274,5912.18,5912.18,Eden Medical Center,2019
4413,64000499,HCHG OT TIBIAL SOCK FX/EQUAL B,274,141.32,141.32,Eden Medical Center,2019
4414,64000500,HCHG OT TIBIAL SOCK FX/EQUAL C,274,433.43,433.43,Eden Medical Center,2019
4415,64000501,HCHG OT TIBIAL SOCK FX/EQUAL D,274,716.66,716.66,Eden Medical Center,2019
4416,64000503,HCHG OT ANTERIOR THORACIC EX B,274,141.32,141.32,Eden Medical Center,2019
4417,64000504,HCHG OT ANTERIOR THORACIC EX C,274,433.43,433.43,Eden Medical Center,2019
4418,64000505,HCHG OT ANTERIOR THORACIC EX D,274,716.66,716.66,Eden Medical Center,2019
4419,64000506,HCHG OT ANTERIOR THORACIC EX E,274,1230.24,1230.24,Eden Medical Center,2019
4420,64000507,HCHG OT ANTERIOR THORACIC EX F,274,1933.22,1933.22,Eden Medical Center,2019
4421,64000508,HCHG CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) G,274,2987.68,2987.68,Eden Medical Center,2019
4422,64000509,HCHG CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) H,274,4745.12,4745.12,Eden Medical Center,2019
4423,64000510,HCHG CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) I,274,5123.9,5123.9,Eden Medical Center,2019
