,Description,Name,Effective Date,Std Price,Hospital,Year
18657,44000644,SODIUM IODIDE I-131 25MCI,2019-01-01 00:00:00,3549.84,Salinas Valley Memorial Hospital,2019
18658,44000652,SODIUM IODIDE I-131 29MCI,2019-01-01 00:00:00,3919.67,Salinas Valley Memorial Hospital,2019
18659,44000660,SODIUM IODIDE I-131 50MCI,2019-01-01 00:00:00,4220.44,Salinas Valley Memorial Hospital,2019
18660,44000679,SODIUM IODIDE I-131 85MCI,2019-01-01 00:00:00,6551.15,Salinas Valley Memorial Hospital,2019
18661,44000687,SODIUM IODIDE I-131 100MCI,2019-01-01 00:00:00,7549.79,Salinas Valley Memorial Hospital,2019
18662,44000695,SODIUM IODIDE I-131 150MCI,2019-01-01 00:00:00,10879.16,Salinas Valley Memorial Hospital,2019
18663,44000709,SODIUM IODIDE I-131 200MCI,2019-01-01 00:00:00,14208.37,Salinas Valley Memorial Hospital,2019
18664,44000717,"NM TUMOR LOCALIZATION,LIMITED",2019-01-01 00:00:00,2461.82,Salinas Valley Memorial Hospital,2019
18665,44000725,NM THYROID CA WHOLE BODY,2019-01-01 00:00:00,3778.7,Salinas Valley Memorial Hospital,2019
18666,44000733,THYROID CA METS TREATMENT,2019-01-01 00:00:00,2885.3,Salinas Valley Memorial Hospital,2019
18667,44000741,NM ONCOSCINT TUMOR SURVEY,2019-01-01 00:00:00,4655.39,Salinas Valley Memorial Hospital,2019
18668,44000768,NM ONCOSCINT TUMOR SPECT,2019-01-01 00:00:00,2608.69,Salinas Valley Memorial Hospital,2019
18669,44000776,TUMOR LOCALIZATION MULTI AREAS,2019-01-01 00:00:00,4807.23,Salinas Valley Memorial Hospital,2019
18670,44000806,LYMPHOSCINTIGRAPHY IMAGING,2019-01-01 00:00:00,4762.52,Salinas Valley Memorial Hospital,2019
18671,44001012,CSF FLOW,2019-01-01 00:00:00,5097.58,Salinas Valley Memorial Hospital,2019
18672,44001047,NM CEREBRAL BLOOD FLOW,2019-01-01 00:00:00,3734.97,Salinas Valley Memorial Hospital,2019
18673,44001519,NM PULMONARY PERFUSION,2019-01-01 00:00:00,3844.69,Salinas Valley Memorial Hospital,2019
18674,44002035,NM GI BLEEDING TAGGED RBC'S,2019-01-01 00:00:00,4228.83,Salinas Valley Memorial Hospital,2019
18675,44002043,NM RENAL FUNCTION W/VASC FLOW,2019-01-01 00:00:00,4724.94,Salinas Valley Memorial Hospital,2019
18676,44002051,NM LIVER/SPLEEN,2019-01-01 00:00:00,3737.5,Salinas Valley Memorial Hospital,2019
18677,44002078,NM BOWEL IMAGING,2019-01-01 00:00:00,3407.43,Salinas Valley Memorial Hospital,2019
18678,44002094,NM RENAL FUNCTION W/DRUGS,2019-01-01 00:00:00,5598.09,Salinas Valley Memorial Hospital,2019
18679,44002108,NM PERITONEAL-VENOUS SHUNT PAT,2019-01-01 00:00:00,4794.21,Salinas Valley Memorial Hospital,2019
18680,44002116,NM GASTRIC EMPTYING STUDY,2019-01-01 00:00:00,4846.77,Salinas Valley Memorial Hospital,2019
18681,44002124,RENAL CORTICAL,2019-01-01 00:00:00,3675.42,Salinas Valley Memorial Hospital,2019
18682,44002507,"NM BONE/JOINT,IMAGING; 3 PHASE",2019-01-01 00:00:00,4813.43,Salinas Valley Memorial Hospital,2019
18683,44002515,NM BONE SCAN WHOLE BODY,2019-01-01 00:00:00,4418.55,Salinas Valley Memorial Hospital,2019
18684,44002523,NM BONE LIMITED AREA,2019-01-01 00:00:00,2459.21,Salinas Valley Memorial Hospital,2019
18685,44002558,"RADIOPHARM.THERAPY,NONTHYROID",2019-01-01 00:00:00,1849.22,Salinas Valley Memorial Hospital,2019
18686,44003007,NM TREADMILL STRESS W/PERF,2019-01-01 00:00:00,5708.67,Salinas Valley Memorial Hospital,2019
18687,44003023,NM CARDIAC WALL MOTION,2019-01-01 00:00:00,5408.12,Salinas Valley Memorial Hospital,2019
18688,44003031,NM CSF FLOW IMAGING;SHUNT EVAL,2019-01-01 00:00:00,3249.01,Salinas Valley Memorial Hospital,2019
18689,44003112,NM TREADMILL REST HALF W/PERF,2019-01-01 00:00:00,1966.61,Salinas Valley Memorial Hospital,2019
18690,44003139,NM TREADMILL STRESS HALF W/PER,2019-01-01 00:00:00,4209.85,Salinas Valley Memorial Hospital,2019
18691,44003511,NM HYPERTHYROID THERAPY,2019-01-01 00:00:00,1393.76,Salinas Valley Memorial Hospital,2019
18692,44003538,THYROID CA TREATMENT,2019-01-01 00:00:00,2885.3,Salinas Valley Memorial Hospital,2019
18693,44003562,NM LOCALIZE ABCESS;WHOLE BODY,2019-01-01 00:00:00,4450.51,Salinas Valley Memorial Hospital,2019
18694,44003589,NM GALLIUM SCAN;MULTIPLE,2019-01-01 00:00:00,4807.23,Salinas Valley Memorial Hospital,2019
18695,44003597,NM VOIDING CYSTOGRAM,2019-01-01 00:00:00,4622.45,Salinas Valley Memorial Hospital,2019
18696,44003651,NM GALLIUM LIMITED,2019-01-01 00:00:00,1493.17,Salinas Valley Memorial Hospital,2019
18697,44003694,NM PARATHYROID SCAN W/SUBTRACT,2019-01-01 00:00:00,4028.16,Salinas Valley Memorial Hospital,2019
18698,44003708,SAMARIUM 153 LEXIDRONAM-150MCI,2019-01-01 00:00:00,25469.57,Salinas Valley Memorial Hospital,2019
18699,44003716,ONCOSCINT ISOTOPE,2019-01-01 00:00:00,8257.87,Salinas Valley Memorial Hospital,2019
18700,44003724,SODIUM IODIDE I-131 2MCI,2019-01-01 00:00:00,1991.29,Salinas Valley Memorial Hospital,2019
18701,44003733,SATUMOMAB PENDETIDE,2019-01-01 00:00:00,10662.59,Salinas Valley Memorial Hospital,2019
18702,44004063,NM THYROID UPTAKE W/STIM,2019-01-01 00:00:00,2982.32,Salinas Valley Memorial Hospital,2019
18703,44004064,NM THYROID IMAGING W/BLOOD FLO,2019-01-01 00:00:00,2872.38,Salinas Valley Memorial Hospital,2019
18704,44004065,NM THYROID IMAGING W/QUANT/STM,2019-01-01 00:00:00,2872.38,Salinas Valley Memorial Hospital,2019
18705,44004066,NM PARATHYROID SCAN W/SPECT,2019-01-01 00:00:00,3262.5,Salinas Valley Memorial Hospital,2019
18706,45000007,CT UPPER EXT W/O CONTRAST RT,2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18707,45000008,CT UPPER EXT W/O CONTRAST LT,2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18708,45000010,CT UPPER EXT W/CONTRAST RT,2019-01-01 00:00:00,5657.22,Salinas Valley Memorial Hospital,2019
18709,45000011,CT UPPER EXT W/CONTRAST LT,2019-01-01 00:00:00,5657.22,Salinas Valley Memorial Hospital,2019
18710,45000013,CT LOWER EXT W/O CONTRAST RT,2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18711,45000014,CT LOWER EXT W/O CONTRAST LT,2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18712,45000015,CTA HEAD W/WO CONTRAST-PP,2019-01-01 00:00:00,5042.84,Salinas Valley Memorial Hospital,2019
18713,45000016,CTA NECK W/WO CONTRAST-PP,2019-01-01 00:00:00,5042.84,Salinas Valley Memorial Hospital,2019
18714,45000017,CTA CHEST WOC/WC POST PROCESS,2019-01-01 00:00:00,7593.49,Salinas Valley Memorial Hospital,2019
18715,45000018,CTA UPPER EXTREMITY W/WO WC-PP,2019-01-01 00:00:00,5657.22,Salinas Valley Memorial Hospital,2019
18716,45000019,CTA RUN OFF WOC/WC PP,2019-01-01 00:00:00,9063.23,Salinas Valley Memorial Hospital,2019
18717,45000020,CTA LOWER EXTREM W/WO CON PP,2019-01-01 00:00:00,6285.76,Salinas Valley Memorial Hospital,2019
18718,45000022,CTA PELVIS W/WO CONTRAST PP,2019-01-01 00:00:00,5945.38,Salinas Valley Memorial Hospital,2019
18719,45000023,CTA ABDOMEN W/WO CONTRAST,2019-01-01 00:00:00,8089.99,Salinas Valley Memorial Hospital,2019
18720,45000024,CT LUNG/MEDIASTINUM BIOPSY,2019-01-01 00:00:00,1515.03,Salinas Valley Memorial Hospital,2019
18721,45000025,CT BIOPSY ABD/RETROPERIT NEEDL,2019-01-01 00:00:00,1363.66,Salinas Valley Memorial Hospital,2019
18722,45000026,CT BIOPSY KIDNEY/RENAL NEEDLE,2019-01-01 00:00:00,1363.66,Salinas Valley Memorial Hospital,2019
18723,45000027,CT BIOPSY HIP/PELVIS NEEDLE,2019-01-01 00:00:00,1515.03,Salinas Valley Memorial Hospital,2019
18724,45000031,CT BIOPSY LIVER NEEDLE,2019-01-01 00:00:00,1363.66,Salinas Valley Memorial Hospital,2019
18725,45000032,CT FNA IMAGING GUIDANCE,2019-01-01 00:00:00,1652.58,Salinas Valley Memorial Hospital,2019
18726,45000033,CT GUIDE-RADIATION THERAPY FLD,2019-01-01 00:00:00,6829.21,Salinas Valley Memorial Hospital,2019
18727,45000034,CT CALCIUM SCORING W/O CON,2019-01-01 00:00:00,1060.0,Salinas Valley Memorial Hospital,2019
18728,45000037,CT VIRTUAL COLONOSCOPY SCREEN,2019-01-01 00:00:00,1767.17,Salinas Valley Memorial Hospital,2019
18729,45000038,CT BIOPSY PANCREAS NEEDLE,2019-01-01 00:00:00,1363.66,Salinas Valley Memorial Hospital,2019
18730,45000039,CT CELIAC NERVE BLOCK,2019-01-01 00:00:00,1312.86,Salinas Valley Memorial Hospital,2019
18731,45000041,CT BIOPSY MUSCLE,2019-01-01 00:00:00,1456.63,Salinas Valley Memorial Hospital,2019
18732,45000042,CT INJECT SHOULDER ARTHROGRAPH,2019-01-01 00:00:00,1547.32,Salinas Valley Memorial Hospital,2019
18733,45000045,CT GUIDANCE TISSUE ABLATION,2019-01-01 00:00:00,1765.22,Salinas Valley Memorial Hospital,2019
18734,45000046,CT ABSCESS DRAINAGE PERCUTANEO,2019-01-01 00:00:00,2055.8,Salinas Valley Memorial Hospital,2019
18735,45000047,"CT BONE DENSITY HIPS,SPINE",2019-01-01 00:00:00,887.64,Salinas Valley Memorial Hospital,2019
18736,45000049,"CT BIOPSY KIDNEY/RENAL,BILAT",2019-01-01 00:00:00,2726.86,Salinas Valley Memorial Hospital,2019
18737,45000050,CT BIOPSY DEEP BONE PERCUTANEO,2019-01-01 00:00:00,5751.09,Salinas Valley Memorial Hospital,2019
18738,45000051,CT ABSCESS DRAINAGE LIVER,2019-01-01 00:00:00,1924.61,Salinas Valley Memorial Hospital,2019
18739,45000052,CT BONE MARROW ASPIRATION ONLY,2019-01-01 00:00:00,2610.27,Salinas Valley Memorial Hospital,2019
18740,45000053,CT LUNG ABLATION,2019-01-01 00:00:00,3740.64,Salinas Valley Memorial Hospital,2019
18741,45000054,CT PERC ASPIRATION CYST SPINAL,2019-01-01 00:00:00,429.26,Salinas Valley Memorial Hospital,2019
18742,45000057,CTA CORONARY W/CON,2019-01-01 00:00:00,1549.35,Salinas Valley Memorial Hospital,2019
18743,45000058,CT LOWER EXT W/O CONTRAST BI-L,2019-01-01 00:00:00,6979.52,Salinas Valley Memorial Hospital,2019
18744,45000059,CT LOWER EXT W/CONTRAST BI-LAT,2019-01-01 00:00:00,6979.52,Salinas Valley Memorial Hospital,2019
18745,45000061,CT PERCUTANEOUS RF ABLATION,2019-01-01 00:00:00,4482.74,Salinas Valley Memorial Hospital,2019
18746,45000062,CT NERVE BLOCK THORACIC/LUMBAR,2019-01-01 00:00:00,1250.24,Salinas Valley Memorial Hospital,2019
18747,45000063,CT LOWER EXT W/WO CONT BI-LAT,2019-01-01 00:00:00,8724.14,Salinas Valley Memorial Hospital,2019
18748,45000064,CT EXCHANGE OF DRAINAGE CATH,2019-01-01 00:00:00,1456.82,Salinas Valley Memorial Hospital,2019
18749,45000065,CT EXCHANGE OF DRAINAGE CATH,2019-01-01 00:00:00,1937.08,Salinas Valley Memorial Hospital,2019
18750,45000066,CT ABCESS DRAIN ASSESMENT,2019-01-01 00:00:00,1719.18,Salinas Valley Memorial Hospital,2019
18751,45000067,CT VIRTUAL COLONOSCOPY W/O DIA,2019-01-01 00:00:00,3000.63,Salinas Valley Memorial Hospital,2019
18752,45000069,CT BONE MARROW ASPIRATION,2019-01-01 00:00:00,6647.59,Salinas Valley Memorial Hospital,2019
18753,45000070,CT LOWER EXT WITH CON RT,2019-01-01 00:00:00,5657.22,Salinas Valley Memorial Hospital,2019
18754,45000071,"CT GUIDED ABLATION BONE,METAST",2019-01-01 00:00:00,5167.52,Salinas Valley Memorial Hospital,2019
18755,45000072,CT CRYO ABLATE RENAL UNI,2019-01-01 00:00:00,13935.75,Salinas Valley Memorial Hospital,2019
18756,45000073,CT CRYO ABLATE RENAL BILAT,2019-01-01 00:00:00,27871.45,Salinas Valley Memorial Hospital,2019
18757,45000074,CT PLEURAL DRAINAGE W/IMAGING,2019-01-01 00:00:00,8358.08,Salinas Valley Memorial Hospital,2019
18758,45000075,PLEURAL DRAINAGE BILAT W/IMAGE,2019-01-01 00:00:00,9324.13,Salinas Valley Memorial Hospital,2019
18759,45000080,CTA ABD & PELVIS,2019-01-01 00:00:00,11524.21,Salinas Valley Memorial Hospital,2019
18760,45000090,CT ANESTHESIA FIRST HOUR,2019-01-01 00:00:00,576.13,Salinas Valley Memorial Hospital,2019
18761,45000091,CT ANESTHESIA ADDITIONAL 1/4HR,2019-01-01 00:00:00,432.18,Salinas Valley Memorial Hospital,2019
18762,45000095,CT BIOPSY NEEDLE,2019-01-01 00:00:00,144.93,Salinas Valley Memorial Hospital,2019
18763,45000096,CT VERTEBROLASTY/KYPHOPLASTY,2019-01-01 00:00:00,4233.21,Salinas Valley Memorial Hospital,2019
18764,45000112,CT ABD & PELVIS W/O CON,2019-01-01 00:00:00,9072.74,Salinas Valley Memorial Hospital,2019
18765,45000113,CT ABD & PELVIS W/CON,2019-01-01 00:00:00,9352.44,Salinas Valley Memorial Hospital,2019
18766,45000114,CT ABD & PELVIS W/WO CON,2019-01-01 00:00:00,11951.19,Salinas Valley Memorial Hospital,2019
18767,45000115,"CT UPPER EXT W/O CONTRAST, RS",2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18768,45000117,CT SOFT TISSUE NECK W/CONTRAST,2019-01-01 00:00:00,5602.98,Salinas Valley Memorial Hospital,2019
18769,45000125,CT GUIDANCE ABSCESS DRAINAGE,2019-01-01 00:00:00,7320.6,Salinas Valley Memorial Hospital,2019
18770,45000134,"CT LOWER EXT W/O CONT, RS",2019-01-01 00:00:00,5447.97,Salinas Valley Memorial Hospital,2019
18771,45000141,CT SOFT TISSUE NECK W/O CONT.,2019-01-01 00:00:00,4636.84,Salinas Valley Memorial Hospital,2019
18772,45000142,CT ABLATE RENAL TUMOR 1 OR MOR,2019-01-01 00:00:00,4189.36,Salinas Valley Memorial Hospital,2019
18773,45000143,CT ABLATION RENAL TUMOR BILAT,2019-01-01 00:00:00,4189.36,Salinas Valley Memorial Hospital,2019
18774,45000144,CT 3D RECONSTRUCTION W/IMAGES,2019-01-01 00:00:00,1528.29,Salinas Valley Memorial Hospital,2019
18775,45000145,"CT NECK W/O CONT,RS",2019-01-01 00:00:00,4636.84,Salinas Valley Memorial Hospital,2019
18776,45000146,"CT CHEST W/O CONT,RS",2019-01-01 00:00:00,7776.08,Salinas Valley Memorial Hospital,2019
18777,45000147,"CT ABDOMEN W/O CONT,RS",2019-01-01 00:00:00,5946.6,Salinas Valley Memorial Hospital,2019
18778,45000148,"CT PELVIS W/O CONT,RS",2019-01-01 00:00:00,4885.79,Salinas Valley Memorial Hospital,2019
18779,45000149,"CT SPINE LUMBAR W/O CONT,RS",2019-01-01 00:00:00,6480.89,Salinas Valley Memorial Hospital,2019
18780,45000150,"CT HEAD W/O CONT,RS",2019-01-01 00:00:00,4715.17,Salinas Valley Memorial Hospital,2019
18781,45000151,"CT SPINE THORACIC W/O CONT,RS",2019-01-01 00:00:00,7809.0,Salinas Valley Memorial Hospital,2019
18782,45000152,"CT SPINE CERVICAL W/O CONT,RS",2019-01-01 00:00:00,8135.73,Salinas Valley Memorial Hospital,2019
18783,45000153,"CT NECK W/CONT,RS",2019-01-01 00:00:00,5602.98,Salinas Valley Memorial Hospital,2019
18784,45000154,"CT CHEST W/CONT,RS",2019-01-01 00:00:00,8011.44,Salinas Valley Memorial Hospital,2019
18785,45000155,"CT ABDOMEN W/CONT,RS",2019-01-01 00:00:00,6644.67,Salinas Valley Memorial Hospital,2019
18786,45000156,"CT PELVIS W/CONT,RS",2019-01-01 00:00:00,5583.7,Salinas Valley Memorial Hospital,2019
18787,45000157,"CT HEAD W/CONT,RS",2019-01-01 00:00:00,5003.98,Salinas Valley Memorial Hospital,2019
18788,45000159,CT ASP BX INTERVERTEBRAL DISC,2019-01-01 00:00:00,4148.54,Salinas Valley Memorial Hospital,2019
18789,45000160,CT ABD & PELVIS W/O CONT RS,2019-01-01 00:00:00,9072.74,Salinas Valley Memorial Hospital,2019
18790,45000161,CT ABD & PELVIS W/CONT RS,2019-01-01 00:00:00,9352.44,Salinas Valley Memorial Hospital,2019
18791,45000162,CT DRAIN VISCERAL/ORGAN,2019-01-01 00:00:00,8721.76,Salinas Valley Memorial Hospital,2019
18792,45000163,CT DRAIN PERI/RETROPERITONEAL,2019-01-01 00:00:00,8845.49,Salinas Valley Memorial Hospital,2019
18793,45000164,CT DRAIN SOFT TISSUE,2019-01-01 00:00:00,7682.2,Salinas Valley Memorial Hospital,2019
18794,45000165,CT NERVE BLOCK CERV/THORACIC,2019-01-01 00:00:00,6568.46,Salinas Valley Memorial Hospital,2019
18795,45000166,CT SOFT TISSUE NECK W/WO CONT,2019-01-01 00:00:00,7018.71,Salinas Valley Memorial Hospital,2019
18796,45000167,"STOMACH, UNLISTED PROCEDURE",2019-01-01 00:00:00,4565.77,Salinas Valley Memorial Hospital,2019
18797,45000168,CT PARACENTESIS,2019-01-01 00:00:00,4416.47,Salinas Valley Memorial Hospital,2019
18798,45000169,PERQ ABLTJ LVR CRYOABLATION,2019-01-01 00:00:00,35629.53,Salinas Valley Memorial Hospital,2019
18799,45000170,ABLATE BONE TUMOR(S) W/GUIDE,2019-01-01 00:00:00,32733.76,Salinas Valley Memorial Hospital,2019
18800,45000171,CT ASPIRATE JT INTERMEDIATE,2019-01-01 00:00:00,811.78,Salinas Valley Memorial Hospital,2019
18801,45000172,CT ASPIRATE JT FINGER/TOE,2019-01-01 00:00:00,699.21,Salinas Valley Memorial Hospital,2019
18802,45000173,CT ASPIRATE JT MAJOR,2019-01-01 00:00:00,1015.87,Salinas Valley Memorial Hospital,2019
18803,45000174,CT BIOPSY PROSTATE,2019-01-01 00:00:00,4032.79,Salinas Valley Memorial Hospital,2019
18804,45000175,CT THORACENTESIS,2019-01-01 00:00:00,4258.42,Salinas Valley Memorial Hospital,2019
18805,45000176,CT BIOPSY LYMPH NODE;NEEDLE,2019-01-01 00:00:00,2688.54,Salinas Valley Memorial Hospital,2019
18806,45000177,CT CHOLECYSTOSTOMY GB DRAIN,2019-01-01 00:00:00,11446.71,Salinas Valley Memorial Hospital,2019
18807,45000178,CT BREAST BX WIRE/NEEDLE LOC,2019-01-01 00:00:00,6033.03,Salinas Valley Memorial Hospital,2019
18808,45000179,CT INJ'S DIAG/THER LUMB /SACR,2019-01-01 00:00:00,1933.89,Salinas Valley Memorial Hospital,2019
18809,45000180,CT LDCT Screening Lung Cancer,2019-01-01 00:00:00,1444.67,Salinas Valley Memorial Hospital,2019
18810,45000181,"CT EPIDURAL W/IMAGE, LUMBAR",2019-01-01 00:00:00,9547.77,Salinas Valley Memorial Hospital,2019
18811,45000182,CT MOD SEDATN <5YR INTL 15 MIN,2019-01-01 00:00:00,316.19,Salinas Valley Memorial Hospital,2019
18812,45000183,CT MOD SEDATN 5YR>INTL 15 MIN,2019-01-01 00:00:00,328.28,Salinas Valley Memorial Hospital,2019
18813,45000184,CT MOD SEDATN EA ADD 15 MIN,2019-01-01 00:00:00,282.91,Salinas Valley Memorial Hospital,2019
18814,45000185,CT FLUORO GUIDE NEEDLE SPINE,2019-01-01 00:00:00,1125.18,Salinas Valley Memorial Hospital,2019
18815,45000186,"CT INJ MYELOGRAM,SPINE",2019-01-01 00:00:00,2381.71,Salinas Valley Memorial Hospital,2019
18816,45000187,CT TUNNELED PLEURAL CATH,2019-01-01 00:00:00,11340.57,Salinas Valley Memorial Hospital,2019
18817,45000188,CT BX SKIN PUNCH 1ST LESION,2019-01-01 00:00:00,451.64,Salinas Valley Memorial Hospital,2019
18818,45000189,CT CELIAC PLEXUS INJECTION,2019-01-01 00:00:00,3613.58,Salinas Valley Memorial Hospital,2019
18819,45000190,CT BONE MARROW ASP  W/ BIOPSY,2019-01-01 00:00:00,6331.04,Salinas Valley Memorial Hospital,2019
18820,45000191,CT BIOPSY MUSCLE SUPERFICIAL,2019-01-01 00:00:00,5835.76,Salinas Valley Memorial Hospital,2019
18821,45000192,"CT EPIDURAL W/IMAGE,THORACIC",2019-01-01 00:00:00,9093.13,Salinas Valley Memorial Hospital,2019
18822,45000193,CT LUNG RFA ABLATION W/IMAGING,2019-01-01 00:00:00,14479.38,Salinas Valley Memorial Hospital,2019
18823,45000194,CT LUNG CRYOABLATION W/IMAGE,2019-01-01 00:00:00,14749.84,Salinas Valley Memorial Hospital,2019
18824,45000195,CT BONE MARROW BIOPSY & ASP,2019-01-01 00:00:00,7276.36,Salinas Valley Memorial Hospital,2019
18825,45000196,CT CEREBRAL PERFUSION W/CON,2019-01-01 00:00:00,3117.14,Salinas Valley Memorial Hospital,2019
18826,45000197,CT FNA BX GUIDANCE 1ST LESION,2019-01-01 00:00:00,9266.48,Salinas Valley Memorial Hospital,2019
18827,45000198,CT FNA BX GUIDANCE ADD LESION,2019-01-01 00:00:00,9266.48,Salinas Valley Memorial Hospital,2019
18828,45000500,CT SPINE LUMBAR W/WO CONTRAST,2019-01-01 00:00:00,8573.6,Salinas Valley Memorial Hospital,2019
18829,45001016,CT EAR ORBIT SELLA FOSSA WO,2019-01-01 00:00:00,6415.82,Salinas Valley Memorial Hospital,2019
18830,45001024,CT EAR ORBIT SELLA FOSSA W/C,2019-01-01 00:00:00,6605.46,Salinas Valley Memorial Hospital,2019
18831,45001032,CT EAR ORBIT SELLA FOSSA W/WO,2019-01-01 00:00:00,7377.21,Salinas Valley Memorial Hospital,2019
18832,45001059,CT HEAD WITHOUT CONTRAST,2019-01-01 00:00:00,4715.17,Salinas Valley Memorial Hospital,2019
18833,45001067,CT HEAD WITH CONTRAST,2019-01-01 00:00:00,5003.98,Salinas Valley Memorial Hospital,2019
18834,45001075,CT HEAD WITH/WITHOUT CONTRAST,2019-01-01 00:00:00,6472.97,Salinas Valley Memorial Hospital,2019
18835,45001076,CT DRAINAGE SHOULDER BIOPSY,2019-01-01 00:00:00,2090.38,Salinas Valley Memorial Hospital,2019
18836,45001083,CT STEREOTACTIC LOCALIZATION,2019-01-01 00:00:00,5232.46,Salinas Valley Memorial Hospital,2019
18837,45001085,CT HEART W/CONTRAST,2019-01-01 00:00:00,3606.79,Salinas Valley Memorial Hospital,2019
18838,45001105,CT T.M. JOINT,2019-01-01 00:00:00,7187.54,Salinas Valley Memorial Hospital,2019
18839,45001113,CT MAXILLOFACIAL W/O CONTRAST,2019-01-01 00:00:00,5467.65,Salinas Valley Memorial Hospital,2019
18840,45001121,CT MAXILLOFACIAL AREA WITH CON,2019-01-01 00:00:00,6750.73,Salinas Valley Memorial Hospital,2019
18841,45001148,CT MAXILLOFACIAL AREA W/WO CON,2019-01-01 00:00:00,7377.21,Salinas Valley Memorial Hospital,2019
18842,45001504,CT ABDOMEN WITHOUT CONTRAST,2019-01-01 00:00:00,5946.6,Salinas Valley Memorial Hospital,2019
18843,45001512,CT ABDOMEN WITH CONTRAST,2019-01-01 00:00:00,6644.67,Salinas Valley Memorial Hospital,2019
18844,45001539,CT ABDOMEN WITH/WITHOUT CONTR,2019-01-01 00:00:00,6993.5,Salinas Valley Memorial Hospital,2019
18845,45002004,CT CHEST WITHOUT CONTRAST,2019-01-01 00:00:00,7776.08,Salinas Valley Memorial Hospital,2019
18846,45002012,CT CHEST WITH CONTRAST,2019-01-01 00:00:00,8011.44,Salinas Valley Memorial Hospital,2019
18847,45002039,CT CHEST WITH/WITHOUT CONTRAST,2019-01-01 00:00:00,8573.6,Salinas Valley Memorial Hospital,2019
18848,45002519,CT SPINE CERVICAL W/O CONTRAST,2019-01-01 00:00:00,8135.73,Salinas Valley Memorial Hospital,2019
18849,45002527,CT SPINE CERVICAL WITH CONTRAS,2019-01-01 00:00:00,8933.43,Salinas Valley Memorial Hospital,2019
18850,45002535,CT LUMBAR SPINE W/O CONTRAST,2019-01-01 00:00:00,6480.89,Salinas Valley Memorial Hospital,2019
18851,45002543,CT LUMBAR SPINE WITH CONTRAST,2019-01-01 00:00:00,7847.56,Salinas Valley Memorial Hospital,2019
18852,45002551,CT PELVIS WITHOUT CONTRAST,2019-01-01 00:00:00,4885.79,Salinas Valley Memorial Hospital,2019
18853,45002578,CT PELVIS WITH CONTRAST,2019-01-01 00:00:00,5583.7,Salinas Valley Memorial Hospital,2019
18854,45002586,CT PELVIS WITH/W-O CONTRAST,2019-01-01 00:00:00,7102.55,Salinas Valley Memorial Hospital,2019
18855,45002594,CT THORACIC SPINE WITHOUT CON,2019-01-01 00:00:00,7809.0,Salinas Valley Memorial Hospital,2019
18856,45002608,CT THORACIC SPINE WITH CONTRAS,2019-01-01 00:00:00,9002.87,Salinas Valley Memorial Hospital,2019
18857,45003051,CT LOWER EXT WITH CONTRAST LT,2019-01-01 00:00:00,5657.22,Salinas Valley Memorial Hospital,2019
18858,45003078,CT UPPER EXT WITH/W-O CONTRAST,2019-01-01 00:00:00,6834.07,Salinas Valley Memorial Hospital,2019
18859,45003507,CT NEEDLE GUIDE BX-ASP-INJ,2019-01-01 00:00:00,7613.9,Salinas Valley Memorial Hospital,2019
18860,45003523,CT LIMITED OR FOLLOW UP STUDY,2019-01-01 00:00:00,2195.21,Salinas Valley Memorial Hospital,2019
18861,45003524,CT UPPER EXT W/O CON BILATERAL,2019-01-01 00:00:00,6979.52,Salinas Valley Memorial Hospital,2019
18862,45003525,CT UPPER EXT W/CON BILATERAL,2019-01-01 00:00:00,6979.52,Salinas Valley Memorial Hospital,2019
18863,45004011,CT PELVIC ABSCESS DRAINAGE,2019-01-01 00:00:00,2090.38,Salinas Valley Memorial Hospital,2019
18864,45004017,CT BONE MARROW BIOPSY,2019-01-01 00:00:00,628.77,Salinas Valley Memorial Hospital,2019
18865,45004018,CT BX SUPERFICIAL PARAVERTEBRA,2019-01-01 00:00:00,926.13,Salinas Valley Memorial Hospital,2019
18866,45004019,CT BX DEEP PARAVERTEBRAL,2019-01-01 00:00:00,926.13,Salinas Valley Memorial Hospital,2019
18867,45004020,CT BIOPSY SOFT TISSUE NECK,2019-01-01 00:00:00,1363.66,Salinas Valley Memorial Hospital,2019
18868,45004022,CT THORACOSTOMY,2019-01-01 00:00:00,806.82,Salinas Valley Memorial Hospital,2019
18869,45005344,CT NEEDLE BIOPSY 20GA X20CM,2019-01-01 00:00:00,462.61,Salinas Valley Memorial Hospital,2019
18870,45005345,CT NEEDLE BIOPSY 18GA X15CM,2019-01-01 00:00:00,629.89,Salinas Valley Memorial Hospital,2019
18871,45005346,CT NEEDLE BIOPSY 20GA X15CM,2019-01-01 00:00:00,517.41,Salinas Valley Memorial Hospital,2019
18872,45005347,CT NEEDLE BIOPSY 20GA X20CM,2019-01-01 00:00:00,579.25,Salinas Valley Memorial Hospital,2019
18873,45005348,CT NEEDLE FNA 18GA X15CM,2019-01-01 00:00:00,109.65,Salinas Valley Memorial Hospital,2019
