,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
2224,410000010,HC THERAPEUTIC PROCD STRG ENDUR,114.95,114.95,Unversity of California Davis Medical Center,2019
2225,410000015,"HC OTH RESP PROC, INDIV",117.45,117.45,Unversity of California Davis Medical Center,2019
2226,420000066,HC THERAPEUTIC EXERCISES EA 15 MIN,209.92,209.92,Unversity of California Davis Medical Center,2019
2227,420000019,HC NEUROMUSCULAR REEDUCATION,304.88,304.88,Unversity of California Davis Medical Center,2019
2228,420000020,HC AQUATIC TX/EXERCISES,243.9,243.9,Unversity of California Davis Medical Center,2019
2229,420000021,HC GAIT TRAINING TX EA 15 MIN,310.88,310.88,Unversity of California Davis Medical Center,2019
2230,420000022,HC MASSAGE THERAPY EA 15 MIN,228.91,228.91,Unversity of California Davis Medical Center,2019
2231,420000092,"HC THERAP INTERVENTION W/FOCUS ON COGNITIVE FUNC,",143.94,143.94,Unversity of California Davis Medical Center,2019
2232,420000024,HC MANUAL THERAPY 1/> REGIONS EA 15 MIN,264.89,264.89,Unversity of California Davis Medical Center,2019
2233,410000011,HC GROUP THERAPEUTIC PROCEDURES,239.4,239.4,Unversity of California Davis Medical Center,2019
2234,420000072,HC GROUP THERAPEUTIC PROCEDURES,156.44,156.44,Unversity of California Davis Medical Center,2019
2235,424000020,HC PT EVAL LOW COMPLEX 20 MIN,372.85,372.85,Unversity of California Davis Medical Center,2019
2236,424000021,HC PT EVAL MOD COMPLEX 30 MIN,372.85,372.85,Unversity of California Davis Medical Center,2019
2237,424000022,HC PT EVAL HIGH COMPLEX 45 MIN,372.85,372.85,Unversity of California Davis Medical Center,2019
2238,424000023,HC PT RE-EVAL EST PLAN CARE,280.89,280.89,Unversity of California Davis Medical Center,2019
2239,434000012,HC OT EVAL LOW COMPLEX 30 MIN,692.72,692.72,Unversity of California Davis Medical Center,2019
2240,434000013,HC OT EVAL MOD COMPLEX 45 MIN,692.72,692.72,Unversity of California Davis Medical Center,2019
2241,434000014,HC OT EVAL HIGH COMPLEX 60 MIN,692.72,692.72,Unversity of California Davis Medical Center,2019
2242,434000015,HC OT RE-EVAL EST PLAN CARE,439.82,439.82,Unversity of California Davis Medical Center,2019
2243,420000025,HC THERAPEUTIC ACTIVITIES EA 15 MIN,191.92,191.92,Unversity of California Davis Medical Center,2019
2244,420000026,HC COGNITIVE SKILLS DEVELOPMENT EA 15 MIN,143.94,143.94,Unversity of California Davis Medical Center,2019
2245,420000027,HC SENSORY INTEGRATION,167.93,167.93,Unversity of California Davis Medical Center,2019
2246,420000028,HC SELF CARE MNGMENT TRAINING,170.43,170.43,Unversity of California Davis Medical Center,2019
2247,420000029,HC COMMUNTY/WORK REINTEGRATION EA 15 MIN,167.93,167.93,Unversity of California Davis Medical Center,2019
2248,420000030,HC WHEELCHAIR MNGMENT TRAINING EA 15 MIN,159.44,159.44,Unversity of California Davis Medical Center,2019
2249,430000014,HC WHEELCHAIR MNGMENT TRAINING,171.54,171.54,Unversity of California Davis Medical Center,2019
2250,510000153,HC DEBRIDE OPEN WND 20 SQ CM<,833.35,833.35,Unversity of California Davis Medical Center,2019
2251,510000154,HC DEBRIDE OPEN WND EA ADDL 20 SQ CM,297.15,297.15,Unversity of California Davis Medical Center,2019
2252,510000155,"HC WND CARE, NON-SELECTV, PER SES, EG LARVAL TRPY",282.21,282.21,Unversity of California Davis Medical Center,2019
2253,510000059,"HC NEG PRESS WND TX, < 50 CM",514.62,514.62,Unversity of California Davis Medical Center,2019
2254,510000209,HC NEG PRESS WND TX </=50 SQ CM,1071.29,1071.29,Unversity of California Davis Medical Center,2019
2255,940000008,HC LOW FREQUENCY NON-THERMAL US,533.43,533.43,Unversity of California Davis Medical Center,2019
2256,420000032,"HC ORTHOTIC MGMT AND TRAINING, INITIAL, EACH 15 MI",342.86,342.86,Unversity of California Davis Medical Center,2019
2257,420000033,"HC PROSTHETICS TRAINING, INITIAL ENCTR, EA 15 MINS",246.9,246.9,Unversity of California Davis Medical Center,2019
2258,420000091,"HC ORTHOTICS/PROSTH MGMT &/TRAIN, SBSQ ENCTR, 15 M",342.86,342.86,Unversity of California Davis Medical Center,2019
2259,942000001,"HC MED NUTR THER, 1ST, INDIV, EA 15 MIN",141.66,141.66,Unversity of California Davis Medical Center,2019
2260,942000002,"HC MED NUTR THER, SUBSQ, INDIV, EA 15 MIN",47.59,47.59,Unversity of California Davis Medical Center,2019
2261,942000003,"HC MED NUTR THER, GROUP, EA 30 MIN",65.3,65.3,Unversity of California Davis Medical Center,2019
2262,420000035,HC ACUPUNCT W/O ELEC STIMUL 15 MIN,133.92,133.92,Unversity of California Davis Medical Center,2019
2263,420000036,HC ACUPUNCT W/O ELEC STIMUL ADDL 15M,111.78,111.78,Unversity of California Davis Medical Center,2019
2264,420000084,HC ACUPUNCT W/ ELEC STIMUL 15 MIN,144.98,144.98,Unversity of California Davis Medical Center,2019
2265,420000085,HC ACUPUNCT W/ ELEC STIMUL ADDL 15M,122.85,122.85,Unversity of California Davis Medical Center,2019
2266,530000001,"HC OSTEOPATHIC MANIP,1-2 BODY REGN",97.39,97.39,Unversity of California Davis Medical Center,2019
2267,530000002,"HC OSTEOPATHIC MANIP,3-4 BODY REGN",146.08,146.08,Unversity of California Davis Medical Center,2019
2268,530000003,"HC OSTEOPATHIC MANIP,5-6 BODY REGN",191.46,191.46,Unversity of California Davis Medical Center,2019
2269,942000004,"HC SELF-MGMT EDUC & TRAIN, 1 PT, EA 30 MIN",153.84,153.84,Unversity of California Davis Medical Center,2019
2270,942000005,"HC SELF-MGMT EDUC/TRAIN, 2-4 PT, EA 30 MIN",76.37,76.37,Unversity of California Davis Medical Center,2019
2271,942000006,"HC SELF-MGMT EDUC/TRAIN, 5-8 PT, EA 30 MIN",54.78,54.78,Unversity of California Davis Medical Center,2019
2272,270000079,HC BANDAGE SOFT,243.0,243.0,Unversity of California Davis Medical Center,2019
2273,270000205,"HC CYLIN FOAM PAD 6""",11.0,11.0,Unversity of California Davis Medical Center,2019
2274,370000103,"HC MOD SED SAME PHYS/QHP <5 YRS, 15MIN",940.14,940.14,Unversity of California Davis Medical Center,2019
2275,370000104,"HC MOD SED SAME PHYS/OHP 5+ YRS, INITIAL 15 MINS",940.14,940.14,Unversity of California Davis Medical Center,2019
2276,370000105,HC MOD SED SAME PHYS/QHP EA ADDTL 15MIN,475.33,475.33,Unversity of California Davis Medical Center,2019
2277,370000106,"HC MOD SED OTH PHYS/QHP <5 YRS, 15MIN",496.91,496.91,Unversity of California Davis Medical Center,2019
2278,370000107,"HC MOD SED OTH PHYS/QHP 5+ YRS, 15MIN",448.82,448.82,Unversity of California Davis Medical Center,2019
2279,370000108,HC MOD SED OTH PHYS/QHP EA ADDTL 15MIN,224.41,224.41,Unversity of California Davis Medical Center,2019
2280,510000063,HC  VISUAL ACUITY SCREEN,89.09,89.09,Unversity of California Davis Medical Center,2019
2281,940000007,HC PHLEBOTOMY,464.81,464.81,Unversity of California Davis Medical Center,2019
2282,510000119,"HC USE OF FACILITY, NEW I",168.77,168.77,Unversity of California Davis Medical Center,2019
2283,510000166,"HC 511 USE OF FACILITY, NEW I",168.77,168.77,Unversity of California Davis Medical Center,2019
2284,510000065,"HC USE OF FACILITY, NEW II",187.04,187.04,Unversity of California Davis Medical Center,2019
2285,510000066,"HC USE OF FACILITY, NEW III",232.41,232.41,Unversity of California Davis Medical Center,2019
2286,510000067,"HC USE OF FACILITY, NEW IV",291.07,291.07,Unversity of California Davis Medical Center,2019
2287,510000068,"HC USE OF FACILITY, NEW V",371.85,371.85,Unversity of California Davis Medical Center,2019
2288,510000168,"HC 511 USE OF FACILITY, NEW V",371.85,371.85,Unversity of California Davis Medical Center,2019
2289,510000069,"HC USE OF FACILITY, EST I",168.77,168.77,Unversity of California Davis Medical Center,2019
2290,510000169,"HC 511 USE OF FACILITY, EST I",168.77,168.77,Unversity of California Davis Medical Center,2019
2291,510000070,"HC USE OF FACILITY, EST II",187.04,187.04,Unversity of California Davis Medical Center,2019
2292,510000071,"HC USE OF FACILITY, EST III",221.89,221.89,Unversity of California Davis Medical Center,2019
2293,510000072,"HC USE OF FACILITY, EST IV",244.59,244.59,Unversity of California Davis Medical Center,2019
2294,510000170,"HC 511 USE OF FACILITY, EST IV",244.59,244.59,Unversity of California Davis Medical Center,2019
2295,510000073,"HC USE OF FACILITY, EST V",291.07,291.07,Unversity of California Davis Medical Center,2019
2296,510000171,"HC 511 USE OF FACILITY, EST V",291.07,291.07,Unversity of California Davis Medical Center,2019
2297,657000003,HC SBSQ HOSPITAL CARE/LEVEL I,124.44,124.44,Unversity of California Davis Medical Center,2019
2298,657000004,HC SBSQ HOSPITAL CARE/LEVEL II,229.5,229.5,Unversity of California Davis Medical Center,2019
2299,657000005,HC SBSQ HOSPITAL CARE/LEVEL III,330.48,330.48,Unversity of California Davis Medical Center,2019
2300,510000120,"HC OFFICE CONSULTATION, LVL I",166.01,166.01,Unversity of California Davis Medical Center,2019
2301,510000074,"HC USE OF FACILITY, CONS II",197.54,197.54,Unversity of California Davis Medical Center,2019
2302,510000075,HC USE OF FACILITY. CONS III,218.58,218.58,Unversity of California Davis Medical Center,2019
2303,510000076,"HC USE OF FACILITY, CONS IV",275.01,275.01,Unversity of California Davis Medical Center,2019
2304,510000077,"HC USE OF FACILITY, CONS V",398.96,398.96,Unversity of California Davis Medical Center,2019
2305,450000242,"HC USE OF ER FACILITY, LVL I",534.19,534.19,Unversity of California Davis Medical Center,2019
2306,450000243,"HC USE OF ER FACILITY,LVL II",1752.32,1752.32,Unversity of California Davis Medical Center,2019
2307,450000244,"HC USE OF ER FACILITY,LVL III",3985.18,3985.18,Unversity of California Davis Medical Center,2019
2308,450000245,"HC USE OF ER FACILITY,LVL IV",8289.99,8289.99,Unversity of California Davis Medical Center,2019
2309,450000246,"HC USE OF ER FACILITY,LVL V",10883.82,10883.82,Unversity of California Davis Medical Center,2019
2310,450000247,"HC CRITICAL CARE, E/M 30-74 MINUTES",11866.15,11866.15,Unversity of California Davis Medical Center,2019
2311,450000248,"HC CRITICAL CARE, ADDL 30 MIN",826.99,826.99,Unversity of California Davis Medical Center,2019
2312,510000082,HC PROLNG SVC OFFICE O/P DIR CONTACT 1ST HR,324.27,324.27,Unversity of California Davis Medical Center,2019
2313,510000083,HC PROLNG SVC OFFICE O/P DIR CONTACT EA 30 MIN,131.7,131.7,Unversity of California Davis Medical Center,2019
2314,420000037,HC TEAM CONF W/PAT BY HC PROF,214.91,214.91,Unversity of California Davis Medical Center,2019
2315,420000038,HC TEAM CONF W/O PAT BY HC PRO,219.41,219.41,Unversity of California Davis Medical Center,2019
2316,510000085,"HC PREVENTIVE VISIT,NEW, AGE < 1 YR",198.1,198.1,Unversity of California Davis Medical Center,2019
2317,510000086,"HC PREVENTIVE VISIT,NEW,AGE 01-04",208.06,208.06,Unversity of California Davis Medical Center,2019
2318,510000087,"HC PREVENTIVE VISIT,NEW,AGE 05-11",222.45,222.45,Unversity of California Davis Medical Center,2019
2319,510000088,"HC PREVENTIVE VISIT,NEW,AGE 12-17",262.29,262.29,Unversity of California Davis Medical Center,2019
2320,510000089,"HC PREVENTIVE VISIT,NEW,AGE 18-39",252.33,252.33,Unversity of California Davis Medical Center,2019
2321,510000090,"HC PREVENTIVE VISIT,NEW,AGE 40-64",305.45,305.45,Unversity of California Davis Medical Center,2019
2322,510000091,"HC PREVENTIVE VISIT,NEW,AGE 65 & OVER",327.58,327.58,Unversity of California Davis Medical Center,2019
2323,510000092,"HC PREVENTIVE VISIT,EST, AGE < 1 YR",225.77,225.77,Unversity of California Davis Medical Center,2019
2324,510000093,"HC USE OF FACILITY EST, AGE 01-04",249.01,249.01,Unversity of California Davis Medical Center,2019
2325,510000094,"HC USE OF FACILITY EST, AGE 05-11",249.01,249.01,Unversity of California Davis Medical Center,2019
2326,510000095,"HC PREVENTIVE VISIT,EST,AGE 12-17",281.1,281.1,Unversity of California Davis Medical Center,2019
2327,510000096,"HC USE OF FACILITY EST, AGE 18-39",287.74,287.74,Unversity of California Davis Medical Center,2019
2328,510000097,"HC USE OF FACILITY EST, AGE 40-64",315.41,315.41,Unversity of California Davis Medical Center,2019
2329,510000098,"HC PREVENTIVE VISIT,EST,AGE 65 & OVER",332.01,332.01,Unversity of California Davis Medical Center,2019
2330,510000246,HC ADVANCE CARE PLAN 30 MINUTES,465.06,465.06,Unversity of California Davis Medical Center,2019
2331,510000247,HC ADVANCE CARE PLAN ADD'L 30 MINUTES,465.06,465.06,Unversity of California Davis Medical Center,2019
2332,450000252,HC TRAUMA TRSFR SERVICE,20087.56,20087.56,Unversity of California Davis Medical Center,2019
2333,450000253,HC TRAUMA OP SERVICE,13953.44,13953.44,Unversity of California Davis Medical Center,2019
2334,450000254,HC TRAUMA RESCUS SERVICE,20087.56,20087.56,Unversity of California Davis Medical Center,2019
2335,450000255,HC TRAUMA ADM SERVICE,20087.56,20087.56,Unversity of California Davis Medical Center,2019
2336,681000007,"HC TRAUMA W/PRE-NOTIFICATION, W/O CRITICAL CARE",13953.44,13953.44,Unversity of California Davis Medical Center,2019
2337,351000015,"HC CEREBRAL PERFUS ANLYS, CT W/CNTRST",6193.18,6193.18,Unversity of California Davis Medical Center,2019
2338,610000049,HC CAD BREAST MRI,1595.49,1595.49,Unversity of California Davis Medical Center,2019
2339,730000008,HC 48HR-21 DAY HOLTER HOOK,1049.7,1049.7,Unversity of California Davis Medical Center,2019
2340,730000009,HC 48HR-21 DAY HOLTER SCAN,4602.21,4602.21,Unversity of California Davis Medical Center,2019
2341,402000062,"HC FIBROSCAN, VCTE",603.26,603.26,Unversity of California Davis Medical Center,2019
2342,483000016,HC MYOCARDIAL STRAIN IMAGING,1886.82,1886.82,Unversity of California Davis Medical Center,2019
2343,404000013,"HC QUANT OF MYO BLOOD FLOW, REST OR STRESS",1787.54,1787.54,Unversity of California Davis Medical Center,2019
2344,480000051,HC COR FFR DATA PREP & TRANSMIS,1525.37,1595.49,Unversity of California Davis Medical Center,2019
2345,480000052,HC COR FFR ALYS GNRJ FR MDL,5922.11,5922.11,Unversity of California Davis Medical Center,2019
2346,480000053,HC COR FFR DATA REVIEW I&R,1525.37,1595.49,Unversity of California Davis Medical Center,2019
2347,278000002,HC PERMANENT TEAR DUCT PLUG,98.0,98.0,Unversity of California Davis Medical Center,2019
2348,272000186,HC SACRAL NERVE STIM TEST LEAD,987.0,987.0,Unversity of California Davis Medical Center,2019
2349,270000001,HC ELASTIC GARMENT/COVERING,150.0,150.0,Unversity of California Davis Medical Center,2019
2350,270000138,HC GLOVE BRN 3/4 DIGIT,13.0,13.0,Unversity of California Davis Medical Center,2019
2351,270000139,HC GLOVES EDEMA FF,13.0,13.0,Unversity of California Davis Medical Center,2019
2352,270000318,HC GLOVES FF,72.0,72.0,Unversity of California Davis Medical Center,2019
2353,270000319,HC GLOVES 3/4 DIGIT,72.0,72.0,Unversity of California Davis Medical Center,2019
2354,270000321,HC CONTROL GLOVE,127.5,127.5,Unversity of California Davis Medical Center,2019
2355,274000501,HC KNEE SLEEVE,423.0,423.0,Unversity of California Davis Medical Center,2019
2356,274000414,"HC PESSARY, NON-RUBBER",268.0,268.0,Unversity of California Davis Medical Center,2019
2357,270000002,HC SLINGS,134.0,134.0,Unversity of California Davis Medical Center,2019
2358,274000591,HC SLING AND SWATHE INCL FIT&ADJ,276.0,276.0,Unversity of California Davis Medical Center,2019
2359,270000141,"HC SPLNT,HAND FUNC POS",243.0,243.0,Unversity of California Davis Medical Center,2019
2360,272000185,HC TRANSTRACHEAL OXYGEN CATH,2010.0,2010.0,Unversity of California Davis Medical Center,2019
2361,270000006,HC REPL TIP CANE/CRUTCH/WALKER,7.0,7.0,Unversity of California Davis Medical Center,2019
2362,278000029,"HC TISSUE MARKER, IMPLNTABLE",5489.0,5489.0,Unversity of California Davis Medical Center,2019
2363,272000129,HC SYNTH LAMINARIA-DILAPAN,100.0,100.0,Unversity of California Davis Medical Center,2019
2364,272000147,HC ID INFLATION DEVICE,406.0,406.0,Unversity of California Davis Medical Center,2019
2365,272000187,HC SURG SUPPLY BULKING MATERIAL,7912.5,7912.5,Unversity of California Davis Medical Center,2019
2366,822000008,HC DISP CYCLR SET- LOW RECIRC VOL W/CASSETTE,357.47,357.47,Unversity of California Davis Medical Center,2019
2367,822000009,HC DISP CYCLR SET,48.36,48.36,Unversity of California Davis Medical Center,2019
2368,822000002,HC DIALYS SOL FLD VOL >1999CC - 1.5% DEX 2L/3L,121.74,121.74,Unversity of California Davis Medical Center,2019
2369,822000003,HC DIALYS SOL FLD VOL >1999CC 2.5% DEX 2L/2L,120.64,120.64,Unversity of California Davis Medical Center,2019
2370,822000004,HC DIALYS SOL FLD VOL >1999 CC 4.25% 2L/3L,164.9,164.9,Unversity of California Davis Medical Center,2019
2371,822000010,HC DIALYS SOL FLD VOL >1999CC 2.5% DEX 6L/6L,374.5,374.5,Unversity of California Davis Medical Center,2019
2372,822000012,HC DIALYSIS SOL FLD VOL >1999CC 1.5% DEX 6L/6L,353.1,353.1,Unversity of California Davis Medical Center,2019
2373,822000011,HC DIALYS SOL FLD VOL >5999 - 2.5% 6L/6L,320.4,320.4,Unversity of California Davis Medical Center,2019
2374,822000006,HC DISPOSABLE CATH TIPS- FLEXICAP,23.25,23.25,Unversity of California Davis Medical Center,2019
2375,822000007,HC DISPOSABLE CATH TIPS  MINI-CAP,11.05,11.05,Unversity of California Davis Medical Center,2019
2376,294000001,HC DIAB SHOE FOR DENSITY INSERT,272.34,272.34,Unversity of California Davis Medical Center,2019
2377,294000003,HC DIABETIC SHOE W/ROLLER/ROCKR,120.44,120.44,Unversity of California Davis Medical Center,2019
2378,274000514,HC DIRECT FORMED DIAB INSERTS,268.0,268.0,Unversity of California Davis Medical Center,2019
2379,292000002,HC MULT DEN INSERT DRCT FORM,106.33,106.33,Unversity of California Davis Medical Center,2019
2380,292000003,HC MULT DEN INSERT CUSTOM MOLD,164.92,164.92,Unversity of California Davis Medical Center,2019
2381,270000008,"HC SILICONE GEL SHEET, EA",25.0,25.0,Unversity of California Davis Medical Center,2019
2382,272000114,HC MEPILEX DRESSING 4X8,276.0,276.0,Unversity of California Davis Medical Center,2019
2383,272000155,HC MEPILEX DRESSING 8X20,770.0,770.0,Unversity of California Davis Medical Center,2019
2384,270000010,"HC COMPRES BURN GARMENT, NOC",54.0,54.0,Unversity of California Davis Medical Center,2019
2385,270000197,HC PFBURN GARMNT - VEST,117.0,117.0,Unversity of California Davis Medical Center,2019
2386,274000010,HC COMPRESSION STOCKING BK18-30,278.0,278.0,Unversity of California Davis Medical Center,2019
2387,274000011,HC COMPRESSION STOCKING BK30-40,324.0,324.0,Unversity of California Davis Medical Center,2019
2388,274000012,HC GC COMPRESSION STOCKING THIGH LENGTH 20-30 MMHG,249.0,249.0,Unversity of California Davis Medical Center,2019
2389,274000013,HC GC STOCKING THIGHLNGTH 30-40,412.0,412.0,Unversity of California Davis Medical Center,2019
2390,270000012,HC HARD PROTECT HELMET PREFAB,696.0,696.0,Unversity of California Davis Medical Center,2019
2391,270000016,HC LEG LIFTER,80.0,80.0,Unversity of California Davis Medical Center,2019
2392,270000143,HC EZ GRIP REACHER,148.0,148.0,Unversity of California Davis Medical Center,2019
2393,270000144,HC LH REACHER,151.0,151.0,Unversity of California Davis Medical Center,2019
2394,274000317,HC LEO CRADLE BOOT,404.0,404.0,Unversity of California Davis Medical Center,2019
2395,270000017,HC HAND EX; SPONGE,14.0,14.0,Unversity of California Davis Medical Center,2019
2396,270000097,HC THERAPY PUTTY 3 OZ,43.0,43.0,Unversity of California Davis Medical Center,2019
2397,270000123,HC HAND EXERCISER,79.0,79.0,Unversity of California Davis Medical Center,2019
2398,270000089,HC INSULATED MUG,23.0,23.0,Unversity of California Davis Medical Center,2019
2399,270000126,HC PRESSURE PADS,17.0,17.0,Unversity of California Davis Medical Center,2019
2400,270000127,"HC SELF ADHER WRP 1""RL",11.0,11.0,Unversity of California Davis Medical Center,2019
2401,270000128,HC SPLINT MATERIAL-LG,152.0,152.0,Unversity of California Davis Medical Center,2019
2402,270000136,HC RT ANGLE POCKET,122.0,122.0,Unversity of California Davis Medical Center,2019
2403,270000148,HC ADL MEAL UTINSEL B/U,14.0,14.0,Unversity of California Davis Medical Center,2019
2404,270000149,HC ELASTIC SHOE LACES,16.0,16.0,Unversity of California Davis Medical Center,2019
2405,270000150,HC LONG HANDLE SPONGE,22.0,22.0,Unversity of California Davis Medical Center,2019
2406,270000151,HC DRESSING STICK,28.0,28.0,Unversity of California Davis Medical Center,2019
2407,270000152,HC ADL WRITING SLIP ON,29.0,29.0,Unversity of California Davis Medical Center,2019
2408,270000154,HC ADL UNIV CUFF,43.0,43.0,Unversity of California Davis Medical Center,2019
2409,270000156,HC ADL SHOEHORN,46.0,46.0,Unversity of California Davis Medical Center,2019
2410,270000157,HC ADL PLATE GUARD,54.0,54.0,Unversity of California Davis Medical Center,2019
2411,270000158,HC MIRROR INSPECTION,83.0,83.0,Unversity of California Davis Medical Center,2019
2412,270000159,HC ADL SOCK AID,106.0,106.0,Unversity of California Davis Medical Center,2019
2413,270000162,HC TISSUE AID,138.0,138.0,Unversity of California Davis Medical Center,2019
2414,270000210,HC ADL STRAW FLEX PLAS,36.0,36.0,Unversity of California Davis Medical Center,2019
2415,270000211,HC EXT HANDLE SPOON,59.0,59.0,Unversity of California Davis Medical Center,2019
2416,270000212,HC EXT HANDLE FORK,59.0,59.0,Unversity of California Davis Medical Center,2019
2417,270000245,HC BUILT UP HANDLE 1/4,14.0,14.0,Unversity of California Davis Medical Center,2019
2418,822000001,HC PEDIATRIC DIALYSIS VALUE KIT,1092.32,1092.32,Unversity of California Davis Medical Center,2019
2419,272000122,HC GASTRO 14 FR TUBE,419.0,419.0,Unversity of California Davis Medical Center,2019
2420,272000163,HC GASTRO 18 FR TUBE,419.0,419.0,Unversity of California Davis Medical Center,2019
2421,278000313,HC PEG/JEJ BUTTON,491.0,491.0,Unversity of California Davis Medical Center,2019
2422,272000157,HC GASTRO FR TUBE 12,419.0,419.0,Unversity of California Davis Medical Center,2019
2423,272000161,HC GASTRO FR TUBE 16,419.0,419.0,Unversity of California Davis Medical Center,2019
2424,272000500,HC GASTRO FR TUBE 14,419.0,419.0,Unversity of California Davis Medical Center,2019
2425,272000014,"HC CATH, TRANS ATHERECTOMY, DIR",9373.0,9373.0,Unversity of California Davis Medical Center,2019
2426,272000015,HC BRACHYTX NEEDLE,173.0,173.0,Unversity of California Davis Medical Center,2019
2427,278000006,"HC BRACHYTX, NON-STR,HDR IR-192",813.0,813.0,Unversity of California Davis Medical Center,2019
2428,272000150,HC AB ANGIOPLASTY BALLOON LE,1928.0,1928.0,Unversity of California Davis Medical Center,2019
2429,278000385,HC BARD CONQUEST,1223.0,1223.0,Unversity of California Davis Medical Center,2019
2430,278000393,HC BARD ATLAS 12-14MM,2428.0,2428.0,Unversity of California Davis Medical Center,2019
2431,278000398,HC EV3 PTA EVERCROSS,1196.0,1196.0,Unversity of California Davis Medical Center,2019
2432,272000159,HC BARRX SIZING BALLOON,2801.0,2801.0,Unversity of California Davis Medical Center,2019
2433,272000019,"HC CATH, BRACHYTX SEED ADM",209.0,209.0,Unversity of California Davis Medical Center,2019
2434,278000413,"HC PLEURAL DRAIN CATH,INDWEL",669.0,574.0,Unversity of California Davis Medical Center,2019
2435,278000008,HC CL PALINDROME SAP,3498.0,3498.0,Unversity of California Davis Medical Center,2019
2436,278000390,HC CL PALINDROME,2717.0,2717.0,Unversity of California Davis Medical Center,2019
2437,278000420,HC CL PALINDROME RT 45/55,3890.0,3890.0,Unversity of California Davis Medical Center,2019
2438,278000429,HC TWIN TESIO CATHETER 10F,2536.0,2536.0,Unversity of California Davis Medical Center,2019
2439,278000435,HC CL HICKMAN 9.6FR,521.0,521.0,Unversity of California Davis Medical Center,2019
2440,278000109,HC CL GROPICC3FRSL,933.0,933.0,Unversity of California Davis Medical Center,2019
2441,278000300,HC CL PICC6FRDL,849.0,849.0,Unversity of California Davis Medical Center,2019
2442,278000391,HC DX DIAGNOSTIC CATHETHER,266.0,266.0,Unversity of California Davis Medical Center,2019
2443,278000406,HC DBL LUMEN PRO LINE 7X60,1378.0,1378.0,Unversity of California Davis Medical Center,2019
2444,272000022,"HC CATH,HEMODIALYSIS,SHORT-TERM",1303.0,1303.0,Unversity of California Davis Medical Center,2019
2445,272000024,"HC CATH, THROMBECTOMY/EMBOLECT",3784.0,3784.0,Unversity of California Davis Medical Center,2019
2446,272000092,HC TH TERROTOLA PTD,3384.0,3384.0,Unversity of California Davis Medical Center,2019
2447,272000149,HC TH AVXOTW CATH,2957.0,2957.0,Unversity of California Davis Medical Center,2019
2448,272000154,HC TH TERROTOLA DRIVE,871.0,871.0,Unversity of California Davis Medical Center,2019
2449,272000151,HC BARRX ABLATION CATH,5819.5,5819.5,Unversity of California Davis Medical Center,2019
2450,272000028,HC GD WIRE,633.0,633.0,Unversity of California Davis Medical Center,2019
2451,278000092,"HC GUIDEWIRE, ANGIO 108",609.0,609.0,Unversity of California Davis Medical Center,2019
2452,278000388,HC GU GUIDE WIRE .035 STD,250.0,250.0,Unversity of California Davis Medical Center,2019
2453,278000402,"HC GUIDEWIRE, ANGIO 109",1007.0,1007.0,Unversity of California Davis Medical Center,2019
2454,278000548,"HC LEAD, NERUO STIM, ST. JUDE 50CM; MN1035050A,EA",8100.0,8100.0,Unversity of California Davis Medical Center,2019
2455,278000019,"HC PORT, INDWELLING, IMP",3650.0,3650.0,Unversity of California Davis Medical Center,2019
2456,278000424,HC VORTEX LP PORT DUAL 11.4,3973.0,3973.0,Unversity of California Davis Medical Center,2019
2457,278000437,HC SMART PORT CT W/VORTEX SL,3724.0,3724.0,Unversity of California Davis Medical Center,2019
2458,278000025,HC ST VIABAHN 10CM W/HEP,11779.0,11779.0,Unversity of California Davis Medical Center,2019
2459,278000395,HC STENT BILIARY PLASTIC,2232.0,2232.0,Unversity of California Davis Medical Center,2019
2460,278000403,HC ST VIABAHN 5CM W/HEP,10088.0,10088.0,Unversity of California Davis Medical Center,2019
2461,278000415,HC ST FLAIR FLAIR 8X50MM,10977.0,10977.0,Unversity of California Davis Medical Center,2019
2462,278000421,HC ST VIABAHN 5CM,8777.0,8777.0,Unversity of California Davis Medical Center,2019
2463,278000431,HC ST VIABAHN 10CM,10525.0,10525.0,Unversity of California Davis Medical Center,2019
2464,278000438,HC ST VIABAHN 15CM W/HEP,13746.0,13746.0,Unversity of California Davis Medical Center,2019
2465,278000028,HC MATRL FOR VOCAL CORD,1962.0,1962.0,Unversity of California Davis Medical Center,2019
2466,272000032,"HC CATH, ABLATION",9807.0,9807.0,Unversity of California Davis Medical Center,2019
2467,272000034,HC ENDOVAS NON-CARD ABL CATH,3606.0,3606.0,Unversity of California Davis Medical Center,2019
2468,272000043,"HC INTRODUCER, 148",337.0,337.0,Unversity of California Davis Medical Center,2019
2469,278000100,"HC INTRODUCER, 150",631.0,631.0,Unversity of California Davis Medical Center,2019
2470,278000547,"HC LEAD, NEURSTIM KIT,BOSTON-50 CM;SC231650E, EA",6155.0,6155.0,Unversity of California Davis Medical Center,2019
2471,278000399,HC STENT BILIARY METAL,6017.0,6017.0,Unversity of California Davis Medical Center,2019
2472,278000409,HC STENT ESOPHAGEAL,6872.0,6872.0,Unversity of California Davis Medical Center,2019
2473,278000414,HC STENT RECTAL,6017.0,6017.0,Unversity of California Davis Medical Center,2019
2474,278000443,HC STENT COLONIC ENTERAL,5730.0,5730.0,Unversity of California Davis Medical Center,2019
2475,278000383,HC STRANDED IODINE-125,276.0,276.0,Unversity of California Davis Medical Center,2019
