,Charge Code,NRV,CPT,Description,Price,Hospital,Year
5625,8033175,272,A4371,OST POWDR KARYA,115.0,Hollywood Presbyterian Medical Center,2019
5626,8033195,270,A4362,OST SKIN BARIER,137.0,Hollywood Presbyterian Medical Center,2019
5627,8033200,270,A4364,OST SKIN BOND,114.0,Hollywood Presbyterian Medical Center,2019
5628,8033205,272,,OST SKIN CLEANS,156.0,Hollywood Presbyterian Medical Center,2019
5629,8033215,270,A4402,OST SKIN GEL 20,118.0,Hollywood Presbyterian Medical Center,2019
5630,8033240,270,,OST START ST I     4110,253.0,Hollywood Presbyterian Medical Center,2019
5631,8033250,272,,OST STMA BG        4110,47.0,Hollywood Presbyterian Medical Center,2019
5632,8033259,270,,OST WAFR DURA FLNGE1-3/4,75.0,Hollywood Presbyterian Medical Center,2019
5633,8033281,270,,PANT DIGNITY,90.0,Hollywood Presbyterian Medical Center,2019
5634,8033320,270,,PD BED EGGCRATE,453.0,Hollywood Presbyterian Medical Center,2019
5635,8033360,270,,PD BRST DISP       4110,53.0,Hollywood Presbyterian Medical Center,2019
5636,8033365,270,,PD DUOTHERM        4110,565.0,Hollywood Presbyterian Medical Center,2019
5637,8033375,270,,PD LOW AIR LOSS,218.0,Hollywood Presbyterian Medical Center,2019
5638,8033380,270,,PD EXERCISR  CPM   4110,836.0,Hollywood Presbyterian Medical Center,2019
5639,8033400,270,,PD FOOT FM,244.0,Hollywood Presbyterian Medical Center,2019
5640,8033410,270,,PD HOT ICE DISP    4110,1056.0,Hollywood Presbyterian Medical Center,2019
5641,8033425,270,,PD KODEL           4110,9.0,Hollywood Presbyterian Medical Center,2019
5642,8033435,270,,PD PERK PKG 1,14.0,Hollywood Presbyterian Medical Center,2019
5643,8033445,270,,PD PERINEAL,152.0,Hollywood Presbyterian Medical Center,2019
5644,8033465,270,,PD RESTON A/S      4110,55.0,Hollywood Presbyterian Medical Center,2019
5645,8033466,270,,PD FOOT FOR KNEE HLDR,123.0,Hollywood Presbyterian Medical Center,2019
5646,8033471,270,,PD SHEEPSKIN       4110,179.0,Hollywood Presbyterian Medical Center,2019
5647,8033485,270,,PEN MARKER SURG    4110,33.0,Hollywood Presbyterian Medical Center,2019
5648,8033510,278,C1750,PERMACATH          4110 $,2277.0,Hollywood Presbyterian Medical Center,2019
5649,8033525,270,,PILLOW ABDUCTION   4110,861.0,Hollywood Presbyterian Medical Center,2019
5650,8033535,270,,PILLOW CERVICAL    4110,344.0,Hollywood Presbyterian Medical Center,2019
5651,8033540,270,,PILLOW HD FM,26.0,Hollywood Presbyterian Medical Center,2019
5652,8033565,270,,PIN LOCKING ASSY   4110,340.0,Hollywood Presbyterian Medical Center,2019
5653,8033570,270,,PIN SAFETY         4110,15.0,Hollywood Presbyterian Medical Center,2019
5654,8033595,270,,PK COLD            4110,93.0,Hollywood Presbyterian Medical Center,2019
5655,8033605,270,,PK HOT             4110,66.0,Hollywood Presbyterian Medical Center,2019
5656,8033615,270,,PK ICE JUMBO       4110,170.0,Hollywood Presbyterian Medical Center,2019
5657,8033626,270,,PK TRANSFER X2,133.0,Hollywood Presbyterian Medical Center,2019
5658,8033627,270,,PK TRANSFER X3,66.0,Hollywood Presbyterian Medical Center,2019
5659,8033628,270,,PK TRANSFER,178.0,Hollywood Presbyterian Medical Center,2019
5660,8033630,270,,PLEUR EVAC         4110,1220.0,Hollywood Presbyterian Medical Center,2019
5661,8033670,270,,POSTN BODY         4110,235.0,Hollywood Presbyterian Medical Center,2019
5662,8033685,270,,BAG PSITN CUDLR,45.0,Hollywood Presbyterian Medical Center,2019
5663,8033694,270,,ELECTROPROBE W/PUSH HNDL,205.0,Hollywood Presbyterian Medical Center,2019
5664,8033699,270,,PRB DISP PULSE OX FOOT,151.0,Hollywood Presbyterian Medical Center,2019
5665,8033700,270,,PRB FINGER         4110,287.0,Hollywood Presbyterian Medical Center,2019
5666,8033705,270,,PRB SKIN TEMP      4110,27.0,Hollywood Presbyterian Medical Center,2019
5667,8033731,270,,PRESS INFUSE       4110,133.0,Hollywood Presbyterian Medical Center,2019
5668,8033775,270,,RAZOR DISP,33.0,Hollywood Presbyterian Medical Center,2019
5669,8033795,270,,RECTAL ESOPHPROB   4110,423.0,Hollywood Presbyterian Medical Center,2019
5670,8033800,270,,RESUSITATE MANL    4110,66.0,Hollywood Presbyterian Medical Center,2019
5671,8033803,270,,TRAY LUKENS DISP,19.0,Hollywood Presbyterian Medical Center,2019
5672,8033990,270,,SAFETY SEALS       4110,75.0,Hollywood Presbyterian Medical Center,2019
5673,8033992,270,,SCALPEL S DISP     4110,171.0,Hollywood Presbyterian Medical Center,2019
5674,8034019,270,,SHEET HYDROGEL,99.0,Hollywood Presbyterian Medical Center,2019
5675,8034022,270,,SHEET SILASTIC     4110,68.0,Hollywood Presbyterian Medical Center,2019
5676,8034055,270,,SLIDE DIAG/HEMO    4110,15.0,Hollywood Presbyterian Medical Center,2019
5677,8034085,270,,SOL BENZOIN VIAL   4110,27.0,Hollywood Presbyterian Medical Center,2019
5678,8034096,270,,SOL H2O IRRG       4110,141.0,Hollywood Presbyterian Medical Center,2019
5679,8034099,270,,SOL NACL IRRG      4110,136.0,Hollywood Presbyterian Medical Center,2019
5680,8034100,270,,SOL PERI WASH      4110,55.0,Hollywood Presbyterian Medical Center,2019
5681,8034101,270,,SOL NACL IRRG      4110,75.0,Hollywood Presbyterian Medical Center,2019
5682,8034103,270,,SOL PTN DILY       4110,171.0,Hollywood Presbyterian Medical Center,2019
5683,8034108,270,,SOL H2O DISTILLED,93.0,Hollywood Presbyterian Medical Center,2019
5684,8034110,270,,SPEC COL,156.0,Hollywood Presbyterian Medical Center,2019
5685,8034113,270,,SPECIPAN           4110,19.0,Hollywood Presbyterian Medical Center,2019
5686,8034115,270,,SPLNT NASAL        4110,83.0,Hollywood Presbyterian Medical Center,2019
5687,8034145,270,,SPPRT SCROTAL      4110,192.0,Hollywood Presbyterian Medical Center,2019
5688,8034154,270,,ST BUTTERFLY       4110,56.0,Hollywood Presbyterian Medical Center,2019
5689,8034155,270,,ST DRN CHST        4110,1069.0,Hollywood Presbyterian Medical Center,2019
5690,8034162,270,,ST CAUTERY DISP,206.0,Hollywood Presbyterian Medical Center,2019
5691,8034168,270,,ST NIPPLE TRAIN    4110,10.0,Hollywood Presbyterian Medical Center,2019
5692,8034169,270,,ST PERCUTANEOUS INTROD,656.0,Hollywood Presbyterian Medical Center,2019
5693,8034175,270,,STETHESCOPE DISP   4110,74.0,Hollywood Presbyterian Medical Center,2019
5694,8034177,270,,ST TUR IRRIGATING Y,162.0,Hollywood Presbyterian Medical Center,2019
5695,8034180,270,,STIM NERVE         4110,161.0,Hollywood Presbyterian Medical Center,2019
5696,8034205,270,,STKG TED           4110,264.0,Hollywood Presbyterian Medical Center,2019
5697,8034215,270,,STKNET             4110,171.0,Hollywood Presbyterian Medical Center,2019
5698,8034225,270,,STMP SHRINKER      4110 $,0.0,Hollywood Presbyterian Medical Center,2019
5699,8034229,270,,STOPCOCK 3WAY W/TUBING,62.0,Hollywood Presbyterian Medical Center,2019
5700,8034231,270,,STRAINER URINE     4110,42.0,Hollywood Presbyterian Medical Center,2019
5701,8034256,270,,STRP MONTGOMERY    4110,75.0,Hollywood Presbyterian Medical Center,2019
5702,8034285,270,,SUCT BOTL          4110,55.0,Hollywood Presbyterian Medical Center,2019
5703,8034295,270,,SUCT CATH          4110,93.0,Hollywood Presbyterian Medical Center,2019
5704,8034305,272,,SUMP DRN           4110,282.0,Hollywood Presbyterian Medical Center,2019
5705,8034310,272,,SUMP SALEM         4110,244.0,Hollywood Presbyterian Medical Center,2019
5706,8034340,270,,SWAB BETADINE      4110,33.0,Hollywood Presbyterian Medical Center,2019
5707,8034364,270,,SYR A/T A/L        4110,19.0,Hollywood Presbyterian Medical Center,2019
5708,8034365,272,,SYR ANGIO INJ      4110,42.0,Hollywood Presbyterian Medical Center,2019
5709,8034375,272,,SYR BULB           4110,70.0,Hollywood Presbyterian Medical Center,2019
5710,8034380,270,,SYR BULB 60C       4110,66.0,Hollywood Presbyterian Medical Center,2019
5711,8034383,270,,SYR COLLAGEN TREATMNT,2984.0,Hollywood Presbyterian Medical Center,2019
5712,8034390,272,,SYR DIS TOOMEY     4110,62.0,Hollywood Presbyterian Medical Center,2019
5713,8034392,270,,SYR DISP           4110,4.0,Hollywood Presbyterian Medical Center,2019
5714,8034395,270,,SYR EAR/ULCER      4110,25.0,Hollywood Presbyterian Medical Center,2019
5715,8034400,270,,SYR INS/TB BX      4110,156.0,Hollywood Presbyterian Medical Center,2019
5716,8034420,270,,SYR LEVEEN         4110,470.0,Hollywood Presbyterian Medical Center,2019
5717,8034425,270,,SYR TB             4110,8.0,Hollywood Presbyterian Medical Center,2019
5718,8034450,272,,SYR 10C CONTRL     4110,70.0,Hollywood Presbyterian Medical Center,2019
5719,8034455,272,,SYR 12CC           4110,19.0,Hollywood Presbyterian Medical Center,2019
5720,8034460,272,,SYR 12CC LL        4110,19.0,Hollywood Presbyterian Medical Center,2019
5721,8034470,272,,SYR 20C PLNTIP     4110,70.0,Hollywood Presbyterian Medical Center,2019
5722,8034475,272,,SYR 3CC LL         4110,19.0,Hollywood Presbyterian Medical Center,2019
5723,8034480,272,,SYR 3CC 23G        4110,20.0,Hollywood Presbyterian Medical Center,2019
5724,8034490,272,,SYR 30C PLNTIP     4110,53.0,Hollywood Presbyterian Medical Center,2019
5725,8034500,272,,SYR 5CC            4110,27.0,Hollywood Presbyterian Medical Center,2019
5726,8034505,272,,SYR 50C CATHT      4110,53.0,Hollywood Presbyterian Medical Center,2019
5727,8034535,272,,SYR 60CC LL        4110,70.0,Hollywood Presbyterian Medical Center,2019
5728,8034537,272,,SYS ART BLD IV     4110,27.0,Hollywood Presbyterian Medical Center,2019
5729,8034540,270,,SYS BX             4110,114.0,Hollywood Presbyterian Medical Center,2019
5730,8034545,270,,SYS CLSD FLSH      4110,3342.0,Hollywood Presbyterian Medical Center,2019
5731,8034546,272,,SYRINGE MEDRAD,100.0,Hollywood Presbyterian Medical Center,2019
5732,8034575,270,,TAMPON NASAL       4110,246.0,Hollywood Presbyterian Medical Center,2019
5733,8034580,270,,TAMPON NASAL       4110,74.0,Hollywood Presbyterian Medical Center,2019
5734,8034590,270,,TB BLAKEMORE       4110,972.0,Hollywood Presbyterian Medical Center,2019
5735,8034600,270,,TB CHST            4110,152.0,Hollywood Presbyterian Medical Center,2019
5736,8034635,272,,TB CULTURE         4110,42.0,Hollywood Presbyterian Medical Center,2019
5737,8034660,270,,TB EWALD           4110,142.0,Hollywood Presbyterian Medical Center,2019
5738,8034675,270,,TB FEED            4110,179.0,Hollywood Presbyterian Medical Center,2019
5739,8034680,270,,TB FEED            4110,351.0,Hollywood Presbyterian Medical Center,2019
5740,8034688,270,,TB FEED INFANT     4110,56.0,Hollywood Presbyterian Medical Center,2019
5741,8034695,270,,TB GASTROS         4110,253.0,Hollywood Presbyterian Medical Center,2019
5742,8034715,270,,TB HEMOCHROM HT LUNG,15.0,Hollywood Presbyterian Medical Center,2019
5743,8034720,270,,TB HI PRESS        4110,27.0,Hollywood Presbyterian Medical Center,2019
5744,8034734,270,,TB LARYNGECTOMY,1050.0,Hollywood Presbyterian Medical Center,2019
5745,8034740,270,,TB LINTON          4110,1503.0,Hollywood Presbyterian Medical Center,2019
5746,8034745,270,,TB MILLER ABOT     4110,440.0,Hollywood Presbyterian Medical Center,2019
5747,8034756,270,,TB NEURO,367.0,Hollywood Presbyterian Medical Center,2019
5748,8034770,270,,TB RECTAL RUBR     4110,162.0,Hollywood Presbyterian Medical Center,2019
5749,8034780,272,,TB STOM LEVINE     4110,174.0,Hollywood Presbyterian Medical Center,2019
5750,8034791,270,,TB TEAR DUCT,665.0,Hollywood Presbyterian Medical Center,2019
5751,8034799,272,,TB TRACHEOSTOMY TYPE II,1016.0,Hollywood Presbyterian Medical Center,2019
5752,8034820,270,,TB Y-CONNCTR       4110,61.0,Hollywood Presbyterian Medical Center,2019
5753,8034880,270,,TIP IRRG FEM       4110,255.0,Hollywood Presbyterian Medical Center,2019
5754,8034882,270,,TIP IRRIGATNG/ASPIRATING,1056.0,Hollywood Presbyterian Medical Center,2019
5755,8034893,270,,TOWEL STERL CLTH,52.0,Hollywood Presbyterian Medical Center,2019
5756,8034900,270,,TP DURAPOR A/S     4110,27.0,Hollywood Presbyterian Medical Center,2019
5757,8034901,270,,TAPE A/S           4110,14.0,Hollywood Presbyterian Medical Center,2019
5758,8034905,270,,TP EYE             4110,11.0,Hollywood Presbyterian Medical Center,2019
5759,8034921,270,,TP FBRC FXN SILCN ALL SZ,33.0,Hollywood Presbyterian Medical Center,2019
5760,8034925,270,,TP MICROPR A/S     4110,68.0,Hollywood Presbyterian Medical Center,2019
5761,8034940,270,,TP PLST A/S        4110,75.0,Hollywood Presbyterian Medical Center,2019
5762,8034945,270,,TP SILK A/S        4110,109.0,Hollywood Presbyterian Medical Center,2019
5763,8034955,270,,TP TRNSP A/S       4110,55.0,Hollywood Presbyterian Medical Center,2019
5764,8034970,270,,TP VIDEO           4110,117.0,Hollywood Presbyterian Medical Center,2019
5765,8035020,270,,TRNSDU KT/FLSH     4110,306.0,Hollywood Presbyterian Medical Center,2019
5766,8035031,272,,TROCAR CANNULA,305.0,Hollywood Presbyterian Medical Center,2019
5767,8035065,270,,UNDRPD             4110,0.0,Hollywood Presbyterian Medical Center,2019
5768,8035066,272,,BRDGE UMBLCL,10.0,Hollywood Presbyterian Medical Center,2019
5769,8035067,270,,UNDRPD CHUX EA     4110,0.0,Hollywood Presbyterian Medical Center,2019
5770,8035090,270,,UNDRPD 6/PK        4110,0.0,Hollywood Presbyterian Medical Center,2019
5771,8035120,270,,URINAL MALE        4110,36.0,Hollywood Presbyterian Medical Center,2019
5772,8035172,292,,WALKER RIGID P/U*,0.0,Hollywood Presbyterian Medical Center,2019
5773,8035232,270,,WRAP EZ            4110,18.0,Hollywood Presbyterian Medical Center,2019
5774,8035233,270,,WRAP ICE SHLDR     4110,444.0,Hollywood Presbyterian Medical Center,2019
5775,8035234,270,,WRAP ICE KNEE      4110,90.0,Hollywood Presbyterian Medical Center,2019
5776,8041005,272,,ADPT CATH          4110,156.0,Hollywood Presbyterian Medical Center,2019
5777,8041025,272,,BG DRN URO         4110,109.0,Hollywood Presbyterian Medical Center,2019
5778,8041040,272,,BG URINE COL NB,48.0,Hollywood Presbyterian Medical Center,2019
5779,8041050,272,,BG URINE DRN       4110,116.0,Hollywood Presbyterian Medical Center,2019
5780,8041065,272,,BG URINE METER     4110,270.0,Hollywood Presbyterian Medical Center,2019
5781,8041075,270,,BSK RETRV          4110,991.0,Hollywood Presbyterian Medical Center,2019
5782,8041080,278,C1725,CATH BLN           4110,1105.0,Hollywood Presbyterian Medical Center,2019
5783,8041085,278,C1725,CATH BLN DIL       4110,232.0,Hollywood Presbyterian Medical Center,2019
5784,8041095,270,,CATH CONNECTOR     4110,204.0,Hollywood Presbyterian Medical Center,2019
5785,8041100,272,,CATH COUDE ALL     4110,206.0,Hollywood Presbyterian Medical Center,2019
5786,8041125,270,,CATH EXT,74.0,Hollywood Presbyterian Medical Center,2019
5787,8041134,272,,CATH FOLEY 3CC,100.0,Hollywood Presbyterian Medical Center,2019
5788,8041135,272,,CATH FOLEY 5CC     4110,142.0,Hollywood Presbyterian Medical Center,2019
5789,8041145,272,,CATH FOLY 2W ALL   4110,181.0,Hollywood Presbyterian Medical Center,2019
5790,8041150,272,,CATH FOLY 3W ALL   4110,270.0,Hollywood Presbyterian Medical Center,2019
5791,8041176,272,,CATH FOLY SILI 3CC,151.0,Hollywood Presbyterian Medical Center,2019
5792,8041192,272,,CATH R/R           4110,118.0,Hollywood Presbyterian Medical Center,2019
5793,8041195,272,,CATH RADIAL ART    4110,128.0,Hollywood Presbyterian Medical Center,2019
5794,8041197,272,,CATH STERI         4110,114.0,Hollywood Presbyterian Medical Center,2019
5795,8041230,272,,CATH TRY A/S       4110,199.0,Hollywood Presbyterian Medical Center,2019
5796,8041231,272,,CATH URETH         4110,102.0,Hollywood Presbyterian Medical Center,2019
5797,8041250,272,C1758,CATH URETERAL      4110,96.0,Hollywood Presbyterian Medical Center,2019
5798,8041300,270,,FILIFORM GU        4110,401.0,Hollywood Presbyterian Medical Center,2019
5799,8041315,272,,PLUG CATH FOLY     4110,20.0,Hollywood Presbyterian Medical Center,2019
5800,8041325,270,,ST DILAT URETH     4110,804.0,Hollywood Presbyterian Medical Center,2019
5801,8041370,270,,VALVE REFLUX CK    4110,56.0,Hollywood Presbyterian Medical Center,2019
5802,8042910,270,,SPINAL TRAY,70.0,Hollywood Presbyterian Medical Center,2019
5803,8048902,272,,DURASPHERE 1ML,714.0,Hollywood Presbyterian Medical Center,2019
5804,8055000,272,,ADPT CATH          4110,225.0,Hollywood Presbyterian Medical Center,2019
5805,8056010,278,C1725,CATH ANGIO BALN    4110,2378.0,Hollywood Presbyterian Medical Center,2019
5806,8056014,272,,CATH ANGIO,152.0,Hollywood Presbyterian Medical Center,2019
5807,8056070,272,C1758,CATH BALOON UT     4110 $,2507.0,Hollywood Presbyterian Medical Center,2019
5808,8056110,272,,CATH BRONCHO       4110,830.0,Hollywood Presbyterian Medical Center,2019
5809,8056200,272,,CATH CARD KIT      4110,929.0,Hollywood Presbyterian Medical Center,2019
5810,8056236,278,C1729,CATH CHLNG PRC INTRO,109.0,Hollywood Presbyterian Medical Center,2019
5811,8056318,272,C1757,CATH EMBOLECTOMY,1039.0,Hollywood Presbyterian Medical Center,2019
5812,8056343,272,,CATH EPIDURAL      4110,151.0,Hollywood Presbyterian Medical Center,2019
5813,8056345,272,C1729,CATH CHOLNG        4110,162.0,Hollywood Presbyterian Medical Center,2019
5814,8056350,278,C1729,CATH CHOLNG        4110,255.0,Hollywood Presbyterian Medical Center,2019
5815,8056353,272,C1729,CATH ERCP          4110,520.0,Hollywood Presbyterian Medical Center,2019
5816,8056355,272,C1729,CATH CHOLNG        4110,659.0,Hollywood Presbyterian Medical Center,2019
5817,8056366,272,C1757,CATH FGRTY DCLOT   4110,540.0,Hollywood Presbyterian Medical Center,2019
5818,8056375,278,C1751,CATH CV BAL DBL    4110,6080.0,Hollywood Presbyterian Medical Center,2019
5819,8056377,278,C1757,CATH FGRTY IRR     4110,325.0,Hollywood Presbyterian Medical Center,2019
5820,8056380,278,C1751,CATH CVP           4110 $,6080.0,Hollywood Presbyterian Medical Center,2019
5821,8056383,272,C1757,CATH FGRTY OCLSN   4110,659.0,Hollywood Presbyterian Medical Center,2019
5822,8056390,278,C1750,"CATH, DIALYSIS, QUENTIN $",2671.0,Hollywood Presbyterian Medical Center,2019
5823,8056397,272,,CATH FOLOWR BOGE   4110,133.0,Hollywood Presbyterian Medical Center,2019
5824,8056440,278,C1887,CATH GLIDE WIRE    4110,448.0,Hollywood Presbyterian Medical Center,2019
5825,8056455,278,C1751,CATH GORSHANG SM   4110 $,3749.0,Hollywood Presbyterian Medical Center,2019
5826,8056470,278,C1751,CATH HICKMAN       4110 $,1953.0,Hollywood Presbyterian Medical Center,2019
5827,8056475,272,C1751,CATH HICKMAN       4110 $,1609.0,Hollywood Presbyterian Medical Center,2019
5828,8056520,272,,CATH INT PRESSR    4110,47.0,Hollywood Presbyterian Medical Center,2019
5829,8056595,272,C1729,CATH MUSHROOM      4110,57.0,Hollywood Presbyterian Medical Center,2019
5830,8056596,272,C1729,CATH MUSHROOM MALECOT,306.0,Hollywood Presbyterian Medical Center,2019
5831,8056642,270,C1730,CATH PACNG BIPOLAR,663.0,Hollywood Presbyterian Medical Center,2019
5832,8056650,272,C1751,CATH PGTL          4110,360.0,Hollywood Presbyterian Medical Center,2019
5833,8056660,278,C1788,CATH PORTACATH     4110 $,6070.0,Hollywood Presbyterian Medical Center,2019
5834,8056690,272,,CATH RECTL PRES    4110,179.0,Hollywood Presbyterian Medical Center,2019
5835,8056695,272,,CATH HYSTRSLPNGR,88.0,Hollywood Presbyterian Medical Center,2019
5836,8056705,272,,CATH SPEC          4110,554.0,Hollywood Presbyterian Medical Center,2019
5837,8056739,272,C1769,CATH SW-GZ $,4359.0,Hollywood Presbyterian Medical Center,2019
5838,8056750,278,C1769,CATH SW-GZ DIAGP   4110,170.0,Hollywood Presbyterian Medical Center,2019
5839,8056765,278,,CATH SW-GZ THERM   4110,1450.0,Hollywood Presbyterian Medical Center,2019
5840,8056770,272,,COSEAL,1665.09,Hollywood Presbyterian Medical Center,2019
5841,8056775,278,,CATH TENCHHOFF     4110,726.0,Hollywood Presbyterian Medical Center,2019
5842,8056780,278,C1887,CATH THORACIC      4110,273.0,Hollywood Presbyterian Medical Center,2019
5843,8056795,272,C1894,CATH LONG SHEATH,438.0,Hollywood Presbyterian Medical Center,2019
5844,8056811,278,C2628,CATH TROCAR INGRAM 12FR,216.0,Hollywood Presbyterian Medical Center,2019
5845,8056815,272,C1887,CATH UMBIL A/S     4110,213.0,Hollywood Presbyterian Medical Center,2019
5846,8056820,272,C1753,CATH VAS           4110,108.0,Hollywood Presbyterian Medical Center,2019
5847,8056822,272,C1753,"CATHETER, VASCULAR, 28G (1FR)",153.0,Hollywood Presbyterian Medical Center,2019
5848,8056980,272,,ST BASIN DBL S     4110,117.0,Hollywood Presbyterian Medical Center,2019
5849,8056982,272,,APPLICATOR BIOLOGLUE SYRINGE,2000.0,Hollywood Presbyterian Medical Center,2019
5850,8056983,272,,"CABLE, PACING SAFETY",350.0,Hollywood Presbyterian Medical Center,2019
5851,8056984,272,,CANNULA AORTIC ROOT,140.0,Hollywood Presbyterian Medical Center,2019
5852,8056985,272,,CANNULA AORTIC ANGLE TIP,262.0,Hollywood Presbyterian Medical Center,2019
5853,8056986,272,,CANNULA CORON BALLOON SELF INFLAT,600.0,Hollywood Presbyterian Medical Center,2019
5854,8056987,272,,CANNULA CORONARY UNIV SOFT TIP,208.0,Hollywood Presbyterian Medical Center,2019
5855,8056988,272,,CANNULA NEEDLELESS,3.0,Hollywood Presbyterian Medical Center,2019
5856,8056989,272,,CANNUL VENOUS RETURN,264.0,Hollywood Presbyterian Medical Center,2019
5857,8056990,272,,CANNULA VESSEL WITH VALVE & LUER,65.0,Hollywood Presbyterian Medical Center,2019
5858,8056991,272,,"CANNULA, ARTERIAL FEMORAL",940.0,Hollywood Presbyterian Medical Center,2019
5859,8056992,272,,"CANNULA, ARTERIAL STR 20DR",160.0,Hollywood Presbyterian Medical Center,2019
5860,8056993,272,,"CANNULA, RETROGRADE 14 FR",351.0,Hollywood Presbyterian Medical Center,2019
5861,8056994,272,,"CANNULA, VENOUS DUAL STAGE",979.0,Hollywood Presbyterian Medical Center,2019
5862,8056995,272,,"CANNULA, VENOUS RETRN 29 FR",211.0,Hollywood Presbyterian Medical Center,2019
5863,8056996,272,,CATRIDGE HEPARIN,60.0,Hollywood Presbyterian Medical Center,2019
5864,8056997,272,,CATH THORAC RT ANGLE,48.0,Hollywood Presbyterian Medical Center,2019
5865,8056998,272,,CATH VENOUS RETURN,307.86,Hollywood Presbyterian Medical Center,2019
5866,8056999,272,,CATH VENTRIC LT HEART 16 FR,195.2,Hollywood Presbyterian Medical Center,2019
5867,8057000,272,,CATH CONTINOUT CARDIAC OUTPUT,1482.0,Hollywood Presbyterian Medical Center,2019
5868,8057001,272,,"CATH, RETRO CARDIOPLEGIA",858.72,Hollywood Presbyterian Medical Center,2019
5869,8057002,272,,CARTRIDGE CLOT ACTIVATING,16.8,Hollywood Presbyterian Medical Center,2019
5870,8057003,272,,ADHESIVE DERMABOND,232.0,Hollywood Presbyterian Medical Center,2019
5871,8057004,272,,FILTER CARDIOPLEGIA W/ SOLUTION,592.0,Hollywood Presbyterian Medical Center,2019
5872,8057005,272,,STAPLES RELOAD FLEX ARTIC,2660.0,Hollywood Presbyterian Medical Center,2019
5873,8057006,272,,STAPLER FLEX ARTICULATING,3760.0,Hollywood Presbyterian Medical Center,2019
5874,8057007,272,,"GEL, RECONSTITUTING",125.33,Hollywood Presbyterian Medical Center,2019
5875,8057008,272,,STABILIZER HEART,3600.0,Hollywood Presbyterian Medical Center,2019
5876,8057009,272,,COIL HEART STRING,2116.0,Hollywood Presbyterian Medical Center,2019
5877,8057010,272,,KIT FOLEY TEMP SENSOR,260.0,Hollywood Presbyterian Medical Center,2019
5878,8057011,272,,KIT INTRO PERCUT SHEATH,365.0,Hollywood Presbyterian Medical Center,2019
5879,8057012,272,,CANNULA VENOUS QUICKDRAW,1275.0,Hollywood Presbyterian Medical Center,2019
5880,8057013,272,,CATH DUAL LUMEN,615.0,Hollywood Presbyterian Medical Center,2019
5881,8057014,272,,KIT PERCUT INSERT,510.0,Hollywood Presbyterian Medical Center,2019
5882,8057015,272,,KIT SURGI FOAM ANTICOAG,375.0,Hollywood Presbyterian Medical Center,2019
5883,8057016,272,,WIRE MYOCARD PACING,200.0,Hollywood Presbyterian Medical Center,2019
5884,8057017,272,,OCCLUDER CORON DISPOS,445.0,Hollywood Presbyterian Medical Center,2019
5885,8057018,272,,PACK CELL SAVER,2050.0,Hollywood Presbyterian Medical Center,2019
5886,8057019,272,,FILTER PALL,78.0,Hollywood Presbyterian Medical Center,2019
5887,8057020,272,,PUMP BLOOD CENTRIF DISP,510.0,Hollywood Presbyterian Medical Center,2019
5888,8057021,272,,PUNCH AORTIC,236.0,Hollywood Presbyterian Medical Center,2019
5889,8057022,272,,STAPLE RELAOD ECHELON,880.0,Hollywood Presbyterian Medical Center,2019
5890,8057023,272,,SENSOR NEURO,156.0,Hollywood Presbyterian Medical Center,2019
5891,8057024,272,,SET HEMOCONCENTRATOR,900.0,Hollywood Presbyterian Medical Center,2019
5892,8057025,272,,SET CORON PERFUSION,112.49,Hollywood Presbyterian Medical Center,2019
5893,8057026,272,,SET CARDIOPLEGIA DELIVERY,1160.0,Hollywood Presbyterian Medical Center,2019
5894,8057027,272,,STRIP BOVINE PERICARD DRY,1135.0,Hollywood Presbyterian Medical Center,2019
5895,8057028,272,,SUTURE EITHIBOND CARDIO,20.0,Hollywood Presbyterian Medical Center,2019
5896,8057029,272,,SUTURE ETHIBOND XTRA,180.0,Hollywood Presbyterian Medical Center,2019
5897,8057030,272,,SUTURE VICRYL,30.0,Hollywood Presbyterian Medical Center,2019
5898,8057031,272,,CATH ENDO PLEGE SINUS,6225.0,Hollywood Presbyterian Medical Center,2019
5899,8057032,278,C1769,GW PLAIN,52.4,Hollywood Presbyterian Medical Center,2019
5900,8057033,272,,WIRE CARDIAC TEMPORARY,90.0,Hollywood Presbyterian Medical Center,2019
5901,8057035,278,,PERICARDIAL TISSUE HEART$,18480.0,Hollywood Presbyterian Medical Center,2019
5902,8057037,272,,ISOLATOR CLAMP,8100.0,Hollywood Presbyterian Medical Center,2019
5903,8057039,272,,40 MM ATRI CRIP,2850.0,Hollywood Presbyterian Medical Center,2019
5904,8057040,272,,FLOSEAL 10ML,1012.59,Hollywood Presbyterian Medical Center,2019
5905,8057041,272,,CATHETER POWER PORT,1317.0,Hollywood Presbyterian Medical Center,2019
5906,8057042,272,,"EXOS FORM, L/XLM",471.75,Hollywood Presbyterian Medical Center,2019
5907,8057044,272,,"EXOS FORM, S/M 631",471.75,Hollywood Presbyterian Medical Center,2019
5908,8057046,272,,"EXOS FORM, S/M 627",456.45,Hollywood Presbyterian Medical Center,2019
5909,8057048,272,,"KIT, RAPR-ROUND LRG VEST & LEG WRPS",414.06,Hollywood Presbyterian Medical Center,2019
5910,8057050,278,,SHUNT INTRACORONARY,440.0,Hollywood Presbyterian Medical Center,2019
5911,8057052,272,,"SET,INFUSSION BURETTE 150ML SMALLBORE",47.3,Hollywood Presbyterian Medical Center,2019
