,Charge Code,Charge Descripton,CPT 4,Price,Rev,GL,Hospital,Year
4842,7000017,LEGIONELLA CULTURE,87081,25.03,300,4500,Southern California Hospital at Hollywood,2019
4843,7000018,HERPES AB TYPE 1/2 IGG,86695,21.45,300,4500,Southern California Hospital at Hollywood,2019
4844,7000019,HERPES AB TYPE 1/2 IGM,86696,40.88,300,4500,Southern California Hospital at Hollywood,2019
4845,7000020,CMV CULT EXCEPT URINE,87252,149.85,300,4500,Southern California Hospital at Hollywood,2019
4846,7000021,CRYPTOCOCCUS AB,86641,71.0,300,4500,Southern California Hospital at Hollywood,2019
4847,7000022,SUCROSE ACID HEMOLYSIS,85475,67.34,300,4500,Southern California Hospital at Hollywood,2019
4848,7000023,OXALIC ACID 24HR URINE,83945,32.85,300,4500,Southern California Hospital at Hollywood,2019
4849,7000024,CITRIC ACID 24-HR URINE,82507,14.37,300,4500,Southern California Hospital at Hollywood,2019
4850,7000025,RESPIRATORY SYNCYT VIRUS,87807,11.92,300,4500,Southern California Hospital at Hollywood,2019
4851,7000026,PLATELET AB DIRECT  FC,86023,19.8,300,4500,Southern California Hospital at Hollywood,2019
4852,7000027,LATEX HEVEA BRAZILIENSIS,86003,41.82,300,4500,Southern California Hospital at Hollywood,2019
4853,7000028,M. pneumoniae Culture,87109,49.74,300,4500,Southern California Hospital at Hollywood,2019
4854,7000029,SJOGRENS SSA SSB AB,86235,58.86,300,4500,Southern California Hospital at Hollywood,2019
4855,7000030,ACTIVATED PROT C-RESISTA,85307,101.66,300,4500,Southern California Hospital at Hollywood,2019
4856,7000031,CRYPTOCOCCUS ANTIBDY CSF,86641,85.2,300,4500,Southern California Hospital at Hollywood,2019
4857,7000032,CRYPTOCOCCUS AG SCR REFX TITER,87327,47.41,300,4500,Southern California Hospital at Hollywood,2019
4858,7000035,CLOZAPINE QNT SNGL,80159,19.53,300,4500,Southern California Hospital at Hollywood,2019
4859,7000038,LAMOTRIGINE,80299,37.17,300,4500,Southern California Hospital at Hollywood,2019
4860,7000040,NUCLEAR MATRIX PROTEINS,86316,69.49,300,4500,Southern California Hospital at Hollywood,2019
4861,7000070,PBG (PORPH DEAMIN ERYTH),82657,156.0,300,4500,Southern California Hospital at Hollywood,2019
4862,7000074,ACUTE HEPATITIS PANEL,80074,43.83,300,4500,Southern California Hospital at Hollywood,2019
4863,7000094,SINGLE DRUG QUANT,80299,19.53,300,4500,Southern California Hospital at Hollywood,2019
4864,7000099,MYASTHENIA GRAVIS PANEL,83519,146.89,300,4500,Southern California Hospital at Hollywood,2019
4865,7000250,GABAPENTIN,80299,64.21,300,4500,Southern California Hospital at Hollywood,2019
4866,7000283,PROPAFENONE,80299,62.75,300,4500,Southern California Hospital at Hollywood,2019
4867,7000284,AMIODARONE QUANT,80299,40.98,300,4500,Southern California Hospital at Hollywood,2019
4868,7000293,MEXILETINE LEVEL,80299,54.12,300,4500,Southern California Hospital at Hollywood,2019
4869,7000300,FLECAINIDE,80299,10.39,300,4500,Southern California Hospital at Hollywood,2019
4870,7000301,TRAZADONE,80299,23.99,300,4500,Southern California Hospital at Hollywood,2019
4871,7000304,HALOPERIDOL LEVEL,80173,68.43,300,4500,Southern California Hospital at Hollywood,2019
4872,7000307,"DRUG SCREEN, SERUM/PLASMA",80307,360.0,300,4500,Southern California Hospital at Hollywood,2019
4873,7000310,"CYCLOSPORINE, BLD,LCMSMS",80158,67.06,300,4500,Southern California Hospital at Hollywood,2019
4874,7000318,SULFONYLUREA-SERUM,80299,59.66,300,4500,Southern California Hospital at Hollywood,2019
4875,7000328,BUPROPION,80299,99.0,300,4500,Southern California Hospital at Hollywood,2019
4876,7000480,CLONAZEPAM,G0480,40.28,300,4500,Southern California Hospital at Hollywood,2019
4877,7000481,DRUG TESTING 8-14,G0481,360.0,300,4500,Southern California Hospital at Hollywood,2019
4878,7001210,BRAF MUTATION ANALYSIS,81210,385.0,300,4500,Southern California Hospital at Hollywood,2019
4879,7001220,CYSTIC FIBROSIS SCREEN,81220,196.56,301,4500,Southern California Hospital at Hollywood,2019
4880,7001235,EPIDERMAL GROWTH FACTOR,81235,500.0,300,4500,Southern California Hospital at Hollywood,2019
4881,7001260,STRIATED AB SCR,86255,18.9,300,4500,Southern California Hospital at Hollywood,2019
4882,7001261,PM-SCL ANTIBODY QUEST,86235,44.14,300,4500,Southern California Hospital at Hollywood,2019
4883,7001275,KRAS MUTATION ANALYSIS,81275,265.0,300,4500,Southern California Hospital at Hollywood,2019
4884,7002000,ACETYLCHOLINE RECP BIND,83519,100.11,300,4500,Southern California Hospital at Hollywood,2019
4885,7002018,CATECHOLAMINES(TOT)URINE,82382,19.2,300,4500,Southern California Hospital at Hollywood,2019
4886,7002024,ACTH,82024,21.5,300,4500,Southern California Hospital at Hollywood,2019
4887,7002030,"DRUG SCREEN, SERUM/PLASMA",84600,167.3,300,4500,Southern California Hospital at Hollywood,2019
4888,7002031,VOLATILES SNGL CLASS,84600,20.75,300,4500,Southern California Hospital at Hollywood,2019
4889,7002085,ALDOLASE,82085,8.5,300,4500,Southern California Hospital at Hollywood,2019
4890,7002087,ALDOSTERONE LC/MS SERUM,82088,35.0,300,4500,Southern California Hospital at Hollywood,2019
4891,7002089,ALDOSTERONE URINE 24HR,82088,94.28,300,4500,Southern California Hospital at Hollywood,2019
4892,7002110,ALUMINUM,82108,69.21,300,4500,Southern California Hospital at Hollywood,2019
4893,7002111,COCCIDIOIDES AB CF SERUM,86635,13.25,300,4500,Southern California Hospital at Hollywood,2019
4894,7002114,ALPHA FETO PROTEIN SERUM,82105,10.25,300,4500,Southern California Hospital at Hollywood,2019
4895,7002124,AMIKACIN,80150,98.28,300,4500,Southern California Hospital at Hollywood,2019
4896,7002135,ALA(DELTA AMINOLVLN ACID,82135,19.73,300,4500,Southern California Hospital at Hollywood,2019
4897,7002137,"DELTA ALA, 24 HR URINE",82135,106.08,300,4500,Southern California Hospital at Hollywood,2019
4898,7002164,ANGIOTENSIN CONV ENZYME,82164,13.85,300,4500,Southern California Hospital at Hollywood,2019
4899,7002168,ANTI HEPARIN ASSOC AB,86022,35.0,300,4500,Southern California Hospital at Hollywood,2019
4900,7002169,HEPARIN INDUCED PLATELET AB,86022,207.21,300,4500,Southern California Hospital at Hollywood,2019
4901,7002174,"ARSENIC, BLOOD",82175,61.04,300,4500,Southern California Hospital at Hollywood,2019
4902,7002175,ARSENIC QUANTITATIVE,82175,23.99,300,4500,Southern California Hospital at Hollywood,2019
4903,7002231,BETA-2-MICROGLOBLN URINE,82232,81.9,300,4500,Southern California Hospital at Hollywood,2019
4904,7002232,BETA-2-MICROGLOBLN SERUM,82232,12.5,300,4500,Southern California Hospital at Hollywood,2019
4905,7002233,CORTISOL BINDG GLOB CBG,84449,41.96,300,4500,Southern California Hospital at Hollywood,2019
4906,7002308,CALCITONIN SERUM,82308,58.99,300,4500,Southern California Hospital at Hollywood,2019
4907,7002310,CALCIUM,82310,12.45,300,4500,Southern California Hospital at Hollywood,2019
4908,7002325,ANTI-NEUTRPHL CYTOPLASM,86255,36.0,300,4500,Southern California Hospital at Hollywood,2019
4909,7002330,CALCIUM IONIZED,82330,15.41,300,4500,Southern California Hospital at Hollywood,2019
4910,7002370,Cardiolipin Ab Screen,86147,98.01,300,4500,Southern California Hospital at Hollywood,2019
4911,7002371,ANTIPHOSPHOLIPID SYNDROME,86147,350.37,300,4500,Southern California Hospital at Hollywood,2019
4912,7002375,CARBOXYHEMOGLOBIN BLOOD,82375,30.2,300,4500,Southern California Hospital at Hollywood,2019
4913,7002380,CAROTENE,82380,42.56,300,4500,Southern California Hospital at Hollywood,2019
4914,7002384,CATECHOLAMINES FRAC,82384,49.26,300,4500,Southern California Hospital at Hollywood,2019
4915,7002390,CERULOPLASMIN,82390,17.23,300,4500,Southern California Hospital at Hollywood,2019
4916,7002483,TOCAINIDE QUANT,80299,70.0,300,4500,Southern California Hospital at Hollywood,2019
4917,7002496,TRIMIPRAMINE,80299,57.0,300,4500,Southern California Hospital at Hollywood,2019
4918,7002517,DEOXYCORTISL 11,82634,72.6,300,4500,Southern California Hospital at Hollywood,2019
4919,7002525,COPPER,82525,10.88,300,4500,Southern California Hospital at Hollywood,2019
4920,7002526,COPPER URINE 24 HR,82525,39.78,300,4500,Southern California Hospital at Hollywood,2019
4921,7002533,CORTISOL TOTAL SERUM,82533,31.84,300,4500,Southern California Hospital at Hollywood,2019
4922,7002535,"CORTISOL, FREE, LC/MS/MS",82530,65.94,300,4500,Southern California Hospital at Hollywood,2019
4923,7002540,CREATINE,82540,5.63,300,4500,Southern California Hospital at Hollywood,2019
4924,7002595,CRYOGLOBULINS QUAN,82595,52.52,300,4500,Southern California Hospital at Hollywood,2019
4925,7002600,CYANIDE,82600,89.75,300,4500,Southern California Hospital at Hollywood,2019
4926,7002610,CYSTATIN C,82610,108.0,300,4500,Southern California Hospital at Hollywood,2019
4927,7002611,CYANOCOBLMN(VIT B12),82607,33.79,300,4500,Southern California Hospital at Hollywood,2019
4928,7002614,VITAMIN A,84590,49.75,300,4500,Southern California Hospital at Hollywood,2019
4929,7002615,"Dengue Fever Ab (IgG,M)",86790,109.75,300,4500,Southern California Hospital at Hollywood,2019
4930,7002631,DEHYDROEPIANDRST SULFATE,82627,28.82,300,4500,Southern California Hospital at Hollywood,2019
4931,7002632,DEHYDROEPIANDRSTRONE,82626,63.38,300,4500,Southern California Hospital at Hollywood,2019
4932,7002633,LEVETIRACETAM,80299,65.25,300,4500,Southern California Hospital at Hollywood,2019
4933,7002642,DIGITOXIN,80299,45.15,300,4500,Southern California Hospital at Hollywood,2019
4934,7002652,VIT D 1  25-DIHYDROXY,82652,47.52,300,4500,Southern California Hospital at Hollywood,2019
4935,7002663,EPSTEIN-BARR VIRUS ANTIBODY PNL,86664,27.75,300,4500,Southern California Hospital at Hollywood,2019
4936,7002668,ERYTHROPOIETIN,82668,15.5,300,4500,Southern California Hospital at Hollywood,2019
4937,7002670,ESTRADIOL ULTRSENSITIVE,82670,83.05,300,4500,Southern California Hospital at Hollywood,2019
4938,7002672,ESTROGENS TOTAL SERUM,82672,40.55,300,4500,Southern California Hospital at Hollywood,2019
4939,7002674,"ESTRADIOL, FREE, LC/MS/MS",82670,173.0,300,4500,Southern California Hospital at Hollywood,2019
4940,7002679,ESTRONE,82679,28.18,300,4500,Southern California Hospital at Hollywood,2019
4941,7002692,ETHOSUXIMIDE,80168,14.64,300,4500,Southern California Hospital at Hollywood,2019
4942,7002700,FAT OR LIPID FECES QUANT,82710,31.68,300,4500,Southern California Hospital at Hollywood,2019
4943,7002739,FLUPHENAZINE,80299,49.87,300,4500,Southern California Hospital at Hollywood,2019
4944,7002741,FLUCYTOSINE(5-FLURCYTSN),80299,85.6,300,4500,Southern California Hospital at Hollywood,2019
4945,7002746,FOLIC ACID,82746,38.69,300,4500,Southern California Hospital at Hollywood,2019
4946,7002747,FOLIC ACID RBC,82747,56.2,300,4500,Southern California Hospital at Hollywood,2019
4947,7002941,GASTRIN,82941,20.52,300,4500,Southern California Hospital at Hollywood,2019
4948,7002942,GASTRIC PARIETAL CELL AB,83516,29.12,300,4500,Southern California Hospital at Hollywood,2019
4949,7002943,GLUCAGON,82943,56.13,300,4500,Southern California Hospital at Hollywood,2019
4950,7002955,G6PD QUANT,82955,14.64,300,4500,Southern California Hospital at Hollywood,2019
4951,7002985,FRUCTOSAMINE,82985,20.49,300,4500,Southern California Hospital at Hollywood,2019
4952,7002990,ZONISAMIDE,80299,99.0,300,4500,Southern California Hospital at Hollywood,2019
4953,7002994,HEMOGLOBIN GLYCATED,83036,6.49,300,4500,Southern California Hospital at Hollywood,2019
4954,7002995,"IODINE, SERUM/PLASMA",83789,72.96,300,4500,Southern California Hospital at Hollywood,2019
4955,7003001,FOLLICLE STIMLAT HORMONE,83001,21.71,300,4500,Southern California Hospital at Hollywood,2019
4956,7003002,LUTEINING HORMONE,83002,9.62,300,4500,Southern California Hospital at Hollywood,2019
4957,7003003,GROWTH HORMONE(HGH),83003,30.08,300,4500,Southern California Hospital at Hollywood,2019
4958,7003004,INFLUENZA A H1N1 RT-PCR,87798,195.0,300,4500,Southern California Hospital at Hollywood,2019
4959,7003005,B. pertussis/para PCR,87798,340.0,300,4500,Southern California Hospital at Hollywood,2019
4960,7003006,PARAINFLUENZA V AG DETECT,87279,73.7,300,4500,Southern California Hospital at Hollywood,2019
4961,7003007,"PARAINFLUENZA 1,2,3 RNA",87798,426.0,300,4500,Southern California Hospital at Hollywood,2019
4962,7003008,"MYCOBAC PCR, CULT & SMR",87556,245.49,300,4500,Southern California Hospital at Hollywood,2019
4963,7003010,HAPTOGLOBIN,83010,26.41,300,4500,Southern California Hospital at Hollywood,2019
4964,7003014,GONADTOPN CHORNC(HCG)QNT,84702,16.11,300,4500,Southern California Hospital at Hollywood,2019
4965,7003015,HEAVY METAL SCREEN URIN,83015,166.81,300,4500,Southern California Hospital at Hollywood,2019
4966,7003017,HEAVY METAL SCRN BLOOD,83015,125.14,300,4500,Southern California Hospital at Hollywood,2019
4967,7003021,HEMOGLOBINOPATHY EVALUAT,83021,27.5,300,4500,Southern California Hospital at Hollywood,2019
4968,7003030,HEMOGLOBN FETAL CHEMICAL,83030,10.39,300,4500,Southern California Hospital at Hollywood,2019
4969,7003051,HEMOGLOBIN PLASMA,83051,32.7,300,4500,Southern California Hospital at Hollywood,2019
4970,7003052,FACTOR V CLOTTING,85220,76.29,300,4500,Southern California Hospital at Hollywood,2019
4971,7003053,IGG SUBCLASS 4,82787,29.43,300,4500,Southern California Hospital at Hollywood,2019
4972,7003054,KIDNEY STONE ANALYSIS,82365,47.36,300,4500,Southern California Hospital at Hollywood,2019
4973,7003055,"FACTOR XI ACTIVITY, CLOTTING",85270,150.91,300,4500,Southern California Hospital at Hollywood,2019
4974,7003088,HISTAMINE,83088,35.43,300,4500,Southern California Hospital at Hollywood,2019
4975,7003089,HOMOCYSTINE QUANT,83090,22.0,300,4500,Southern California Hospital at Hollywood,2019
4976,7003150,HOMOVNLLC ACID(HVA),83150,23.64,300,4500,Southern California Hospital at Hollywood,2019
4977,7003492,HCS 17-OHCS,83491,20.08,300,4500,Southern California Hospital at Hollywood,2019
4978,7003495,HCS URINE 17-OHCS,83491,20.08,300,4500,Southern California Hospital at Hollywood,2019
4979,7003497,HYDRXINDOL ACD5(HIAA)QT,83497,42.15,300,4500,Southern California Hospital at Hollywood,2019
4980,7003498,HYDRXYPRGSTRONE 17-D,83498,25.73,300,4500,Southern California Hospital at Hollywood,2019
4981,7003505,HYDRXYPROLINE TOTAL,83505,41.28,300,4500,Southern California Hospital at Hollywood,2019
4982,7003513,IG-E SERUM,82785,14.0,300,4500,Southern California Hospital at Hollywood,2019
4983,7003516,TISSUE TRANSGLUTAMINASE ANTIBODY,83516,68.0,300,4500,Southern California Hospital at Hollywood,2019
4984,7003517,LUPUS (SLE) PANEL,83516,188.22,300,4500,Southern California Hospital at Hollywood,2019
4985,7003521,IG-D SERUM,82784,13.67,300,4500,Southern California Hospital at Hollywood,2019
4986,7003524,IMMUNE COMPLEX,86332,45.75,300,4500,Southern California Hospital at Hollywood,2019
4987,7003525,INSULIN TOTAL,83525,19.19,300,4500,Southern California Hospital at Hollywood,2019
4988,7003526,PRO-INSULIN,84206,91.08,300,4500,Southern California Hospital at Hollywood,2019
4989,7003532,KAPPA CHAINS SERUM,83520,59.62,300,4500,Southern California Hospital at Hollywood,2019
4990,7003533,"Kappa/Lambda, Free, Serum",83883,84.0,300,4500,Southern California Hospital at Hollywood,2019
4991,7003534,THYROXINE FREE,84439,13.47,300,4500,Southern California Hospital at Hollywood,2019
4992,7003539,TRIIODTHYRNINE TOTAL T3,84480,23.0,300,4500,Southern California Hospital at Hollywood,2019
4993,7003540,TRYPTASE,83520,61.04,300,4500,Southern California Hospital at Hollywood,2019
4994,7003554,T3 FREE,84481,14.5,300,4500,Southern California Hospital at Hollywood,2019
4995,7003582,KETOGENIC STEROIDS FRACT,83582,15.13,300,4500,Southern California Hospital at Hollywood,2019
4996,7003586,KETOSTEROID 17 TOTAL,83586,11.44,300,4500,Southern California Hospital at Hollywood,2019
4997,7003596,CYC CITRULLINATED PEP AB,86200,45.0,300,4500,Southern California Hospital at Hollywood,2019
4998,7003610,LIDOCAINE - XYLOCAINE,80176,89.7,300,4500,Southern California Hospital at Hollywood,2019
4999,7003625,LDH-ISOENZYMES ELCTROPHR,83625,35.97,300,4500,Southern California Hospital at Hollywood,2019
5000,7003645,LEAD QUAL,83655,9.41,300,4500,Southern California Hospital at Hollywood,2019
5001,7003655,LEAD QUANTITATIVE,83655,15.6,300,4500,Southern California Hospital at Hollywood,2019
5002,7003658,LEAD QUANT URINE,83655,9.41,300,4500,Southern California Hospital at Hollywood,2019
5003,7003661,L/S RATIO AMNIOTIC FLUID,83661,104.3,300,4500,Southern California Hospital at Hollywood,2019
5004,7003670,LAP-LEUCNE AMINO-PPTIDSE,83670,33.79,300,4500,Southern California Hospital at Hollywood,2019
5005,7003715,LIPOPROTEIN BLD ELP QN,83700,12.49,300,4500,Southern California Hospital at Hollywood,2019
5006,7003716,LIVER KIDNEY MICROSOME ANTIBODY,86376,34.17,300,4500,Southern California Hospital at Hollywood,2019
5007,7003719,VERY LOW DENSITY LIPOPRO,83719,3.7,300,4500,Southern California Hospital at Hollywood,2019
5008,7003725,LITHIUM,80178,5.29,300,4500,Southern California Hospital at Hollywood,2019
5009,7003755,MAGNESIUM URINE 24HR,83735,44.73,300,4500,Southern California Hospital at Hollywood,2019
5010,7003756,MAGNESIUM U RANDOM QUEST,83735,44.73,300,4500,Southern California Hospital at Hollywood,2019
5011,7003789,OXCARBAZEPINE METABOLITE,83789,37.0,300,4500,Southern California Hospital at Hollywood,2019
5012,7003825,MERCURY QUANTITATIVE,83825,48.5,300,4500,Southern California Hospital at Hollywood,2019
5013,7003830,MERCURY QUANTATIVE URINE,83825,20.36,300,4500,Southern California Hospital at Hollywood,2019
5014,7003835,METANEPHRINES,83835,34.9,300,4500,Southern California Hospital at Hollywood,2019
5015,7003840,"METANEPHRINES, FRACT FREE",83835,131.44,300,4500,Southern California Hospital at Hollywood,2019
5016,7003854,METHYLMALONIC ACID,83921,38.0,300,4500,Southern California Hospital at Hollywood,2019
5017,7003860,METHOTREXATE QUANT,80299,18.62,300,4500,Southern California Hospital at Hollywood,2019
5018,7003874,MYOGLOBIN SERUM,83874,51.77,300,4500,Southern California Hospital at Hollywood,2019
5019,7003875,MYOGLOBIN URINE,83874,41.46,300,4500,Southern California Hospital at Hollywood,2019
5020,7003880,Mycobacteria ID,87149,116.2,300,4500,Southern California Hospital at Hollywood,2019
5021,7003902,PTH INTACT,83970,20.17,300,4500,Southern California Hospital at Hollywood,2019
5022,7003903,DISOPYRAMIDE,80299,15.13,300,4500,Southern California Hospital at Hollywood,2019
5023,7003905,NUCLEOTIDASE 5-,83915,54.35,300,4500,Southern California Hospital at Hollywood,2019
5024,7003908,HIV-1 RNA QUANT RT-PCR,87536,175.0,300,4500,Southern California Hospital at Hollywood,2019
5025,7003910,"Norovirus RNA, RT-PCR",87798,215.0,300,4500,Southern California Hospital at Hollywood,2019
5026,7003912,PTH INTACT BY IRMA,83970,82.28,300,4500,Southern California Hospital at Hollywood,2019
5027,7003913,PTH C-TERMINAL,83970,27.68,300,4500,Southern California Hospital at Hollywood,2019
5028,7003914,"M TUBERCULOSIS, PCR, NON RESP",87556,99.73,300,4500,Southern California Hospital at Hollywood,2019
5029,7003918,ASSAY ORGANIC ACIDS QNT,83918,134.0,300,4500,Southern California Hospital at Hollywood,2019
5030,7003925,OLIGOCLONAL BANDS,83916,18.9,300,4500,Southern California Hospital at Hollywood,2019
5031,7003926,"OLIGOCLONAL BANDS, IGG",83916,28.69,300,4500,Southern California Hospital at Hollywood,2019
5032,7003946,PARIETAL CELL AB TITER,86256,17.5,300,4500,Southern California Hospital at Hollywood,2019
5033,7003960,PAROXETINE QNT,80299,63.36,300,4500,Southern California Hospital at Hollywood,2019
5034,7003976,C-PEPTIDE,84681,12.75,300,4500,Southern California Hospital at Hollywood,2019
5035,7004059,ANTI-MULLERIAN HORMONE,83520,102.0,300,4500,Southern California Hospital at Hollywood,2019
5036,7004060,PHOSPHATASE ACID TOTAL,84060,8.02,300,4500,Southern California Hospital at Hollywood,2019
5037,7004061,GLOM BSMNT MEM AB IGG,83520,33.0,300,4500,Southern California Hospital at Hollywood,2019
5038,7004062,PROSTATE SPEC ANTI-PSA,84153,36.51,300,4500,Southern California Hospital at Hollywood,2019
5039,7004066,PROSTATIC ACID PHOS,84066,9.76,300,4500,Southern California Hospital at Hollywood,2019
5040,7004078,PHOSPHATASE HEAT STABLE,84078,15.42,300,4500,Southern California Hospital at Hollywood,2019
5041,7004080,PHOSPHATASE ISO ALK,84080,12.27,300,4500,Southern California Hospital at Hollywood,2019
5042,7004081,PNEUMOCYSTIS CARINII,87281,64.93,300,4500,Southern California Hospital at Hollywood,2019
5043,7004109,PORPHOBILINOGN URINE QL,84106,10.39,300,4500,Southern California Hospital at Hollywood,2019
5044,7004110,PORPHOBILIN UR QN,84110,26.7,300,4500,Southern California Hospital at Hollywood,2019
5045,7004120,PORPHYRN QUANT/FRACT,84120,43.05,300,4500,Southern California Hospital at Hollywood,2019
5046,7004130,"PORPHYRINS, FRACT, RAND UR",84120,43.05,300,4500,Southern California Hospital at Hollywood,2019
5047,7004141,PRIMIDONE,80188,62.0,300,4500,Southern California Hospital at Hollywood,2019
5048,7004144,PROGESTERONE,84144,31.86,300,4500,Southern California Hospital at Hollywood,2019
5049,7004145,"PROGESTERONE, LC/MS/MS",84144,49.63,300,4500,Southern California Hospital at Hollywood,2019
5050,7004146,PROLACTIN,84146,13.47,300,4500,Southern California Hospital at Hollywood,2019
5051,7004149,PROPRANOLOL QUANT,80299,14.02,300,4500,Southern California Hospital at Hollywood,2019
5052,7004160,PROTIEN S ACTIVITY,85306,95.31,300,4500,Southern California Hospital at Hollywood,2019
5053,7004165,PROTEIN ELCTRC SERUM QN,84165,9.79,300,4500,Southern California Hospital at Hollywood,2019
5054,7004166,PRE-ALBUMIN,84134,14.88,300,4500,Southern California Hospital at Hollywood,2019
5055,7004191,PROTEIN ELCTRO URINE,84166,116.48,300,4500,Southern California Hospital at Hollywood,2019
5056,7004202,ERYTHROCYTE PROTOPHORPHYRIN,84202,86.58,300,4500,Southern California Hospital at Hollywood,2019
5057,7004205,PROTRIPTYLENE QUANT,80299,63.4,300,4500,Southern California Hospital at Hollywood,2019
5058,7004206,FLUOXETINE QUANT,80299,16.32,300,4500,Southern California Hospital at Hollywood,2019
5059,7004207,VITAMINE B6,84207,68.1,300,4500,Southern California Hospital at Hollywood,2019
5060,7004210,PYRUVATE,84210,16.53,300,4500,Southern California Hospital at Hollywood,2019
5061,7004220,PYRUVATE KINASE,84220,58.83,300,4500,Southern California Hospital at Hollywood,2019
5062,7004230,QUINIDINE,80194,21.84,300,4500,Southern California Hospital at Hollywood,2019
5063,7004235,Quantiferon (R)-TB Gold,86480,132.0,300,4500,Southern California Hospital at Hollywood,2019
5064,7004238,VASOACTIVE INTST POLYPEP,84586,41.28,300,4500,Southern California Hospital at Hollywood,2019
5065,7004239,RAJI CELL,86332,103.28,300,4500,Southern California Hospital at Hollywood,2019
5066,7004244,RENIN,84244,16.25,300,4500,Southern California Hospital at Hollywood,2019
5067,7004250,TRIIODTHYRN (T-3) UPTAKE,84479,3.37,300,4500,Southern California Hospital at Hollywood,2019
5068,7004255,SELENIUM,84255,58.86,300,4500,Southern California Hospital at Hollywood,2019
5069,7004258,SCLERODERMA AB SCL-70,86235,36.93,300,4500,Southern California Hospital at Hollywood,2019
5070,7004260,SEROTONIN,84260,13.53,300,4500,Southern California Hospital at Hollywood,2019
5071,7004270,SHBG,84270,29.37,300,4500,Southern California Hospital at Hollywood,2019
5072,7004300,INSULIN GROWTH FACTOR I,84305,16.25,300,4500,Southern California Hospital at Hollywood,2019
5073,7004403,TESTOSTERONE TOTAL MALE,84403,8.02,300,4500,Southern California Hospital at Hollywood,2019
5074,7004405,TESTOSTERONE URINE TOTL,84403,125.0,300,4500,Southern California Hospital at Hollywood,2019
5075,7004407,TESTOSTERONE FREE,84402,36.0,300,4500,Southern California Hospital at Hollywood,2019
5076,7004420,THER DRUG MON2,80299,20.96,300,4500,Southern California Hospital at Hollywood,2019
5077,7004425,THIAMINE(VITAMIN B1),84425,67.5,300,4500,Southern California Hospital at Hollywood,2019
5078,7004430,THIOCYANATE,84430,19.73,300,4500,Southern California Hospital at Hollywood,2019
5079,7004436,THYROXINE TOTAL,84436,3.36,300,4500,Southern California Hospital at Hollywood,2019
5080,7004440,Thyroid Peroxidase Ab,86376,6.17,300,4500,Southern California Hospital at Hollywood,2019
5081,7004443,TSH,84443,8.18,300,4500,Southern California Hospital at Hollywood,2019
5082,7004444,THYRD STIM IMMUNGLBN(TSI,84445,57.2,300,4500,Southern California Hospital at Hollywood,2019
5083,7004446,TROPIRAMATE,80201,51.77,300,4500,Southern California Hospital at Hollywood,2019
5084,7004462,TRANSFERRIN,84466,13.15,300,4500,Southern California Hospital at Hollywood,2019
5085,7004467,TRANSFRN RECPTR SLBLE,84238,26.25,300,4500,Southern California Hospital at Hollywood,2019
5086,7004586,VMA URINE,84585,15.41,300,4500,Southern California Hospital at Hollywood,2019
5087,7004588,VASOPRESSIN (ADH),84588,100.38,300,4500,Southern California Hospital at Hollywood,2019
5088,7004595,VITAMIN D/25-HYDROXY,82306,44.8,300,4500,Southern California Hospital at Hollywood,2019
5089,7004600,VITAMIN K1,84597,114.44,300,4500,Southern California Hospital at Hollywood,2019
5090,7004621,XYLOSE ABSORPTION BLOOD,84620,15.13,300,4500,Southern California Hospital at Hollywood,2019
5091,7004630,ZINC QUANTITATIVE SERUM,84630,29.0,300,4500,Southern California Hospital at Hollywood,2019
5092,7004635,ZINC QUANTITATIVE URINE,84630,10.88,300,4500,Southern California Hospital at Hollywood,2019
5093,7004898,CA 27-29,86300,14.6,300,4500,Southern California Hospital at Hollywood,2019
5094,7004900,CA 19-9,86301,10.82,300,4500,Southern California Hospital at Hollywood,2019
5095,7004905,REVERSE T3,84482,68.8,300,4500,Southern California Hospital at Hollywood,2019
5096,7004994,LIPASE 24HR URINE,83690,17.22,300,4500,Southern California Hospital at Hollywood,2019
5097,7004998,CA15-3,86300,17.34,300,4500,Southern California Hospital at Hollywood,2019
5098,7005006,C DIFF SCREEN AG,87324,11.16,300,4500,Southern California Hospital at Hollywood,2019
5099,7005008,C DIFFICILE TOXIN A AND B,87324,57.78,300,4500,Southern California Hospital at Hollywood,2019
5100,7005229,"FACTOR VIII ACTIVITY, CLOT",85240,26.7,300,4500,Southern California Hospital at Hollywood,2019
5101,7005231,CLOT FCTR VIII RELATE AG,85244,116.01,300,4500,Southern California Hospital at Hollywood,2019
5102,7005240,CLOT FCTR VIII(AHG)1 STG,85240,112.38,300,4500,Southern California Hospital at Hollywood,2019
5103,7005246,FACTR VIII VW AG CO-FCTR,85246,453.24,300,4500,Southern California Hospital at Hollywood,2019
5104,7005247,FCTR VIII VW MLT CO-FCTR,85247,134.64,300,4500,Southern California Hospital at Hollywood,2019
5105,7005250,FACTOR IX ANTIGEN,85250,75.0,300,4500,Southern California Hospital at Hollywood,2019
5106,7005260,"FACTOR X ACTIVITY, CLOTTI",85260,76.29,300,4500,Southern California Hospital at Hollywood,2019
5107,7005290,CLOT FCTR XIII(FBRN STB),85290,242.28,300,4500,Southern California Hospital at Hollywood,2019
5108,7005295,ANTITHROMBIN III ACTIVITY,85300,82.72,300,4500,Southern California Hospital at Hollywood,2019
5109,7005299,LUPUS TYPE ANTICOAGULANT,85300,85.01,300,4500,Southern California Hospital at Hollywood,2019
