,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
3856,64001355,HCHG OT PLANTAR FLEX RESIST D,274,716.66,716.66,Sutter Delta Medical Center,2019
3857,64001356,HCHG OT PLANTAR FLEX RESIST E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3858,64001357,HCHG OT PLANTAR FLEX RESIST F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3859,64001358,HCHG OT PLANTAR FLEX RESIST G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3860,64001359,HCHG OT PLANTAR FLEX RESIST H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3861,64001360,HCHG SOCKET INSERT W LOCK MECH F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3862,64001361,HCHG SOCKET INSERT W LOCK MECH G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3863,64001362,HCHG SOCKET INSERT W LOCK MECH H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3864,64001363,HCHG SOCKET INSERT W LOCK MECH I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3865,64001364,HCHG SOCKET INSERT W LOCK MECH J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3866,64001365,HCHG SOCKET INSERT W LOCK MECH K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
3867,64001366,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH A,274,13.0,13.0,Sutter Delta Medical Center,2019
3868,64001367,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH B,274,141.32,141.32,Sutter Delta Medical Center,2019
3869,64001368,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH C,274,433.43,433.43,Sutter Delta Medical Center,2019
3870,64001369,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH D,274,716.66,716.66,Sutter Delta Medical Center,2019
3871,64001370,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3872,64001371,HCHG PR SOCK MULTIPLE PLY BELOW KNEE EACH F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3873,64001372,HCHG OT LO FLX PFAB LUMB SUP E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3874,64001373,HCHG OT LO FLX PFAB LUMB SUP F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3875,64001374,HCHG OT LO FLX PFAB LUMB SUP G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3876,64001375,HCHG OT LO FLX PFAB LUMB SUP H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3877,64001376,HCHG OT LO FLX PFAB LUMB SUP I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3878,64001377,HCHG OT LO FLX PFAB LUMB SUP J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3879,64001378,HCHG KNEE CONTROL FULL KNEECAP B,274,141.32,141.32,Sutter Delta Medical Center,2019
3880,64001379,HCHG KNEE CONTROL FULL KNEECAP C,274,433.43,433.43,Sutter Delta Medical Center,2019
3881,64001380,HCHG KNEE CONTROL FULL KNEECAP D,274,716.66,716.66,Sutter Delta Medical Center,2019
3882,64001381,HCHG KNEE CONTROL FULL KNEECAP E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3883,64001382,HCHG KNEE CONTROL FULL KNEECAP F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3884,64001383,HCHG KNEE CONTROL FULL KNEECAP G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3885,64001384,HCHG GUILFORD TYPE CERVICAL COLLAR D,274,716.66,716.66,Sutter Delta Medical Center,2019
3886,64001385,HCHG GUILFORD TYPE CERVICAL COLLAR E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3887,64001386,HCHG GUILFORD TYPE CERVICAL COLLAR F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3888,64001387,HCHG GUILFORD TYPE CERVICAL COLLAR G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3889,64001388,HCHG GUILFORD TYPE CERVICAL COLLAR H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3890,64001389,HCHG GUILFORD TYPE CERVICAL COLLAR I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3891,64001390,HCHG GUILFORD TYPE CERVICAL COLLAR J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3892,64001391,HCHG GUILFORD TYPE CERVICAL COLLAR K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
3893,64001392,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT B,274,141.32,141.32,Sutter Delta Medical Center,2019
3894,64001393,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT C,274,433.43,433.43,Sutter Delta Medical Center,2019
3895,64001394,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT D,274,716.66,716.66,Sutter Delta Medical Center,2019
3896,64001395,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3897,64001396,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3898,64001397,HCHG DORSIFLEX & PLANT FLEX ADDTN EA JNT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3899,64001398,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS C,274,433.43,433.43,Sutter Delta Medical Center,2019
3900,64001399,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS D,274,716.66,716.66,Sutter Delta Medical Center,2019
3901,64001400,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3902,64001401,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3903,64001402,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3904,64001403,HCHG SO PREFAB VEST TYPE RESTRAINER CANVAS H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3905,64001404,HCHG BELOW KNEE TOTAL CONTACT D,274,716.66,716.66,Sutter Delta Medical Center,2019
3906,64001405,HCHG BELOW KNEE TOTAL CONTACT E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3907,64001406,HCHG BELOW KNEE TOTAL CONTACT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3908,64001407,HCHG BELOW KNEE TOTAL CONTACT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3909,64001408,HCHG BELOW KNEE TOTAL CONTACT H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3910,64001409,HCHG BELOW KNEE TOTAL CONTACT I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3911,64001410,HCHG SOCKET INSERT W/O LOCK LOWER B,274,141.32,141.32,Sutter Delta Medical Center,2019
3912,64001411,HCHG SOCKET INSERT W/O LOCK LOWER C,274,433.43,433.43,Sutter Delta Medical Center,2019
3913,64001412,HCHG SOCKET INSERT W/O LOCK LOWER D,274,716.66,716.66,Sutter Delta Medical Center,2019
3914,64001413,HCHG SOCKET INSERT W/O LOCK LOWER E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3915,64001414,HCHG SOCKET INSERT W/O LOCK LOWER F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3916,64001415,HCHG SOCKET INSERT W/O LOCK LOWER G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3917,64001416,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS D,274,716.66,716.66,Sutter Delta Medical Center,2019
3918,64001417,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3919,64001418,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3920,64001419,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3921,64001420,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3922,64001421,HCHG OT ADD ENDOSKELETAL BELOW KNEE ALIGN SYS I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3923,64001422,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3924,64001423,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3925,64001424,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3926,64001425,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3927,64001426,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3928,64001427,HCHG OT ADD ENDOSKELETAL BELOW KNEE ULTRA LIGHT J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3929,64001428,HCHG KAFO PLAS DOUB FREE KNEE MOL J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3930,64001429,HCHG KAFO PLAS DOUB FREE KNEE MOL K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
3931,64001430,HCHG KAFO PLAS DOUB FREE KNEE MOL L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
3932,64001431,HCHG KAFO PLAS DOUB FREE KNEE MOL M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
3933,64001432,HCHG KAFO PLAS DOUB FREE KNEE MOL N,274,11355.11,11355.11,Sutter Delta Medical Center,2019
3934,64001433,HCHG KAFO PLAS DOUB FREE KNEE MOL O,274,15108.86,15108.86,Sutter Delta Medical Center,2019
3935,64001434,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT B,274,141.32,141.32,Sutter Delta Medical Center,2019
3936,64001435,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT C,274,433.43,433.43,Sutter Delta Medical Center,2019
3937,64001436,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT D,274,716.66,716.66,Sutter Delta Medical Center,2019
3938,64001437,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3939,64001438,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3940,64001439,HCHG RELEASE MECH KNEE LOCK ADDTN EA JNT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3941,64001440,HCHG TEST SOCKET BELOW KNEE D,274,716.66,716.66,Sutter Delta Medical Center,2019
3942,64001441,HCHG TEST SOCKET BELOW KNEE E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3943,64001442,HCHG TEST SOCKET BELOW KNEE F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3944,64001443,HCHG TEST SOCKET BELOW KNEE G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3945,64001444,HCHG TEST SOCKET BELOW KNEE H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3946,64001445,HCHG TEST SOCKET BELOW KNEE I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3947,64001446,HCHG BELOW KNEE ACRYLIC SOCKET D,274,716.66,716.66,Sutter Delta Medical Center,2019
3948,64001447,HCHG BELOW KNEE ACRYLIC SOCKET E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3949,64001448,HCHG BELOW KNEE ACRYLIC SOCKET F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3950,64001449,HCHG BELOW KNEE ACRYLIC SOCKET G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3951,64001450,HCHG BELOW KNEE ACRYLIC SOCKET H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3952,64001451,HCHG BELOW KNEE ACRYLIC SOCKET I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3953,64001452,HCHG AK FLEXIBL INNER SOCKETEXT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3954,64001453,HCHG AK FLEXIBL INNER SOCKETEXT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3955,64001454,HCHG AK FLEXIBL INNER SOCKETEXT H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3956,64001455,HCHG AK FLEXIBL INNER SOCKETEXT I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3957,64001456,HCHG AK FLEXIBL INNER SOCKETEXT J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3958,64001457,HCHG AK FLEXIBL INNER SOCKETEXT K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
3959,64001458,HCHG BK/AK LOCKING MECHANISM F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3960,64001459,HCHG BK/AK LOCKING MECHANISM G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3961,64001460,HCHG BK/AK LOCKING MECHANISM H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3962,64001461,HCHG BK/AK LOCKING MECHANISM I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3963,64001462,HCHG BK/AK LOCKING MECHANISM J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3964,64001463,HCHG BK/AK LOCKING MECHANISM K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
3965,64001464,HCHG REPLACE SOCKET BELOW KNEE L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
3966,64001465,HCHG REPLACE SOCKET BELOW KNEE M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
3967,64001466,HCHG REPLACE SOCKET BELOW KNEE N,274,11355.11,11355.11,Sutter Delta Medical Center,2019
3968,64001467,HCHG REPLACE SOCKET BELOW KNEE O,274,15108.86,15108.86,Sutter Delta Medical Center,2019
3969,64001468,HCHG REPLACE SOCKET BELOW KNEE P,274,18862.61,18862.61,Sutter Delta Medical Center,2019
3970,64001469,HCHG REPLACE SOCKET BELOW KNEE Q,274,24493.24,24493.24,Sutter Delta Medical Center,2019
3971,64001470,HCHG STUMP SOCK SINGLE BELOW KNEE A,274,13.0,13.0,Sutter Delta Medical Center,2019
3972,64001471,HCHG STUMP SOCK SINGLE BELOW KNEE B,274,141.32,141.32,Sutter Delta Medical Center,2019
3973,64001472,HCHG STUMP SOCK SINGLE BELOW KNEE C,274,433.43,433.43,Sutter Delta Medical Center,2019
3974,64001473,HCHG STUMP SOCK SINGLE BELOW KNEE D,274,716.66,716.66,Sutter Delta Medical Center,2019
3975,64001474,HCHG STUMP SOCK SINGLE BELOW KNEE E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3976,64001475,HCHG STUMP SOCK SINGLE BELOW KNEE F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3977,64001476,HCHG OT LS SAGIT RIGID PANEL G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3978,64001477,HCHG OT LS SAGIT RIGID PANEL E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3979,64001478,HCHG OT LS SAGIT RIGID PANEL F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3980,64001479,HCHG OT LS SAGIT RIGID PANEL H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3981,64001480,HCHG OT LS SAGIT RIGID PANEL I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3982,64001481,HCHG OT LS SAGIT RIGID PANEL J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
3983,64001482,HCHG OT KO IMMOB CNVS LONG F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3984,64001483,HCHG OT KO IMMOB CNVS LONG G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3985,64001484,HCHG OT KO IMMOB CNVS LONG H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3986,64001485,HCHG OT KO IMMOB CNVS LONG I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
3987,64001486,HCHG OT HO PAVLIK HARNESS C,274,433.43,433.43,Sutter Delta Medical Center,2019
3988,64001487,HCHG OT HO PAVLIK HARNESS D,274,716.66,716.66,Sutter Delta Medical Center,2019
3989,64001488,HCHG OT HO PAVLIK HARNESS E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3990,64001489,HCHG OT HO PAVLIK HARNESS F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3991,64001490,HCHG OT HO PAVLIK HARNESS G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
3992,64001491,HCHG OT HO PAVLIK HARNESS H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
3993,64001492,HCHG OT PREFAB AFO TIBIAL FX ORTHOSIS B,274,141.32,141.32,Sutter Delta Medical Center,2019
3994,64001493,HCHG OT PREFAB AFO TIBIAL FX ORTHOSIS C,274,433.43,433.43,Sutter Delta Medical Center,2019
3995,64001494,HCHG OT PREFAB AFO TIBIAL FX ORTHOSIS D,274,716.66,716.66,Sutter Delta Medical Center,2019
3996,64001495,HCHG OT PREFAB AFO TIBIAL FX ORTHOSIS E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3997,64001496,HCHG OT PREFAB AFO TIBIAL FX ORTHOSIS F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
3998,64001497,HCHG OT KO EL W/JT PREFAB E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
3999,64001498,HCHG OT KO EL W/JT PREFAB F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4000,64001499,HCHG OT KO EL W/JT PREFAB G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4001,64001500,HCHG OT KO EL W/JT PREFAB H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4002,64001501,HCHG ORTH DEV REPR/REPL MINOR B,274,141.32,141.32,Sutter Delta Medical Center,2019
4003,64001502,HCHG ORTH DEV REPR/REPL MINOR C,274,433.43,433.43,Sutter Delta Medical Center,2019
4004,64001503,HCHG ORTH DEV REPR/REPL MINOR D,274,716.66,716.66,Sutter Delta Medical Center,2019
4005,64001504,HCHG ORTH DEV REPR/REPL MINOR E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4006,64001505,HCHG OT HFO NO JNTS STRAPS PREFAB FIT/ADJ E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4007,64001506,HCHG AK OPEN END SACH N,274,11355.11,11355.11,Sutter Delta Medical Center,2019
4008,64001507,HCHG AK OPEN END SACH O,274,15108.86,15108.86,Sutter Delta Medical Center,2019
4009,64001508,HCHG AK OPEN END SACH P,274,18862.61,18862.61,Sutter Delta Medical Center,2019
4010,64001509,HCHG AK 4 BAR LINK W/FRIC SWING K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
4011,64001510,HCHG AK 4 BAR LINK W/FRIC SWING L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
4012,64001511,HCHG AK 4 BAR LINK W/FRIC SWING M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
4013,64001512,HCHG TEST SOCKET ABOVE KNEE F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4014,64001513,HCHG TEST SOCKET ABOVE KNEE G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4015,64001514,HCHG TEST SOCKET ABOVE KNEE H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4016,64001515,HCHG AK/KNEE DISARTIC ACRYLIC SOCET F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4017,64001516,HCHG AK/KNEE DISARTIC ACRYLIC SOCET G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4018,64001517,HCHG AK/KNEE DISARTIC ACRYLIC SOCET H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4019,64001518,HCHG ISCH CONTAINMT/NARROW M-L SO K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
4020,64001519,HCHG ISCH CONTAINMT/NARROW M-L SO L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
4021,64001520,HCHG ISCH CONTAINMT/NARROW M-L SO M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
4022,64001521,HCHG AK FLEX INNER SOCKET EXT FRA H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4023,64001522,HCHG AK FLEX INNER SOCKET EXT FRA I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4024,64001523,HCHG AK FLEX INNER SOCKET EXT FRA J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
4025,64001524,HCHG ENDO AK/HIP KNEE EXTENS ASSIST C,274,433.43,433.43,Sutter Delta Medical Center,2019
4026,64001525,HCHG ENDO AK/HIP KNEE EXTENS ASSIST D,274,716.66,716.66,Sutter Delta Medical Center,2019
4027,64001526,HCHG ENDO AK/HIP KNEE EXTENS ASSIST E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4028,64001527,HCHG ENDO AK/HIP ALIGNABLE SYSTEM F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4029,64001528,HCHG ENDO AK/HIP ALIGNABLE SYSTEM G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4030,64001529,HCHG ENDO AK/HIP ALIGNABLE SYSTEM H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4031,64001530,HCHG ENDO AK ULTRA-LIGHT MATERIAL G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4032,64001531,HCHG ENDO AK ULTRA-LIGHT MATERIAL H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4033,64001532,HCHG ENDO AK ULTRA-LIGHT MATERIAL I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4034,64001533,HCHG FOOT SINGLE AXIS ANKLE/FOOT E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4035,64001534,HCHG FOOT SINGLE AXIS ANKLE/FOOT F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4036,64001535,HCHG FOOT SINGLE AXIS ANKLE/FOOT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4037,64001536,HCHG SOCK WOOL ABOVE KNEE B,274,141.32,141.32,Sutter Delta Medical Center,2019
4038,64001537,HCHG SOCK WOOL ABOVE KNEE C,274,433.43,433.43,Sutter Delta Medical Center,2019
4039,64001538,HCHG SOCK WOOL ABOVE KNEE D,274,716.66,716.66,Sutter Delta Medical Center,2019
4040,64001550,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ B,274,141.32,141.32,Sutter Delta Medical Center,2019
4041,64001551,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ C,274,433.43,433.43,Sutter Delta Medical Center,2019
4042,64001552,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ D,274,716.66,716.66,Sutter Delta Medical Center,2019
4043,64001553,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4044,64001554,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4045,64001555,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4046,64001556,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4047,64001557,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4048,64001558,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
4049,64001559,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
4050,64001560,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
4051,64001561,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
4052,64001562,HCHG OT LSO SAG CORO RIG FRM PREFAB FIT/ADJ N,274,11355.11,11355.11,Sutter Delta Medical Center,2019
4053,64001563,HCHG OT WALKING BOOT NON-PNEUMATC PREFAB FIT/ADJ F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4054,64001564,HCHG OT WALKING BOOT NON-PNEUMATC PREFAB FIT/ADJ G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4055,64001565,HCHG OT WALKING BOOT NON-PNEUMATC PREFAB FIT/ADJ H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4056,64001566,HCHG OT WALKING BOOT NON-PNEUMATC PREFAB FIT/ADJ I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4057,64001567,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE B,274,141.32,141.32,Sutter Delta Medical Center,2019
4058,64001568,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE C,274,433.43,433.43,Sutter Delta Medical Center,2019
4059,64001569,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE D,274,716.66,716.66,Sutter Delta Medical Center,2019
4060,64001570,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE E,274,1230.24,1230.24,Sutter Delta Medical Center,2019
4061,64001571,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4062,64001572,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4063,64001573,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE H,274,4745.12,4745.12,Sutter Delta Medical Center,2019
4064,64001574,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4065,64001575,HCHG PR BK POSTOP FIT EA ADDTL CAST CHANGE J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
4066,64001582,HCHG OT HALO CERVICAL JACKET VEST L,274,7038.3,7038.3,Sutter Delta Medical Center,2019
4067,64001583,HCHG OT HALO CERVICAL JACKET VEST M,274,8539.8,8539.8,Sutter Delta Medical Center,2019
4068,64001584,HCHG PROTECTIVE BODY SOCK EACH B,274,141.32,141.32,Sutter Delta Medical Center,2019
4069,64001585,HCHG PROTECTIVE BODY SOCK EACH C,274,433.43,433.43,Sutter Delta Medical Center,2019
4070,64001586,HCHG PROTECTIVE BODY SOCK EACH D,274,716.66,716.66,Sutter Delta Medical Center,2019
4071,64001587,HCHG OT PNEU ANK CTRL SPLINT C,274,433.43,433.43,Sutter Delta Medical Center,2019
4072,64001588,HCHG OT PNEU ANK CTRL SPLINT D,274,716.66,716.66,Sutter Delta Medical Center,2019
4073,64001589,HCHG OT TLSO 2 PC RGD SACROC I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4074,64001590,HCHG OT TLSO 2 PC RGD SACROC J,274,5569.22,5569.22,Sutter Delta Medical Center,2019
4075,64001591,HCHG OT TLSO 2 PC RGD SACROC K,274,5912.18,5912.18,Sutter Delta Medical Center,2019
4076,64001592,HCHG ORTH DEV REPR/REPL MINOR F,274,1933.22,1933.22,Sutter Delta Medical Center,2019
4077,64001593,HCHG KAFO W/O JOINT MULTI-AXIS AN I,274,5123.9,5123.9,Sutter Delta Medical Center,2019
4078,64001594,HCHG PREFAB AFO W ANKLE JNT G,274,2987.68,2987.68,Sutter Delta Medical Center,2019
4079,67002170,HCHG OT WHFO JNTS BND SPRNG CUSTOM F/A INHOUSE,274,416.0,416.0,Sutter Delta Medical Center,2019
