,EAP PROC CODE,Description,CPT,REV CODE,Price,Hospital,Year
1962,5070024,HCHG BMH DERMAL WOUND CLEANSER,A6260,272,39.55,Barton Memorial Hospital,2019
1963,304191,HCHG INTRASITE GEL 15 GM TUBE (2),A6261,272,153.21,Barton Memorial Hospital,2019
1964,5070078,HCHG BMH WOUND FILLER/GEL/PASTE PER FLUID ONCE,A6261,272,167.0,Barton Memorial Hospital,2019
1965,343007,HCHG DRESSING POWDER ARGLAES PER GM,A6262,272,79.66,Barton Memorial Hospital,2019
1966,343008,HCHG BMH ELASTIC UNNA BOOT W/SELF ADHERENT BANDAGE,A6456,272,40.8,Barton Memorial Hospital,2019
1967,4410324,HCHG TC99M SESTAMIBI(CARDIOLIT)DOSE,A9500,102,857.58,Barton Memorial Hospital,2019
1968,4410326,HCHG TC99M TETROFOSMIN(MYOVIEW)DOSE,A9502,102,707.42,Barton Memorial Hospital,2019
1969,4410320,HCHG TC99M MEDRONATE (MDP) TO 30MCI,A9503,102,298.46,Barton Memorial Hospital,2019
1970,309175,"HCHG BMH TECHNETIUM TC-99M PERTECHNETATE, DIAGNOSTIC, PER MILL",A9512,102,134.72,Barton Memorial Hospital,2019
1971,4410172,HCHG I123 SODIUM IODIDE PER 100UCI,A9516,102,334.86,Barton Memorial Hospital,2019
1972,4410310,HCHG TC99 MEBROFENIN PER STUDY DOSE,A9537,102,216.23,Barton Memorial Hospital,2019
1973,4410557,HCHG TC99M MACROAG ALBUMIN DOSE TO 10MCI,A9540,102,138.19,Barton Memorial Hospital,2019
1974,4410558,HCHG TC99M SULFR CO PER DOSE UP TO 20MCI,A9541,102,187.04,Barton Memorial Hospital,2019
1975,4410176,HCHG IN 111 WBC PER 0.5 MCI,A9547,102,1910.46,Barton Memorial Hospital,2019
1976,4410173,HCHG IN 111 DTPA PER 0.5 MCI,A9548,102,2137.89,Barton Memorial Hospital,2019
1977,4410131,HCHG GALLIUM 67 PER MCI,A9556,102,92.73,Barton Memorial Hospital,2019
1978,4410484,HCHG TC99M LABELED RBC UP TO 30 MCI,A9560,102,186.91,Barton Memorial Hospital,2019
1979,4410327,HCHG TC99M MAG3 DOSE,A9562,102,506.47,Barton Memorial Hospital,2019
1980,309176,HCHG BMH NM TECHNETIUM TC-99M FANOLESOMAB DX UP TO 25 MILLICURIES,A9566,102,3278.55,Barton Memorial Hospital,2019
1981,4410307,HCHG TC99M DTPA AEROSOL PER STUDY DOSE,A9567,102,267.73,Barton Memorial Hospital,2019
1982,4410175,HCHG IN 111 PENTETROTIDE STUDY DOSE,A9572,102,1545.69,Barton Memorial Hospital,2019
1983,4400938,HCHG INJ GAD MULTIHANCE PER ML,A9577,636,22.58,Barton Memorial Hospital,2019
1984,4410179,HCHG INJECTION GAD CONTRAST PER ML,A9579,636,14.61,Barton Memorial Hospital,2019
1985,5071467,HCHG BMH STAPLE - 44107022,C1713,278,587.0,Barton Memorial Hospital,2019
1986,5071977,HCHG BMH CROSSLINK-SPINAL IMPLANT,C1713,278,3802.97,Barton Memorial Hospital,2019
1987,4410361,"HCHG CATH,BALLOON DIL PTA CONQUEST",C1725,278,2434.89,Barton Memorial Hospital,2019
1988,4410474,"HCHG CATH,MUSTANG BALLOON > 150MM",C1725,278,1708.01,Barton Memorial Hospital,2019
1989,110472,HCHG CERVICAL RIPENING BALLOON,C1726,272,249.09,Barton Memorial Hospital,2019
1990,5071257,HCHG BMH MICROVASIVE UROMAX BALLOON/DILATATION,C1726,278,2545.58,Barton Memorial Hospital,2019
1991,5070890,HCHG BMH DISPOSIBLE THERMA BALLOON,C1727,278,3967.21,Barton Memorial Hospital,2019
1992,5272028,HCHG SAVI CATHETER LD,C1728,272,1031.53,Barton Memorial Hospital,2019
1993,5272032,HCHG SAVI GAMMA 10 CATHETER,C1728,272,7934.91,Barton Memorial Hospital,2019
1994,5071736,HCHG BMH FOLEY CATH,C1729,272,77.31,Barton Memorial Hospital,2019
1995,5071776,HCHG BMH FOLEY W/URINE METER,C1729,272,124.66,Barton Memorial Hospital,2019
1996,5071788,HCHG BMH DRAIN,C1729,272,320.3,Barton Memorial Hospital,2019
1997,5071789,HCHG BMH DRAIN,C1729,272,285.43,Barton Memorial Hospital,2019
1998,5071790,HCHG BMH DRAIN,C1729,272,93.76,Barton Memorial Hospital,2019
1999,5071801,HCHG BMH CATHETER FOLEY,C1729,272,5.79,Barton Memorial Hospital,2019
2000,5071807,HCHG BMH CATHETER FOLEY,C1729,272,33.62,Barton Memorial Hospital,2019
2001,5071812,HCHG BMH CATHETER FOLEY,C1729,272,47.58,Barton Memorial Hospital,2019
2002,5071815,HCHG BMH CATHETER FOLEY,C1729,272,58.17,Barton Memorial Hospital,2019
2003,5071816,HCHG BMH DRAIN T-TUBE,C1729,272,58.86,Barton Memorial Hospital,2019
2004,5071818,HCHG BMH CATHETER FOLEY,C1729,272,63.51,Barton Memorial Hospital,2019
2005,5071819,HCHG BMH TRAY URINE METER,C1729,272,66.97,Barton Memorial Hospital,2019
2006,5071823,HCHG BMH DRAIN T-TUBE,C1729,272,72.79,Barton Memorial Hospital,2019
2007,5071827,HCHG BMH DRAIN T-TUBE,C1729,272,100.33,Barton Memorial Hospital,2019
2008,5071828,HCHG BMH CATHETER FOLEY,C1729,272,108.99,Barton Memorial Hospital,2019
2009,5071830,HCHG BMH CATHETER FOLEY,C1729,272,111.09,Barton Memorial Hospital,2019
2010,5071834,HCHG BMH DRAIN MALECOT,C1729,272,125.06,Barton Memorial Hospital,2019
2011,5071837,HCHG BMH DRAIN T-TUBE,C1729,272,152.04,Barton Memorial Hospital,2019
2012,5071839,HCHG BMH DRAIN MALECOT,C1729,272,153.6,Barton Memorial Hospital,2019
2013,5071840,HCHG BMH DRAIN T-TUBE,C1729,272,159.72,Barton Memorial Hospital,2019
2014,5071849,HCHG BMH DRAIN,C1729,272,203.12,Barton Memorial Hospital,2019
2015,5071930,HCHG BMH DRAIN,C1729,272,171.39,Barton Memorial Hospital,2019
2016,4410461,"HCHG CATH, NEPHROSTOMY 25CM",C1729,278,787.67,Barton Memorial Hospital,2019
2017,4410511,"HCHG BMH/CVMC CATH, INF, PERC/CENT/MIDLINE",C1751,272,1451.11,Barton Memorial Hospital,2019
2018,309179,HCHG BMH CATHETER PRESEP CENTRAL VENOUS,C1751,278,1643.29,Barton Memorial Hospital,2019
2019,4410379,HCHG CATH PICC SOLO INTEGRATED 5FR,C1751,278,1451.11,Barton Memorial Hospital,2019
2020,5070821,"HCHG BMH CATH, INF, PER/CENT/MIDLINE",C1751,278,2223.48,Barton Memorial Hospital,2019
2021,5070822,HCHG BMH CATHETER COUDE ALL,C1757,270,142.04,Barton Memorial Hospital,2019
2022,5070825,"HCHG BMH CATHETER, BILIARY BALLON",C1757,270,653.71,Barton Memorial Hospital,2019
2023,5070826,"HCHG BMH CATHETER, IRRIGATING",C1757,270,335.79,Barton Memorial Hospital,2019
2024,5070819,HCHG BMH CATH FOGARTY ARTERIAL EMBO 2FR,C1757,278,1038.66,Barton Memorial Hospital,2019
2025,5070820,HCHG BMH CATH FOGARTY ARTERIAL EMBO 3-7,C1757,278,616.67,Barton Memorial Hospital,2019
2026,5071392,HCHG BMH RUTNER WEDGE CATHETER - 44100640,C1758,270,116.25,Barton Memorial Hospital,2019
2027,5070824,HCHG BMH CATHETER URETERAL AXXCESS,C1758,272,95.2,Barton Memorial Hospital,2019
2028,5071688,HCHG BMH WHISTLE TIP CATHETER,C1758,272,110.46,Barton Memorial Hospital,2019
2029,5071791,HCHG BMH CATH URETH STRAIGHT,C1758,272,20.84,Barton Memorial Hospital,2019
2030,5071798,HCHG BMH CATHETER URETHERAL,C1758,272,4.39,Barton Memorial Hospital,2019
2031,5071804,HCHG BMH CATHETER URETHERAL,C1758,272,25.08,Barton Memorial Hospital,2019
2032,5071806,HCHG BMH CATHETER URETERAL,C1758,272,31.51,Barton Memorial Hospital,2019
2033,5071845,HCHG BMH URETERAL STENT,C1758,272,184.55,Barton Memorial Hospital,2019
2034,5071288,HCHG BMH OTOLOGIC LAMINA EPIDISC,C1763,278,954.97,Barton Memorial Hospital,2019
2035,5072163,HCHG FIBRIN SEALANT EVICEL,C1765,278,2354.69,Barton Memorial Hospital,2019
2036,5272069,HCHG SURGICEL 2X3,C1765,278,287.02,Barton Memorial Hospital,2019
2037,5072166,HCHG CATHETER FOR PUMP,C1766,272,3173.96,Barton Memorial Hospital,2019
2038,306492,HCHG EP INTRODUCER SHEATH,C1766,278,532.56,Barton Memorial Hospital,2019
2039,5072165,HCHG PUMP CONNECTOR,C1766,278,793.49,Barton Memorial Hospital,2019
2040,4410137,"HCHG GUIDE WIRE, AMPLATZ",C1769,272,1015.67,Barton Memorial Hospital,2019
2041,4410477,"HCHG GUIDE WIRE, HYDROPHILIC HYBRID",C1769,272,382.55,Barton Memorial Hospital,2019
2042,5071339,HCHG BMH PUMP INTRATHECAL SGMT REVISION - 44107225,C1772,278,1547.99,Barton Memorial Hospital,2019
2043,5071340,HCHG BMH PUMP-INFUSION/MEDTRONICS - 44101000,C1772,278,47280.32,Barton Memorial Hospital,2019
2044,5070080,"HCHG BMH 22.2-32MM DIA COCR MOD HEAD, SIZE-ALL",C1776,278,2461.53,Barton Memorial Hospital,2019
2045,5271963,HCHG GENESIS II PS ARTICULAR INSERT,C1776,278,4494.04,Barton Memorial Hospital,2019
2046,5271983,HCHG SPLINED KNEE SYSTEM 12MM 120MM,C1776,278,4483.93,Barton Memorial Hospital,2019
2047,5071278,HCHG BMH NERVE NEURA GEN 3MMX3CM,C1781,278,4371.7,Barton Memorial Hospital,2019
2048,5071936,HCHG BMH PORCINE DERMAL COLLAGEN IMPL,C1781,278,2385.87,Barton Memorial Hospital,2019
2049,5071328,HCHG BMH POUCH ACCESS,C1787,278,614.99,Barton Memorial Hospital,2019
2050,4410333,HCHG TITANIUM PORT,C1788,278,2451.92,Barton Memorial Hospital,2019
2051,5070823,HCHG BMH CATHETER PICC LINE,C1788,278,2453.19,Barton Memorial Hospital,2019
2052,5071103,HCHG BMH IMPLANTABLE PORT/CATHETER - 44101045,C1788,278,1950.46,Barton Memorial Hospital,2019
2053,5071322,HCHG BMH PORT INDWELLING CATHETER,C1788,278,3351.0,Barton Memorial Hospital,2019
2054,5071323,"HCHG BMH PORT, INDWELLING (IMPLANTABLE)",C1788,278,2453.19,Barton Memorial Hospital,2019
2055,5071324,HCHG BMH PORT-A-CATH  INDWELLING,C1788,278,2562.55,Barton Memorial Hospital,2019
2056,4410301,"HCHG STENT, VIATORR",C1874,278,13110.77,Barton Memorial Hospital,2019
2057,5071215,HCHG BMH LUBRI-FLEX STENT,C1874,278,655.97,Barton Memorial Hospital,2019
2058,4410252,"HCHG NEURO, PRECISE STENT 6FR",C1875,278,8396.42,Barton Memorial Hospital,2019
2059,4410434,"HCHG STENT, NCOV/NCOAT W/DEL SYS",C1876,278,5687.26,Barton Memorial Hospital,2019
2060,4410447,"HCHG STENT, HERC PLUS/EXPRS/OMNI",C1876,278,7199.1,Barton Memorial Hospital,2019
2061,370039,HCHG STENT URETERAL OPTIMA,C1877,278,1199.85,Barton Memorial Hospital,2019
2062,370040,HCHG STENT URETERAL,C1877,278,1144.19,Barton Memorial Hospital,2019
2063,370041,HCHG STENT URETERAL NOGUIDE,C1877,278,955.35,Barton Memorial Hospital,2019
2064,4410190,HCHG IVC FILTER TRAPEZE,C1880,278,6387.4,Barton Memorial Hospital,2019
2065,4410513,HCHG CATH-TRANSLUMIN ANGIO LASER,C1885,272,4107.7,Barton Memorial Hospital,2019
2066,4410453,"HCHG CATH, CORONARY LASER",C1885,278,4477.39,Barton Memorial Hospital,2019
2067,4410479,"HCHG CATH, MICROCATHETER 2710",C1887,272,1012.11,Barton Memorial Hospital,2019
2068,5072183,"HCHG CATHETER, GUIDING",C1887,621,1516.23,Barton Memorial Hospital,2019
2069,4410180,HCHG INTRODUCER SETCOASCCESS,C1894,272,363.12,Barton Memorial Hospital,2019
2070,4410296,"HCHG STENT, SHEATH INTRO",C1894,272,235.73,Barton Memorial Hospital,2019
2071,110471,HCHG LUNG BX PLUG W/DEL SYS,C2613,278,1118.33,Barton Memorial Hospital,2019
2072,5071302,HCHG BMH PERCUFLEX TAIL TAPERED URETERAL STENT,C2617,278,1350.58,Barton Memorial Hospital,2019
2073,5071663,HCHG BMH URETERAL STENTS,C2617,278,2344.75,Barton Memorial Hospital,2019
2074,5071664,HCHG BMH URINARY DIVERSION SOFT STENT/6 FR X 70 CM,C2617,278,1688.24,Barton Memorial Hospital,2019
2075,5070827,"HCHG BMH CATHETER, SUPRAPUBIC SOF FLEX",C2627,272,508.78,Barton Memorial Hospital,2019
2076,5070828,HCHG BMH CATHETER/STAMEY SUPRAPUBIC,C2627,272,359.3,Barton Memorial Hospital,2019
2077,4410475,"HCHG CATH, COMPLIANT OCCL BALLOON",C2628,272,1802.59,Barton Memorial Hospital,2019
2078,4410517,"HCHG SHEATH, LASER",C2629,272,625.91,Barton Memorial Hospital,2019
2079,306407,HCHG SHEATH LASER LEAD EXTRACT,C2629,278,625.91,Barton Memorial Hospital,2019
2080,4400430,"HCHG MRA W/O CONT, ABD",C8901,610,5505.16,Barton Memorial Hospital,2019
2081,4400434,"HCHG MRA W/O FOL W/CONT, ABD",C8902,610,7057.91,Barton Memorial Hospital,2019
2082,4400431,"HCHG MRA W/O CONT, CHEST",C8910,610,5505.16,Barton Memorial Hospital,2019
2083,4400883,HCHG MR ANGIO LOWER EXTREM (MRA)W/O CONT,C8912,610,5505.16,Barton Memorial Hospital,2019
2084,309180,HCHG BMH RADIOLABELED PRODUCT PROVIDED DURING HOSPITAL IP STAY,C9898,102,1.31,Barton Memorial Hospital,2019
2085,4400348,HCHG INJ FOR SACROILIAC JT ANESTH,G0260,761,1884.71,Barton Memorial Hospital,2019
2086,4400949,"HCHG DIAGNOSTIC DIGITAL BREAST TOMOSYNTHESIS, UNILAT OR BILAT",G0279,401,81.74,Barton Memorial Hospital,2019
2087,309187,HCHG BMH ELECTRICAL STIMULATION,G0283,420,145.9,Barton Memorial Hospital,2019
2088,309189,HCHG BMH ELECTRICAL STIMULATION,G0283,420,145.9,Barton Memorial Hospital,2019
2089,343065,HCHG BMH ELECTRICAL STIMULATION,G0283,420,145.9,Barton Memorial Hospital,2019
2090,309188,HCHG BMH ELECTRICAL STIMULATION OTHER THAN WOUND CARE,G0283,430,145.9,Barton Memorial Hospital,2019
2091,770025,HCHG ROOM/CARE - OBSERVATION HOUR *,G0378,762,194.8,Barton Memorial Hospital,2019
2092,309190,HCHG BMH DIRECT ADMISSION OF PATIENT HOSPITAL OBSERVATION CARE,G0379,762,535.44,Barton Memorial Hospital,2019
2093,302946,HCHG TRAUMA RESPONS W/HOSP CRITI FULL,G0390,683,7310.59,Barton Memorial Hospital,2019
2094,302947,HCHG TRAUMA RESPONS W/HOSP CRITI MOD,G0390,683,5116.98,Barton Memorial Hospital,2019
2095,309611,HCHG HOME SLEEP TEST/TYPE 2 PORTA,G0398,740,971.28,Barton Memorial Hospital,2019
2096,309509,HCHG PR HOME SLEEP TEST/TYPE 2 PORTA,G0398,986,940.71,Barton Memorial Hospital,2019
2097,309612,HCHG HOME SLEEP TEST/TYPE 3 PORTA,G0399,740,1003.65,Barton Memorial Hospital,2019
2098,309510,HCHG PR HOME SLEEP TEST/TYPE 3 PORTA,G0399,986,968.2,Barton Memorial Hospital,2019
2099,351310,HCHG HOSPITAL OB OP ASSESSMENT,G0463,514,537.37,Barton Memorial Hospital,2019
2100,360587,HCHG ASSAY OF DIHYDROTESTOSTERONE,G0480,301,348.41,Barton Memorial Hospital,2019
2101,350631,HCHG PT DOC NO EVENTS ON DISCHARG,G8907,960,0.0,Barton Memorial Hospital,2019
2102,350620,HCHG PT DOC W BURN PRIOR TO D/C,G8908,960,0.0,Barton Memorial Hospital,2019
2103,350621,HCHG PT DOC NO BURN PRIOR TO D/C,G8909,960,0.0,Barton Memorial Hospital,2019
2104,350622,HCHG PT DOC TO HAVE FALL IN ASC,G8910,960,0.0,Barton Memorial Hospital,2019
2105,350623,HCHG PT DOC NO FALL IN ASC,G8911,960,0.0,Barton Memorial Hospital,2019
2106,350624,HCHG PT DOC WITH WRONG EVENT,G8912,960,0.0,Barton Memorial Hospital,2019
2107,350625,HCHG PT DOS NO WRONG EVENT,G8913,960,0.0,Barton Memorial Hospital,2019
2108,350626,HCHG PT TRANS TO HOSP POST D/C,G8914,960,0.0,Barton Memorial Hospital,2019
2109,350627,HCHG PT NOT TRANS TO HOSP AT D/C,G8915,960,0.0,Barton Memorial Hospital,2019
2110,350628,HCHG PT W IV AB GIVEN ON TIME,G8916,960,0.0,Barton Memorial Hospital,2019
2111,350629,HCHG PT W IV AB NOT GIVEN ON TIME,G8917,960,0.0,Barton Memorial Hospital,2019
2112,350630,HCHG PT W/O PREOP ORDER IV AB PRO,G8918,960,0.0,Barton Memorial Hospital,2019
2113,308243,HCHG BMH IV SOLUTION 500ML 5% DEXT,J0715,258,143.55,Barton Memorial Hospital,2019
2114,309593,HCHG BMH/CVMC IV .9% NACL 1000ML,J7030,258,151.53,Barton Memorial Hospital,2019
2115,5070060,HCHG BMH IV SOLUTION 1000 ML - 44704920,J7030,258,165.17,Barton Memorial Hospital,2019
2116,309610,HCHG BMH/CVMC IV .9% NACL 500ML,J7040,258,156.47,Barton Memorial Hospital,2019
2117,330916,HCHG BMH/CVMC IV .9% NACL 500ML,J7040,258,143.55,Barton Memorial Hospital,2019
2118,309594,HCHG BMH IV 5% DEXTROS .45 NACL 1000ML,J7042,258,151.53,Barton Memorial Hospital,2019
2119,5272034,HCHG .9% NACL 250ML IV SOLUTION,J7050,250,5.04,Barton Memorial Hospital,2019
2120,309595,HCHG BMH IV SOLUTION 250 ML,J7050,258,135.57,Barton Memorial Hospital,2019
2121,5070003,HCHG BMH IV SOLUTION 50 ML & 100 ML - 44500610,J7050,258,135.57,Barton Memorial Hospital,2019
2122,330921,HCHG BMH/CVMC IV LACTATED RINGER 1000ML,J7120,258,165.17,Barton Memorial Hospital,2019
2123,330977,HCHG CVMC IV LACTATED RINGER 1000ML,J7120,258,151.53,Barton Memorial Hospital,2019
2124,5271926,HCHG MIRENA 3 YR IUD,J7297,250,1848.8,Barton Memorial Hospital,2019
2125,5070854,"HCHG BMH COLLAR CERVICAL SOFT, ALL - 44100595",L0120,274,142.87,Barton Memorial Hospital,2019
2126,5070019,HCHG BMH CERVICAL COLLAR SEMI-RIGID THERMOPLASTIC FOAM TWO PIECE,L0172,274,563.8,Barton Memorial Hospital,2019
2127,5070855,"HCHG BMH COLLAR, PHILLY ALL",L0172,274,329.73,Barton Memorial Hospital,2019
2128,5070018,HCHG BMH CERVICAL COLLAR SEMI RIGID 2 PIECE W/THORACIC EXT,L0174,274,560.12,Barton Memorial Hospital,2019
2129,5070020,HCHG BMH CERVICAL MULTIPLE POST COLLAR,L0190,274,5686.93,Barton Memorial Hospital,2019
2130,5070076,HCHG TLSO FLEX TRNK THORA PREFAB BODY,L0456,274,2581.1,Barton Memorial Hospital,2019
2131,5070066,HCHG BMH LSO CUSTOM FIT,L0632,274,5559.4,Barton Memorial Hospital,2019
2132,5070040,HCHG BMH HALO PROCEDURE CERVICAL HALO / JACKET VEST,L0810,274,32421.15,Barton Memorial Hospital,2019
2133,5070023,HCHG BMH CORSET FRONT  LSO,L0972,274,1722.0,Barton Memorial Hospital,2019
2134,5070064,HCHG BMH JEWETT BRACE,L1200,274,3340.46,Barton Memorial Hospital,2019
2135,5070067,HCHG BMH PAVLIK HARNESS HIP ORTHOSIS,L1620,274,3173.8,Barton Memorial Hospital,2019
2136,309506,HCHG BMH KNEE ORTHOSIS ELASTIC WITH JOINTS,L1810,274,753.39,Barton Memorial Hospital,2019
2137,5071176,HCHG BMH KNEE BRACE/HINGED POST-OP - 44100140,L1810,274,1146.48,Barton Memorial Hospital,2019
2138,343016,HCHG BMH IMMOBILIZER KNEE,L1830,274,247.39,Barton Memorial Hospital,2019
2139,5071096,"HCHG BMH IMMOBILIZER, KNEE",L1830,274,269.66,Barton Memorial Hospital,2019
2140,309599,HCHG KNEE BRACE,L1832,274,772.84,Barton Memorial Hospital,2019
2141,5070010,HCHG BMH ANKLE FOOT ORTHOSIS CUSTOM,L1904,274,1333.27,Barton Memorial Hospital,2019
2142,5070036,HCHG BMH FX BRACE RIGID CUSTOM,L2136,274,15413.28,Barton Memorial Hospital,2019
2143,5070005,HCHG BMH ADDITION TO LOWER EXTREMITY PRE TIBIAL SHELL MOLDED,L2340,274,1646.36,Barton Memorial Hospital,2019
2144,309514,HCHG BMH FOOT LONGITUD/METATARSAL SUP,L3020,274,737.82,Barton Memorial Hospital,2019
2145,309515,HCHG BMH FOOT INSERT REMOVABLE MOLDED LONGITUDINAL/METATARSAL,L3020,274,494.06,Barton Memorial Hospital,2019
2146,343017,HCHG BMH FOOT LONGITUD/METATARSAL SUP,L3020,274,737.82,Barton Memorial Hospital,2019
2147,309516,HCHG BMH FT ARCH SUPRT PREMOLD LONGIT,L3040,274,249.98,Barton Memorial Hospital,2019
2148,309517,HCHG BMH FOOT ARCH SUPPORT REMOVABLE PREMOLDED LONGITUDINAL EACH,L3040,274,229.34,Barton Memorial Hospital,2019
2149,343018,HCHG BMH FT ARCH SUPRT PREMOLD LONGIT,L3040,274,249.98,Barton Memorial Hospital,2019
2150,362140,HCHG POST OP HARD SOLE SHOE ALL,L3260,274,6.26,Barton Memorial Hospital,2019
2151,304706,HCHG ORTHOTIC HEEL LIFT,L3332,274,359.62,Barton Memorial Hospital,2019
2152,343019,"HCHG BMH LIFT, ELEVATION, INSIDE SHOE",L3332,274,391.99,Barton Memorial Hospital,2019
2153,343020,HCHG BMH IMMOBILIZER SHOULDER,L3670,274,197.04,Barton Memorial Hospital,2019
2154,5070070,HCHG BMH SHOULDER ORTHOSIS,L3670,274,214.77,Barton Memorial Hospital,2019
2155,5070264,HCHG BMH BAIWA SHOULDER IMMOBILIZER/ALL,L3670,274,547.79,Barton Memorial Hospital,2019
2156,5071095,HCHG BMH IMMOBILIZER SHOULDER UNIVERSAL,L3670,274,198.88,Barton Memorial Hospital,2019
2157,309520,HCHG ELBOW HINGED BRACE,L3760,274,1154.28,Barton Memorial Hospital,2019
2158,309521,HCHG BMH EWHFO RIGID W/O JNTS CF,L3765,274,267.73,Barton Memorial Hospital,2019
2159,309522,HCHG BMH EWHFO RIGID W/O JNTS CF,L3765,274,245.62,Barton Memorial Hospital,2019
2160,343021,HCHG BMH EWHFO RIGID W/O JNTS CF,L3765,274,267.73,Barton Memorial Hospital,2019
2161,309523,HCHG BMH WHFO W/JOINT(S) CUSTOM,L3806,274,635.3,Barton Memorial Hospital,2019
2162,309524,HCHG WHF ORTHOSIS W/JOINTS CUSTOM,L3806,274,582.84,Barton Memorial Hospital,2019
2163,343022,HCHG BMH WHFO W/JOINT(S) CUSTOM,L3806,274,635.3,Barton Memorial Hospital,2019
2164,309528,"HCHG BMH WRIST ORTHOSIS, ELASTIC, PREFABRICATED",L3807,274,120.5,Barton Memorial Hospital,2019
2165,305511,"HCHG WHFO, RIGID W/O JOINTS",L3808,274,416.41,Barton Memorial Hospital,2019
2166,343023,HCHG BMH WRIST HAND FINGER ORTHOSIS RIGID W/O JOINTS,L3808,274,505.45,Barton Memorial Hospital,2019
2167,343024,"HCHG BMH WHFO, RIGID W/O JOINTS",L3808,274,432.42,Barton Memorial Hospital,2019
2168,5071689,HCHG BMH WRIST CUSTOM-FABRICATED,L3900,274,3738.84,Barton Memorial Hospital,2019
2169,5071690,HCHG BMH WRIST/HAND/FINGER FIXATION,L3900,274,3738.84,Barton Memorial Hospital,2019
2170,305195,HCHG SHORT ARM WRIST CUSTOM SPLINT,L3906,274,179.27,Barton Memorial Hospital,2019
2171,343025,HCHG BMH WHO W/O JOINTS CF,L3906,274,195.4,Barton Memorial Hospital,2019
2172,303802,HCHG WRIST-HAND ORTHOTIC,L3908,274,107.01,Barton Memorial Hospital,2019
2173,343026,HCHG BMH IMMOBILIZER WRIST,L3908,274,193.75,Barton Memorial Hospital,2019
2174,343027,HCHG BMH WRIST COCK-UP NON-MOLDED,L3908,274,107.01,Barton Memorial Hospital,2019
2175,5070079,HCHG BMH WRIST ORTHOSIS,L3908,274,150.32,Barton Memorial Hospital,2019
2176,309530,HCHG BMH HO W/O JOINTS CF,L3919,274,387.73,Barton Memorial Hospital,2019
2177,309531,HCHG HAND ORTHOSIS W/O JOINTS STRAPS CUSTOM,L3919,274,355.72,Barton Memorial Hospital,2019
2178,343028,HCHG BMH HO W/O JOINTS CF,L3919,274,387.73,Barton Memorial Hospital,2019
2179,305138,"HCHG FINGER ORTHOTIC,PIP/DIP",L3925,274,120.8,Barton Memorial Hospital,2019
2180,343029,HCHG BMH FINGER ORTHOSIS PIP PREFAB,L3925,274,131.67,Barton Memorial Hospital,2019
2181,309532,HCHG BMH FO W/O JOINTS CF,L3933,274,169.24,Barton Memorial Hospital,2019
2182,309533,HCHG FINGER ORTHOSIS W/O JOINTS CUSTOM,L3933,274,167.97,Barton Memorial Hospital,2019
2183,343030,HCHG BMH FO W/O JOINTS CF,L3933,274,169.24,Barton Memorial Hospital,2019
2184,5071457,"HCHG BMH SPLINT, THUMB SPICA - 44100363",L3999,274,128.19,Barton Memorial Hospital,2019
2185,302707,HCHG NON PNEUM WALK BOOT PRE OTS,L4387,274,251.96,Barton Memorial Hospital,2019
2186,5070816,HCHG BMH CAST LARGE SHORTLEG,L5400,274,5791.45,Barton Memorial Hospital,2019
2187,5070817,HCHG BMH CAST SMALL SHORT LEG,L5400,274,204.66,Barton Memorial Hospital,2019
2188,306387,"HCHG VALVE,TRCH SPKNG PASSEY M",L8501,274,525.12,Barton Memorial Hospital,2019
2189,351007,HCHG BMH BLOOD (SPLIT UNIT),P9011,390,851.2,Barton Memorial Hospital,2019
2190,350600,HCHG BMH/CVMC CRYOPRECIPITATE EACH UNIT,P9012,390,354.0,Barton Memorial Hospital,2019
2191,350609,HCHG BMH/CVMC LEUKOCYTE POOR PRBC'S,P9016,390,882.94,Barton Memorial Hospital,2019
2192,350601,"HCHG BMH/CVMC FRESH FROZEN PLASMA, PER UNIT",P9017,390,504.4,Barton Memorial Hospital,2019
2193,351008,"HCHG BMH/CVMC PLATELETS, EACH UNIT",P9019,390,521.03,Barton Memorial Hospital,2019
2194,5071319,"HCHG BMH PLATELET RICH PLASMA, EACH UNIT",P9020,278,2160.1,Barton Memorial Hospital,2019
2195,350608,HCHG BMH/CVMC PLATELETPHERESIS LR,P9035,390,2724.35,Barton Memorial Hospital,2019
2196,351009,"HCHG BMH PLATELETS, PHERESIS, IRRADIATED, EACH UNIT",P9036,390,2553.46,Barton Memorial Hospital,2019
2197,350607,"HCHG BMH/CVMC PLT PHERESIS,LEUKOREDUCED,IRRA",P9037,390,2236.45,Barton Memorial Hospital,2019
2198,351010,"HCHG BMH RED BLOOD CELLS, IRRADIATED, EACH UNIT",P9038,390,1136.88,Barton Memorial Hospital,2019
2199,350604,"HCHG BMH/CVMC PRBC,LEUKOREDUCED,IRRADIATED",P9040,390,1173.6,Barton Memorial Hospital,2019
2200,350602,HCHG BMH/CVMC WHOLE BLOOD/RED BLOOD CELLS/LEUKOCYTES REG,P9051,390,1152.04,Barton Memorial Hospital,2019
2201,351011,HCHG BMH PLATELETS HLA-MATCHED LEUKOCYTES REDUCED EACH UNIT,P9052,390,3131.21,Barton Memorial Hospital,2019
2202,350606,"HCHG BMH/CVMC PLT,PHER,L/R CMV-NEG,IRRADIATE",P9053,390,2965.74,Barton Memorial Hospital,2019
2203,350605,"HCHG BMH/CVMC PLT PHERESIS,LEUKOREDUCED,CMV",P9055,390,2709.15,Barton Memorial Hospital,2019
