,Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Price,Hospital,Year
14267,43413560,PHENYLEPHRINE 100 MCG/ML 10 ML,2011-11-08 00:00:00,250,10.471,HMA REV-PHARMACY,20.0,Henry Mayo Newhall Memorial Hospital,2019
14268,43184900,PHENYLEPHRINE 10MG/ML VIAL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,21.0,Henry Mayo Newhall Memorial Hospital,2019
14269,43168200,PHENYLEPHRINE 2.5 % 2 ML DRP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,64.0,Henry Mayo Newhall Memorial Hospital,2019
14270,21940108,PHENYTOIN,2009-10-07 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,15.0,Henry Mayo Newhall Memorial Hospital,2019
14271,21008160,PHENYTOIN (DILANTIN),2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,570.27,Henry Mayo Newhall Memorial Hospital,2019
14272,43407170,PHENYTOIN 100 MG/2 ML SDV,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,16.5,Henry Mayo Newhall Memorial Hospital,2019
14273,43228200,PHENYTOIN 100 MG/4ML SUS,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,28.55,Henry Mayo Newhall Memorial Hospital,2019
14274,43423140,PHENYTOIN 250 MG/5 ML VIAL,2019-05-01 00:00:00,636,10.471,HMA REV-PHARMACY,17.0,Henry Mayo Newhall Memorial Hospital,2019
14275,43088500,PHENYTOIN CHEW 50MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.95,Henry Mayo Newhall Memorial Hospital,2019
14276,21909167,PHENYTOIN FREE,2018-01-15 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,22.0,Henry Mayo Newhall Memorial Hospital,2019
14277,21909169,PHENYTOIN FREE,2009-06-04 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,21.25,Henry Mayo Newhall Memorial Hospital,2019
14278,43091200,PHENYTOIN SOD EXT 100 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.65,Henry Mayo Newhall Memorial Hospital,2019
14279,43320100,PHENYTOIN SODIUM 50 MG/ML 5 ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,18.5,Henry Mayo Newhall Memorial Hospital,2019
14280,21000244,PH-ISTAT,2018-10-01 00:00:00,300,10.45,HMA REV-CLINICAL LAB,340.16,Henry Mayo Newhall Memorial Hospital,2019
14281,21906988,PHOMA SPP IGG,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,11.19,Henry Mayo Newhall Memorial Hospital,2019
14282,21909190,PHOSPHATIDYLGLYCEROL IGA ABS,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,20.38,Henry Mayo Newhall Memorial Hospital,2019
14283,21909188,PHOSPHATIDYLGLYCEROL IGG ABS,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,20.39,Henry Mayo Newhall Memorial Hospital,2019
14284,21909189,PHOSPHATIDYLGLYCEROL IGM ABS,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,20.38,Henry Mayo Newhall Memorial Hospital,2019
14285,21909196,PHOSPHATIDYLSERINE IGA AUTOABS,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,18.34,Henry Mayo Newhall Memorial Hospital,2019
14286,21909194,PHOSPHATIDYLSERINE IGG AUTOABS,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,18.33,Henry Mayo Newhall Memorial Hospital,2019
14287,21909195,PHOSPHATIDYLSERINE IGM AUTOABS,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,18.33,Henry Mayo Newhall Memorial Hospital,2019
14288,21920103,PHOSPHATYDL GLYCEROL,2010-09-08 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,62.0,Henry Mayo Newhall Memorial Hospital,2019
14289,21909197,PHOSPHOLIPIDS SERUM,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,12.0,Henry Mayo Newhall Memorial Hospital,2019
14290,43410880,PHOSPHOROUSE NEUTRAL 250 MG,2009-12-29 00:00:00,250,10.471,HMA REV-PHARMACY,7.35,Henry Mayo Newhall Memorial Hospital,2019
14291,21003950,PHOSPHORUS,2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,365.57,Henry Mayo Newhall Memorial Hospital,2019
14292,21010440,"PHOSPHORUS, 24 HR URN",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,537.18,Henry Mayo Newhall Memorial Hospital,2019
14293,21010140,"PHOSPHORUS, RANDOM URINE",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,453.57,Henry Mayo Newhall Memorial Hospital,2019
14294,43318300,PHYSOSTIGMINE SAL 2 MG/2ML AMP,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,153.5,Henry Mayo Newhall Memorial Hospital,2019
14295,43017700,PHYTONADIONE 1 MG INJ,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
14296,43411160,PHYTONADIONE 1 MG/0.5 ML PFS,2010-03-04 00:00:00,636,10.471,HMA REV-PHARMACY,52.5,Henry Mayo Newhall Memorial Hospital,2019
14297,43422650,Phytonadione 10 mg/10 ml syrin,2018-08-01 00:00:00,636,10.471,HMA REV-PHARMACY,13.5,Henry Mayo Newhall Memorial Hospital,2019
14298,43017800,PHYTONADIONE 10 MG/ML 1 ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,97.0,Henry Mayo Newhall Memorial Hospital,2019
14299,43151500,PHYTONADIONE 5 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,172.8,Henry Mayo Newhall Memorial Hospital,2019
14300,43422640,Phytonadione 5 mg/5 ml syringe,2018-08-01 00:00:00,636,10.471,HMA REV-PHARMACY,58.85,Henry Mayo Newhall Memorial Hospital,2019
14301,21906991,PIGEON DROPPINGS IGG,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,11.19,Henry Mayo Newhall Memorial Hospital,2019
14302,21901184,PIGWEED IGE,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,9.0,Henry Mayo Newhall Memorial Hospital,2019
14303,43405740,PILOCARPINE 4% 2 ML OPHTH,2007-05-15 00:00:00,250,10.471,HMA REV-PHARMACY,25.0,Henry Mayo Newhall Memorial Hospital,2019
14304,43130600,PILOCARPINE HCL 1 % 15 ML DRP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,145.0,Henry Mayo Newhall Memorial Hospital,2019
14305,43130700,PILOCARPINE HCL 2 % 15 ML DRP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,358.5,Henry Mayo Newhall Memorial Hospital,2019
14306,43130900,PILOCARPINE HCL 4 % 15 ML DRP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,363.5,Henry Mayo Newhall Memorial Hospital,2019
14307,43127000,PILOCARPINE HCL 5MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.75,Henry Mayo Newhall Memorial Hospital,2019
14308,43411190,PIMOZIDE 2 MG TAB,2010-03-11 00:00:00,250,10.471,HMA REV-PHARMACY,11.65,Henry Mayo Newhall Memorial Hospital,2019
14309,21001800,PINWORM EXAM,2018-10-01 00:00:00,306,10.45,HMA REV-CLINICAL LAB,342.18,Henry Mayo Newhall Memorial Hospital,2019
14310,43210400,PIOGLITAZONE HCL 15 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,47.65,Henry Mayo Newhall Memorial Hospital,2019
14311,43210300,PIOGLITAZONE HCL 30 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,54.5,Henry Mayo Newhall Memorial Hospital,2019
14312,43415120,PIPERACILLIN/TAZ 800 MG/16 ML,2012-07-19 00:00:00,636,10.471,HMA REV-PHARMACY,22.0,Henry Mayo Newhall Memorial Hospital,2019
14313,43390500,PIROXICAM 20MG CAPSULE,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,13.7,Henry Mayo Newhall Memorial Hospital,2019
14314,50340911,"PL 1.5MM ""T"" 3H HD/8H SHFT",2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,826.32,Henry Mayo Newhall Memorial Hospital,2019
14315,37740772,"PL MTRXMF ""L"" 2X3H/0.5 RT",2018-12-01 00:00:00,278,10.4421,HMA REV-GENERAL SURGERY,1401.0,Henry Mayo Newhall Memorial Hospital,2019
14316,21900356,PLASMA RENIN ACTIVITY,2016-07-08 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,20.43,Henry Mayo Newhall Memorial Hospital,2019
14317,43421390,"PLASMA-LYTE A 1,000 ML IV SOL",2016-11-01 00:00:00,250,10.471,HMA REV-PHARMACY,46.0,Henry Mayo Newhall Memorial Hospital,2019
14318,21909227,PLASMINOGEN ACTIVATOR INHIB,2013-01-28 00:00:00,305,10.4509,HMA REV-REFERENCE LAB,110.0,Henry Mayo Newhall Memorial Hospital,2019
14319,21909228,PLASMINOGEN ACTIVITY,2012-06-03 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,140.0,Henry Mayo Newhall Memorial Hospital,2019
14320,21909236,PLATELET AB ID,2010-07-14 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,20.2,Henry Mayo Newhall Memorial Hospital,2019
14321,21909265,PLATELET AB INDIRECT IGG,2016-07-24 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,38.0,Henry Mayo Newhall Memorial Hospital,2019
14322,21909260,PLATELET ANTIBODY DIRECT,2017-05-22 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,206.19,Henry Mayo Newhall Memorial Hospital,2019
14323,21909259,PLATELET ANTIBODY INDIRECT,2017-05-22 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,54.35,Henry Mayo Newhall Memorial Hospital,2019
14324,21000350,"PLATELET CT, AUTO",2018-10-01 00:00:00,305,10.45,HMA REV-CLINICAL LAB,511.82,Henry Mayo Newhall Memorial Hospital,2019
14325,21000620,PLATELET FUNC ASSAY-ASPIRIN,2018-10-01 00:00:00,300,10.45,HMA REV-CLINICAL LAB,1389.16,Henry Mayo Newhall Memorial Hospital,2019
14326,21000630,PLATELET FUNC ASSAY-P2Y12,2018-10-01 00:00:00,300,10.45,HMA REV-CLINICAL LAB,1389.16,Henry Mayo Newhall Memorial Hospital,2019
14327,21000610,PLATELET FUNCTION ASSAY-ADP,2018-10-01 00:00:00,305,10.45,HMA REV-CLINICAL LAB,1389.16,Henry Mayo Newhall Memorial Hospital,2019
14328,21000600,PLATELET FUNCTION ASSAY-EPI,2018-10-01 00:00:00,305,10.45,HMA REV-CLINICAL LAB,1389.16,Henry Mayo Newhall Memorial Hospital,2019
14329,33605370,PLATES LEVEL 16A ACC,2017-10-01 00:00:00,278,10.443,HMA REV-AMBULATORY SURG,6491.58,Henry Mayo Newhall Memorial Hospital,2019
14330,21909266,PLT AB INDIRECT HLA CLASS I,2016-07-24 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,64.08,Henry Mayo Newhall Memorial Hospital,2019
14331,21930270,PLT AB/XM EA TECHNIQUE,2012-01-26 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,242.0,Henry Mayo Newhall Memorial Hospital,2019
14332,21909261,PLT GLY INDIRECT IIB/IIIA  AB,2016-07-24 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,64.08,Henry Mayo Newhall Memorial Hospital,2019
14333,21909252,PLT GLYCO DIRECT IA/IIA  AB,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,10.33,Henry Mayo Newhall Memorial Hospital,2019
14334,21909263,PLT GLYCO INDIRECT IA/IIA  AB,2016-07-24 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,64.08,Henry Mayo Newhall Memorial Hospital,2019
14335,21909262,PLT GLYCO INDIRECT IB/IX  AB,2016-07-24 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,64.08,Henry Mayo Newhall Memorial Hospital,2019
14336,21909273,PML/RARA T(15;17) QUANT,2012-11-07 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,336.0,Henry Mayo Newhall Memorial Hospital,2019
14337,21909281,PNEUMOCYS JIROVECII QL PCR,2013-04-08 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,298.0,Henry Mayo Newhall Memorial Hospital,2019
14338,21909280,PNEUMOCYSTIS JIROVECI AG,2016-07-20 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,14.3,Henry Mayo Newhall Memorial Hospital,2019
14339,21909282,PNEUMOCYSTIS JIROVECII CONC,2016-07-20 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,14.3,Henry Mayo Newhall Memorial Hospital,2019
14340,43261800,PNEUMOVAX 23 VL 0.5 ML,2015-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,154.5,Henry Mayo Newhall Memorial Hospital,2019
14341,43422880,POETIN ALFA-EPBX 3000 NON-ESRD,2019-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,65.5,Henry Mayo Newhall Memorial Hospital,2019
14342,43417050,POLIOMYELITIS VACCINE 0.5 ML,2013-12-13 00:00:00,636,10.471,HMA REV-PHARMACY,65.5,Henry Mayo Newhall Memorial Hospital,2019
14343,43408410,POLYETHYLENE GLYCOL 3350 17 GM,2008-05-15 00:00:00,250,10.471,HMA REV-PHARMACY,10.5,Henry Mayo Newhall Memorial Hospital,2019
14344,43228000,POLYMYXIN B 500 M 10 ML,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,36.5,Henry Mayo Newhall Memorial Hospital,2019
14345,43410700,POLYMYXIN B/TRIM 10 ML OPHTH,2009-11-19 00:00:00,250,10.471,HMA REV-PHARMACY,41.0,Henry Mayo Newhall Memorial Hospital,2019
14346,43421460,PONTOCAINE 0.5% EYE DROPS,2016-12-01 00:00:00,250,10.471,HMA REV-PHARMACY,34.0,Henry Mayo Newhall Memorial Hospital,2019
14347,69918235,POOL CRYOPRECIPITATE,2016-10-01 00:00:00,302,10.454,HMA REV-BLOOD BANK,70.14,Henry Mayo Newhall Memorial Hospital,2019
14348,43407290,PORACTANT 1.5 ML VIAL,2007-11-05 00:00:00,250,10.471,HMA REV-PHARMACY,796.7,Henry Mayo Newhall Memorial Hospital,2019
14349,43409680,PORACTANT 240 MG/3 ML,2009-03-05 00:00:00,250,10.471,HMA REV-PHARMACY,6332.3,Henry Mayo Newhall Memorial Hospital,2019
14350,43419940,Porfimer Sodium 75 mg,2016-03-01 00:00:00,636,10.471,HMA REV-PHARMACY,24369.0,Henry Mayo Newhall Memorial Hospital,2019
14351,21909323,PORPHOBILINOGEN 24 HR URINE,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,25.3,Henry Mayo Newhall Memorial Hospital,2019
14352,21909326,PORPHOBILINOGEN RDM URINE,2018-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,26.7,Henry Mayo Newhall Memorial Hospital,2019
14353,21909363,PORPHYRINS TOTAL PLASMA,2008-05-13 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,50.0,Henry Mayo Newhall Memorial Hospital,2019
14354,21909364,"PORPHYRINS, FRACT. 24 HR UR",2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,35.15,Henry Mayo Newhall Memorial Hospital,2019
14355,21909372,"PORPHYRINS, FRACT. RDM URINE",2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,35.15,Henry Mayo Newhall Memorial Hospital,2019
14356,55121390,PORTABLE EXAMS,2018-10-01 00:00:00,320,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
14357,43417070,POSACONAZOLE 100 MG,2014-01-08 00:00:00,250,10.471,HMA REV-PHARMACY,182.55,Henry Mayo Newhall Memorial Hospital,2019
14358,43421520,POSACONAZOLE 200 MG/5 ML,2017-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,182.55,Henry Mayo Newhall Memorial Hospital,2019
14359,43422210,POSACONAZOLE 300 MG/16.7 ML,2017-11-01 00:00:00,636,10.471,HMA REV-PHARMACY,1041.5,Henry Mayo Newhall Memorial Hospital,2019
14360,43407220,POSICONAZOLE 105 ML SUSP,2007-10-10 00:00:00,636,10.471,HMA REV-PHARMACY,2425.5,Henry Mayo Newhall Memorial Hospital,2019
14361,43401030,POT CHL 10MEQ/100ML PREMIX,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,20.0,Henry Mayo Newhall Memorial Hospital,2019
14362,21940067,POTASSIUM,2009-10-09 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,5.0,Henry Mayo Newhall Memorial Hospital,2019
14363,43189400,POTASSIUM ACET 40 MEQ/20 ML VL,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,18.5,Henry Mayo Newhall Memorial Hospital,2019
14364,43297100,POTASSIUM CHL 40 MEQ/20 ML VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
14365,43357800,POTASSIUM CHLOR SA 10 MEQ TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.05,Henry Mayo Newhall Memorial Hospital,2019
14366,43389900,POTASSIUM CHLOR SA 8 MEQ TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.1,Henry Mayo Newhall Memorial Hospital,2019
14367,43401040,POTASSIUM CHLORID 40 MEQ IVPB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,20.5,Henry Mayo Newhall Memorial Hospital,2019
14368,43285100,POTASSIUM CHLORIDE 10% 30 ML,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,26.1,Henry Mayo Newhall Memorial Hospital,2019
14369,43185800,POTASSIUM CHLORIDE 20 MEQ IVPB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
14370,43357900,POTASSIUM CHLORIDE SR 20 MEQ,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.75,Henry Mayo Newhall Memorial Hospital,2019
14371,43401520,POTASSIUM CIT SA 10 MEQ TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,12.0,Henry Mayo Newhall Memorial Hospital,2019
14372,43411130,POTASSIUM CITRATE 60 ML,2010-02-15 00:00:00,250,10.471,HMA REV-PHARMACY,26.5,Henry Mayo Newhall Memorial Hospital,2019
14373,43415240,POTASSIUM CL 1 MEQ/ML 3 ML SYR,2012-08-28 00:00:00,636,10.471,HMA REV-PHARMACY,7.05,Henry Mayo Newhall Memorial Hospital,2019
14374,43420430,POTASSIUM GLUCONATE 99 MG TABL,2016-06-01 00:00:00,250,10.471,HMA REV-PHARMACY,6.85,Henry Mayo Newhall Memorial Hospital,2019
14375,43189600,POTASSIUM PHOS 3 MM/ML 15 ML,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,40.0,Henry Mayo Newhall Memorial Hospital,2019
14376,43407070,POTASSIUM PHOSPH 66 MEQ/15 ML,2007-09-14 00:00:00,250,10.471,HMA REV-PHARMACY,40.0,Henry Mayo Newhall Memorial Hospital,2019
14377,21909397,POTASSIUM RBC,2011-01-17 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,66.5,Henry Mayo Newhall Memorial Hospital,2019
14378,21010360,"POTASSIUM, 24 HR URN",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,365.57,Henry Mayo Newhall Memorial Hospital,2019
14379,21909399,"POTASSIUM, FECES",2009-02-19 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,40.96,Henry Mayo Newhall Memorial Hospital,2019
14380,21010080,"POTASSIUM, RANDOM URINE",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,340.23,Henry Mayo Newhall Memorial Hospital,2019
14381,21003190,"POTASSIUM, SERUM",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,335.52,Henry Mayo Newhall Memorial Hospital,2019
14382,43013900,POVIDONE-IODINE 10 % 1 OZ ONT,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,21.5,Henry Mayo Newhall Memorial Hospital,2019
14383,43411550,POVIDONE-IODINE 10% 237 ML,2010-06-04 00:00:00,250,10.471,HMA REV-PHARMACY,22.5,Henry Mayo Newhall Memorial Hospital,2019
14384,43422380,PRALAtrexate 20 MG/ML RTUSYR,2018-03-01 00:00:00,636,10.471,HMA REV-PHARMACY,9466.5,Henry Mayo Newhall Memorial Hospital,2019
14385,43422390,PRALAtrexate 40 MG/2 ML RTUSYR,2018-04-01 00:00:00,636,10.471,HMA REV-PHARMACY,14991.0,Henry Mayo Newhall Memorial Hospital,2019
14386,43030500,PRAMIPEXOLE DI-HCL 0.25 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.3,Henry Mayo Newhall Memorial Hospital,2019
14387,43401310,PRAMIPEXOLE DI-HCL 1 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.3,Henry Mayo Newhall Memorial Hospital,2019
14388,43199500,PRAMIPEXOLE DI-HCL 1.5 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,26.95,Henry Mayo Newhall Memorial Hospital,2019
14389,43036900,PRAMOXINE 1% 30 GM,2007-10-12 00:00:00,250,10.471,HMA REV-PHARMACY,41.5,Henry Mayo Newhall Memorial Hospital,2019
14390,43056200,PRAMOXINE HCL/CALAMINE LOT,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,24.5,Henry Mayo Newhall Memorial Hospital,2019
14391,43411850,PRASURGREL 10 MG TAB,2010-10-12 00:00:00,250,10.471,HMA REV-PHARMACY,50.0,Henry Mayo Newhall Memorial Hospital,2019
14392,43049900,PRAVASTATIN 10MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,12.4,Henry Mayo Newhall Memorial Hospital,2019
14393,43117500,PRAVASTATIN SODIUM 20 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,12.5,Henry Mayo Newhall Memorial Hospital,2019
14394,43400760,PRAVASTATIN SODIUM 40 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,14.0,Henry Mayo Newhall Memorial Hospital,2019
14395,43419860,PRAZIQUANTEL 600 MG TABLET,2016-02-01 00:00:00,250,10.471,HMA REV-PHARMACY,197.05,Henry Mayo Newhall Memorial Hospital,2019
14396,43012000,PRAZOSIN HCL 1 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,11.05,Henry Mayo Newhall Memorial Hospital,2019
14397,43012600,PRAZOSIN HCL 2 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.55,Henry Mayo Newhall Memorial Hospital,2019
14398,43156100,PRAZOSIN HCL 5 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,13.55,Henry Mayo Newhall Memorial Hospital,2019
14399,43418010,PRE MILD 5 ML,2014-10-15 00:00:00,250,10.471,HMA REV-PHARMACY,403.0,Henry Mayo Newhall Memorial Hospital,2019
14400,21008280,PREALBUMIN,2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,310.0,Henry Mayo Newhall Memorial Hospital,2019
14401,43405750,PREDNICARBATE 0.1% 15 GM CRM,2007-05-15 00:00:00,250,10.471,HMA REV-PHARMACY,57.0,Henry Mayo Newhall Memorial Hospital,2019
14402,43190600,PREDNISOLONE 5MG TABLET,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,28.6,Henry Mayo Newhall Memorial Hospital,2019
14403,43190500,PREDNISOLONE ACET 1 % 5 ML SUS,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,102.0,Henry Mayo Newhall Memorial Hospital,2019
14404,43419580,PREDNISOLONE SOD PHO 5MG/5ML,2015-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,13.3,Henry Mayo Newhall Memorial Hospital,2019
14405,43401200,PREDNISOLONE SYRUP 15MG/5ML UD,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,10.8,Henry Mayo Newhall Memorial Hospital,2019
14406,43190700,PREDNISONE 1 MG TAB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,7.1,Henry Mayo Newhall Memorial Hospital,2019
14407,43015200,PREDNISONE 10 MG TAB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,7.1,Henry Mayo Newhall Memorial Hospital,2019
14408,43103500,PREDNISONE 2.5 MG TAB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,6.9,Henry Mayo Newhall Memorial Hospital,2019
14409,43015300,PREDNISONE 20 MG TAB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,7.1,Henry Mayo Newhall Memorial Hospital,2019
14410,43217400,PREDNISONE 5 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,6.85,Henry Mayo Newhall Memorial Hospital,2019
14411,43410280,PREDNISONE 5 MG/5 ML 120 ML,2009-07-13 00:00:00,636,10.471,HMA REV-PHARMACY,142.5,Henry Mayo Newhall Memorial Hospital,2019
14412,43223800,PREDNISONE 5 MG/5ML 5 ML SOL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,10.55,Henry Mayo Newhall Memorial Hospital,2019
14413,43416630,PREDNISONE 50 MG TAB,2013-09-11 00:00:00,636,10.471,HMA REV-PHARMACY,7.25,Henry Mayo Newhall Memorial Hospital,2019
14414,43404460,PREGABALIN 25 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.7,Henry Mayo Newhall Memorial Hospital,2019
14415,43404780,PREGABALIN 300 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.7,Henry Mayo Newhall Memorial Hospital,2019
14416,43404140,PREGABALIN 50 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.7,Henry Mayo Newhall Memorial Hospital,2019
14417,43404150,PREGABALIN 75 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,27.7,Henry Mayo Newhall Memorial Hospital,2019
14418,21909425,PREGNENOLONE,2013-01-22 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,61.2,Henry Mayo Newhall Memorial Hospital,2019
14419,21900296,PRELIM AFB CULTURE W ISO & ID,1980-01-01 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,10.43,Henry Mayo Newhall Memorial Hospital,2019
14420,43191500,PREMARIN VAG CRM 1.5 OZ,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,631.5,Henry Mayo Newhall Memorial Hospital,2019
14421,43411800,PREMIX CARRIER,2014-06-07 00:00:00,250,10.471,HMA REV-PHARMACY,0.0,Henry Mayo Newhall Memorial Hospital,2019
14422,43355100,PREPARATION H OINTMENT,2007-08-01 00:00:00,250,10.471,HMA REV-PHARMACY,28.5,Henry Mayo Newhall Memorial Hospital,2019
14423,43416740,PREPOPIK 10 OZ,2013-10-11 00:00:00,250,10.471,HMA REV-PHARMACY,114.5,Henry Mayo Newhall Memorial Hospital,2019
14424,43414760,PREVNAR13 0.5 ML,2012-06-08 00:00:00,636,10.471,HMA REV-PHARMACY,412.5,Henry Mayo Newhall Memorial Hospital,2019
14425,43410440,PRIMAQUINE 26.3 MG,2009-09-14 00:00:00,250,10.471,HMA REV-PHARMACY,10.9,Henry Mayo Newhall Memorial Hospital,2019
