,Charge Code,Description,Revenue Code,Price,Hospital,Year
5317,50060,CT UPPER EXT RT W/WO CONTRAST,352,4609.0,Mission Community Hospital - Panorama,2019
5318,50061,RAD EXAM FACIAL BONES <3 VIEWS,320,343.35,Mission Community Hospital - Panorama,2019
5319,50062,ZYPREXA 10 MG/ML INJ,250,234.35,Mission Community Hospital - Panorama,2019
5320,50063,DURAGESIC PTCH 100 MCG,259,281.25,Mission Community Hospital - Panorama,2019
5321,50066,LIBRIUM 10MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5322,50068,DEPAKOTE ER 250MG TAB,259,11.57,Mission Community Hospital - Panorama,2019
5323,50071,MAGNESIUM SULF BOLUS 4GM INJ,250,22.05,Mission Community Hospital - Panorama,2019
5324,50077,ALPHAGAN P 0.15% OPTH SOLN,259,226.8,Mission Community Hospital - Panorama,2019
5325,50078,LEVAQUIN 750 MG IVPB,636,173.25,Mission Community Hospital - Panorama,2019
5326,50079,CANCIDAS 70 MG INJ,636,2105.3,Mission Community Hospital - Panorama,2019
5327,50081,ZOVIRAX 1000 MG INJ,636,198.45,Mission Community Hospital - Panorama,2019
5328,50082,LIBRIUM 25MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5329,50084,MOBIC 7.5MG TABLET,259,29.57,Mission Community Hospital - Panorama,2019
5330,50086,OXY IR 5MG TABLET,259,10.5,Mission Community Hospital - Panorama,2019
5331,50089,MAGNESIUM SULF2 GM BOLUS INJ,250,87.48,Mission Community Hospital - Panorama,2019
5332,50090,ORTHO PACK / SPINE PACK,270,135.0,Mission Community Hospital - Panorama,2019
5333,50091,PACK BASIC,270,173.88,Mission Community Hospital - Panorama,2019
5334,50092,SPONGE / P-NUT,270,9.95,Mission Community Hospital - Panorama,2019
5335,50093,SPONGE COTTONOID,270,8.76,Mission Community Hospital - Panorama,2019
5336,50094,LAP SPONGE / 8X/ 8PK,270,5.0,Mission Community Hospital - Panorama,2019
5337,50095,STERI STRIP,270,43.05,Mission Community Hospital - Panorama,2019
5338,50096,TRAY FOLEY CATH,270,241.6,Mission Community Hospital - Panorama,2019
5339,50097,OPSITE,270,51.97,Mission Community Hospital - Panorama,2019
5340,50098,STERI SLEEVE,270,49.26,Mission Community Hospital - Panorama,2019
5341,50099,"SUTURE BLK 6"" / AUSIO-0",270,121.8,Mission Community Hospital - Panorama,2019
5342,50100,TALC POWDER,270,199.5,Mission Community Hospital - Panorama,2019
5343,50205,"SCREW, HIP COMP",278,126.0,Mission Community Hospital - Panorama,2019
5344,50207,LIDEX 0.05% CRM 15GM,259,138.91,Mission Community Hospital - Panorama,2019
5345,50280,LIDEX 0.05% OINT 60GM,259,276.64,Mission Community Hospital - Panorama,2019
5346,50363,LIDOCAINE 2GM IV DRIP,636,63.0,Mission Community Hospital - Panorama,2019
5347,50728,LIDOCAINE JECT 2% 100MG/ML,250,41.37,Mission Community Hospital - Panorama,2019
5348,51215,LIPITOR 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5349,51356,EYE PROTECTOR PAD,270,16.38,Mission Community Hospital - Panorama,2019
5350,51445,LITHIUM 300MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5351,51604,SHOE WOOD POST-OP,270,42.0,Mission Community Hospital - Panorama,2019
5352,51643,LOMOTIL 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5353,51648,LONITEN 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5354,51653,SHUNT LEVEEN,278,1619.63,Mission Community Hospital - Panorama,2019
5355,51710,LOPID 600MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5356,51726,LOPRESSOR 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5357,51800,LOPRESSOR 50MG INJ,250,21.99,Mission Community Hospital - Panorama,2019
5358,51860,LOTENSIN 5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5359,51867,LOTENSIN 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5360,51869,LOTENSIN 20MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5361,51924,LOTRIMIN 1% CRM 15GM,259,90.83,Mission Community Hospital - Panorama,2019
5362,52002,Y ENTENSION SET MICRO,270,13.56,Mission Community Hospital - Panorama,2019
5363,52005,LOTRIMIN 1% SOLN 10ML,259,80.19,Mission Community Hospital - Panorama,2019
5364,52047,LOTRIMIN 1% SOLN 30ML,259,145.64,Mission Community Hospital - Panorama,2019
5365,52054,LOTRISONE CRM 15GM,259,124.02,Mission Community Hospital - Panorama,2019
5366,52062,LOTRISONE CRM 45GM,259,221.0,Mission Community Hospital - Panorama,2019
5367,52090,LOVENOX 30MG INJ,636,121.77,Mission Community Hospital - Panorama,2019
5368,52091,LOVENOX 40MG/ML INJ,636,178.41,Mission Community Hospital - Panorama,2019
5369,52092,LOVENOX 60MG/ML INJ,636,267.68,Mission Community Hospital - Panorama,2019
5370,52161,LOXITANE 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5371,52187,LOXITANE 25MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5372,52223,LOZOL 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5373,52708,LUPRON DEPOT 3.75MG INJ,636,6944.370666666668,Mission Community Hospital - Panorama,2019
5374,52710,LUVOX 100MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5375,52718,IV-BUTEROL SET,270,47.25,Mission Community Hospital - Panorama,2019
5376,52719,STERILE WATER 100ML +KU 10MEG PREMIX,258,47.25,Mission Community Hospital - Panorama,2019
5377,52720,D5W 250ML,258,47.25,Mission Community Hospital - Panorama,2019
5378,52721,D5W 1000ML,258,68.25,Mission Community Hospital - Panorama,2019
5379,52722,D5/LAC RINGERS 1000ML,258,68.25,Mission Community Hospital - Panorama,2019
5380,52723,D5/O.45% NACL 1000ML,258,68.25,Mission Community Hospital - Panorama,2019
5381,52724,D5NS 500ML,258,47.25,Mission Community Hospital - Panorama,2019
5382,52725,D5/0.9% NACL 1000ML,258,68.25,Mission Community Hospital - Panorama,2019
5383,52726,FAT EMULSION IV 10% 500ML,258,157.5,Mission Community Hospital - Panorama,2019
5384,52727,FEEDING SET,270,42.0,Mission Community Hospital - Panorama,2019
5385,52728,LIDOCAINE 2GM IV,250,63.0,Mission Community Hospital - Panorama,2019
5386,52825,OPTI-GARD / EYE PROTECTOR,270,8.4,Mission Community Hospital - Panorama,2019
5387,52906,MAALOX PLUS 30ML LIQ,259,10.5,Mission Community Hospital - Panorama,2019
5388,52958,SPEC COLL CUP,270,0.9,Mission Community Hospital - Panorama,2019
5389,53029,MACRODANTIN 50MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5390,53035,NEPRO VAN INST 8OZ,259,10.5,Mission Community Hospital - Panorama,2019
5391,53150,SPECULUM NASAL DISP.,270,110.25,Mission Community Hospital - Panorama,2019
5392,53200,MAGNESIUM OXIDE 250MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5393,53284,MAGNESIUM SULF 1 GM INJ,636,13.12,Mission Community Hospital - Panorama,2019
5394,53357,SPLINT ANKLE,270,183.75,Mission Community Hospital - Panorama,2019
5395,53415,ORAL AIRWAY DISPOSABLE,270,88.7,Mission Community Hospital - Panorama,2019
5396,53430,"BNDG COBAN 3""",270,16.38,Mission Community Hospital - Panorama,2019
5397,53433,BMP INFUSE MEDIUM,278,24465.0,Mission Community Hospital - Panorama,2019
5398,53434,GRAFT JACKET PER SQ CM,636,6884.0,Mission Community Hospital - Panorama,2019
5399,53435,GRAFT JACKET PER SQ CENTIMETER,636,13764.0,Mission Community Hospital - Panorama,2019
5400,53437,GRAFT JACKET EXP-IMPLANT,636,8800.0,Mission Community Hospital - Panorama,2019
5401,53439,DRSG GAUZ STRETCH 2,270,8.29,Mission Community Hospital - Panorama,2019
5402,53442,IV START KIT,270,35.17,Mission Community Hospital - Panorama,2019
5403,53445,BAYONET DISP.,270,93.45,Mission Community Hospital - Panorama,2019
5404,53722,MANNITOL 25% 50ML INJ X6520,636,18.0,Mission Community Hospital - Panorama,2019
5405,53723,CEFAZOLIN 1GM PIGGYBANK,636,25.1,Mission Community Hospital - Panorama,2019
5406,53724,FENTANYL 50MCG/ML 5ML,636,11.78,Mission Community Hospital - Panorama,2019
5407,53758,SPLINT COLLES,270,38.95,Mission Community Hospital - Panorama,2019
5408,53761,SPLINT COLLES SM R,270,30.5,Mission Community Hospital - Panorama,2019
5409,53762,SPLINT COLLES MED L,270,40.93,Mission Community Hospital - Panorama,2019
5410,53763,SPLINT COLLES MED R,270,40.93,Mission Community Hospital - Panorama,2019
5411,53764,SPLINT COLLES LG L,270,41.3,Mission Community Hospital - Panorama,2019
5412,53765,SPLINT COLLES LG R,270,41.3,Mission Community Hospital - Panorama,2019
5413,53808,SPLINT FNGR ALUMINUM,270,16.38,Mission Community Hospital - Panorama,2019
5414,53811,SPLINT FINGER ALUM XL,270,16.38,Mission Community Hospital - Panorama,2019
5415,53825,SPLINT WRIST S. RT,270,61.74,Mission Community Hospital - Panorama,2019
5416,53826,SPLINT WRIST M LT,270,61.74,Mission Community Hospital - Panorama,2019
5417,53827,SPLINT WRIST M RT,270,61.74,Mission Community Hospital - Panorama,2019
5418,53828,SPLINT WRIST L LT,270,61.74,Mission Community Hospital - Panorama,2019
5419,53831,SPLINT WRIST XL RT,270,63.57,Mission Community Hospital - Panorama,2019
5420,53987,MARCAINE 0.25% 30ML X5792,250,26.930000000000003,Mission Community Hospital - Panorama,2019
5421,54021,MARCAINE 0.75% 10ML X5790,250,29.19,Mission Community Hospital - Panorama,2019
5422,54043,MARCAINE 0.5% 30ML,250,14.595,Mission Community Hospital - Panorama,2019
5423,54047,MARCAINE 0.5% W/EPI 30ML,250,29.19,Mission Community Hospital - Panorama,2019
5424,54282,MAXITRO OPTH/OINT 3.5GM TB,259,136.26,Mission Community Hospital - Panorama,2019
5425,54290,MAXITROL OPTH SUSP 5ML,259,129.10000000000002,Mission Community Hospital - Panorama,2019
5426,54500,ROMAZICON 0.5MG/5ML,259,202.7,Mission Community Hospital - Panorama,2019
5427,54501,CALCIUM W/ VITAMIN D 500MG/200IU,259,10.5,Mission Community Hospital - Panorama,2019
5428,54779,MEDROL 4MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5429,54785,MEDROL DOSEPAK,259,106.65,Mission Community Hospital - Panorama,2019
5430,54841,VALPROATE 500 MG INJ,250,26.25,Mission Community Hospital - Panorama,2019
5431,54878,D5NS 1000 ML + 20 MLG,258,78.75,Mission Community Hospital - Panorama,2019
5432,54888,D5W 1000 ML+KCL 40 MLG,258,78.75,Mission Community Hospital - Panorama,2019
5433,54954,SPLINT KNEE,270,123.16,Mission Community Hospital - Panorama,2019
5434,55102,MEGACE 40MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5435,55210,LATUDA 40MG TAB,252,146.81,Mission Community Hospital - Panorama,2019
5436,55303,SPLINT MTRL OCL,270,54.54,Mission Community Hospital - Panorama,2019
5437,55451,SPLINT NASAL ALUMINUM,270,6.61,Mission Community Hospital - Panorama,2019
5438,55555,SPLINT WRIST FOREARM,270,61.74,Mission Community Hospital - Panorama,2019
5439,55600,SPLINT POST PLASTER,270,175.66,Mission Community Hospital - Panorama,2019
5440,55659,SPOON BLADE,270,99.22,Mission Community Hospital - Panorama,2019
5441,55667,WEK-CELL,270,10.5,Mission Community Hospital - Panorama,2019
5442,55680,INTRAOCULAR LENS,276,945.0,Mission Community Hospital - Panorama,2019
5443,55687,KPE 2000 PACK,270,189.0,Mission Community Hospital - Panorama,2019
5444,55788,CT HEAD W/WO CONTRAST,351,3932.0,Mission Community Hospital - Panorama,2019
5445,55852,SPLINT ARM,270,82.05,Mission Community Hospital - Panorama,2019
5446,55891,MESTINON 60MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5447,55907,METHADONE 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5448,55915,METHOTREXATE 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5449,56048,METAMUCIL PACKET,259,10.5,Mission Community Hospital - Panorama,2019
5450,56351,Regadenason .1mg Inj (Lexiscan),636,346.875,Mission Community Hospital - Panorama,2019
5451,56550,METRONIDAZOLE 500MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5452,56557,METRO GEL 0.75%,259,211.5,Mission Community Hospital - Panorama,2019
5453,56630,MIACALCIN NASAL SPRAY 2ML,259,118.12,Mission Community Hospital - Panorama,2019
5454,56642,MISC PHARMACY,250,48.2294135802469,Mission Community Hospital - Panorama,2019
5455,56688,NS 1000 ML + KCL 40 MLG,258,78.75,Mission Community Hospital - Panorama,2019
5456,56720,MICRONASE 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5457,56900,SPLINT SAGER,270,123.16,Mission Community Hospital - Panorama,2019
5458,56907,MILK OF MAGN. 30ML L,259,10.5,Mission Community Hospital - Panorama,2019
5459,57129,MINERAL OIL 30ML LIQ,259,10.5,Mission Community Hospital - Panorama,2019
5460,57160,MINIPRESS 1MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5461,57186,MINIPRESS 2MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5462,57288,EKG,730,218.4,Mission Community Hospital - Panorama,2019
5463,57291,"RYTHM STRIP, ECG",730,135.45,Mission Community Hospital - Panorama,2019
5464,57452,STAPLE SKIN REMOVER,270,16.38,Mission Community Hospital - Panorama,2019
5465,57502,EEA STAPLE SURGICAL,272,454.54,Mission Community Hospital - Panorama,2019
5466,57726,LINEAR CUTTER,270,328.12,Mission Community Hospital - Panorama,2019
5467,57734,LINEAR STAPLE,272,342.11,Mission Community Hospital - Panorama,2019
5468,57887,NS 1000 ML + KCL 20 MLG,258,78.75,Mission Community Hospital - Panorama,2019
5469,57888,CT SELLA TURCIA W/ WO CONTRAST,351,3230.1,Mission Community Hospital - Panorama,2019
5470,57900,MONISTAT - 7 SUPP,259,122.49,Mission Community Hospital - Panorama,2019
5471,58002,MONISTAT-7 VAG CRM 47,259,162.06,Mission Community Hospital - Panorama,2019
5472,58005,STAPLE SKIN CLOSURE,270,49.87,Mission Community Hospital - Panorama,2019
5473,58120,MONOKET 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5474,58134,MONUROL 3GM PWD PKT,259,132.3,Mission Community Hospital - Panorama,2019
5475,58184,MORPHINE SULF 4MG INJ,636,11.28,Mission Community Hospital - Panorama,2019
5476,58242,MORPHINE SULF 10MG  INJ,636,15.75,Mission Community Hospital - Panorama,2019
5477,58288,MORPHINE PCA 1MG/ML 30ML,636,52.31,Mission Community Hospital - Panorama,2019
5478,58314,MOTRIN 100MG/5ML PED SUSP 15ML,259,14.17,Mission Community Hospital - Panorama,2019
5479,58330,MOTRIN 200MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5480,58382,MOTRIN 400MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5481,58408,MOTRIN 600MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5482,58416,MOTRIN 800 MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5483,58525,MS CONTIN 30MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5484,58554,TIES,270,12.0,Mission Community Hospital - Panorama,2019
5485,58557,STKG TED THIGH MED SHT,270,71.82,Mission Community Hospital - Panorama,2019
5486,58663,MUCOMYST 10% 10ML,259,177.06,Mission Community Hospital - Panorama,2019
5487,58689,MUCOMYST 10% 30ML,259,373.27,Mission Community Hospital - Panorama,2019
5488,58721,MUCOMYST 20% 10ML,259,196.9,Mission Community Hospital - Panorama,2019
5489,58747,MUCOMYST 20% 30ML,259,373.14,Mission Community Hospital - Panorama,2019
5490,58804,MULTIVIT TAB,259,10.5,Mission Community Hospital - Panorama,2019
5491,58846,MULTIVIT/MIN TAB,259,10.5,Mission Community Hospital - Panorama,2019
5492,58935,MURI-LUBE 1ML,259,59.06,Mission Community Hospital - Panorama,2019
5493,59201,STOCKINETTE BIAS PER YD,270,8.29,Mission Community Hospital - Panorama,2019
5494,59323,MVI-12 10ML INJ X6598,250,19.0,Mission Community Hospital - Panorama,2019
5495,59352,MVI 5ML LIQ,259,10.5,Mission Community Hospital - Panorama,2019
5496,59406,MYAMBUTOL 400MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5497,59455,MYCELEX TROCHE,259,10.5,Mission Community Hospital - Panorama,2019
5498,59525,MYCOBUTIN 150MG CAP,259,35.43,Mission Community Hospital - Panorama,2019
5499,59604,MYCOLOG CRM 15GM,259,118.94,Mission Community Hospital - Panorama,2019
5500,59687,MYCOLOG OINT 15GM,259,335.82,Mission Community Hospital - Panorama,2019
5501,59755,"STOCKINETTE TUBULAR 6""",270,23.62,Mission Community Hospital - Panorama,2019
5502,59802,MYCOSTATIN 60 ML LIQ,259,188.64,Mission Community Hospital - Panorama,2019
5503,59805,STOCKINETTE TUBULAR,270,23.62,Mission Community Hospital - Panorama,2019
5504,59859,STOCKING SEQUENTIAL,270,40.0,Mission Community Hospital - Panorama,2019
5505,59900,FLOWTRON CALF,270,168.0,Mission Community Hospital - Panorama,2019
5506,59904,STOPCOCK 3 WAY,270,8.29,Mission Community Hospital - Panorama,2019
5507,59905,FLOWTRON THIGH,270,294.0,Mission Community Hospital - Panorama,2019
5508,59906,STOPCOCK 3 WAY W/EXTEN,270,10.5,Mission Community Hospital - Panorama,2019
5509,60001,ARC ANTIBOBY SCREEN,302,39.5,Mission Community Hospital - Panorama,2019
5510,60002,"ARC ANTIBODY ID, EACH PANEL",302,61.76,Mission Community Hospital - Panorama,2019
5511,60003,"ARC DAT, EACH ANTISERA",302,21.96,Mission Community Hospital - Panorama,2019
5512,60004,ARC ABO TYPE,302,21.96,Mission Community Hospital - Panorama,2019
5513,60005,ARC RH TYPE,302,21.96,Mission Community Hospital - Panorama,2019
5514,60006,ARC PATIENT RBC PHENOTYPE,302,39.5,Mission Community Hospital - Panorama,2019
5515,60007,ARC RH PHENOTYPE COMPLETE,302,39.5,Mission Community Hospital - Panorama,2019
5516,60008,ARC PRETREATMENT WITH ENZYMES,302,39.5,Mission Community Hospital - Panorama,2019
5517,60009,ARC PRESCREEN UNIT,302,61.76,Mission Community Hospital - Panorama,2019
5518,60010,ARC ANTIBODY ELUTION EA,302,61.76,Mission Community Hospital - Panorama,2019
5519,60011,ARC ANTIGEN TYPE,302,54.6,Mission Community Hospital - Panorama,2019
5520,60012,ARC PRETREATMENT WITH CHEMICALS,302,39.5,Mission Community Hospital - Panorama,2019
5521,60013,ARC DIFFERENTIAL ADSORPTION,302,61.76,Mission Community Hospital - Panorama,2019
5522,60014,ARC ANTIGEN SCREENED - 1/UNIT,302,52.5,Mission Community Hospital - Panorama,2019
5523,60018,JEVITY 1CAL RTH INST 1L,259,70.86999999999998,Mission Community Hospital - Panorama,2019
5524,60019,JEVITY 1.2 CAL RTH INST 1L,259,67.5,Mission Community Hospital - Panorama,2019
5525,60020,JEVITY 1.5 CAL RTH INST 1L,259,67.5,Mission Community Hospital - Panorama,2019
5526,60021,ISOSOURCE 1.5 240ML LIQ,259,10.5,Mission Community Hospital - Panorama,2019
5527,60024,NEPRO RTH INST 1L,259,70.86999999999998,Mission Community Hospital - Panorama,2019
5528,60025,PULMOCARE RTH 1L,259,67.5,Mission Community Hospital - Panorama,2019
5529,60027,ZOLOFT 25 MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5530,60032,LAMISIL 250MG TAB,259,55.51,Mission Community Hospital - Panorama,2019
5531,60040,ZEMURON 10MG/ML INJ,250,89.25,Mission Community Hospital - Panorama,2019
5532,60044,GLUCERNA 1.2C RTH INST 1L,259,70.87,Mission Community Hospital - Panorama,2019
5533,60045,REF MEASLES IGG,302,64.47,Mission Community Hospital - Panorama,2019
5534,60051,"AMPHETAMINES, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5535,60052,"COCAINE, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5536,60053,"CANNABINOIDS, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5537,60054,"BENZODIAZEPINES, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5538,60055,"BARBITURATES, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5539,60056,"OPIATES, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5540,60057,"PHENCYCLIDINE, URINE QUAL.",301,27.56,Mission Community Hospital - Panorama,2019
5541,60058,"REF HTLV I ANTIBODY, IMMUNOBLOT",302,103.95,Mission Community Hospital - Panorama,2019
5542,60059,"REF HTLV II ANTIBODY, IMMUNOBLOT",302,103.95,Mission Community Hospital - Panorama,2019
5543,60060,CEFOXITIN INJ 1GM,636,106.65,Mission Community Hospital - Panorama,2019
5544,60062,NS FLUSH SYRINGE,250,3.0652569750367107,Mission Community Hospital - Panorama,2019
5545,60069,HYDROXYZINE HCL 50 MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5546,60072,REQUIP 1 MG TAB,259,26.25,Mission Community Hospital - Panorama,2019
5547,60073,REQUIP 2 MG TAB,259,26.25,Mission Community Hospital - Panorama,2019
5548,60074,CTA- PULMONARY ANGIOGRAM,352,7500.0,Mission Community Hospital - Panorama,2019
5549,60075,US EXTREMITY - NON VASCULAR,402,278.64,Mission Community Hospital - Panorama,2019
5550,60150,CLAVICLE STRAP,270,80.85,Mission Community Hospital - Panorama,2019
5551,60210,SUCTION KIT ORAL,270,52.5,Mission Community Hospital - Panorama,2019
5552,60308,SUCTION TRACK KIT,270,123.48,Mission Community Hospital - Panorama,2019
5553,60602,MYLICON DROPS LIQUID,259,107.13,Mission Community Hospital - Panorama,2019
5554,60800,MYSOLINE 250MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5555,60801,MYSOLINE 50 MG (TAB),259,10.5,Mission Community Hospital - Panorama,2019
5556,61527,NAPROSYN 375MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5557,61535,NAPROSYN 500MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5558,61549,NAPROXEN 250MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5559,61568,NARCAN 0.4MG/ML INJ X6614,250,94.98,Mission Community Hospital - Panorama,2019
5560,61570,NARCAN 1MG/ML 2ML,636,72.92,Mission Community Hospital - Panorama,2019
5561,61571,BUPIVACAINE 0.5% 10ML VIAL,250,9.888392857142858,Mission Community Hospital - Panorama,2019
5562,61820,NAVANE 10MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5563,61840,NAVANE 5MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5564,61905,BLOOD SET - PUMP Y-TYPE,270,26.25,Mission Community Hospital - Panorama,2019
5565,62056,SURGIFIX,270,8.29,Mission Community Hospital - Panorama,2019
5566,62303,SCROTAL SUPPORT,270,9.0,Mission Community Hospital - Panorama,2019
5567,62478,ETHILON SUTURES,270,27.3,Mission Community Hospital - Panorama,2019
5568,62502,GUT SUTURES,270,23.1,Mission Community Hospital - Panorama,2019
5569,62536,MONOCRYL SUTURES,270,21.0,Mission Community Hospital - Panorama,2019
5570,62551,MAXON/PDS SUTURES,270,24.15,Mission Community Hospital - Panorama,2019
5571,62601,PROLENE SUTURES,270,34.65,Mission Community Hospital - Panorama,2019
5572,62908,SWABS LEM GLYC 3'S,270,9.95,Mission Community Hospital - Panorama,2019
5573,63000,EXTENSION SET,270,26.25,Mission Community Hospital - Panorama,2019
5574,63021,FAT EMULSION TUBING SET,270,26.25,Mission Community Hospital - Panorama,2019
5575,63036,FILTER 0.22 MICRON TUBING,270,21.0,Mission Community Hospital - Panorama,2019
5576,63085,NEOMYCIN 500MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5577,63090,NEOSPORIN GU IRRIGANT 1ML,250,106.31,Mission Community Hospital - Panorama,2019
5578,63283,NEOSPOR OINT 15MG,259,38.74,Mission Community Hospital - Panorama,2019
5579,63302,SYRINGE BULB,270,0.46,Mission Community Hospital - Panorama,2019
5580,63366,NEOSPOR OINT PKT,259,10.5,Mission Community Hospital - Panorama,2019
5581,63400,TAPER FEMORAL HEAD,278,3681.56,Mission Community Hospital - Panorama,2019
5582,63440,NEOSPORIN OPTH OINT 3.5 GM,259,106.65,Mission Community Hospital - Panorama,2019
5583,63486,NEOSTIGMINE 1:1000 (1MG/ML),250,585.0,Mission Community Hospital - Panorama,2019
5584,63523,NEOSYNEPH 1ML INJ,636,72.0,Mission Community Hospital - Panorama,2019
5585,63559,"TAPE FIBERGLASS 4""",270,49.24,Mission Community Hospital - Panorama,2019
5586,63604,IRRIG SET - CYSTO,270,26.25,Mission Community Hospital - Panorama,2019
5587,63721,NEOSYNEPH NS 0.5% 15,259,39.26,Mission Community Hospital - Panorama,2019
5588,63752,IRRIG SET - TUR SUPERSET,270,31.5,Mission Community Hospital - Panorama,2019
5589,64030,NEPHRO-VITE CAP,259,10.5,Mission Community Hospital - Panorama,2019
5590,64086,NEUPOGEN 300MCG/ML INJ,636,1835.76,Mission Community Hospital - Panorama,2019
5591,64095,NEUROTIN 300MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5592,64096,NEURONTIN 400MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5593,64097,NEURONTIN 100MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5594,64100,NEUTRA-PHOS PKT,259,10.5,Mission Community Hospital - Panorama,2019
5595,64102,EXTRA TOWELS- STERILE,270,33.7,Mission Community Hospital - Panorama,2019
5596,64125,NIACIN 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5597,64146,NIACIN 500MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5598,64193,NICODERM 14MG PATCH,259,32.94,Mission Community Hospital - Panorama,2019
5599,64292,NICODERM 21MG PATCH,259,65.89999999999999,Mission Community Hospital - Panorama,2019
5600,64337,PREGABALIN 75MG CAP,259,24.92,Mission Community Hospital - Panorama,2019
5601,64427,NIMOTOP 30MG CAP,259,35.43,Mission Community Hospital - Panorama,2019
5602,64448,NIPRIDE 50MG INJ X6636,250,5285.3,Mission Community Hospital - Panorama,2019
5603,64475,TRACH HOLDER LATEX FREE,270,22.05,Mission Community Hospital - Panorama,2019
5604,64480,TRACHEAL STYLETTE,270,22.57,Mission Community Hospital - Panorama,2019
5605,64557,TRACTION BOOT BUKS,270,72.96,Mission Community Hospital - Panorama,2019
5606,64602,PEDIATRIC IV SET,270,26.25,Mission Community Hospital - Panorama,2019
5607,64651,NITRO-OINT U/D,259,10.86,Mission Community Hospital - Panorama,2019
5608,64661,NITRODUR 0.1MG/HR,259,16.29,Mission Community Hospital - Panorama,2019
5609,64687,NITRODUR 0.2MG/HR,259,16.29,Mission Community Hospital - Panorama,2019
5610,64729,NITRODUR 0.4MG/HR,259,17.71,Mission Community Hospital - Panorama,2019
5611,64754,NITROGLYCERIN 50MG/250ML BTL,250,34.06,Mission Community Hospital - Panorama,2019
5612,64860,NTG SPRAY 14.49GM,259,124.85,Mission Community Hospital - Panorama,2019
5613,64927,NTG 0.4MG SL TAB 25S,259,93.66,Mission Community Hospital - Panorama,2019
5614,65005,PRIMARY IV SET,270,26.25,Mission Community Hospital - Panorama,2019
5615,65007,NITROL 2% OINT 30GM,259,74.29,Mission Community Hospital - Panorama,2019
5616,65104,PRIMARY IV SET W/2 INJ,270,47.25,Mission Community Hospital - Panorama,2019
5617,65125,NIZORAL CREAM,259,103.95,Mission Community Hospital - Panorama,2019
5618,65250,NORCURON 1MG/ML 10ML INJ,250,73.02,Mission Community Hospital - Panorama,2019
5619,65454,D5NS 1000 ML + KCL 40 MLG,258,78.75,Mission Community Hospital - Panorama,2019
5620,65502,NORMODYNE 100MG TABS,259,10.5,Mission Community Hospital - Panorama,2019
