,Description,UNITS,QUANTITY,Price,UNIT_PRICE,Hospital,Year
3578,predniSONE 5 mg/mL oral concentrate,mL,255.64,4481.55,17.5307072445627,Kaiser Foundation Hospital - San Rafael,2019
3579,predniSONE 50 mg tablet,Each,2332.85,6174.79,2.64688685513428,Kaiser Foundation Hospital - San Rafael,2019
3580,prednicarbate 0.1 % topical cream,g,1.0,361.5,361.5,Kaiser Foundation Hospital - San Rafael,2019
3581,prednisoLONE 15 mg/5 mL oral solution,mL,4235.93389,10565.0,2.49413713111561,Kaiser Foundation Hospital - San Rafael,2019
3582,prednisoLONE 5 mg tablet,Each,474.0,21051.1,44.4116033755274,Kaiser Foundation Hospital - San Rafael,2019
3583,"prednisoLONE acetate 0.12 % eye drops,suspension",mL,16.0,7648.72,478.045,Kaiser Foundation Hospital - San Rafael,2019
3584,"prednisoLONE acetate 1 % eye drops,suspension",mL,2375.0,478929.61,201.65457263157901,Kaiser Foundation Hospital - San Rafael,2019
3585,prednisoLONE sodium phosphate 1 % eye drops,mL,48.0,8875.16,184.89916666666699,Kaiser Foundation Hospital - San Rafael,2019
3586,prednisoLONE sodium phosphate 15 mg/5 mL (3 mg/mL) oral solution,mL,18653.99259,26000.72,1.39384208900879,Kaiser Foundation Hospital - San Rafael,2019
3587,prednisoLONE sodium phosphate 15 mg/5 mL (5 mL) oral solution,mL,4.15,29.4,7.084337349397591,Kaiser Foundation Hospital - San Rafael,2019
3588,prednisoLONE sodium phosphate 5 mg base/5 mL (6.7 mg/5 mL) oral soln,mL,513.57,1675.1,3.26167805751894,Kaiser Foundation Hospital - San Rafael,2019
3589,pregabalin 100 mg capsule,Each,2985.0,111553.09,37.371219430485795,Kaiser Foundation Hospital - San Rafael,2019
3590,pregabalin 150 mg capsule,Each,968.833,36491.24,37.66514972136579,Kaiser Foundation Hospital - San Rafael,2019
3591,pregabalin 20 mg/mL oral solution,mL,6.25,60.5,9.68,Kaiser Foundation Hospital - San Rafael,2019
3592,pregabalin 225 mg capsule,Each,16.0,567.1,35.44375,Kaiser Foundation Hospital - San Rafael,2019
3593,pregabalin 25 mg capsule,Each,12679.0,420356.28,33.1537408312958,Kaiser Foundation Hospital - San Rafael,2019
3594,pregabalin 300 mg capsule,Each,51.0,1830.75,35.8970588235294,Kaiser Foundation Hospital - San Rafael,2019
3595,pregabalin 50 mg capsule,Each,14613.0,536151.9,36.6900636419626,Kaiser Foundation Hospital - San Rafael,2019
3596,pregabalin 75 mg capsule,Each,3293.0,123090.41,37.379413908290296,Kaiser Foundation Hospital - San Rafael,2019
3597,prenatal vit 123-iron 28 mg-folic acid 800 mcg-omega-3s 235 mg capsule,Each,1.0,4.05,4.05,Kaiser Foundation Hospital - San Rafael,2019
3598,prenatal vit no.95-ferrous fumarate 28 mg-folic acid 800 mcg tablet,Each,21930.0,49271.85,2.24677838577291,Kaiser Foundation Hospital - San Rafael,2019
3599,"prenatal vitamin,calcium,minerals-iron-folic acid tablet",Each,21.0,51.45,2.45,Kaiser Foundation Hospital - San Rafael,2019
3600,prenatal vitamin-ferrous fumarate 28 mg iron-folic acid 800 mcg tablet,Each,2.0,4.3,2.15,Kaiser Foundation Hospital - San Rafael,2019
3601,prenatal vitamins-iron fumarate 27 mg iron-folic acid 0.8 mg tablet,Each,14.0,35.8,2.55714285714286,Kaiser Foundation Hospital - San Rafael,2019
3602,preservative free,mL,183.5294,3528.0,19.2230781553255,Kaiser Foundation Hospital - San Rafael,2019
3603,primaquine 26.3 mg tablet,Each,213.0,1592.29,7.47553990610329,Kaiser Foundation Hospital - San Rafael,2019
3604,primidone 250 mg tablet,Each,576.8,4441.61,7.7004334257975,Kaiser Foundation Hospital - San Rafael,2019
3605,primidone 50 mg tablet,Each,3243.0,20001.06,6.16745605920444,Kaiser Foundation Hospital - San Rafael,2019
3606,probenecid 500 mg tablet,Each,222.0,1400.35,6.30788288288288,Kaiser Foundation Hospital - San Rafael,2019
3607,probenecid 500 mg-colchicine 0.5 mg tablet,Each,3.0,15.9,5.3,Kaiser Foundation Hospital - San Rafael,2019
3608,procainamide 100 mg/mL injection solution,mL,54.549,17964.22,329.322627362555,Kaiser Foundation Hospital - San Rafael,2019
3609,procainamide 500 mg/mL injection solution,mL,21.6835,5980.47,275.807411165172,Kaiser Foundation Hospital - San Rafael,2019
3610,prochlorperazine 25 mg rectal suppository,Each,244.7,11565.23,47.26289333878221,Kaiser Foundation Hospital - San Rafael,2019
3611,prochlorperazine Edisylate 10 mg/2 mL (5 mg/mL) injection solution,mL,15020.955,1203743.06,80.137585126911,Kaiser Foundation Hospital - San Rafael,2019
3612,prochlorperazine Edisylate 5 mg/mL injection solution,mL,5.2,86.5,16.6346153846154,Kaiser Foundation Hospital - San Rafael,2019
3613,prochlorperazine maleate 10 mg tablet,Each,1746.6,9635.03,5.51644910111073,Kaiser Foundation Hospital - San Rafael,2019
3614,prochlorperazine maleate 5 mg tablet,Each,294.0,1017.39,3.46051020408163,Kaiser Foundation Hospital - San Rafael,2019
3615,progesterone 50 mg/mL intramuscular oil,mL,0.02,12.7,635.0,Kaiser Foundation Hospital - San Rafael,2019
3616,progesterone micronized 100 mg capsule,Each,415.0,3691.56,8.89532530120482,Kaiser Foundation Hospital - San Rafael,2019
3617,progesterone micronized 100 mg vaginal insert,Each,33.0,1617.6,49.0181818181818,Kaiser Foundation Hospital - San Rafael,2019
3618,progesterone micronized 200 mg capsule,Each,108.0,1739.05,16.1023148148148,Kaiser Foundation Hospital - San Rafael,2019
3619,promethazine 12.5 mg rectal suppository,Each,324.0,20969.57,64.7208950617284,Kaiser Foundation Hospital - San Rafael,2019
3620,promethazine 12.5 mg tablet,Each,1.0,3.95,3.95,Kaiser Foundation Hospital - San Rafael,2019
3621,promethazine 25 mg rectal suppository,Each,454.5,16268.65,35.794609460946106,Kaiser Foundation Hospital - San Rafael,2019
3622,promethazine 25 mg tablet,Each,1099.25,4520.5,4.112349329088009,Kaiser Foundation Hospital - San Rafael,2019
3623,promethazine 25 mg/mL injection solution,mL,10950.7238,152505.5,13.9265223728864,Kaiser Foundation Hospital - San Rafael,2019
3624,promethazine 6.25 mg-codeine 10 mg/5 mL syrup,mL,629.0,1736.4,2.76057233704292,Kaiser Foundation Hospital - San Rafael,2019
3625,promethazine 6.25 mg/5 mL oral syrup,mL,30.8297,52.05,1.68830705456102,Kaiser Foundation Hospital - San Rafael,2019
3626,promethazine-DM 6.25 mg-15 mg/5 mL oral syrup,mL,26.429990000000004,109.49,4.14264250572929,Kaiser Foundation Hospital - San Rafael,2019
3627,promethazine-phenylephrine-codeine 6.25 mg-5 mg-10 mg/5 mL oral syrup,mL,1.0,12.7,12.7,Kaiser Foundation Hospital - San Rafael,2019
3628,propafenone 150 mg tablet,Each,1088.5,5394.76,4.95614147909968,Kaiser Foundation Hospital - San Rafael,2019
3629,propafenone 225 mg tablet,Each,40.0,398.0,9.95,Kaiser Foundation Hospital - San Rafael,2019
3630,"propafenone ER 225 mg capsule,extended release 12 hr",Each,7.0,245.35,35.05,Kaiser Foundation Hospital - San Rafael,2019
3631,"propafenone ER 325 mg capsule,extended release 12 hr",Each,6.0,216.0,36.0,Kaiser Foundation Hospital - San Rafael,2019
3632,propantheline 15 mg tablet,Each,21.0,256.2,12.2,Kaiser Foundation Hospital - San Rafael,2019
3633,proparacaine 0.5 % eye drops,mL,13134.0,2019583.26,153.767569666514,Kaiser Foundation Hospital - San Rafael,2019
3634,propofol 10 mg/mL intravenous emulsion,mL,37095.79064,4537736.7,122.324841220853,Kaiser Foundation Hospital - San Rafael,2019
3635,propranolol 1 mg/mL intravenous solution,mL,47.2213,2250.92,47.6674720941609,Kaiser Foundation Hospital - San Rafael,2019
3636,propranolol 10 mg tablet,Each,8276.05,23033.49,2.7831501742981297,Kaiser Foundation Hospital - San Rafael,2019
3637,propranolol 20 mg tablet,Each,12341.25,59126.06,4.79092960599615,Kaiser Foundation Hospital - San Rafael,2019
3638,propranolol 20 mg/5 mL (4 mg/mL) oral solution,mL,2879.71025,4169.05,1.4477324584999498,Kaiser Foundation Hospital - San Rafael,2019
3639,propranolol 40 mg tablet,Each,1163.5,5034.96,4.3274258702191695,Kaiser Foundation Hospital - San Rafael,2019
3640,propranolol 60 mg tablet,Each,26.0,184.15,7.08269230769231,Kaiser Foundation Hospital - San Rafael,2019
3641,propranolol 80 mg tablet,Each,28.5,141.15,4.95263157894737,Kaiser Foundation Hospital - San Rafael,2019
3642,"propranolol ER 120 mg capsule,24 hr,extended release",Each,5.0,60.75,12.15,Kaiser Foundation Hospital - San Rafael,2019
3643,"propranolol ER 160 mg capsule,24 hr,extended release",Each,4.0,61.2,15.3,Kaiser Foundation Hospital - San Rafael,2019
3644,"propranolol ER 60 mg capsule,24 hr,extended release",Each,884.0,7484.4,8.46651583710407,Kaiser Foundation Hospital - San Rafael,2019
3645,"propranolol ER 80 mg capsule,24 hr,extended release",Each,569.0,8105.26,14.2447451669596,Kaiser Foundation Hospital - San Rafael,2019
3646,propylthiouracil 50 mg tablet,Each,1625.5,10631.74,6.54059673946478,Kaiser Foundation Hospital - San Rafael,2019
3647,protamine 10 mg/mL intravenous solution,mL,532.91,31012.25,58.1941603647896,Kaiser Foundation Hospital - San Rafael,2019
3648,protriptyline 10 mg tablet,Each,3.0,32.97,10.99,Kaiser Foundation Hospital - San Rafael,2019
3649,pseudoephedrine 15 mg/5 mL oral liquid,mL,205.67267,150.6,0.7322314627412579,Kaiser Foundation Hospital - San Rafael,2019
3650,pseudoephedrine 30 mg tablet,Each,1490.0,2392.18,1.60548993288591,Kaiser Foundation Hospital - San Rafael,2019
3651,pseudoephedrine 30 mg/5 mL oral liquid,mL,52.53171,41.8,0.795709867430548,Kaiser Foundation Hospital - San Rafael,2019
3652,pseudoephedrine 60 mg tablet,Each,92.0,219.8,2.38913043478261,Kaiser Foundation Hospital - San Rafael,2019
3653,"pseudoephedrine ER 120 mg tablet,extended release",Each,6.0,21.85,3.6416666666666697,Kaiser Foundation Hospital - San Rafael,2019
3654,"pseudoephedrine-guaifenesin ER 60 mg-600 mg tablet,extend release 12hr",Each,44.0,165.64,3.76454545454545,Kaiser Foundation Hospital - San Rafael,2019
3655,psyllium husk (aspartame) 3.4 gram oral powder packet,Each,5862.8,20498.98,3.49644879579723,Kaiser Foundation Hospital - San Rafael,2019
3656,psyllium husk (aspartame) 3.5 gram oral powder packet,Each,1.0,2.95,2.95,Kaiser Foundation Hospital - San Rafael,2019
3657,psyllium husk (with sugar) 3.4 gram oral powder packet,Each,9.0,31.95,3.55,Kaiser Foundation Hospital - San Rafael,2019
3658,psyllium husk 0.4 gram capsule,Each,100.0,75.15,0.7515,Kaiser Foundation Hospital - San Rafael,2019
3659,psyllium husk 6 gram oral powder packet,Each,2140.75,6938.62,3.2412098563587497,Kaiser Foundation Hospital - San Rafael,2019
3660,psyllium oral packet,Each,487.0,1690.09,3.470410677618069,Kaiser Foundation Hospital - San Rafael,2019
3661,psyllium oral powder,g,1.04704,36.5,34.8601772616137,Kaiser Foundation Hospital - San Rafael,2019
3662,psyllium seed (sugar) oral powder,g,6.8,4.5,0.661764705882353,Kaiser Foundation Hospital - San Rafael,2019
3663,pyrazinamide 500 mg tablet,Each,2943.0,37587.47,12.771821270812099,Kaiser Foundation Hospital - San Rafael,2019
3664,pyrethrins-piperonyl butoxide 0.33 %-4 % shampoo,mL,1.0,42.35,42.35,Kaiser Foundation Hospital - San Rafael,2019
3665,pyridostigmine bromide 5 mg/mL injection solution,mL,64.575,9721.28,150.542469996129,Kaiser Foundation Hospital - San Rafael,2019
3666,pyridostigmine bromide 60 mg tablet,Each,4605.0,33511.35,7.277166123778501,Kaiser Foundation Hospital - San Rafael,2019
3667,pyridostigmine bromide 60 mg/5 mL oral syrup,mL,414.11639,6391.05,15.432980085622802,Kaiser Foundation Hospital - San Rafael,2019
3668,"pyridostigmine bromide ER 180 mg tablet,extended release",Each,88.5,8178.74,92.41514124293779,Kaiser Foundation Hospital - San Rafael,2019
3669,pyridoxine (vitamin B6) 100 mg tablet,Each,339.25,650.25,1.91672807663965,Kaiser Foundation Hospital - San Rafael,2019
3670,pyridoxine (vitamin B6) 100 mg/mL injection solution,mL,1432.9237,100656.83,70.2457709367219,Kaiser Foundation Hospital - San Rafael,2019
3671,pyridoxine (vitamin B6) 25 mg tablet,Each,493.0,791.8,1.60608519269777,Kaiser Foundation Hospital - San Rafael,2019
3672,pyridoxine (vitamin B6) 50 mg tablet,Each,4723.76,9293.24,1.96733957694718,Kaiser Foundation Hospital - San Rafael,2019
3673,pyrimethamine 25 mg tablet,Each,64.0,149814.0,2340.84375,Kaiser Foundation Hospital - San Rafael,2019
3674,"quiNIDine gluconate ER 324 mg tablet,extended release",Each,2.0,65.7,32.85,Kaiser Foundation Hospital - San Rafael,2019
3675,quinapril 10 mg tablet,Each,20.0,109.65,5.4825,Kaiser Foundation Hospital - San Rafael,2019
3676,quinapril 20 mg tablet,Each,1.0,6.2,6.2,Kaiser Foundation Hospital - San Rafael,2019
3677,quinapril 40 mg tablet,Each,8.0,49.6,6.2,Kaiser Foundation Hospital - San Rafael,2019
3678,quinupristin-dalfopristin 500 mg intravenous solution,Each,56.6,71796.45,1268.48851590106,Kaiser Foundation Hospital - San Rafael,2019
3679,rOPINIRole 0.25 mg tablet,Each,4165.0,31417.13,7.54312845138055,Kaiser Foundation Hospital - San Rafael,2019
3680,rOPINIRole 0.5 mg tablet,Each,978.5,9614.25,9.82549821154829,Kaiser Foundation Hospital - San Rafael,2019
3681,rOPINIRole 1 mg tablet,Each,6156.75,45640.38,7.41306371056158,Kaiser Foundation Hospital - San Rafael,2019
3682,rOPINIRole 2 mg tablet,Each,551.0,5569.79,10.108511796733199,Kaiser Foundation Hospital - San Rafael,2019
3683,rOPINIRole 3 mg tablet,Each,70.5,799.65,11.3425531914894,Kaiser Foundation Hospital - San Rafael,2019
3684,rOPINIRole 4 mg tablet,Each,2.0,51.6,25.8,Kaiser Foundation Hospital - San Rafael,2019
3685,rOPINIRole 5 mg tablet,Each,20.0,246.9,12.345,Kaiser Foundation Hospital - San Rafael,2019
3686,"rOPINIRole ER 2 mg tablet,extended release 24 hr",Each,112.0,1530.7,13.6669642857143,Kaiser Foundation Hospital - San Rafael,2019
3687,"rOPINIRole ER 4 mg tablet,extended release 24 hr",Each,57.0,1274.54,22.360350877193,Kaiser Foundation Hospital - San Rafael,2019
3688,"rOPINIRole ER 8 mg tablet,extended release 24 hr",Each,3.0,107.6,35.8666666666667,Kaiser Foundation Hospital - San Rafael,2019
3689,raNITIdine 15 mg/mL oral syrup,mL,4561.70592,68066.84,14.921356438514099,Kaiser Foundation Hospital - San Rafael,2019
3690,raNITIdine 150 mg tablet,Each,23543.5033,64173.73,2.72575109924274,Kaiser Foundation Hospital - San Rafael,2019
3691,raNITIdine 25 mg/mL injection solution,mL,188.62376,50878.85,269.737227165867,Kaiser Foundation Hospital - San Rafael,2019
3692,raNITIdine 50 mg/2 mL (25 mg/mL) injection solution,mL,2006.91,125597.04,62.5822981598577,Kaiser Foundation Hospital - San Rafael,2019
3693,raNITIdine 75 mg tablet,Each,328.7401,1066.0,3.2426832017146703,Kaiser Foundation Hospital - San Rafael,2019
3694,rabies immune globulin (PF) 150 unit/mL intramuscular solution,mL,1664.1911699999994,3922795.08,2357.1781600067,Kaiser Foundation Hospital - San Rafael,2019
3695,rabies immune globulin (PF) 300 unit/mL intramuscular solution,mL,75.211,218181.47,2900.9249976732103,Kaiser Foundation Hospital - San Rafael,2019
3696,"rabies vaccine, purified chicken embryo cell (PF) 2.5 unit IM susp",Each,529.0,554937.48,1049.03115311909,Kaiser Foundation Hospital - San Rafael,2019
3697,"rabies vaccine,human diploid (PF) 2.5 unit intramuscular solution",Each,36.0,39200.55,1088.90416666667,Kaiser Foundation Hospital - San Rafael,2019
3698,racepinephrine 2.25 % solution for nebulization,Each,2582.22622,25617.51,9.92070710210665,Kaiser Foundation Hospital - San Rafael,2019
3699,radiopaque pvc markers-barium sulfate 24 Markers capsule,Each,1.0,77.9,77.9,Kaiser Foundation Hospital - San Rafael,2019
3700,raloxifene 60 mg tablet,Each,387.0,10396.23,26.8636434108527,Kaiser Foundation Hospital - San Rafael,2019
3701,raltegravir 100 mg chewable tablet,Each,1350.0,35283.0,26.1355555555556,Kaiser Foundation Hospital - San Rafael,2019
3702,raltegravir 400 mg tablet,Each,1496.0,154668.0,103.387700534759,Kaiser Foundation Hospital - San Rafael,2019
3703,ramelteon 8 mg tablet,Each,6.0,321.95,53.6583333333333,Kaiser Foundation Hospital - San Rafael,2019
3704,ramipril 1.25 mg capsule,Each,49.0,334.85,6.83367346938776,Kaiser Foundation Hospital - San Rafael,2019
3705,ramipril 10 mg capsule,Each,3.0,51.0,17.0,Kaiser Foundation Hospital - San Rafael,2019
3706,ramipril 2.5 mg capsule,Each,62.0,441.3,7.117741935483871,Kaiser Foundation Hospital - San Rafael,2019
3707,ramipril 5 mg capsule,Each,82.0,412.75,5.03353658536585,Kaiser Foundation Hospital - San Rafael,2019
3708,ranibizumab 0.3 mg/0.05 mL intravitreal solution for injection,mL,36.0,131594.4,3655.4,Kaiser Foundation Hospital - San Rafael,2019
3709,"ranolazine ER 1,000 mg tablet,extended release,12 hr",Each,12.0,502.2,41.85,Kaiser Foundation Hospital - San Rafael,2019
3710,"ranolazine ER 500 mg tablet,extended release,12 hr",Each,3931.5,103041.79,26.2092814447412,Kaiser Foundation Hospital - San Rafael,2019
3711,rasagiline 0.5 mg tablet,Each,77.0,6667.9,86.5961038961039,Kaiser Foundation Hospital - San Rafael,2019
3712,rasagiline 1 mg tablet,Each,144.0,13134.12,91.2091666666667,Kaiser Foundation Hospital - San Rafael,2019
3713,rasburicase 1.5 mg intravenous solution,Each,690.44399,1803861.9,2612.61148786305,Kaiser Foundation Hospital - San Rafael,2019
3714,rasburicase 7.5 mg intravenous solution,Each,131.19267,1708145.94,13020.1324509975,Kaiser Foundation Hospital - San Rafael,2019
3715,regadenoson 0.4 mg/5 mL intravenous syringe,mL,6297.0,4787813.33,760.332432904558,Kaiser Foundation Hospital - San Rafael,2019
3716,regorafenib 40 mg tablet,Each,22.0,13812.2,627.827272727273,Kaiser Foundation Hospital - San Rafael,2019
3717,remifentanil 1 mg intravenous solution,Each,12.0,2309.85,192.4875,Kaiser Foundation Hospital - San Rafael,2019
3718,remifentanil 5 mg intravenous solution,Each,9.0,7378.75,819.861111111111,Kaiser Foundation Hospital - San Rafael,2019
3719,repaglinide 0.5 mg tablet,Each,2.0,55.1,27.55,Kaiser Foundation Hospital - San Rafael,2019
3720,repaglinide 1 mg tablet,Each,39.0,524.25,13.442307692307699,Kaiser Foundation Hospital - San Rafael,2019
3721,repaglinide 2 mg tablet,Each,5.25,87.23,16.615238095238098,Kaiser Foundation Hospital - San Rafael,2019
3722,"rho(D) immune globulin 1,500 unit (300 mcg) intramuscular syringe",Each,3187.60001,1189826.77,373.26727514974505,Kaiser Foundation Hospital - San Rafael,2019
3723,rho(D) immune globulin 250 unit (50 mcg) intramuscular syringe,Each,8.0,1633.2,204.15,Kaiser Foundation Hospital - San Rafael,2019
3724,"rho(D) immune globulin-maltose 1,500 unit (300 mcg)/1.3 mL inject.soln",mL,1.0,1479.4,1479.4,Kaiser Foundation Hospital - San Rafael,2019
3725,"rho(D) immune globulin-maltose 5,000 unit (1,000 mcg)/4.4 mL inj. soln",mL,0.3,1620.6,5402.0,Kaiser Foundation Hospital - San Rafael,2019
3726,"riTUXimab 10 mg/mL concentrate,intravenous",mL,2125.40627,13058327.71,6143.92076202918,Kaiser Foundation Hospital - San Rafael,2019
3727,ribavirin 200 mg capsule,Each,231.0,7630.2,33.0311688311688,Kaiser Foundation Hospital - San Rafael,2019
3728,riboflavin (vitamin B2) 100 mg tablet,Each,1643.875,1478.35,0.899308037411604,Kaiser Foundation Hospital - San Rafael,2019
3729,riboflavin (vitamin B2) 25 mg tablet,Each,8.0,9.0,1.125,Kaiser Foundation Hospital - San Rafael,2019
3730,riboflavin (vitamin B2) 400 mg tablet,Each,38.5,130.8,3.3974025974026,Kaiser Foundation Hospital - San Rafael,2019
3731,rifAMPin 150 mg capsule,Each,4632.0,35071.66,7.571601899827289,Kaiser Foundation Hospital - San Rafael,2019
3732,rifAMPin 300 mg capsule,Each,5480.5,33512.98,6.11494936593377,Kaiser Foundation Hospital - San Rafael,2019
3733,rifAMPin 600 mg intravenous solution,Each,186.5,96219.82,515.923967828418,Kaiser Foundation Hospital - San Rafael,2019
3734,rifAXIMin 200 mg tablet,Each,2527.75,203635.36,80.5599287904263,Kaiser Foundation Hospital - San Rafael,2019
3735,rifAXIMin 550 mg tablet,Each,18611.7273,2896288.48,155.616318319901,Kaiser Foundation Hospital - San Rafael,2019
3736,rifabutin 150 mg capsule,Each,618.0,39494.99,63.9077508090615,Kaiser Foundation Hospital - San Rafael,2019
3737,rifapentine 150 mg tablet,Each,30.0,474.98,15.832666666666698,Kaiser Foundation Hospital - San Rafael,2019
3738,rilpivirine 25 mg tablet,Each,184.0,27359.6,148.69347826087,Kaiser Foundation Hospital - San Rafael,2019
3739,riluzole 50 mg tablet,Each,660.0,73985.89,112.099833333333,Kaiser Foundation Hospital - San Rafael,2019
3740,riociguat 2.5 mg tablet,Each,8.0,2802.0,350.25,Kaiser Foundation Hospital - San Rafael,2019
3741,risedronate 35 mg tablet,Each,1.0,294.55,294.55,Kaiser Foundation Hospital - San Rafael,2019
3742,risperiDONE 0.25 mg disintegrating tablet,Each,272.0,4285.4,15.7551470588235,Kaiser Foundation Hospital - San Rafael,2019
3743,risperiDONE 0.25 mg tablet,Each,3209.0,47303.36,14.740841383608599,Kaiser Foundation Hospital - San Rafael,2019
3744,risperiDONE 0.5 mg disintegrating tablet,Each,443.0,7955.8,17.9589164785553,Kaiser Foundation Hospital - San Rafael,2019
3745,risperiDONE 0.5 mg tablet,Each,3037.75,49061.06,16.150460044440802,Kaiser Foundation Hospital - San Rafael,2019
3746,risperiDONE 1 mg disintegrating tablet,Each,931.0,19389.2,20.8262083780881,Kaiser Foundation Hospital - San Rafael,2019
3747,risperiDONE 1 mg tablet,Each,13316.008,229508.28,17.235516830569598,Kaiser Foundation Hospital - San Rafael,2019
3748,risperiDONE 1 mg/mL oral solution,mL,138.61803,7435.28,53.6386211808089,Kaiser Foundation Hospital - San Rafael,2019
3749,risperiDONE 2 mg disintegrating tablet,Each,520.0,17194.4,33.0661538461538,Kaiser Foundation Hospital - San Rafael,2019
3750,risperiDONE 2 mg tablet,Each,649.25,18729.15,28.847362341162896,Kaiser Foundation Hospital - San Rafael,2019
3751,risperiDONE 3 mg disintegrating tablet,Each,189.0,7656.55,40.5108465608466,Kaiser Foundation Hospital - San Rafael,2019
3752,risperiDONE 3 mg tablet,Each,264.0,9774.3,37.0238636363636,Kaiser Foundation Hospital - San Rafael,2019
3753,risperiDONE 4 mg disintegrating tablet,Each,111.0,5908.05,53.22567567567571,Kaiser Foundation Hospital - San Rafael,2019
3754,risperiDONE 4 mg tablet,Each,162.0,7594.95,46.8824074074074,Kaiser Foundation Hospital - San Rafael,2019
3755,risperiDONE microspheres 12.5 mg/2 mL intramuscular syringe,Each,5.0,3660.1,732.02,Kaiser Foundation Hospital - San Rafael,2019
3756,risperiDONE microspheres 25 mg/2 mL intramuscular syringe,Each,10.0,14490.95,1449.095,Kaiser Foundation Hospital - San Rafael,2019
3757,risperiDONE microspheres 37.5 mg/2 mL intramuscular syringe,Each,4.0,8655.65,2163.9125,Kaiser Foundation Hospital - San Rafael,2019
3758,risperiDONE microspheres 50 mg/2 mL intramuscular syringe,Each,5.0,14369.25,2873.85,Kaiser Foundation Hospital - San Rafael,2019
3759,ritonavir 100 mg capsule,Each,1.0,37.0,37.0,Kaiser Foundation Hospital - San Rafael,2019
3760,ritonavir 100 mg oral powder packet,Each,86.0,3182.0,37.0,Kaiser Foundation Hospital - San Rafael,2019
3761,ritonavir 100 mg tablet,Each,942.0,33182.34,35.2254140127389,Kaiser Foundation Hospital - San Rafael,2019
3762,ritonavir 80 mg/mL oral solution,mL,86.25,2252.85,26.12,Kaiser Foundation Hospital - San Rafael,2019
3763,rivaroxaban 10 mg tablet,Each,1077.25,64547.06,59.918366210257595,Kaiser Foundation Hospital - San Rafael,2019
3764,rivaroxaban 15 mg tablet,Each,2523.6666,153303.37,60.74628479055039,Kaiser Foundation Hospital - San Rafael,2019
3765,rivaroxaban 20 mg tablet,Each,2102.5,127856.41,60.811609988109396,Kaiser Foundation Hospital - San Rafael,2019
3766,rivastigmine 1.5 mg capsule,Each,403.0,5389.9,13.374441687344902,Kaiser Foundation Hospital - San Rafael,2019
3767,rivastigmine 13.3 mg/24 hour transdermal patch,Each,27.0,1686.15,62.45,Kaiser Foundation Hospital - San Rafael,2019
3768,rivastigmine 3 mg capsule,Each,33.0,369.9,11.2090909090909,Kaiser Foundation Hospital - San Rafael,2019
3769,rivastigmine 4.6 mg/24 hour transdermal patch,Each,284.0,17681.75,62.2596830985916,Kaiser Foundation Hospital - San Rafael,2019
3770,rivastigmine 9.5 mg/24 hour transdermal patch,Each,36.0,2248.2,62.45,Kaiser Foundation Hospital - San Rafael,2019
3771,rizatriptan 10 mg disintegrating tablet,Each,290.5,28168.25,96.96471600688473,Kaiser Foundation Hospital - San Rafael,2019
3772,rizatriptan 10 mg tablet,Each,27.5,3340.05,121.456363636364,Kaiser Foundation Hospital - San Rafael,2019
3773,rizatriptan 5 mg disintegrating tablet,Each,448.0,49665.33,110.860111607143,Kaiser Foundation Hospital - San Rafael,2019
3774,rizatriptan 5 mg tablet,Each,25.0,2687.5,107.5,Kaiser Foundation Hospital - San Rafael,2019
3775,rocuronium 10 mg/mL intravenous solution,mL,2061.23894,81423.91,39.50241207843671,Kaiser Foundation Hospital - San Rafael,2019
3776,rocuronium 100 mg/10 mL (10 mg/mL) intravenous syringe,mL,31.1212,2704.65,86.9069958741951,Kaiser Foundation Hospital - San Rafael,2019
3777,rocuronium 50 mg/5 mL (10 mg/mL) intravenous syringe,mL,82.4648,4268.32,51.7592960875428,Kaiser Foundation Hospital - San Rafael,2019
3778,roflumilast 250 mcg tablet,Each,14.0,702.45,50.175,Kaiser Foundation Hospital - San Rafael,2019
3779,roflumilast 500 mcg tablet,Each,426.0,21566.73,50.6261267605634,Kaiser Foundation Hospital - San Rafael,2019
3780,romiPLOStim 250 mcg subcutaneous solution,Each,7.9536,45344.2,5701.091329712329,Kaiser Foundation Hospital - San Rafael,2019
3781,romiPLOStim 500 mcg subcutaneous solution,Each,2.161,24357.47,11271.3882461823,Kaiser Foundation Hospital - San Rafael,2019
3782,ropivaca-epi-clonid-ketorol 2.46-0.005-0.0008-0.3 mg/mL periarticu syr,mL,15533.292,1882531.96,121.193367123981,Kaiser Foundation Hospital - San Rafael,2019
3783,"ropivacaine (PF) 0.1 %-0.9 % NaCl 400 mL infilt,hi var rate elast pump",mL,39.0,29464.5,755.5,Kaiser Foundation Hospital - San Rafael,2019
3784,"ropivacaine (PF) 0.2 % 4 mL/hour 500 mL infiltrat,fix rate elast pump",mL,93.0,111655.8,1200.6,Kaiser Foundation Hospital - San Rafael,2019
3785,"ropivacaine (PF) 0.2 % 500 mL local infiltrat,hi var rate elastom pump",mL,1944.33,337039.35,173.344725432411,Kaiser Foundation Hospital - San Rafael,2019
3786,ropivacaine (PF) 0.2 % in 0.9 % sodium chloride epidural solution,mL,21.056,8599.95,408.432275835866,Kaiser Foundation Hospital - San Rafael,2019
3787,"ropivacaine (PF) 0.2 %-0.9 % NaCl 400 mL infilt,hi var rate elast pump",mL,272.0,283002.4,1040.45,Kaiser Foundation Hospital - San Rafael,2019
