,Group,ChargeCode,Description,Price, ,Hospital,Year
4325,SGR,418072117,NEB CONT EA ADD HR TX   ,524.0,,Sharp Grossmont Hospital,2019
4326,SGR,418072118,CHEST PHYSIO MECH INITIL,450.0,,Sharp Grossmont Hospital,2019
4327,SGR,418072119,CHEST PHYSIO MECH SUBSEQT,450.0,,Sharp Grossmont Hospital,2019
4328,SGR,418075000,PCG STUDY (NEO),2018.0,,Sharp Grossmont Hospital,2019
4329,SGR,418080003,HELIOX/TANK,577.0,,Sharp Grossmont Hospital,2019
4330,SGR,418100010,HBO TCOM 3+ LVLS BILAT,619.0,,Sharp Grossmont Hospital,2019
4331,SGR,418100028,HBO TCOM 1/2 LVLS BILAT,423.0,,Sharp Grossmont Hospital,2019
4332,SGR,418100100,TREATMENT ROOM MINOR,351.0,,Sharp Grossmont Hospital,2019
4333,SGR,418100101,TREATMENT ROOM SIMPLE,259.0,,Sharp Grossmont Hospital,2019
4334,SGR,418100350,DEBRIDE SUBQ 1ST 20SQCM ,1088.0,,Sharp Grossmont Hospital,2019
4335,SGR,418110004,HBO TX 2HRS,2988.0,,Sharp Grossmont Hospital,2019
4336,SGR,418110010,HBO INITIAL 15MIN (M/CAL),373.0,,Sharp Grossmont Hospital,2019
4337,SGR,418110011,HBO EA ADD 15MIN (M/CAL),373.0,,Sharp Grossmont Hospital,2019
4338,SGR,418110020,HBO TX EA 30MIN,747.0,,Sharp Grossmont Hospital,2019
4339,SGR,418503001,PULM COPD PRGM INT EVAL,550.0,,Sharp Grossmont Hospital,2019
4340,SGR,418503002,PULM COPD PRGM SUB EVAL,550.0,,Sharp Grossmont Hospital,2019
4341,SGR,418503004,INITIAL EVAL PULM REHAB,440.0,,Sharp Grossmont Hospital,2019
4342,SGR,418503005,SUBSEQT EVAL PULM REHAB,440.0,,Sharp Grossmont Hospital,2019
4343,SGR,418503103,PULM COPD PRGRM SUB /HR,362.0,,Sharp Grossmont Hospital,2019
4344,SGR,418503200,PULM THERAPUTIC EX 15MIN,224.0,,Sharp Grossmont Hospital,2019
4345,SGR,418503201,PULM ADL TRAINING 15MIN,122.0,,Sharp Grossmont Hospital,2019
4346,SGR,418503202,PULM THERAPUT ACTIV 15MIN,122.0,,Sharp Grossmont Hospital,2019
4347,SGR,418503203,PULM GROUP,415.0,,Sharp Grossmont Hospital,2019
4348,SGR,418503205,PULM ENDURANCE TEST,224.0,,Sharp Grossmont Hospital,2019
4349,SGR,418503206,PULM ENDURANCE TEST/REPEAT,224.0,,Sharp Grossmont Hospital,2019
4350,SGR,418503236,SMOKING CESSATION 3TO10MIN,57.0,,Sharp Grossmont Hospital,2019
4351,SGR,418503237,SMOKING CESSATION GT10MIN,78.0,,Sharp Grossmont Hospital,2019
4352,SGR,418506245,GAIT TRAINING 15MIN,146.0,,Sharp Grossmont Hospital,2019
4353,SGR,418506247,CHEST PHYSIOTHERAPY INITIAL,215.0,,Sharp Grossmont Hospital,2019
4354,SGR,418508000,PULM MAINT/HALF MONTH,20.0,,Sharp Grossmont Hospital,2019
4355,SGR,418508001,PULM MAINT/MONTH,40.0,,Sharp Grossmont Hospital,2019
4356,SGR,419001005,COMP HEMO DIALYSIS OP,3103.0,,Sharp Grossmont Hospital,2019
4357,SGR,419001006,HEMO DIALYSIS IP        ,3103.0,,Sharp Grossmont Hospital,2019
4358,SGR,419001009,HEMO DIALYSIS IP PARTIAL,2414.0,,Sharp Grossmont Hospital,2019
4359,SGR,419001031,DIALYSIS PERITONEAL IP,2238.0,,Sharp Grossmont Hospital,2019
4360,SGR,419001032,DIALYSIS PERITONEAL OP,2238.0,,Sharp Grossmont Hospital,2019
4361,SGR,419001051,CONT RENAL REPLACMNT IP(CRRT),2238.0,,Sharp Grossmont Hospital,2019
4362,SGR,419001060,PLASMAPHERESIS TREATMENT       ,2931.0,,Sharp Grossmont Hospital,2019
4363,SGR,420000048,P/T KINETIC ACTIVITY 15 MIN,173.0,,Sharp Grossmont Hospital,2019
4364,SGR,420000050,P/T(S) HOT OR COLD PK,72.0,,Sharp Grossmont Hospital,2019
4365,SGR,420000052,P/T(S) TRACTION MECHANICAL,145.0,,Sharp Grossmont Hospital,2019
4366,SGR,420000058,P/T(s) ELECTRIC STIM,127.0,,Sharp Grossmont Hospital,2019
4367,SGR,420000068,P/T NEUROMUSC RE ED 15,202.0,,Sharp Grossmont Hospital,2019
4368,SGR,420000072,P/T ELECT STIM 15 MIN,136.0,,Sharp Grossmont Hospital,2019
4369,SGR,420000076,P/T GAIT TRAINING 15,146.0,,Sharp Grossmont Hospital,2019
4370,SGR,420000088,P/T MASSAGE 15,135.0,,Sharp Grossmont Hospital,2019
4371,SGR,420000096,P/T ULTRASOUND 15,168.0,,Sharp Grossmont Hospital,2019
4372,SGR,420000123,MANUAL THERAPY 15 MIN,195.0,,Sharp Grossmont Hospital,2019
4373,SGR,420000298,PT RE EVALUATION,222.0,,Sharp Grossmont Hospital,2019
4374,SGR,420000300,P/T EVAL 30 MIN,384.0,,Sharp Grossmont Hospital,2019
4375,SGR,420000301,P/T EVAL 45MIN,467.0,,Sharp Grossmont Hospital,2019
4376,SGR,420000303,P/T EVAL 20 MIN     ,314.0,,Sharp Grossmont Hospital,2019
4377,SGR,420000304,P/T TREATMENT 30 MIN,294.0,,Sharp Grossmont Hospital,2019
4378,SGR,420000306,P/T TREATMENT 15 MIN,194.0,,Sharp Grossmont Hospital,2019
4379,SGR,420000777,PT ORTHOTIC MGT/TRN INITL/15MIN,145.0,,Sharp Grossmont Hospital,2019
4380,SGR,420000780,PT ORTHC/PROSTC MGT SUBQ/15MIN,141.0,,Sharp Grossmont Hospital,2019
4381,SGR,420100017,SPECIAL TEST/MEAS 15MIN,224.0,,Sharp Grossmont Hospital,2019
4382,SGR,420100030,P/T AQUATIC 15 MIN,126.0,,Sharp Grossmont Hospital,2019
4383,SGR,420100038,PT ORTHOTIC MGT/TRN INITL/15MIN,145.0,,Sharp Grossmont Hospital,2019
4384,SGR,420100042,PT PROSTC MGT/TRN INITL/15MIN,111.0,,Sharp Grossmont Hospital,2019
4385,SGR,420100048,P/T KINETIC ACTIVITY 15 MIN,173.0,,Sharp Grossmont Hospital,2019
4386,SGR,420100050,P/T HOT OR COLD PK,72.0,,Sharp Grossmont Hospital,2019
4387,SGR,420100058,P/T ELECTRIC STIM,127.0,,Sharp Grossmont Hospital,2019
4388,SGR,420100067,CANALITH REPOSITIONING/PER DAY,245.0,,Sharp Grossmont Hospital,2019
4389,SGR,420100068,P/T NEUROMUSC RE ED 15,202.0,,Sharp Grossmont Hospital,2019
4390,SGR,420100072,P/T ELECT STIM 15 MIN,136.0,,Sharp Grossmont Hospital,2019
4391,SGR,420100076,P/T GAIT TRAINING 15,146.0,,Sharp Grossmont Hospital,2019
4392,SGR,420100102,WHEELCHAIR MGT/TRNG 15MIN,235.0,,Sharp Grossmont Hospital,2019
4393,SGR,420100123,MANUAL THERAPY 15MIN,195.0,,Sharp Grossmont Hospital,2019
4394,SGR,420100125,ADL TRAINING 15 MIN,150.0,,Sharp Grossmont Hospital,2019
4395,SGR,420100297,P/T EVAL NEURO MCAL,398.0,,Sharp Grossmont Hospital,2019
4396,SGR,420100298,PT RE EVALUATION,222.0,,Sharp Grossmont Hospital,2019
4397,SGR,420100300,P/T EVAL 30 MIN,384.0,,Sharp Grossmont Hospital,2019
4398,SGR,420100301,P/T EVAL 45 MIN     ,467.0,,Sharp Grossmont Hospital,2019
4399,SGR,420100303,P/T EVAL 20 MIN     ,314.0,,Sharp Grossmont Hospital,2019
4400,SGR,420100304,P/T TREATMENT 30 MIN,219.0,,Sharp Grossmont Hospital,2019
4401,SGR,420100306,P/T TREATMENT 15 MIN,194.0,,Sharp Grossmont Hospital,2019
4402,SGR,420100318,P/T CASE CONFERENCE 30 MIN,302.0,,Sharp Grossmont Hospital,2019
4403,SGR,420100364,P/T PEDIATRIC TX 15MIN,194.0,,Sharp Grossmont Hospital,2019
4404,SGR,420100779,P/T EQUIP MODS 15 MIN,77.0,,Sharp Grossmont Hospital,2019
4405,SGR,420100780,PT ORTHC/PROSTC MGT SUBQ/15MIN,141.0,,Sharp Grossmont Hospital,2019
4406,SGR,420107120,PEDIATRIC EVAL 30MIN (CCS ONLY),327.0,,Sharp Grossmont Hospital,2019
4407,SGR,420107125,PEDIATRIC EVAL 15MIN (CCS ONLY),261.0,,Sharp Grossmont Hospital,2019
4408,SGR,421000399,OT RE EVALUATION ,205.0,,Sharp Grossmont Hospital,2019
4409,SGR,421000400,OT EVAL 60 MIN,439.0,,Sharp Grossmont Hospital,2019
4410,SGR,421000403,OT EVAL 30 MIN,338.0,,Sharp Grossmont Hospital,2019
4411,SGR,421000404,OT EVAL 45 MIN,382.0,,Sharp Grossmont Hospital,2019
4412,SGR,421000408,OT TX/VISIT 15 MIN,150.0,,Sharp Grossmont Hospital,2019
4413,SGR,421000409,OT TX/VISIT 30 MIN,330.0,,Sharp Grossmont Hospital,2019
4414,SGR,421000416,OT KINETIC ACTIVITY 15 MIN,173.0,,Sharp Grossmont Hospital,2019
4415,SGR,421000417,OT KINETIC ACTIVITY 30 MIN,330.0,,Sharp Grossmont Hospital,2019
4416,SGR,421000420,OT ULTRASOUND 15 MIN,168.0,,Sharp Grossmont Hospital,2019
4417,SGR,421000422,OT MASSAGE 15 MIN,135.0,,Sharp Grossmont Hospital,2019
4418,SGR,421000424,OT ORTHOTICS FIT/TRAIN 15,145.0,,Sharp Grossmont Hospital,2019
4419,SGR,421000426,OT HOT OR COLD PACK,72.0,,Sharp Grossmont Hospital,2019
4420,SGR,421000427,OT WHIRLPOOL,155.0,,Sharp Grossmont Hospital,2019
4421,SGR,421000428,OT ELECTRIC STIM,127.0,,Sharp Grossmont Hospital,2019
4422,SGR,421000429,OT PARAFFIN BATH,142.0,,Sharp Grossmont Hospital,2019
4423,SGR,421000436,OT NEUROMUSCULAR RE ED15MIN,202.0,,Sharp Grossmont Hospital,2019
4424,SGR,421000439,OT ELECT STIM 15 MIN,136.0,,Sharp Grossmont Hospital,2019
4425,SGR,421000443,OT THERAPEUTIC PROC 15 MIN,194.0,,Sharp Grossmont Hospital,2019
4426,SGR,421000450,OT MANUAL THERAPY TECH,195.0,,Sharp Grossmont Hospital,2019
4427,SGR,421000780,OT ORTHC/PROSTC MGT SUBQ/15MIN,141.0,,Sharp Grossmont Hospital,2019
4428,SGR,421100015,"OT TRAINING,ADL 15MIN",150.0,,Sharp Grossmont Hospital,2019
4429,SGR,421100046,OT KINETIC ACTIVITY 30 MIN,330.0,,Sharp Grossmont Hospital,2019
4430,SGR,421100048,OT KINETIC ACTIVITY 15 MIN,173.0,,Sharp Grossmont Hospital,2019
4431,SGR,421100049,THERAPEUTIC PROCED 15 MIN,194.0,,Sharp Grossmont Hospital,2019
4432,SGR,421100050,OT HOT OR COLD PK,72.0,,Sharp Grossmont Hospital,2019
4433,SGR,421100058,OT PARAFFIN BATH,142.0,,Sharp Grossmont Hospital,2019
4434,SGR,421100068,OT NEUROMUSC RE ED 15,202.0,,Sharp Grossmont Hospital,2019
4435,SGR,421100072,OT ELECT STIM 15 MIN,136.0,,Sharp Grossmont Hospital,2019
4436,SGR,421100080,OT MASSAGE 15,135.0,,Sharp Grossmont Hospital,2019
4437,SGR,421100123,MANUAL THERAPY TECHINQUES,195.0,,Sharp Grossmont Hospital,2019
4438,SGR,421100330,OT EVALUATION 30 MIN,338.0,,Sharp Grossmont Hospital,2019
4439,SGR,421100331,OT EVAL 60 MIN,439.0,,Sharp Grossmont Hospital,2019
4440,SGR,421100333,OT EVAL 45MIN,382.0,,Sharp Grossmont Hospital,2019
4441,SGR,421100337,OT RE EVALUATION,205.0,,Sharp Grossmont Hospital,2019
4442,SGR,421100348,PED FUNCT TX EA 15,173.0,,Sharp Grossmont Hospital,2019
4443,SGR,421100406,OT CASE CONFERENCE 30 MIN,302.0,,Sharp Grossmont Hospital,2019
4444,SGR,421100777,OT ORTHOTIC MGT/TRN INITL/15MIN,145.0,,Sharp Grossmont Hospital,2019
4445,SGR,421100780,OT ORTHC/PROSTC MGT SUBQ/15MIN,141.0,,Sharp Grossmont Hospital,2019
4446,SGR,421100781,OT PROSTC MGT/TRN INITL/15MIN,111.0,,Sharp Grossmont Hospital,2019
4447,SGR,422100208,CASE CONFERENCE 30 MIN,302.0,,Sharp Grossmont Hospital,2019
4448,SGR,422100215,SPEECH TREATMENT 1 HOUR,448.0,,Sharp Grossmont Hospital,2019
4449,SGR,422100218,SPEECH TREATMENT 30 MIN,313.0,,Sharp Grossmont Hospital,2019
4450,SGR,422100219,SPEECH TREATMENT 45 MIN,422.0,,Sharp Grossmont Hospital,2019
4451,SGR,422100220,INDIV THERAPY 60MIN,448.0,,Sharp Grossmont Hospital,2019
4452,SGR,422100232,EVAL SPEECH SOUND PROD,396.0,,Sharp Grossmont Hospital,2019
4453,SGR,422100233,EVAL SOUND AND LANG 30,297.0,,Sharp Grossmont Hospital,2019
4454,SGR,422100242,EVAL SOUND AND LANG 45,436.0,,Sharp Grossmont Hospital,2019
4455,SGR,422100243,EVAL SOUND AND LANG 60,533.0,,Sharp Grossmont Hospital,2019
4456,SGR,422100245,SP BEHAV/QUAL VOICE 60,669.0,,Sharp Grossmont Hospital,2019
4457,SGR,422101007,EVAL APHASIA/HR,392.0,,Sharp Grossmont Hospital,2019
4458,SGR,422101011,EVAL FIBER OPTIC ENDO SWALOW,719.0,,Sharp Grossmont Hospital,2019
4459,SGR,422101016,GROUP THERAPY 30 MIN,146.0,,Sharp Grossmont Hospital,2019
4460,SGR,422101055,EVAL SWALLOW FLURO,459.0,,Sharp Grossmont Hospital,2019
4461,SGR,422101056,EVAL SWALLOW NON ENDO,462.0,,Sharp Grossmont Hospital,2019
4462,SGR,422101060,SWALLOWING TREATMENT 15 MIN,231.0,,Sharp Grossmont Hospital,2019
4463,SGR,422101062,SWALLOWING TREATMENT 30 MIN,272.0,,Sharp Grossmont Hospital,2019
4464,SGR,422101063,SWALLOW TREATMENT 45MIN,358.0,,Sharp Grossmont Hospital,2019
4465,SGR,422101064,SWALLOW TREATMENT 1 HOUR,406.0,,Sharp Grossmont Hospital,2019
4466,SGR,422101094,SPEECH TREATMENT 15 MIN,216.0,,Sharp Grossmont Hospital,2019
4467,SGR,422102012,EVAL VOICE PROSTHETIC DEVICE,457.0,,Sharp Grossmont Hospital,2019
4468,SGR,422102015,SPEECH GENERATING DEVICE EVAL,630.0,,Sharp Grossmont Hospital,2019
4469,SGR,423100100,ER LWBS W/TESTS PROVIDED ,218.0,,Sharp Grossmont Hospital,2019
4470,SGR,423100200,ER TYPE I MINIMAL,519.0,,Sharp Grossmont Hospital,2019
4471,SGR,423100205,ER TYPE II LOW COMPLEX,1006.0,,Sharp Grossmont Hospital,2019
4472,SGR,423100210,ER TYPE III MODERATE COMPLEX,1573.0,,Sharp Grossmont Hospital,2019
4473,SGR,423100220,ER TYPE IV EXTENSIVE,2886.0,,Sharp Grossmont Hospital,2019
4474,SGR,423100225,ER TYPE V ADVANCED,4529.0,,Sharp Grossmont Hospital,2019
4475,SGR,423100230,ER TYPE CRITICAL LT 30MIN  ,5870.0,,Sharp Grossmont Hospital,2019
4476,SGR,423100232,ER TYPE CRITICAL +30MIN    ,7507.0,,Sharp Grossmont Hospital,2019
4477,SGR,423100504,VACCINE ADMIN HEP A  ,10.0,,Sharp Grossmont Hospital,2019
4478,SGR,423100518,VACCINE IM ADMIN SNGL,148.0,,Sharp Grossmont Hospital,2019
4479,SGR,423100521,VACCINE IM ADMIN EA ADDL,114.0,,Sharp Grossmont Hospital,2019
4480,SGR,423100700,IV HYDRATION UPTO 1HR           ,1010.0,,Sharp Grossmont Hospital,2019
4481,SGR,423100701,IV HYDRATION EA ADD HR         ,353.0,,Sharp Grossmont Hospital,2019
4482,SGR,423100702,IV THERAPY UP TO 1 HR,1079.0,,Sharp Grossmont Hospital,2019
4483,SGR,423100703,IV THERAPY EA ADD HR,231.0,,Sharp Grossmont Hospital,2019
4484,SGR,423100704,IV THERAPY ADD SEQ INFUSION UP TO 1 HR,418.0,,Sharp Grossmont Hospital,2019
4485,SGR,423100705,IV THERAPY CONCURRENT INFUSION,204.0,,Sharp Grossmont Hospital,2019
4486,SGR,423100706,INJECTION IM/SUB Q,256.0,,Sharp Grossmont Hospital,2019
4487,SGR,423100707,INJ IV PUSH SNGL/INITIAL,580.0,,Sharp Grossmont Hospital,2019
4488,SGR,423100708,INJ IV PUSH ADD SEQTL NEW SUB/DRUG,492.0,,Sharp Grossmont Hospital,2019
4489,SGR,423100709,CHEMO SUBQ/IM NON HORM/ANTI,573.0,,Sharp Grossmont Hospital,2019
4490,SGR,423100720,INJ IV PUSH ADD SAME SUB/DRG  ,421.0,,Sharp Grossmont Hospital,2019
4491,SGR,423100802,CARDIOVERSION NON CPR,3746.0,,Sharp Grossmont Hospital,2019
4492,SGR,423100805,DEBRIDE WOUND 1ST 20SQCM,626.0,,Sharp Grossmont Hospital,2019
4493,SGR,423100811,PACER EVAL AND PROGRAM,156.0,,Sharp Grossmont Hospital,2019
4494,SGR,423101022,INTEROGATE ICD DEVICE,239.0,,Sharp Grossmont Hospital,2019
4495,SGR,423110001,CPR,1492.0,,Sharp Grossmont Hospital,2019
4496,SGR,423110010,I&D SIMPLE OR SINGLE,759.0,,Sharp Grossmont Hospital,2019
4497,SGR,423110011,I&D COMPLEX OR MULT,1403.0,,Sharp Grossmont Hospital,2019
4498,SGR,423110012,DRAIN PILONIDAL CYST SIMPLE,935.0,,Sharp Grossmont Hospital,2019
4499,SGR,423110013,DRAIN PILONIDAL CYST COMPLEX,3540.0,,Sharp Grossmont Hospital,2019
4500,SGR,423110014,REMOVE FB SKIN SUBQ SIMPLE,1308.0,,Sharp Grossmont Hospital,2019
4501,SGR,423110015,REMOVE FB SKIN SUBQ DEEP,2861.0,,Sharp Grossmont Hospital,2019
4502,SGR,423110016,DRAINAGE HEMATOMA/FLUID,4934.0,,Sharp Grossmont Hospital,2019
4503,SGR,423110017,PUNCTURE DRAINAGE LESION,1149.0,,Sharp Grossmont Hospital,2019
4504,SGR,423110018,DRAINAGE COMPLEX WOUND,5214.0,,Sharp Grossmont Hospital,2019
4505,SGR,423110019,DEBRIDE SKIN 10% BODY SURFACE,1161.0,,Sharp Grossmont Hospital,2019
4506,SGR,423110021,DEBRIDE SKIN/SUBQ W/ OPEN FRACTURE,1384.0,,Sharp Grossmont Hospital,2019
4507,SGR,423110023,DEBRIDE BONE W/ OPEN FRACTURE,3753.0,,Sharp Grossmont Hospital,2019
4508,SGR,423110026,DEBRIDE SUBQ 1ST 20SQCM ,1088.0,,Sharp Grossmont Hospital,2019
4509,SGR,423110027,DEBRIDE MUSCL/FACIA 1ST 20SQCM,1332.0,,Sharp Grossmont Hospital,2019
4510,SGR,423110028,DEBRIDE MUSCL/BONE 1ST 20SQCM,2718.0,,Sharp Grossmont Hospital,2019
4511,SGR,423110029,AVULSION NAIL PLATE SIMPL SINGLE,934.0,,Sharp Grossmont Hospital,2019
4512,SGR,423110030,AVULSION NAIL PLT SIMPL SNGL EA ADD,233.0,,Sharp Grossmont Hospital,2019
4513,SGR,423110031,DRAIN SUBUGUAL HEMATOMA,631.0,,Sharp Grossmont Hospital,2019
4514,SGR,423110032,EXCISE INGROWN TOENAIL PERMANENT,2629.0,,Sharp Grossmont Hospital,2019
4515,SGR,423110034,REPAIR NAIL BED,1262.0,,Sharp Grossmont Hospital,2019
4516,SGR,423110035,EXCISE NAIL FOLD INGROWN TOENAIL,695.0,,Sharp Grossmont Hospital,2019
4517,SGR,423110036,REPAIR SIMPL TRNK/EXTREM 2.5CM,1155.0,,Sharp Grossmont Hospital,2019
4518,SGR,423110037,REPAIR SIMPL TRNK/EXTREM 2.6/7.5CM,1206.0,,Sharp Grossmont Hospital,2019
4519,SGR,423110038,REPAIR SIMPL TRNK/EXTREM 7.6/12.5CM,1249.0,,Sharp Grossmont Hospital,2019
4520,SGR,423110039,REPAIR SIMPL TRNK/EXTREM 12.6/20CM,1644.0,,Sharp Grossmont Hospital,2019
4521,SGR,423110040,REPAIR SIMPL TRNK/EXTREM 20.1/30CM,1787.0,,Sharp Grossmont Hospital,2019
4522,SGR,423110041,REPAIR SIMPL TRNK/EXTREM 30+CM,1998.0,,Sharp Grossmont Hospital,2019
4523,SGR,423110042,REPAIR SMPL FACE 2.5CM,961.0,,Sharp Grossmont Hospital,2019
4524,SGR,423110043,REPAIR SMPL FACE 2.6/5.0CM,1049.0,,Sharp Grossmont Hospital,2019
4525,SGR,423110044,REPAIR SMPL FACE 5.1/7.5CM,1185.0,,Sharp Grossmont Hospital,2019
4526,SGR,423110045,REPAIR SMPL FACE 7.6/12.5CM,1209.0,,Sharp Grossmont Hospital,2019
4527,SGR,423110046,REPAIR SMPL FACE 12.6/20CM,1407.0,,Sharp Grossmont Hospital,2019
4528,SGR,423110047,REPAIR SMPL FACE 20.1/30CM,1942.0,,Sharp Grossmont Hospital,2019
4529,SGR,423110049,DEHISCENCE WOUND SMPL CLOSURE,1810.0,,Sharp Grossmont Hospital,2019
4530,SGR,423110051,WOUND RPR TRNK/EXTREM 2.5CM,692.0,,Sharp Grossmont Hospital,2019
4531,SGR,423110052,WOUND RPR TRNK/EXTREM 2.6/7.5CM,796.0,,Sharp Grossmont Hospital,2019
4532,SGR,423110053,WOUND RPR TRNK/EXTREM 7.6/12.5CM,847.0,,Sharp Grossmont Hospital,2019
4533,SGR,423110054,WOUND RPR TRNK/EXTREM 12.6/20CM,1066.0,,Sharp Grossmont Hospital,2019
4534,SGR,423110055,WOUND RPR TRNK/EXTREM 20.1/30CM,1134.0,,Sharp Grossmont Hospital,2019
4535,SGR,423110057,WOUND RPR HAND/FEET/GEN TO 2.5CM,526.0,,Sharp Grossmont Hospital,2019
4536,SGR,423110058,WOUND RPR HNDS/FT/GEN 2.6/7.5CM,701.0,,Sharp Grossmont Hospital,2019
4537,SGR,423110059,WOUND RPR HNDS/FT/GEN 7.6/12.5CM,753.0,,Sharp Grossmont Hospital,2019
4538,SGR,423110060,WOUND RPR HNDS/FT/GEN 12.6/20.5CM,931.0,,Sharp Grossmont Hospital,2019
4539,SGR,423110061,WOUND RPR HNDS/FT/GEN 20.1/30CM,1090.0,,Sharp Grossmont Hospital,2019
4540,SGR,423110063,WOUND RPR FACE 2.5CM,1518.0,,Sharp Grossmont Hospital,2019
4541,SGR,423110064,WOUND RPR FACE 2.6/5.0CM,1553.0,,Sharp Grossmont Hospital,2019
4542,SGR,423110065,WOUND RPR FACE 5.1/7.5CM,1637.0,,Sharp Grossmont Hospital,2019
4543,SGR,423110066,WOUND RPR FACE 7.6/12.5CM,1683.0,,Sharp Grossmont Hospital,2019
4544,SGR,423110067,WOUND RPR FACE 12.6/20CM,2034.0,,Sharp Grossmont Hospital,2019
4545,SGR,423110074,RPR CMPL SCALP/EXT 2.6/7.5CM,1774.0,,Sharp Grossmont Hospital,2019
4546,SGR,423110075,RPR CMPL SCALP/EXT EA ADD 5CM,271.0,,Sharp Grossmont Hospital,2019
4547,SGR,423110076,RPR CMPL FACE/EXT/GEN 1.1/2.5CM,1281.0,,Sharp Grossmont Hospital,2019
4548,SGR,423110077,RPR CMPL FACE/EXT/GEN 2.6/7.5CM,1783.0,,Sharp Grossmont Hospital,2019
4549,SGR,423110078,RPR CMPL FACE/EXT/GEN EA ADD 5CM,693.0,,Sharp Grossmont Hospital,2019
4550,SGR,423110080,REPAIR CMPL EARS/NOSE/EYE 1.1/2.5CM,1580.0,,Sharp Grossmont Hospital,2019
4551,SGR,423110081,REPAIR CMPL EARS/NOSE/EYE 2.6/7.5CM,1605.0,,Sharp Grossmont Hospital,2019
4552,SGR,423110082,REPAIR CMPL EARS/NOSE/EYE EA ADD 5CM,433.0,,Sharp Grossmont Hospital,2019
4553,SGR,423110083,BURN CARE 1ST DEGREE LOCAL ONLY,450.0,,Sharp Grossmont Hospital,2019
4554,SGR,423110084,BURN CARE DRESSG SMALL,648.0,,Sharp Grossmont Hospital,2019
4555,SGR,423110085,BURN CARE DRESSG MED,896.0,,Sharp Grossmont Hospital,2019
4556,SGR,423110086,BURN CARE DRESSG LRG,1201.0,,Sharp Grossmont Hospital,2019
4557,SGR,423110088,INCISION ABSCESS DEEP/COMPLEX,6781.0,,Sharp Grossmont Hospital,2019
4558,SGR,423110089,REMOVE FB MUSCLE/SHEATH SMPL,2276.0,,Sharp Grossmont Hospital,2019
4559,SGR,423110092,INJ TRIGGER PNTS UP,673.0,,Sharp Grossmont Hospital,2019
4560,SGR,423110093,INJ SMALL JOINT,557.0,,Sharp Grossmont Hospital,2019
4561,SGR,423110094,INJ INTERMED JOINT,1192.0,,Sharp Grossmont Hospital,2019
4562,SGR,423110095,INJ MAJOR JOINT,733.0,,Sharp Grossmont Hospital,2019
4563,SGR,423110096,INJ/ASP GANG CYST EA,1085.0,,Sharp Grossmont Hospital,2019
4564,SGR,423110100,REDUCTION FX NASAL W/PACKG/SPLNT,4748.0,,Sharp Grossmont Hospital,2019
4565,SGR,423110102,CLSD FX MANDIBUL W/ MANIP,1506.0,,Sharp Grossmont Hospital,2019
4566,SGR,423110106,I&D ABSCESS SHOULDER,8039.0,,Sharp Grossmont Hospital,2019
4567,SGR,423110110,CLSD FX CLAVICULAR W/ MANIP,2198.0,,Sharp Grossmont Hospital,2019
4568,SGR,423110114,CLSD TX AC CLAVICLE DISL W/ MANIP,809.0,,Sharp Grossmont Hospital,2019
4569,SGR,423110116,CLSD FX SCAPULAR W/ MANIP,2198.0,,Sharp Grossmont Hospital,2019
4570,SGR,423110118,CLSD FX HUMEROUS W/ MANIP,3704.0,,Sharp Grossmont Hospital,2019
4571,SGR,423110121,CLSD TX SHOULDER DISL W/MANIP,2152.0,,Sharp Grossmont Hospital,2019
4572,SGR,423110122,CLSD TX SHOULDER DISL W/HUM FX,4050.0,,Sharp Grossmont Hospital,2019
4573,SGR,423110123,CLSD TX SHOULDER DISL W/NECK FX,2198.0,,Sharp Grossmont Hospital,2019
4574,SGR,423110126,REMOVE FB UPR ARM SUBQ,2154.0,,Sharp Grossmont Hospital,2019
4575,SGR,423110127,REMOVE FB UPR ARM DEEP,5132.0,,Sharp Grossmont Hospital,2019
4576,SGR,423110129,CLSD FX HUMERAL SHAFT W/ MANIP,2198.0,,Sharp Grossmont Hospital,2019
4577,SGR,423110130,CLSD TX ELBOW DISL W/O ANESTH,1490.0,,Sharp Grossmont Hospital,2019
4578,SGR,423110131,CLSD TX ELBOW DISL W/ ANESTH,4482.0,,Sharp Grossmont Hospital,2019
4579,SGR,423110132,CLSD TX ELBOW DISL W/ FX MANIP,3067.0,,Sharp Grossmont Hospital,2019
4580,SGR,423110133,CLSD TX ELBOW DISL (NURSEMAID),957.0,,Sharp Grossmont Hospital,2019
4581,SGR,423110135,CLSD FX RADIAL HEAD W/ MANIP,2198.0,,Sharp Grossmont Hospital,2019
4582,SGR,423110137,CLSD FX ULNAR PROX W/ MANIP,2420.0,,Sharp Grossmont Hospital,2019
4583,SGR,423110139,REPAIR TENDON/MUSCLE  WRIST EA,8724.0,,Sharp Grossmont Hospital,2019
4584,SGR,423110141,CLSD FX RADIAL SHAFT W/O MANIP,2366.0,,Sharp Grossmont Hospital,2019
4585,SGR,423110143,CLSD FX ULNAR SHAFT W/ MANIP,671.0,,Sharp Grossmont Hospital,2019
4586,SGR,423110145,CLSD FX RADIAL/ULNAR W/ MANIP,2360.0,,Sharp Grossmont Hospital,2019
4587,SGR,423110146,CLSD FX DIST RADIAL W/O MANIP,1074.0,,Sharp Grossmont Hospital,2019
4588,SGR,423110147,CLSD FX DIST RADIAL W/ MANIP,4305.0,,Sharp Grossmont Hospital,2019
