,Revenue Center,CDM Number,CDM Description,Description,UB Revenue Code,CPT/HCPCS,Price,Hospital,Year
18320,4570,414035473,"XR ILIAC PTA, INITIAL","XR ILIAC PTA, INITIAL PROC ROOM",361,35473,3353.69,Kern Medical Center,2019
18321,4570,414035474,"XR FERMORAL-POPLITEAL PTA,INITIAL","XR FEMORAL-POPLITEAL PTA,INITIAL",361,35474,3353.69,Kern Medical Center,2019
18322,4570,414035475,"XR BRACHIOCEPHALIC PTA,INITAL,RM","XR BRACHIOCEPHALIC PTA,INITIAL,RM",361,35475,15848.49,Kern Medical Center,2019
18323,4630,414035476,XR ANGIOPLASTY VENOUS SC,XR ANGIOPLASTY VENOUS SC,361,35476,15848.49,Kern Medical Center,2019
18324,4570,414035480,"XR TIBIOPERONEAL PTA,EA ADD VESSE","XR TIBIOPERONEAL PTA,EA ADD VESSE",361,35470,3353.69,Kern Medical Center,2019
18325,4570,414035481,XR RENAL/VISCERAL PTA EA ADD ARTE,XR RENAL/VISCERAL PTA EA ADD ARTR,361,35471,15848.49,Kern Medical Center,2019
18326,4570,414035483,"XR ILIAC PTA, EA ADD VESSEL, PROC","XR ILIAC PTA,EA ADD VESSEL PROC R",361,35473,3353.69,Kern Medical Center,2019
18327,4570,414035484,"XR FEM-POP PTA,EA ADD VESSEL,PROC","XR FEM-POP PTA EA ADD VESSEL,PROC",361,35474,3353.69,Kern Medical Center,2019
18328,4570,414035485,"XR BRACHIOCEPHALIC PTA,EA ADD VES","XR BRACHIOCEPHALIC PTA,EA ADD VES",361,35475,15848.49,Kern Medical Center,2019
18329,4630,414035490,XR ATHERECTOMY RENAL/VISCERAL SC,XR ATHERECTOMY,361,35490,3353.69,Kern Medical Center,2019
18330,4630,414035491,XR ATHERECTOMY AORTIC SC,XR ATHERECTOMY AORTIC SC,361,0236T,3353.69,Kern Medical Center,2019
18331,4630,414035492,XR ATHERETOMY ILIAC SC,XR ATHERECTOMY ILIAC SC,361,0238T,3353.69,Kern Medical Center,2019
18332,4630,414035493,XR ATHERECTOMY FEM-POP SC,XR ATHERECTOMY FEM-POP SC,361,35493,3353.69,Kern Medical Center,2019
18333,4570,414035494,TRLUML PERIP ATHRC BRCHIOCPH,TRLUML PERIP ATHRC BRCHIOCHP,361,0237T,3353.69,Kern Medical Center,2019
18334,4570,414035495,"XR TIBIOPERONEAL ATHERECTOMY,INIT","XR TIBIOPERONEAL ATHERECTOMY,INIT",361,35495,3353.69,Kern Medical Center,2019
18335,4570,414036000,IV INJ VENOGRAM UNILATERAL,IV INJ VENOGRAM,972,36005,199.24,Kern Medical Center,2019
18336,4570,457036002,"IR INJ PERC EXTR ANEURYSM, BILAT","IR INJ PERC EXTR ANEURYSM, BILAT",481,3600250,2139.03,Kern Medical Center,2019
18337,4570,414036005,XR INJECT VENOGRAM PROC ROOM,XR INJECT VENOGRAM,361,36005,1412.95,Kern Medical Center,2019
18338,4570,414036010,XR CATH VENA CAVA,XR CATH VENA CAVA,361,36010,3391.32,Kern Medical Center,2019
18339,4570,414036011,XR 1ST ORDER VEIN CATH,XR 1ST ORDER VEIN CATH,361,36011,2252.25,Kern Medical Center,2019
18340,4570,414036012,XR VENOUS SYSTEM SEL 2ND ORDER SC,XR VENOUS SYSTEM SEL 2ND ORDER SC,361,36012,4584.3,Kern Medical Center,2019
18341,4570,414036013,MAIN PULMONARY ARTERY CATH,XR MAIN PULMONARY ARTERY CATH,361,36013,2137.91,Kern Medical Center,2019
18342,4570,414036014,XR R OR L PULMONARY ARTERY CATH,XR R OR L PULMONARY ARTERY CATH,361,36014,2316.93,Kern Medical Center,2019
18343,4570,414036015,XR R OR L SEGMENTAL PULM ART CATH,XR R OR L SEGMENT PULM ART CATH,361,36015,1315.55,Kern Medical Center,2019
18344,4570,414036020,INJ 1ST ORDER VESSEL BELOW DIAPH,INJ 1ST ORDER VESSEL BELOW DIAPH,972,36245,1029.4,Kern Medical Center,2019
18345,4570,414036100,INJ CAROTID OR VERETEBRAL UNIL,XR INJ CAROTID/VERTIBRAL UNILAT,972,36100,851.29,Kern Medical Center,2019
18346,4570,414036102,XR INTRO INTRA-CATH CAROT/VERT SC,XR INTRO INTRA-CATH CAROT/VERT SC,361,36100,1128.44,Kern Medical Center,2019
18347,4570,414036120,XR CATH BRACHIAL RETROGRADE,XR CATH BRACHIAL RETROGRADE,361,36120,5295.15,Kern Medical Center,2019
18348,4570,414036140,XR NON-SELECTIVE EXT VESSEL CATH,XR INJ CATH ARTERIES EXTREMITY,361,36140,4132.56,Kern Medical Center,2019
18349,4570,414036145,XR INJ A-V SHUNT PROC ROOM,XR INJ A-V SHUNT PROC ROOM,361,36147,2820.69,Kern Medical Center,2019
18350,4570,414036160,INJ AORTIC TRANSLUMBAR,XR INJ AORTIC TRANSLUMBAR,972,36160,1029.4,Kern Medical Center,2019
18351,4570,414036200,XR CATH AORTA,XR CATH AORTA,361,36200,2888.66,Kern Medical Center,2019
18352,4570,414036215,XR 1ST ORDER VESSEL ABOVE DIAPHRA,XR 1ST ORDER VESSEL ABOVE DIAPHRA,361,36215,4890.17,Kern Medical Center,2019
18353,4570,414036216,2ND ORDER VESSEL ABOVE DIAPHRAGM,XR 2ND ORDER VESSEL ABOVE DIAPHRA,361,36216,5337.26,Kern Medical Center,2019
18354,4570,414036217,XR 3RD ORDER VESS ABOVE DIAPHRAGM,XR 3RD ORDER VESSEL ABOVE DIAPHRA,361,36217,2161.36,Kern Medical Center,2019
18355,4570,414036218,XR EACH ADD VESSEL ABOVE DIAPHRAG,XR EACH ADD VESS ABOVE DIAPHRAGM,361,36218,2773.16,Kern Medical Center,2019
18356,4570,414036221,XR PLACE CATH THORACIC AORT LT,XR PLACE CATH THORACIC AORT LT,481,36221LT,8878.05,Kern Medical Center,2019
18357,4570,414036222,XR PL CT CARO/INOM CER LT,XR PL CT CARO/INOM CER LT,361,36222LT,8724.69,Kern Medical Center,2019
18358,4570,414036223,XR PL CT CARO/INOM EXT LT,XR PL CT CARO/INOM EXT LT,361,36223LT,8744.83,Kern Medical Center,2019
18359,4570,414036224,XR PL CT CARO ART LT,XR PL CT CARO ART LT,361,36224LT,14301.63,Kern Medical Center,2019
18360,4570,414036225,XR PL CT SUBCLAVIAN ART LT,XR PL CT SUBCLAVIAN ART LT,361,36225LT,8724.69,Kern Medical Center,2019
18361,4570,414036226,XR PL CT VERTEBRAL ART,XR PL CT VERTEBRAL ART,361,36226,14301.63,Kern Medical Center,2019
18362,4570,414036227,XR PL CT XTRNL CARO LT,XR PL CT XTRNL CARO LT,361,36227LT,380.7,Kern Medical Center,2019
18363,4570,414036230,INJ ARTERIAL/AORTIC,XR INJ ARTERIAL/AORTIC,972,36200,1998.41,Kern Medical Center,2019
18364,4570,414036245,XR 1ST ORDER VESSEL BELOW DIAPHRA,XR 1ST ORDER VESSEL BELOW DIAPHRA,361,36245,4680.09,Kern Medical Center,2019
18365,4570,414036246,"XR INTL 2ND ORDER ABD,PELV,LOW","XR INTL 2ND ORDER ABD,PELV,LOW",361,36246,4317.39,Kern Medical Center,2019
18366,4570,414036247,XR 3RD ORDER VESSEL BELOW DIAPHRA,XR 3RD ORDER VESSEL BELOW DIAPHRA,361,36247,3830.52,Kern Medical Center,2019
18367,4570,414036248,XR EACH ADD VESS BELOW DIAPHRAGM,XR EA ADD VESSEL BELOW DIAPRAGN,361,36248,3617.46,Kern Medical Center,2019
18368,4570,414036250,XR EACH ADD VESS BELOW DIAPHRAGM,XR INJ VASCULAR CATH,972,36248,1621.07,Kern Medical Center,2019
18369,4570,414036251,XR IN CATH REN ART 1ST LT,XR IN CATH REN ART 1ST LT,361,36251LT,8744.83,Kern Medical Center,2019
18370,4570,414036252,XR IN CATH REN ART 1ST BILAT,XR IN CATH REN ART 1ST BILAT,361,36252,8744.83,Kern Medical Center,2019
18371,4570,414036253,XR IN CATH REN ART 2ND + LT,XR IN CATH REN ART 2ND + LT,361,36253LT,8744.83,Kern Medical Center,2019
18372,4570,414036254,XR IN CATH REN ART 2ND & BILAT,XR IN CATH REN ART 2ND & BILAT,361,36254,8744.83,Kern Medical Center,2019
18373,4570,414036299,XR UNLISTED VASCULAR PROCEDURE SC,XR UNLISTED VASCULAR PROCEDURE SC,361,36299,1171.17,Kern Medical Center,2019
18374,4630,414036406,XR VENIPUNCTURE<3YRS OTH,XR VENIPUNCTURE<3 YRS OTH,361,36406,41.58,Kern Medical Center,2019
18375,4630,414036410,XR VENIPUNCTUR <3YRS SPEC VEIN SC,XR VENIPUNCTUR<3YRS SPEC VEIN SC,361,36410,42.74,Kern Medical Center,2019
18376,4630,414036420,XR VENIPUNCTURE CUTDOWN >1YRS SC,XR VENIPUNCTURE CUTDOWN >1YRS SC,361,36420,92.31,Kern Medical Center,2019
18377,4630,414036425,XR VENIPUNCTURE CUT DOWN <1YRS SC,XR VENIPUNCTURE CUTDOWN <1YRS SC,361,36425,322.98,Kern Medical Center,2019
18378,4570,414036481,XR PORTAL VEIN CATHETERIZATION SC,XR PORTAL VEIN CATHETERIZATION SC,361,36481,4264.26,Kern Medical Center,2019
18379,4570,414036489,XR CENTRAL VENOUS CATH PLACE,XR CENTRAL VENOUS CATH PLACE,361,,203.76,Kern Medical Center,2019
18380,4570,414036493,REVISE CENTRAL VENOUS CATH PROC R,REVISE CENTRAL VENOUS CATH,361,36597,3096.7,Kern Medical Center,2019
18381,4570,414036500,XR VENOUS CATH SAMPLING PROC ROOM,XR INJ VENOUS CATH SELECT ORGAN,361,36500,2662.15,Kern Medical Center,2019
18382,4630,414036533,XR INSERT VENOUS ACCESS POST SC,XR INSERT VENOUS ACCESS PORT SC,361,,264.5,Kern Medical Center,2019
18383,4570,414036534,XR REVIS OF VENOUS ACCESS PORT,XR REVIS OF VENOUS ACCESS PORT,361,36576,3055.14,Kern Medical Center,2019
18384,4570,414036535,XR REMOVE VENOUS ACCESS PORT,XR REMOVE VENOUS ACCESS PORT,361,36589,1872.93,Kern Medical Center,2019
18385,4570,414036556,XA INSERT CVC NON TUNNEL,XA INSERT CVC NON TUNNEL,329,36556,3773.01,Kern Medical Center,2019
18386,4570,414036558,INS TUNNELED CV CATH AGE 5/>,INS TUNNELED CV CATH AGE 5/>,361,36558,6910.14,Kern Medical Center,2019
18387,4570,457036561,INSERT TUNNELED CVAD W PORT >=5YR,INSERT TUNNELED CVAD W PORT >=5YR,320,36561,8257.11,Kern Medical Center,2019
18388,4570,414036569,XR PICC LINE INSERT 5YR AND OLDER,XR PICC LINE INSERT 5YR AND OLDER,361,36569,3096.7,Kern Medical Center,2019
18389,4570,414036581,XR REPLACE TUNNELED CV CATH,XR REPLACE TUNNELED CV CATH,361,36581,7259.51,Kern Medical Center,2019
18390,4570,414036584,XR REPLACE PICC CATH,XR REPLACE PICC CATH,361,36584,3220.76,Kern Medical Center,2019
18391,4630,414036588,XA INSERT CVC TUNNEL,XA INSERT CVC TUNNEL,320,36558,6910.14,Kern Medical Center,2019
18392,4570,414036589,XR REMOVE TNL CV CATH,XR REMOVE TNL CV CATH,361,36589,1768.2,Kern Medical Center,2019
18393,4570,457036590,REM TUNNELED CVAD W PORT/PUMP,REM TUNNELED CVAD W PORT/PUMP,361,36590,2393.01,Kern Medical Center,2019
18394,4570,457036597,REPOSIT CVC W FLUORO,REPOSIT CVC W FLUORO,329,36597,2393.01,Kern Medical Center,2019
18395,4570,414036598,PORT PATENCY DYE STUDY,PORT PATENCY DYE STUDY,361,36598,614.05,Kern Medical Center,2019
18396,4670,416136642,"US BREAST LIMITED, BILAT","US BREAST LIMITED, BILAT",402,7664250,322.62,Kern Medical Center,2019
18397,4670,416136645,"US BREAST COMPLETE, BILAT","US BREAST COMPLETE, BILAT",402,7664150,322.62,Kern Medical Center,2019
18398,4570,457036901,"INTRO CATH, DIALYSIS CIRCUIT","INTRO CATH, DIALYSIS CIRCUIT",320,36901,2393.01,Kern Medical Center,2019
18399,4570,457036902,INTRO CATH DIALYSIS CIRCUIT,INTRO CATH DIALYSIS CIRCUIT,481,36902,16877.97,Kern Medical Center,2019
18400,4570,457036903,INTRO CATH DIAL CIRC/STNT PERIPH,INTRO CATH DIAL CIRC/STNT PERIPH,320,36903,34112.82,Kern Medical Center,2019
18401,4570,457036904,THRMBC/NFS DIALYSIS CIRCUIT,THRMBC/NFS DIALYSIS CIRCUIT,320,36904,16877.97,Kern Medical Center,2019
18402,4570,457036905,THRMBC/NFS DIAL CIRC/ANGIO PERIPH,THRMBC/NFS DIAL CIRC/ANGIO PERIPH,481,36905,34112.82,Kern Medical Center,2019
18403,4570,457036906,THRMBC/NFS DIAL CIRC/STNT PERIPH,THRMBC/NFS DIAL CIRC/STNT PERIPH,320,36906,51706.14,Kern Medical Center,2019
18404,4570,457036907,BALO ANGIOP CTR DIALYSIS SEG,BALO ANGIOP CTR DIALYSIS SEG,481,36907,7960.41,Kern Medical Center,2019
18405,4630,414037182,XA TIPS INSERT HEPATIC SHUNT,XA TIPS INSERT HEPATIC SHUNT,972,37182,34112.3,Kern Medical Center,2019
18406,4630,414037183,XA TIPS REVISION (RMV SHUNT),XA TIPS REVISION (RMV SHUNT),320,37183,16266.12,Kern Medical Center,2019
18407,4570,457037184,XR PRIM ART M-THRMBC 1ST VSL,XR PRIM ART M-THRMBC 1ST VSL,481,37184,16140.93,Kern Medical Center,2019
18408,4570,457037185,IR ART M-THRMBC PRIMARY SBSQ VSSL,IR ART M-THRMBC PRIMARY SBSQ VSSL,320,37185,2572.23,Kern Medical Center,2019
18409,4570,457037186,IR ART THROMBECTOMY 2NDARY ADD-ON,IR ART THROMBECTOMY 2NDARY ADD-ON,320,37186,5347.71,Kern Medical Center,2019
18410,4570,457037187,IR VENOUS MECH THROMBECTOMY-BILAT,IR VENOUS MECH THROMBECTOMY BILAT,320,3718750,17797.71,Kern Medical Center,2019
18411,4570,457037188,IR VENOUS M-THRMBC REPEAT-BILAT,IR VENOUS M-THRMBC REPEAT BILAT,320,3718850,8724.69,Kern Medical Center,2019
18412,4630,414037191,XR INS ENDOVAS VENA CAVA FIL,XR INS ENDOVAS VENA CAVA FIL,320,37191,11915.3,Kern Medical Center,2019
18413,4630,414037192,XR REDO ENDOVAS VENA CAVA FIL,XR REDO ENDOVAS VENA CAVA FIL,320,37192,2786.36,Kern Medical Center,2019
18414,4570,414037193,XR_EM ENDOVAS VENA CAVA FLTR,XR_EM ENDOVAS VENA CAVA FLTR,361,37193,4462.5,Kern Medical Center,2019
18415,4570,414037197,XR REMOVE INTRVAS FRGN BDY,XR REMOVE INTRVAS FRGN BDY,361,37197,8777.06,Kern Medical Center,2019
18416,4570,414037200,XR BIOPSY TRANSCATHER SC,XR BIOPSY TRANSCATHER SC,361,37200,8777.06,Kern Medical Center,2019
18417,4570,414037201,XR INFUSION THERAPY TRANSCATHETER,XR INFUSION THERAPY TRANSCATHETER,361,37201,564.0,Kern Medical Center,2019
18418,4570,414037202,XR NON-THROMBO INFUSION THERAPY,XR NON-THROMBO INFUSION THERAPY,361,37202,4555.96,Kern Medical Center,2019
18419,4570,414037203,XR RETRIEVE INTRAVASCULAR FB,XR RETRIEVE INTRAVASCULAR FB,361,37203,2890.0,Kern Medical Center,2019
18420,4570,414037204,XR EMBOLIZATION,XR EMBOLIZATION,361,37204,30220.05,Kern Medical Center,2019
18421,4570,414037205,XR PLACEMENT INTRAVAS STENT,XR PLACEMENT INTRAVAS STENT,361,37205,34102.85,Kern Medical Center,2019
18422,4570,414037206,XR TRANSCATH PLAC STENT EA ADD SC,XR TRANSCATH PLAC STENT EA ADD SC,361,37206,34102.85,Kern Medical Center,2019
18423,4630,414037207,XR TRANSCATH PLASE STENT OPEN SC,XR TRANSCATH PLACE STENT OPEN SC,361,37207,34102.85,Kern Medical Center,2019
18424,4630,414037208,XR TRANS PLAC STENT OPEN EA AD SC,XR TRANS PLAC STENT OPEN EA AD SC,361,37208,34102.85,Kern Medical Center,2019
18425,4570,457037211,"XR THROMBOLYTIC ART THERAPY, BIL","XR THROMBOLYTIC ART THERAPY, BIL",329,3721150,15099.0,Kern Medical Center,2019
18426,4570,414037212,XR THROMBOL VENOUS UNIL,XR THROMBOL VENOUS UNIL,361,37212,3096.7,Kern Medical Center,2019
18427,4570,414037213,XR THROMBOL ART/VEN,XR THROMBOL ART/VEN,361,37213,6910.14,Kern Medical Center,2019
18428,4570,414037214,XR CESSJ THERAPY CATH RMVL,XR CESSJ THERAPY CATH RMVL,329,37214,3773.01,Kern Medical Center,2019
18429,4570,457037215,"XR TRANSCATH STNT CCA W/EPS, BI","XR TRANSCATH STNT CCS W/EPS, BI",320,3721550,3496.77,Kern Medical Center,2019
18430,4570,457037220,"IR ILIAC REVASC, 1ST VESSEL-BILAT","IR ILIAC REVASC, 1ST VESSEL-BILAT",481,3722050,16140.93,Kern Medical Center,2019
18431,4570,457037221,IR ILIAC REVSC W/STNT 1ST VESS-BI,IR ILIAC REVSC W/STNT 1ST VESS-BI,481,3722150,36787.02,Kern Medical Center,2019
18432,4570,457037222,"IR ILIAC REVASC, EA ADDTL-BILAT","IR ILIAC REVASC, EA ADDTL-BILAT",481,3722250,480.93,Kern Medical Center,2019
18433,4570,457037223,"IR ILIAC REVSC W/STNT, EA ADDL-BI","IR ILIAC REVSC W/STNT, EA ADDL-BI",481,3722350,546.96,Kern Medical Center,2019
18434,4570,457037224,IR FEM/POPL REVAS W/TLA - BILAT,IR FEM/POPL REVAS W/TLA - BILAT,481,3722450,16140.93,Kern Medical Center,2019
18435,4570,457037225,IR FEM/POPL REVASC ATHERECTOMY-BI,IR FEM/POPL REVASC ATHERECTOMY-BI,481,3722550,33358.2,Kern Medical Center,2019
18436,4570,457037226,IR FEM/POPL REVASC W/STENT-BILAT,IR FEM/POPL REVASC W/STENT-BILAT,481,3722650,36787.02,Kern Medical Center,2019
18437,4570,457037227,IR FEM/POPL REVSC W/STNT+ATHER-BI,IR FEM/POPL REVSC W/STNT+ATHER-BI,481,3722750,52973.01,Kern Medical Center,2019
18438,4570,457037228,XR TIB/PER REVASC +TLA INIT-BILAT,XR TIB/PER REVASC +TLA INIT-BILAT,481,3722850,33358.2,Kern Medical Center,2019
18439,4570,457037229,IR TIB/PER REVSC ATHER 1ST VES-BI,IR TIB/PER REVSC ATHER 1ST VES-BI,481,3722950,52973.01,Kern Medical Center,2019
18440,4570,457037230,IR TIB/PER REVSC +STNT 1ST VES-BI,IR TIB/PER REVSC +STNT 1ST VES-BI,481,3723050,56072.01,Kern Medical Center,2019
18441,4570,457037231,"IR TIB/PER REVSC,STNT+ATHR,1ST-BI","IR TIB/PER REVSC,STNT+ATHR,1ST-BI",481,3723150,52973.01,Kern Medical Center,2019
18442,4570,457037232,XR TIB/PER REVASC EA ADDTL-BILAT,XR TIB/PER REVASC EA ADDTL-BILAT,481,3723250,515.31,Kern Medical Center,2019
18443,4570,457037233,IR TIB/PER REVSC ATHER EA ADDL-BI,IR TIB/PER REVSC ATHER EA ADDL-BI,481,3723350,849.33,Kern Medical Center,2019
18444,4570,457037234,IR TIB/PER REVSC +STNT EA ADDL-BI,IR TIB/PER REVSC +STNT EA ADDL-BI,481,3723450,707.04,Kern Medical Center,2019
18445,4570,457037235,"IR TIB/PER RVSC,STNT+ATHR,ADDL-BI","IR TIB/PER RVSC,STNT+ATHR,ADDL-BI",481,3723550,1003.5,Kern Medical Center,2019
18446,4570,414037236,XR OPEN/PERQ PLACE STNT 1ST LT,XR OPEN/PERQ PLACE STNT 1ST LT,481,37236LT,31425.21,Kern Medical Center,2019
18447,4570,414037237,XR OPEN/PERQ PLACE STNT 1ST LT,XR OPEN/PERQ PLACE STENT EA LT,481,37237LT,15197.67,Kern Medical Center,2019
18448,4570,414037238,XR OPEN/PERQ PLACE STNT SM LT,XR OPEN/PERQ PLACE STNT SM LT,481,37238LT,31425.21,Kern Medical Center,2019
18449,4570,414037239,XR OPEN/PERQ PLACE STNT EA LT,XR OPEN/PERQ PLACE STNT EA LT,481,37239LT,15197.67,Kern Medical Center,2019
18450,4570,414037241,XR VASC EMBOLIZE/OCCLUDE VEN LT,XR VASC EMBOLIZE/OCCLUDE VEN LT,481,37241LT,36787.02,Kern Medical Center,2019
18451,4570,414037242,XR VASC EMBOLIZE/OCCLUDE ART LT,XR VASC EMBOLIZE/OCCLUDE ART LT,481,37242LT,36787.02,Kern Medical Center,2019
18452,4570,414037243,XR VASC EMBOLIZE/OCCLUDE ORGAN-LT,XR VASC EMBOLIZE/OCCLUDE ORGAN-LT,481,37243LT,36787.02,Kern Medical Center,2019
18453,4570,414037244,XR VASC EMBOLIZE/OCCLUDE BLD LT,XR VASC EMBOLIZE/OCCLUDE BLD LT,481,37244LT,36787.02,Kern Medical Center,2019
18454,4570,457037248,TRLUML BALO ANGIOP 1ST VEIN,TRLUML BALO ANGIOP 1ST VEIN,481,37248,16877.97,Kern Medical Center,2019
18455,4570,457037249,TRLUML BALO ANGIOP ADDL VEIN,TRLUML BALO ANGIOP ADDL VEIN,481,37249,7960.41,Kern Medical Center,2019
18456,4670,416137250,US INTRAVASCULAR INTERV INIT SC,US INTRAVASCULAR INTERV INIT SC,361,37250,3638.25,Kern Medical Center,2019
18457,4670,416137251,US INTRAVASCULAR INTERV EA ADD SC,US INTRAVASCULAR INTERV EA ADD SC,361,37251,3638.25,Kern Medical Center,2019
18458,4670,467037252,US INTRAVASC NONCORONARY INIT,US INTRAVASC NONCORONARY INIT,402,37252,3638.25,Kern Medical Center,2019
18459,4670,467037253,US INTRAVASC NONCORONARY ADDL,US INTRAVASC NONCORONARY ADDL,402,37253,3638.25,Kern Medical Center,2019
18460,4680,468037533,"CT PLACE BIL DRN CATH, PRC, EXT","CT PLACE BIL DRN CATH, PRC, EXT",320,47533,7711.68,Kern Medical Center,2019
18461,4680,468037534,"CT PLACE BIL DRN CATH, INT/EXT","CT PLACE BIL DRN CATH, INT/EXT",320,47534,7711.68,Kern Medical Center,2019
18462,4680,468037535,CT CONV EXT-INT/EXT BIL DRN CATH,CT CONV EXT-INT/EXT BIL DRN CATH,320,47535,7711.68,Kern Medical Center,2019
18463,4680,468037536,"CT EXCHANGE BILIARY DRN CATH, PRC","CT EXCHANGE BILIARY DRN CATH, PRC",320,47536,7711.68,Kern Medical Center,2019
18464,4680,468037537,"CT REMOVE BILIARY DRAIN CATH, PRC","CT REMOVE BILIARY DRAIN CATH, PRC",320,47537,1710.27,Kern Medical Center,2019
18465,4680,468037538,"CT PLMT BILE DUCT STNT PRC, EXIST","CT PLMT BILE DUCT STNT PRC, EXIST",320,47538,14587.44,Kern Medical Center,2019
18466,4680,468037540,CT PLACE BIL DUCT STNT W CATH PRC,CT PLACE BIL DUCT STNT W CATH PRC,320,47540,14587.44,Kern Medical Center,2019
18467,4630,414037619,XR LIGATION OF INF VENA CAVA,XR LIGATION OF INF VENA CAVA,361,37619,11915.3,Kern Medical Center,2019
18468,4570,414037620,XR PERC PLACE OF IVC FILTER,XR PERC PLACE OF IVC FILTER,361,37191,11915.3,Kern Medical Center,2019
18469,4570,414038200,XR SPLENOPORTOGRAM,XR SPLENOPORTOGRAM,361,38200,326.87,Kern Medical Center,2019
18470,4630,414038211,XR BONE MARROW BIOPSY SC,XR BONE MARROW BIOPSY SC,361,38221,5009.61,Kern Medical Center,2019
18471,4680,416238212,CT BONE MARROW BIOPSY SC,CT BONE MARROW BIOPSY SC,361,38221,1065.21,Kern Medical Center,2019
18472,4670,416138213,US BONE MARROW BIOPSY SC,US BONE MARROW BIOPSY SC,361,38221,1065.21,Kern Medical Center,2019
18473,4630,414038220,XR BONE MARROW ASPIRATION SC,XR BONE BARROW ASPIRATION SC,361,38220,3336.63,Kern Medical Center,2019
18474,4680,416238221,CT BONE MARROW ASPIRATION SC,CT BONE MARROW ASPIRATION SC,361,38220,1065.21,Kern Medical Center,2019
18475,4630,463038222,DX BONE MARROW BX & ASPIR,US BONE MARROW ASPIRATION SC,361,38222,4718.16,Kern Medical Center,2019
18476,4670,416138222,US BONE MARROW ASPIRATION SC,US BONE MARROW ASPIRATION SC,361,38220,4718.16,Kern Medical Center,2019
18477,4650,416038457,PF_NM VENOGRAM UNILAT RT,PF_NM VENOGRAM UNILAT RT,974,78457RT,0.0,Kern Medical Center,2019
18478,4680,416238500,"CT LYMPH NODES,SUPERFICIAL BXS","CT LYMPH NODES,SUPERFICIAL BXS",350,38505,2463.1,Kern Medical Center,2019
18479,4670,416138501,"US LYMPH NODES BIOPSY,SUPERFICIAL","US LYMPH NODES BIOPSY,SUPERFICIAL",402,38505,2463.1,Kern Medical Center,2019
18480,4630,414038505,XR LYMPH NODE BIOPSY SC,XR LYMPH NODE BIOPSY SC,320,38505,2463.1,Kern Medical Center,2019
18481,4630,414038790,XR INJ LYMPHANGIOGRAM PROC RM,XR INJ LYMPHANGIOGRAM PROC RM,320,38790,522.45,Kern Medical Center,2019
18482,4570,457040200,"IR RENAL BIOPSY PERC, LEFT","IR RENAL BIOPSY PERC, LEFT",329,50200LT,4718.16,Kern Medical Center,2019
18483,4630,414040202,XR SCRN MAMMO DIR DIGITAL BIL,XR SCRN MAMMO DIR DIGITAL BIL,403,G0202,324.78,Kern Medical Center,2019
18484,4630,414040204,XR DIAG MAMMO 2-D DIGITAL BIL,XR DIAG MAMMO 2-D DIGITAL BIL,401,G0204,315.0,Kern Medical Center,2019
18485,4630,414040206,XR MAMMO LT UNILATREAL DIGITAL,XR MAMMO LT UNILATREAL DIGITAL,401,G0206LT,250.0,Kern Medical Center,2019
18486,4630,414040207,XR MAMMO RT UNILATREAL DIGITAL,XR MAMMO RT UNILATREAL DIGITAL,401,G0206,250.0,Kern Medical Center,2019
18487,4570,457040389,REMOVE RENAL TUBE W/FLUORO BIL,REMOVE RENAL TUBE W/FLUORO BIL,320,5038950,1939.77,Kern Medical Center,2019
18488,4570,457040432,PLACE NEPHROSTOMY CATH (RAD),PLACE NEPHROSTOMY CATH (RAD),320,50432,5335.98,Kern Medical Center,2019
18489,4570,457040435,CHANGE NEPHROSTOMY CATH (RAD),CHANGE/INSERT NEPHROSTOMY CATH,320,50435,1857.78,Kern Medical Center,2019
18490,4570,414042400,XR SALIVARY GLAND BIOPSY SC,XR SALIVARY GLAND BIOPSY SC,361,42400,2463.1,Kern Medical Center,2019
18491,4680,416242401,CT SALIVARY GLAND BIOPSY,CT SALIVARY GLAND BIOPSY,361,42400,2463.1,Kern Medical Center,2019
18492,4670,416142402,US SALIVARY GLAND BIOPSY SC,US SALIVARY GLAND BIOPSY SC,361,42400,2463.1,Kern Medical Center,2019
18493,4630,414042550,XR INJ SIALOGRAPHY,XR INJ SIALOGRAPHY,361,42550,334.95,Kern Medical Center,2019
18494,4570,457042552,"IR REMOVE LUNG CATHETER, RT","IR REMOVE LUNG CATHETER, RT",329,32552RT,2139.03,Kern Medical Center,2019
18495,4680,416242554,CT ASPIRATE PLEURA W/O IMGNG,CT ASPIRATE PLEURA W/O IMGNG,361,32554,1547.21,Kern Medical Center,2019
18496,4670,467042555,US ASPIRATE PLEURA W/ IMAGING,US ASPIRATE PLEURA W/IMAGING,402,32555,2393.01,Kern Medical Center,2019
18497,4670,467042557,US INSERT CATH PLEURA W/ IMAGE,US INSERT CATH PLEURA W/ IMAGE,402,32557,2393.01,Kern Medical Center,2019
18498,4630,414042660,XR SIALOGRAM W/DUCT DILATION,XR SIALOGRAM WITH DUCT DILATION,972,42660,905.33,Kern Medical Center,2019
18499,4680,416243200,CT UPPER EXT W/O CONT- LT,CT UPPER EXT W/O CONT- LT,352,73200LT,1509.9,Kern Medical Center,2019
18500,4680,416243201,CT UPPER EXTS W/CONT-BILAT,CT UPPER EXTS W/CONT-BILAT,352,73201TC50,1331.28,Kern Medical Center,2019
