,CDM,Description,Price,Surgery Center/Procedure Room Charge,Supply Charge Range,Hospital,Year
8000,7619921400,HB EST OUTPATIENT VISIT LEVEL 4,260.0,,,Ronald Reagan UCLA Medical Center,2019
8001,7619921500,HB EST OUTPATIENT VISIT LEVEL 5,350.0,,,Ronald Reagan UCLA Medical Center,2019
8002,7619924100,HB OUTPATIENT CONSULT LEVEL 1,170.0,,,Ronald Reagan UCLA Medical Center,2019
8003,7619924200,HB OUTPATIENT CONSULT LEVEL 2,200.0,,,Ronald Reagan UCLA Medical Center,2019
8004,7619924300,HB OUTPATIENT CONSULT LEVEL 3,230.0,,,Ronald Reagan UCLA Medical Center,2019
8005,7619924400,HB OUTPATIENT CONSULT LEVEL 4,260.0,,,Ronald Reagan UCLA Medical Center,2019
8006,7619924500,HB OUTPATIENT CONSULT LEVEL 5,350.0,,,Ronald Reagan UCLA Medical Center,2019
8007,7619935400,HB  PROLONGED PT VISIT FIRST HR,100.0,,,Ronald Reagan UCLA Medical Center,2019
8008,7619935500,HB PROLONG PT VISIT EA ADDL 30 MINS,100.0,,,Ronald Reagan UCLA Medical Center,2019
8009,7619935800,HB PROLONGED E&M BEFORE AND/OR AFTER PT CARE VISIT 1ST HOUR,80.0,,,Ronald Reagan UCLA Medical Center,2019
8010,7619935900,HB PROLONGED E&M BEFORE AND/OR AFTER PT CARE VISIT  ADDL 30 MIN,65.0,,,Ronald Reagan UCLA Medical Center,2019
8011,7619938100,HB  NEW PREVENTIVE EXAM MEDICARE,360.0,,,Ronald Reagan UCLA Medical Center,2019
8012,7619938101,HB NEW PREVENTIVE VISIT INITIAL,360.0,,,Ronald Reagan UCLA Medical Center,2019
8013,7619938200,HB NEW PREVENTIVE CARE AGE 1-4YR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8014,7619938300,HB NEW PREVENTIVE CARE AGE 5-11YR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8015,7619938400,HB NEW PREVENTIVE CARE AGE 12-17YR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8016,7619938500,HB NEW PREVENTIVE CARE AGE 18-39YR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8017,7619938600,HB NEW PREVENTIVE CARE AGE 40-64YR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8018,7619938700,HB NEW PREVENTIVE CARE AGE >65YRS,360.0,,,Ronald Reagan UCLA Medical Center,2019
8019,7619939100,HB EST PREVENTIVE CARE PERIODIC,320.0,,,Ronald Reagan UCLA Medical Center,2019
8020,7619939200,HB EST PREVENTIVE CARE AGE 1-4YR,320.0,,,Ronald Reagan UCLA Medical Center,2019
8021,7619939300,HB EST PREVENTIVE CARE AGE 5-11YR,320.0,,,Ronald Reagan UCLA Medical Center,2019
8022,7619939400,HB EST PREVENTIVE CARE AGE 12-17YR,320.0,,,Ronald Reagan UCLA Medical Center,2019
8023,7619939500,HB EST PREVENTIVE CARE AGE 18-39YR,320.0,,,Ronald Reagan UCLA Medical Center,2019
8024,7619939600,HB EST PREVENTIVE CARE AGE 40-64YR,320.0,,,Ronald Reagan UCLA Medical Center,2019
8025,7619939700,HB EST PREVENTIVE CARE >65YRS,320.0,,,Ronald Reagan UCLA Medical Center,2019
8026,7619940100,HB PREVENTIVE MED COUNSEL 15MIN,320.0,,,Ronald Reagan UCLA Medical Center,2019
8027,7619940200,HB PREVENTIVE MED COUNSEL 30MIN,340.0,,,Ronald Reagan UCLA Medical Center,2019
8028,7619940300,HB PREVENTIVE MED COUNSEL 45MIN,360.0,,,Ronald Reagan UCLA Medical Center,2019
8029,7619940400,HB PREVENTIVE MED COUNSEL 60MIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
8030,7619941500,HB PROLONG CLINCL STAFF SVC FIRST HR POST VISIT,264.0,,,Ronald Reagan UCLA Medical Center,2019
8031,7619941600,HB PROLONG CLINCL STAFF SVC EA ADDL 30 MIN POST VISIT,132.0,,,Ronald Reagan UCLA Medical Center,2019
8032,7619948300,HB ASSESSMENT CARE PLAN PT W COGNITIVE IMPAIR OUTPT,320.0,,,Ronald Reagan UCLA Medical Center,2019
8033,7619948700,HB CARE COORDINATION SERVICE COMPLEX 1ST HR WO PATIENT /CALENDAR MONTH,200.0,,,Ronald Reagan UCLA Medical Center,2019
8034,7619948900,HB CARE COORDINATION SERVICE COMPLEX EACH ADDL 30MIN /CALENDAR MONTH,130.0,,,Ronald Reagan UCLA Medical Center,2019
8035,7619949500,HB TRANSITIONAL CARE MANAGEMENT MOD COMPLEX WITHIN 14DAYS DISCHARGE,400.0,,,Ronald Reagan UCLA Medical Center,2019
8036,7619949600,HB TRANSITIONAL CARE MANAGEMENT HIGH COMPLEX WITHIN 7DAYS DISCHARGE,440.0,,,Ronald Reagan UCLA Medical Center,2019
8037,7619949700,HB ADVANCED CARE PLAN 30 MIN,260.0,,,Ronald Reagan UCLA Medical Center,2019
8038,7619949800,HB ADVANCED CARE PLAN ADDL 30 MIN,260.0,,,Ronald Reagan UCLA Medical Center,2019
8039,7620000044,HB OBSERVATION / HOUR CONDCODE 44,360.0,,,Ronald Reagan UCLA Medical Center,2019
8040,7627037800,HB OBSERVATION PER HOUR,360.0,,,Ronald Reagan UCLA Medical Center,2019
8041,7627037900,HB OBSERVATION DIRECT ADMIT,1820.0,,,Ronald Reagan UCLA Medical Center,2019
8042,7629921700,HB OBSERVATION DISCHARGE OTHER THAN INITIAL,500.0,,,Ronald Reagan UCLA Medical Center,2019
8043,7717000800,HB IMMUNIZATION ADMIN INFLUENZA,130.0,,,Ronald Reagan UCLA Medical Center,2019
8044,7717000900,HB IMMUNIZATION ADMIN PNEUMOCOCCL,130.0,,,Ronald Reagan UCLA Medical Center,2019
8045,7717001000,HB IMMUNIZATION ADMIN HEPATITIS B,130.0,,,Ronald Reagan UCLA Medical Center,2019
8046,7717914100,HB  IMMUNIZATION ADMIN H1N1,200.0,,,Ronald Reagan UCLA Medical Center,2019
8047,7719047100,HB IMMUNIZATION 1ST ADMIN,200.0,,,Ronald Reagan UCLA Medical Center,2019
8048,7719047200,HB IMMUNIZATION ADMIN EACH ADDL,40.0,,,Ronald Reagan UCLA Medical Center,2019
8049,7719047300,IMMUNIZATION NASAL OR ORAL SINGLE 1VACCINE,200.0,,,Ronald Reagan UCLA Medical Center,2019
8050,7719047400,HB IMMUNIZATION NASAL OR ORAL ADDITIONAL,31.0,,,Ronald Reagan UCLA Medical Center,2019
8051,77201113,HB OHF SKIN TEST TB INTRADERMAL,60.0,,,Ronald Reagan UCLA Medical Center,2019
8052,77201116,HB RUBELLA ANTIBODY IMMUNE STATUS/TITER,70.0,,,Ronald Reagan UCLA Medical Center,2019
8053,77201117,HB MEASLES/RUBEOLA IMMUNE STATUS/TITER,102.0,,,Ronald Reagan UCLA Medical Center,2019
8054,77201119,HB VARICELLA AB IMMUNE STATUS,97.0,,,Ronald Reagan UCLA Medical Center,2019
8055,77201231,HB HIV1 & HIV2 ANTIBODY SCREEN,140.0,,,Ronald Reagan UCLA Medical Center,2019
8056,8000010000,HB IP QUINTON CATHETER PROCEDURE,300.0,,,Ronald Reagan UCLA Medical Center,2019
8057,8000020001,HB IP DECLOTTING PROCEDURE 1 HR,150.0,,,Ronald Reagan UCLA Medical Center,2019
8058,8000020002,HB IP DECLOTTING PROCEDURE 2 HR,300.0,,,Ronald Reagan UCLA Medical Center,2019
8059,8000030000,HB IP SHUNT INFUSION PROCEDURE,150.0,,,Ronald Reagan UCLA Medical Center,2019
8060,8009099700,HB HEMOPERFUSION,1670.0,,,Ronald Reagan UCLA Medical Center,2019
8061,8010090935,HB HEMODIALYS INPT,3000.0,,,Ronald Reagan UCLA Medical Center,2019
8062,8019094501,HB CRRT PER TRMT DAY,1670.0,,,Ronald Reagan UCLA Medical Center,2019
8063,8019094502,HB SCUF PER TRMT DAY,2970.0,,,Ronald Reagan UCLA Medical Center,2019
8064,8039094501,HB CAPD PER TRMT DAY,2680.0,,,Ronald Reagan UCLA Medical Center,2019
8065,8049094501,HB CCPD PER TRMT DAY,3130.0,,,Ronald Reagan UCLA Medical Center,2019
8066,8099094502,HB CVVHD PER TRMT DAY,4380.0,,,Ronald Reagan UCLA Medical Center,2019
8067,8099094701,HB CVVH PER TRMT DAY,2970.0,,,Ronald Reagan UCLA Medical Center,2019
8068,8110000112,HB ORGAN ACQ-KIDNEY LIVING,98120.0,,,Ronald Reagan UCLA Medical Center,2019
8069,8110000116,HB ORGAN PROCR KIDNEY PAIRED EXCHNG UNRELAT,14472.0,,,Ronald Reagan UCLA Medical Center,2019
8070,8110000122,HB ORGAN ACQ-PANCREAS ISLET AUTO,34000.0,,,Ronald Reagan UCLA Medical Center,2019
8071,8120000110,HB ORGAN ACQ-HEART CADAVER DONOR,178100.0,,,Ronald Reagan UCLA Medical Center,2019
8072,8120000111,HB ORGAN ACQ-KIDNEY CADAVER DONOR,98120.0,,,Ronald Reagan UCLA Medical Center,2019
8073,8120000120,HB ORGAN ACQ-HEART&LUNG CADAVER,244400.0,,,Ronald Reagan UCLA Medical Center,2019
8074,8120000121,HB ORGAN ACQ-PANCREAS CADAVER DONOR,169160.0,,,Ronald Reagan UCLA Medical Center,2019
8075,8130000110,HB ORGAN ACQ-LIMB RIGHT HAND CADAVER DONOR,62330.0,,,Ronald Reagan UCLA Medical Center,2019
8076,8130000111,HB  ORGAN ACQ-COMPOSITE FACE CADAVER DONOR,62230.0,,,Ronald Reagan UCLA Medical Center,2019
8077,8130000114,HB ORGAN ACQ-SMALL BOWEL,742520.0,,,Ronald Reagan UCLA Medical Center,2019
8078,8130000116,HB ORGAN ACQ-SMALL BOWEL W ABDOMINAL WALL,742520.0,,,Ronald Reagan UCLA Medical Center,2019
8079,8130000120,HB ORGAN ACQ-LIMB LEFT HAND CADAVER DONOR,62230.0,,,Ronald Reagan UCLA Medical Center,2019
8080,8130000130,HB ORGAN ACQ-LUNG SINGLE,66300.0,,,Ronald Reagan UCLA Medical Center,2019
8081,8130000131,HB ORGAN ACQ-LIMB R&L HAND CADAVER DONOR,124460.0,,,Ronald Reagan UCLA Medical Center,2019
8082,8130000132,HB ORGAN ACQ-LUNG DOUBLE,132600.0,,,Ronald Reagan UCLA Medical Center,2019
8083,8150000134,HB ORGAN ACQ-BONEMARROW ALLO RELATED MEDICARE,4800.0,,,Ronald Reagan UCLA Medical Center,2019
8084,8150000136,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED MEDICARE,49100.0,,,Ronald Reagan UCLA Medical Center,2019
8085,8150000174,HB ORGAN ACQ-STEMCELL ALLO RELATED MEDICARE,27130.0,,,Ronald Reagan UCLA Medical Center,2019
8086,8150000176,HB ORGAN ACQ-STEMCELL ALLO UNRELATED MEDICARE,64630.0,,,Ronald Reagan UCLA Medical Center,2019
8087,8150000234,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER PAYER,21700.0,,,Ronald Reagan UCLA Medical Center,2019
8088,8150000235,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER  NMDP,35800.0,,,Ronald Reagan UCLA Medical Center,2019
8089,8150000236,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED OTHER PAYER,64630.0,,,Ronald Reagan UCLA Medical Center,2019
8090,8150000274,HB ORGAN ACQ-STEMCELL ALLO RELATED OTHER PAYER,27130.0,,,Ronald Reagan UCLA Medical Center,2019
8091,8150000276,HB ORGAN ACQ-STEMCELL ALLO UNRELATED OTHER PAYER,64630.0,,,Ronald Reagan UCLA Medical Center,2019
8092,8150000336,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED MEDICARE,51700.0,,,Ronald Reagan UCLA Medical Center,2019
8093,8150000339,HB ORGAN ACQ-CORD BLOOD ALLO RELAT MEDICARE,4500.0,,,Ronald Reagan UCLA Medical Center,2019
8094,8150000346,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED OTHER PAYER,64630.0,,,Ronald Reagan UCLA Medical Center,2019
8095,8150000349,HB ORGAN ACQ-CORD BLOOD ALLO RELATED OTHER PAYER,5630.0,,,Ronald Reagan UCLA Medical Center,2019
8096,8170000110,HB ORGAN ACQ-LIVER CADAVER DONOR,152310.0,,,Ronald Reagan UCLA Medical Center,2019
8097,8170000112,HB ORGAN ACQ-LIVER LIVING /RELATED,152310.0,,,Ronald Reagan UCLA Medical Center,2019
8098,8170000113,HB ORGAN ACQ-LIVER SPLIT CADAVER,152310.0,,,Ronald Reagan UCLA Medical Center,2019
8099,8193824200,HB DLI DONOR LYMPHOCYTE INFUSION BMT,2250.0,,,Ronald Reagan UCLA Medical Center,2019
8100,8193824201,HB  DLI UNRELATED STIMULATED GO,59160.0,,,Ronald Reagan UCLA Medical Center,2019
8101,8193824203,HB DLI UNRELATED STIMULATED US,41010.0,,,Ronald Reagan UCLA Medical Center,2019
8102,8193824204,HB DLI UNRELATED UNSTIMULATED GO,27735.0,,,Ronald Reagan UCLA Medical Center,2019
8103,8193824206,HB DLI UNRELATED UNSTIMULATED US,20240.0,,,Ronald Reagan UCLA Medical Center,2019
8104,8193824300,HB TRANSPLANT HPC HEMATOPOIETIC PROGEN BOOST,3250.0,,,Ronald Reagan UCLA Medical Center,2019
8105,8200090935,HB HEMODIALYS OP PER TRMT DAY,3600.0,,,Ronald Reagan UCLA Medical Center,2019
8106,8290070257,HB DIALYSIS OP UNSCHEDULED DCU,2840.0,,,Ronald Reagan UCLA Medical Center,2019
8107,8609596500,HB MAGNETOENCEPHALOGRAPHY MEG SPONTANEOUS ACTIVITY RECORD&ANALYSIS,8040.0,,,Ronald Reagan UCLA Medical Center,2019
8108,8609596600,HB MAGNETOENCEPHALOGRAPHY MEG EVOKED FIELDS MODALITY SINGLE,3340.0,,,Ronald Reagan UCLA Medical Center,2019
8109,8609596700,HB MAGNETOENCEPHALOGRAPHY MEG EVOKED FIELDS MODALITY EACH ADDL,3340.0,,,Ronald Reagan UCLA Medical Center,2019
8110,9019087000,HB  ECT-CONVULSIVE THERAPY,1950.0,,,Ronald Reagan UCLA Medical Center,2019
8111,9187897801,HB OT MOBILITY CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8112,9187897802,HB PT MOBILITY CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8113,9187897901,HB OT MOBILITY GOAL STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8114,9187897902,HB PT MOBILITY GOAL STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8115,9187898001,HB OT MOBILITY DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8116,9187898002,HB PT MOBILITY DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8117,9187898101,HB OT BODY POSITION CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8118,9187898102,HB PT BODY POSITION CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8119,9187898201,HB OT BODY POSITION GOAL STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8120,9187898202,HB PT BODY POSITION GOAL STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8121,9187898301,HB OT BODY POSITION DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8122,9187898302,HB PT BODY POSITION DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8123,9187898401,HB OT CARRYING CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8124,9187898402,HB PT CARRYING CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8125,9187898501,HB OT CARRYING GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8126,9187898502,HB PT CARRYING GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8127,9187898601,HB OT CARRYING DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8128,9187898602,HB PT CARRYING DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8129,9187898701,HB OT SELFCARE CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8130,9187898702,HB PT SELFCARE CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8131,9187898801,HB OT SELFCARE GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8132,9187898802,HB PT SELFCARE GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8133,9187898901,HB OT SELFCARE DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8134,9187898902,HB PT SELFCARE DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8135,9187899001,HB OT OTHER PRIMARY FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8136,9187899002,HB PT OTHER PRIMARY FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8137,9187899101,HB OT OTHER PRIMARY FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8138,9187899102,HB PT OTHER PRIMARY FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8139,9187899201,HB OT OTHER PRIMARY FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8140,9187899202,HB PT OTHER PRIMARY FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8141,9187899301,HB OT SUBSEQUENT FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8142,9187899302,HB PT SUBSEQUENT FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8143,9187899401,HB OT SUBSEQUENT FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8144,9187899402,HB PT SUBSEQUENT FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8145,9187899501,HB OT SUBSEQUENT FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8146,9187899502,HB PT SUBSEQUENT FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8147,9187899601,HB OT SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8148,9187899603,HB ST SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8149,9187899604,HB SPCH SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8150,9187899701,HB OT SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8151,9187899703,HB ST SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8152,9187899704,HB SPCH SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8153,9187899801,HB OT SWALLOW FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8154,9187899803,HB ST SWALLOW FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8155,9187899804,HB SPCH SWALLOW FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8156,9187899903,HB ST MOTOR SPEECH CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8157,9187899904,HB SPCH MOTOR SPEECH CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8158,9187915803,HB ST MOTOR SPEECH DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8159,9187915804,HB SPCH MOTOR SPEECH DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8160,9187915903,HB ST LANGUAGE COMPREHENSN FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8161,9187915904,HB SPCH LANG COMPREHENSION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8162,9187916003,HB ST LANGUAGE COMPREHENSN FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8163,9187916004,HB SPCH LANG COMPREHENSION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8164,9187916103,HB ST LANGUAGE COMPREHENSN FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8165,9187916104,HB SPCH LANG COMPREHENSION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8166,9187916203,HB ST LANGUAGE EXPRESSION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8167,9187916204,HB SPCH LANG EXPRESSION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8168,9187916303,HB ST LANGUAGE EXPRESSION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8169,9187916304,HB SPCH LANG EXPRESSION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8170,9187916403,HB ST LANGUAGE EXPRESSION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8171,9187916404,HB SPCH LANG EXPRESSION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8172,9187916501,HB OT ATTENTION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8173,9187916503,HB ST ATTENTION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8174,9187916504,HB SPCH ATTENTION FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8175,9187916601,HB OT ATTENTION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8176,9187916603,HB ST ATTENTION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8177,9187916604,HB SPCH ATTENTION FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8178,9187916701,HB OT ATTENTION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8179,9187916703,HB ST ATTENTION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8180,9187916704,HB SPCH ATTENTION FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8181,9187916801,HB OT MEMORY FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8182,9187916803,HB ST MEMORY FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8183,9187916804,HB SPCH MEMORY FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8184,9187916901,HB OT MEMORY FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8185,9187916903,HB ST MEMORY FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8186,9187916904,HB SPCH MEMORY FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8187,9187917001,HB OT MEMORY FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8188,9187917003,HB ST MEMORY FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8189,9187917004,HB SPCH MEMORY FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8190,9187917103,HB ST VOICE FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8191,9187917104,HB SPCH VOICE FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8192,9187917203,HB ST VOICE FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8193,9187917204,HB SPCH VOICE FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8194,9187917303,HB ST VOICE FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8195,9187917304,HB SPCH VOICE FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
8196,9187917403,HB ST SPEECH LANG OTH PATH FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8197,9187917404,HB SPCH LANG OTHER PATH FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8198,9187917503,HB ST SPEECH LANG OTH PATH FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8199,9187917504,HB SPCH LANG OTHER PATH FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL,0.01,,,Ronald Reagan UCLA Medical Center,2019
8200,9187917603,HB ST SPEECH LANG OTH PATH FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END,0.01,,,Ronald Reagan UCLA Medical Center,2019
