,PROC_CODE,Description,Price,PATIENT_PRICE,Hospital,Year
1666,61314064175,"NEOMYCIN 3.5 MG-POLYMYXIN 10,000 UNIT-HYDROCORT 10 MG/ML EYE DROP,SUSP",3952.08,3952.08,Marshall Medical Center,2019
1667,61314067225,GATIFLOXACIN 0.5 % EYE DROPS,964.4680000000001,964.4680000000001,Marshall Medical Center,2019
1668,61364018101,PERAMIVIR (PF) 200 MG/20 ML (10 MG/ML) INTRAVENOUS SOLUTION,12071.966999999999,12071.966999999999,Marshall Medical Center,2019
1669,61553008041,CALCIUM GLUCONATE 1 GRAM/50 ML IN DEXTROSE 5% IV,670.0160000000002,670.0160000000002,Marshall Medical Center,2019
1670,61553011148,FENTANYL (PF) 10 MCG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,897.56,897.56,Marshall Medical Center,2019
1671,61553019648,MIDAZOLAM 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1173.008,1173.008,Marshall Medical Center,2019
1672,61553020437,FENTANYL (PF) 2 MCG/ML-BUPIVACAINE 0.125 %-NACL INJECTION SOLUTION,1105.144,1105.144,Marshall Medical Center,2019
1673,61553029111,POTASSIUM PHOSPHATE 15 MMOL/250 ML IN 0.9 % SODIUM CHLORIDE IV SOLN,501.55400000000003,501.55400000000003,Marshall Medical Center,2019
1674,61553061975,MORPHINE 50 MG/50 ML (1 MG/ML) IN 0.9 % SODIUM CHLORIDE IV PCA SYRINGE,691.972,691.972,Marshall Medical Center,2019
1675,61553066976,"FENTANYL (PF) 1,100 MCG/55 ML (20 MCG/ML) IN 0.9 % NACL PCA SYRINGE",565.4259999999998,565.4259999999998,Marshall Medical Center,2019
1676,61553068176,HYDROMORPHONE 11 MG/55 ML IN 0.9 % SODIUM CHLORIDE PCA SYRINGE,523.71,523.71,Marshall Medical Center,2019
1677,61553071648,SODIUM PHOSPHATE 7.5 MMOL/100 ML IN 0.9 % SODIUM CHLORIDE IV SOLUTION,657.6410000000002,657.6410000000002,Marshall Medical Center,2019
1678,61553071811,SODIUM PHOSPHATE 15 MMOL/250 ML IN 0.9 % SODIUM CHLORIDE IV SOLUTION,990.9730000000001,990.9730000000001,Marshall Medical Center,2019
1679,61553072111,AMIODARONE 450 MG/250 ML (1.8 MG/ML) IN DEXTROSE 5 % INTRAVENOUS SOLN,1248.4569999999999,1248.4569999999999,Marshall Medical Center,2019
1680,61553072548,AMIODARONE 150 MG/100 ML (1.5 MG/ML) IN DEXTROSE 5 % INTRAVENOUS SOLN,661.633,661.633,Marshall Medical Center,2019
1681,61553072648,FUROSEMIDE 100 MG/100 ML (1 MG/ML) IN 0.9 % SOD CHLORIDE IV PIGGYBACK,1674.004,1674.004,Marshall Medical Center,2019
1682,61553073503,OXYTOCIN 30 UNIT/500 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,857.64,857.64,Marshall Medical Center,2019
1683,61553076904,"OXYTOCIN IN LACTATED RINGERS 20 UNIT/1,000 ML INTRAVENOUS SOLUTION",777.8,777.8,Marshall Medical Center,2019
1684,61553089411,NICARDIPINE 40 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,7392.944,7392.944,Marshall Medical Center,2019
1685,61703030906,VINCRISTINE 1 MG/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1686,61703030916,VINCRISTINE 2 MG/2 ML INTRAVENOUS SOLUTION,560.236,560.236,Marshall Medical Center,2019
1687,61703032322,BLEOMYCIN 30 UNIT SOLUTION FOR INJECTION,3538.6679999999997,3538.6679999999997,Marshall Medical Center,2019
1688,61703033950,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,182.19400000000002,182.19400000000002,Marshall Medical Center,2019
1689,61703034250,"PACLITAXEL 6 MG/ML CONCENTRATE,INTRAVENOUS",318.967,318.967,Marshall Medical Center,2019
1690,61703035038,METHOTREXATE SODIUM 25 MG/ML INJECTION SOLUTION,366.784,366.784,Marshall Medical Center,2019
1691,61787006204,DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML ORAL LIQUID,7.381,7.381,Marshall Medical Center,2019
1692,61924017404,WHITE PETROLATUM-MINERAL OIL TOPICAL CREAM,169.261,169.261,Marshall Medical Center,2019
1693,61953000404,"IMMUNE GLOB,GAMM(IGG) 5 %-SORB-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",32506.216,32506.216,Marshall Medical Center,2019
1694,61958070101,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET,2489.504,2489.504,Marshall Medical Center,2019
1695,61958100301,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",7.779,7.779,Marshall Medical Center,2019
1696,62037083001,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",1.0,1.0,Marshall Medical Center,2019
1697,62332038630,MODAFINIL 200 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1698,62559013807,HYDROCORTISONE 100 MG/60 ML ENEMA,238.234,238.234,Marshall Medical Center,2019
1699,62559015304,OPIUM TINCTURE 10 MG/ML (MORPHINE) ORAL,13144.642,13144.642,Marshall Medical Center,2019
1700,62559021052,NIMODIPINE 30 MG CAPSULE,2.528,2.528,Marshall Medical Center,2019
1701,62559043130,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,2628.732,2628.732,Marshall Medical Center,2019
1702,62584046711,ATENOLOL 50 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1703,62584071311,ALLOPURINOL 300 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1704,62584089711,FOLIC ACID 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1705,62756018488,OXCARBAZEPINE 300 MG TABLET,1.103,1.103,Marshall Medical Center,2019
1706,62756051183,LETROZOLE 2.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1707,62756051788,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1708,62756052069,SUMATRIPTAN 25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1709,62756052169,SUMATRIPTAN 50 MG TABLET,114.20700000000001,114.20700000000001,Marshall Medical Center,2019
1710,62756052940,DESMOPRESSIN 4 MCG/ML INJECTION SOLUTION,6818.096,6818.096,Marshall Medical Center,2019
1711,62756079688,"DIVALPROEX 125 MG TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
1712,62756079788,"DIVALPROEX 250 MG TABLET,DELAYED RELEASE",59.0,59.0,Marshall Medical Center,2019
1713,62856038901,ERIBULIN 1 MG/2 ML (0.5 MG/ML) INTRAVENOUS SOLUTION,44550.72,44550.72,Marshall Medical Center,2019
1714,62856079701,PALONOSETRON 0.25 MG/5 ML INTRAVENOUS SOLUTION,17013.106,17013.106,Marshall Medical Center,2019
1715,63020004901,BORTEZOMIB 3.5 MG SOLUTION FOR INJECTION,8688.26,8688.26,Marshall Medical Center,2019
1716,63029850401,BENZOCAINE-MENTHOL 20 %-0.5 % TOPICAL AEROSOL,221.317,221.317,Marshall Medical Center,2019
1717,63304009711,SUMATRIPTAN 25 MG TABLET,134.366,134.366,Marshall Medical Center,2019
1718,63304009811,SUMATRIPTAN 50 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1719,63323001002,GENTAMICIN 40 MG/ML INJECTION SOLUTION,302.0,302.0,Marshall Medical Center,2019
1720,63323001020,GENTAMICIN 40 MG/ML INJECTION SOLUTION,938.279,938.279,Marshall Medical Center,2019
1721,63323001201,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,302.0,302.0,Marshall Medical Center,2019
1722,63323001302,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLUTION,496.525,496.525,Marshall Medical Center,2019
1723,63323004401,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG/ML INJECTION SOLUTION",336.526,336.526,Marshall Medical Center,2019
1724,63323006402,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1725,63323006410,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1726,63323008950,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,970.056,970.056,Marshall Medical Center,2019
1727,63323010605,MAGNESIUM SULFATE 2 GRAM/50 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,749.8560000000001,749.8560000000001,Marshall Medical Center,2019
1728,63323011720,FLUOROURACIL 1 GRAM/20 ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1729,63323012020,CYTARABINE (PF) 2 GRAM/20 ML (100 MG/ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1730,63323013011,DOXYCYCLINE HYCLATE 100 MG INTRAVENOUS POWDER FOR SOLUTION,1355.642,1355.642,Marshall Medical Center,2019
1731,63323013610,BLEOMYCIN 15 UNIT SOLUTION FOR INJECTION,1258.836,1258.836,Marshall Medical Center,2019
1732,63323014010,CLADRIBINE 10 MG/10 ML INTRAVENOUS SOLUTION,980.966,980.966,Marshall Medical Center,2019
1733,63323014397,TRACE ELEMENTS #1 5.33 MCG-0.34 MG-0.54 MG/ML INTRAVENOUS SOLUTION,600.7959999999998,600.7959999999998,Marshall Medical Center,2019
1734,63323016501,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1735,63323016502,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1736,63323017005,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,546.705,546.705,Marshall Medical Center,2019
1737,63323017302,GENTAMICIN SULFATE (PEDIATRIC) (PF) 20 MG/2 ML INJECTION SOLUTION,325.82599999999996,325.82599999999996,Marshall Medical Center,2019
1738,63323018001,PYRIDOXINE (VITAMIN B6) 100 MG/ML INJECTION SOLUTION,606.784,606.784,Marshall Medical Center,2019
1739,63323018410,FOLIC ACID 5 MG/ML INJECTION SOLUTION,1872.4070000000002,1872.4070000000002,Marshall Medical Center,2019
1740,63323018520,"WATER FOR INJECTION, STERILE INJECTION SOLUTION",138.0,138.0,Marshall Medical Center,2019
1741,63323018730,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,189.22099999999998,189.22099999999998,Marshall Medical Center,2019
1742,63323020110,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1743,63323022905,PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION,460.07800000000003,460.07800000000003,Marshall Medical Center,2019
1744,63323025410,MINERAL OIL (STERILE),18.168,18.168,Marshall Medical Center,2019
1745,63323027810,VINBLASTINE 1 MG/ML INTRAVENOUS SOLUTION,219.456,219.456,Marshall Medical Center,2019
1746,63323028620,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,203.592,203.592,Marshall Medical Center,2019
1747,63323028631,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,305.388,305.388,Marshall Medical Center,2019
1748,63323028720,ROPIVACAINE (PF) 7.5 MG/ML (0.75 %) INJECTION SOLUTION,289.02099999999996,289.02099999999996,Marshall Medical Center,2019
1749,63323030030,PIPERACILLIN-TAZOBACTAM 3.375 GRAM INTRAVENOUS SOLUTION,732.7310000000001,732.7310000000001,Marshall Medical Center,2019
1750,63323030602,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,348.181,348.181,Marshall Medical Center,2019
1751,63323030630,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,1277.2,1277.2,Marshall Medical Center,2019
1752,63323031119,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,295.808,295.808,Marshall Medical Center,2019
1753,63323031801,GRANISETRON (PF) 1 MG/ML (1 ML) INTRAVENOUS SOLUTION,174.451,174.451,Marshall Medical Center,2019
1754,63323032510,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,884.7860000000003,884.7860000000003,Marshall Medical Center,2019
1755,63323032520,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,1493.1670000000001,1493.1670000000001,Marshall Medical Center,2019
1756,63323032620,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,396.445,396.445,Marshall Medical Center,2019
1757,63323032621,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,396.445,396.445,Marshall Medical Center,2019
1758,63323035120,RIFAMPIN 600 MG INTRAVENOUS SOLUTION,5745.686,5745.686,Marshall Medical Center,2019
1759,63323036019,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,445.50800000000004,445.50800000000004,Marshall Medical Center,2019
1760,63323037805,OCTREOTIDE ACETATE 200 MCG/ML INJECTION SOLUTION,3947.848,3947.848,Marshall Medical Center,2019
1761,63323041112,MIDAZOLAM 1 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1762,63323041125,MIDAZOLAM 1 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1763,63323042405,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION,254.291,254.291,Marshall Medical Center,2019
1764,63323045400,MORPHINE 4 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1765,63323046357,"BUPIVACAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",371.256,371.256,Marshall Medical Center,2019
1766,63323046837,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",216.766,216.766,Marshall Medical Center,2019
1767,63323047400,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,224.59,224.59,Marshall Medical Center,2019
1768,63323047401,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,224.59,224.59,Marshall Medical Center,2019
1769,63323047827,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,839.1189999999997,839.1189999999997,Marshall Medical Center,2019
1770,63323048157,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",171.65599999999995,171.65599999999995,Marshall Medical Center,2019
1771,63323048457,LIDOCAINE 5 MG/ML (0.5 %) INJECTION SOLUTION,155.688,155.688,Marshall Medical Center,2019
1772,63323048617,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1773,63323048837,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 INJECTION SOLUTION",383.23199999999997,383.23199999999997,Marshall Medical Center,2019
1774,63323048927,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION SOLUTION",442.314,442.314,Marshall Medical Center,2019
1775,63323049227,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1776,63323049237,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,288.622,288.622,Marshall Medical Center,2019
1777,63323049257,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1778,63323049405,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1779,63323049527,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1780,63323050601,DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1781,63323050830,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION,1153.048,1153.048,Marshall Medical Center,2019
1782,63323051610,DEXAMETHASONE 10 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1783,63323054001,"HEPARIN (PORCINE) 1,000 UNIT/ML INJECTION SOLUTION",192.09599999999998,192.09599999999998,Marshall Medical Center,2019
1784,63323054201,"HEPARIN (PORCINE) 10,000 UNIT/ML INJECTION SOLUTION",371.616,371.616,Marshall Medical Center,2019
1785,63323054302,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJECTION SOLUTION",212.954,212.954,Marshall Medical Center,2019
1786,63323056990,ENOXAPARIN 120 MG/0.8 ML SUBCUTANEOUS SYRINGE,1161.545,1161.545,Marshall Medical Center,2019
1787,63323059710,DEFEROXAMINE 500 MG SOLUTION FOR INJECTION,670.0160000000002,670.0160000000002,Marshall Medical Center,2019
1788,63323061400,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,522.114,522.114,Marshall Medical Center,2019
1789,63323061401,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,522.154,522.154,Marshall Medical Center,2019
1790,63323061416,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,522.114,522.114,Marshall Medical Center,2019
1791,63323061455,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,522.154,522.154,Marshall Medical Center,2019
1792,63323061609,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,302.0,302.0,Marshall Medical Center,2019
1793,63323064907,LEVOTHYROXINE 100 MCG INTRAVENOUS POWDER FOR SOLUTION,3964.0559999999996,3964.0559999999996,Marshall Medical Center,2019
1794,63323064921,LEVOTHYROXINE 100 MCG INTRAVENOUS POWDER FOR SOLUTION,3406.7729999999997,3406.7729999999997,Marshall Medical Center,2019
1795,63323065104,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION,303.552,303.552,Marshall Medical Center,2019
1796,63323066401,DIPHENHYDRAMINE 50 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1797,63323069030,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION,452.05300000000005,452.05300000000005,Marshall Medical Center,2019
1798,63323069404,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION,440.397,440.397,Marshall Medical Center,2019
1799,63323071050,LEUCOVORIN CALCIUM 200 MG SOLUTION FOR INJECTION,139.186,139.186,Marshall Medical Center,2019
1800,63323073912,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1801,63323087715,PENTAMIDINE 300 MG SOLUTION FOR INHALATION,6445.642,6445.642,Marshall Medical Center,2019
1802,63323096505,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1803,63323096510,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1804,63323096520,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1805,63323096600,ZOLEDRONIC ACID 5 MG/100 ML IN MANNITOL 5 %-WATER INTRAVENOUS PIGGYBCK,648.232,648.232,Marshall Medical Center,2019
1806,63323096730,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1807,63402030630,LURASIDONE 60 MG TABLET,1718.605,1718.605,Marshall Medical Center,2019
1808,63402051530,LEVALBUTEROL CONCENTRATE 1.25 MG/0.5 ML SOLUTION FOR NEBULIZATION,321.244,321.244,Marshall Medical Center,2019
1809,63402091101,ARFORMOTEROL 15 MCG/2 ML SOLUTION FOR NEBULIZATION,309.036,309.036,Marshall Medical Center,2019
1810,63402091130,ARFORMOTEROL 15 MCG/2 ML SOLUTION FOR NEBULIZATION,309.036,309.036,Marshall Medical Center,2019
1811,63459034804,BENDAMUSTINE 25 MG/ML INTRAVENOUS SOLUTION,13040.152,13040.152,Marshall Medical Center,2019
1812,63459039602,BENDAMUSTINE 180 MG/2 ML INTRAVENOUS SOLUTION,23027.304,23027.304,Marshall Medical Center,2019
1813,63459091012,TBO-FILGRASTIM 300 MCG/0.5 ML SUBCUTANEOUS SYRINGE,1201.56,1201.56,Marshall Medical Center,2019
1814,63459091211,TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,1923.016,1923.016,Marshall Medical Center,2019
1815,63459091212,TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,1923.016,1923.016,Marshall Medical Center,2019
1816,63481068447,DICLOFENAC 1 % TOPICAL GEL,2027.9360000000001,2027.9360000000001,Marshall Medical Center,2019
1817,63736012002,PERMETHRIN 1 % TOPICAL LIQUID,421.596,421.596,Marshall Medical Center,2019
1818,63736020418,PHENOL 14.5 MG LOZENGES,1.0,1.0,Marshall Medical Center,2019
1819,63739001510,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",59.0,59.0,Marshall Medical Center,2019
1820,63739002910,BENZONATATE 100 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1821,63739004710,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1822,63739004810,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1823,63739004910,CARISOPRODOL 350 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1824,63739005910,CLINDAMYCIN HCL 150 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1825,63739010310,METOCLOPRAMIDE 5 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1826,63739012610,HYDRALAZINE 25 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1827,63739012710,HYDRALAZINE 50 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1828,63739012810,HYDROCHLOROTHIAZIDE 25 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1829,63739016610,METHOCARBAMOL 500 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1830,63739020110,PHENOBARBITAL 32.4 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1831,63739022810,SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1832,63739023610,GABAPENTIN 300 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1833,63739026310,CLONAZEPAM 0.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1834,63739027510,HYDROMORPHONE 2 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1835,63739029101,"CALCIUM CARBONATE 500 MG (1,250 MG)-VITAMIN D3 200 UNIT TABLET",1.0,1.0,Marshall Medical Center,2019
1836,63739034910,LISINOPRIL 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1837,63739035410,MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET,59.0,59.0,Marshall Medical Center,2019
1838,63739035510,MIRTAZAPINE 15 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1839,63739044610,"POTASSIUM CHLORIDE ER 10 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",1.0,1.0,Marshall Medical Center,2019
1840,63739044710,"POTASSIUM CHLORIDE ER 20 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",1.0,1.0,Marshall Medical Center,2019
1841,63739047810,DOCUSATE SODIUM 100 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1842,63739048610,HYDROXYZINE HCL 25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1843,63739049910,LORAZEPAM 0.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1844,63739052210,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
1845,63739053710,FOLIC ACID 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1846,63739056710,TAMSULOSIN 0.4 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1847,63739064510,FAMOTIDINE 20 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1848,63739067110,TRAMADOL 50 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1849,63739067210,IBUPROFEN 400 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1850,63739069110,IBUPROFEN 800 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1851,63739070410,HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,60.641999999999996,60.641999999999996,Marshall Medical Center,2019
1852,63807060055,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRINGE",138.0,138.0,Marshall Medical Center,2019
1853,63824000815,"GUAIFENESIN ER 600 MG TABLET, EXTENDED RELEASE 12 HR",59.0,59.0,Marshall Medical Center,2019
1854,63824005632,DEXTROMETHORPHAN-GUAIFENESIN 30 MG-600 MG TABLET EXTENDED RELEASE12 HR,59.0,59.0,Marshall Medical Center,2019
1855,63833038602,PROTHROMBIN COMPLEX CONCENTRATE (HUMAN),31316.6,31316.6,Marshall Medical Center,2019
1856,63833038702,PROTHROMBIN COMPLEX CONCENTRATE (HUMAN),67005.08,67005.08,Marshall Medical Center,2019
1857,63851050102,"RABIES VACCINE, PURIFIED CHICKEN EMBRYO CELL (PF) 2.5 UNIT IM SUSP",11831.889,11831.889,Marshall Medical Center,2019
1858,64193042302,ANTI-INHIBITOR COAGULANT CMPLX (HUMAN) 1 UNIT IV SOLR,302.0,302.0,Marshall Medical Center,2019
1859,64193042402,ANTI-INHIBITOR COAGULANT CMPLX (HUMAN) 1 UNIT IV SOLR,302.0,302.0,Marshall Medical Center,2019
1860,64193042502,ANTI-INHIBITOR COAGULANT CMPLX (HUMAN) 1 UNIT IV SOLR,302.0,302.0,Marshall Medical Center,2019
1861,64281010000,METHACHOLINE CHLORIDE 100 MG SOLUTION FOR INHALATION,2693.442,2693.442,Marshall Medical Center,2019
1862,64376013699,LEVETIRACETAM 250 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1863,64406000801,NATALIZUMAB 300 MG/15 ML INTRAVENOUS SOLUTION,34667.946,34667.946,Marshall Medical Center,2019
1864,64679005601,PIPERACILLIN-TAZOBACTAM 3.375 GRAM INTRAVENOUS SOLUTION,316.046,316.046,Marshall Medical Center,2019
1865,64679005602,PIPERACILLIN-TAZOBACTAM 3.375 GRAM INTRAVENOUS SOLUTION,316.046,316.046,Marshall Medical Center,2019
1866,64679072808,SUMATRIPTAN 6 MG/0.5 ML SUBCUTANEOUS SOLUTION,958.0010000000001,958.0010000000001,Marshall Medical Center,2019
1867,64679092402,ENALAPRIL MALEATE 5 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1868,64679092602,ENALAPRIL MALEATE 20 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1869,64764011907,COLCHICINE 0.6 MG TABLET,9.13,9.13,Marshall Medical Center,2019
1870,64764024060,LUBIPROSTONE 24 MCG CAPSULE,298.017,298.017,Marshall Medical Center,2019
1871,64764030020,VEDOLIZUMAB 300 MG INTRAVENOUS SOLUTION,149104.952,149104.952,Marshall Medical Center,2019
1872,64764058030,VORTIOXETINE 20 MG TABLET,484.755,484.755,Marshall Medical Center,2019
1873,64764091830,FEBUXOSTAT 40 MG TABLET,468.345,468.345,Marshall Medical Center,2019
1874,64896066401,"CARBIDOPA ER 61.25 MG-LEVODOPA 245 MG CAPSULE,EXTENDED RELEASE",235.07,235.07,Marshall Medical Center,2019
1875,64980025901,GLYCOPYRROLATE 2 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1876,64980030130,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,1900.592,1900.592,Marshall Medical Center,2019
1877,64980032430,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,565.268,565.268,Marshall Medical Center,2019
